factor,gene,protein_name,loading
3,Fam163b,"family with sequence similarity 163, member B",0.047148584466406365
3,Phactr1,phosphatase and actin regulator 1,0.04711967941943536
3,Adcy2,adenylate cyclase 2,0.04687577479994429
3,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",0.046790960583647935
3,Gng2,"guanine nucleotide binding protein (G protein), gamma 2",0.045371000882938016
3,Pdzd2,PDZ domain containing 2,0.04534367521629389
3,Slc35f1,"solute carrier family 35, member F1",0.0450689721797167
3,Tspan5,tetraspanin 5,0.045054718738764134
3,Orai2,ORAI calcium release-activated calcium modulator 2,0.04502690711872089
3,Zfp385b,zinc finger protein 385B,0.04385604446474747
3,Adgrl3,adhesion G protein-coupled receptor L3,0.04358095502188035
3,Sacs,sacsin,0.04351624233931485
3,Adk,adenosine kinase,0.04292461131159693
3,Mkx,mohawk homeobox,0.04232656939417663
3,Shisa6,shisa family member 6,0.04228971946543139
3,Rimbp2,RIMS binding protein 2,0.04178211110079123
3,Tanc1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",0.041416219086752845
3,Dgkh,"diacylglycerol kinase, eta",0.04141571715431282
3,Syt14,synaptotagmin XIV,0.041354339481624355
3,Fat3,FAT atypical cadherin 3,0.04135418239310543
3,Ksr1,kinase suppressor of ras 1,0.040769175742677785
3,Csgalnact1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,0.040727611334813826
3,Chn1,chimerin 1,0.040596297305326996
3,Dagla,"diacylglycerol lipase, alpha",0.04029109716310352
3,Ldlrad4,low density lipoprotein receptor class A domain containing 4,0.040016096904855025
3,Arhgap21,Rho GTPase activating protein 21,0.040005993609903055
3,Klf13,Kruppel-like transcription factor 13,0.03991658840785095
3,Slc2a13,"solute carrier family 2 (facilitated glucose transporter), member 13",0.03974518664612564
3,Neto1,neuropilin (NRP) and tolloid (TLL)-like 1,0.03962103110525865
3,Iqsec1,IQ motif and Sec7 domain 1,0.039576309104141554
3,Zcchc7,"zinc finger, CCHC domain containing 7",0.03919938907419961
3,Fry,FRY microtubule binding protein,0.03809821507006555
3,Gabrg2,"gamma-aminobutyric acid type A receptor, subunit gamma 2",0.03757136203971018
3,Sybu,syntabulin (syntaxin-interacting),0.03712913767294452
3,Zmynd8,"zinc finger, MYND-type containing 8",0.037019962270131324
3,Nr3c2,"nuclear receptor subfamily 3, group C, member 2",0.036666292197655694
3,Camk1d,calcium/calmodulin-dependent protein kinase ID,0.036616770530068114
3,Nmt1,N-myristoyltransferase 1,0.036385624873585216
3,Fam135b,"family with sequence similarity 135, member B",0.036321681026765945
3,Atf6,activating transcription factor 6,0.035197954301055503
3,Rabgap1l,RAB GTPase activating protein 1-like,0.03499667219984295
3,St6galnac5,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",0.034692592883265816
3,Dleu2,"deleted in lymphocytic leukemia, 2",0.034323338518887754
3,Rph3a,rabphilin 3A,0.03409364876003327
3,Sh3gl2,SH3-domain GRB2-like 2,0.033863676905708594
3,Fnip2,folliculin interacting protein 2,0.03373189839136986
3,Sipa1l3,signal-induced proliferation-associated 1 like 3,0.03291640701223352
3,Smpd3,"sphingomyelin phosphodiesterase 3, neutral",0.032729254320658235
3,Prkcb,"protein kinase C, beta",0.032701140940163895
3,Htr4,5 hydroxytryptamine (serotonin) receptor 4,0.03265034884820272
3,Pitpnc1,"phosphatidylinositol transfer protein, cytoplasmic 1",0.03262530267263481
3,Epha3,Eph receptor A3,0.03257869254849603
3,Kcnq3,"potassium voltage-gated channel, subfamily Q, member 3",0.032533069321705146
3,Itm2b,integral membrane protein 2B,0.03251619628092707
3,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",0.03248602442259267
3,Wipf3,"WAS/WASL interacting protein family, member 3",0.03222411467707026
3,Hipk2,homeodomain interacting protein kinase 2,0.03218679468049279
3,Rb1,RB transcriptional corepressor 1,0.032164471981174794
3,Tmem178,transmembrane protein 178,0.03179792631719177
3,Epb41,erythrocyte membrane protein band 4.1,0.03149355387069668
3,Acvr1,"activin A receptor, type 1",0.031327430374718884
3,Klf9,Kruppel-like transcription factor 9,0.031229549526493983
3,Camk2b,"calcium/calmodulin-dependent protein kinase II, beta",0.03120807475051702
3,Adarb2,"adenosine deaminase, RNA-specific, B2",0.030905627294994544
3,Focad,focadhesin,0.030642291474982247
3,Stim2,stromal interaction molecule 2,0.03047708106893007
3,Ralgapa2,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",0.030404944767424648
3,Lmo3,LIM domain only 3,0.030244103672008603
3,Fam13a,"family with sequence similarity 13, member A",0.03018315720315749
3,Osbp2,oxysterol binding protein 2,0.0299281558156669
3,Ptprj,protein tyrosine phosphatase receptor type J,0.02970834289420385
3,Gpm6b,glycoprotein m6b,0.029702535916884112
3,Qki,"quaking, KH domain containing RNA binding",0.029673147710779207
3,Kcnb2,"potassium voltage gated channel, Shab-related subfamily, member 2",0.029498388892322067
3,Nfia,nuclear factor I/A,0.029250324894273722
3,Jmjd1c,jumonji domain containing 1C,0.029106275593362395
3,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14",0.028776998256730482
3,Ppp1r14c,"protein phosphatase 1, regulatory inhibitor subunit 14C",0.028725947194613233
3,Ptk2,PTK2 protein tyrosine kinase 2,0.02867632768977357
3,Chrna7,"cholinergic receptor, nicotinic, alpha polypeptide 7",0.028499338837550896
3,Scn8a,"sodium channel, voltage-gated, type VIII, alpha",0.028239327910305763
3,Vav3,vav 3 oncogene,0.028157704201713558
3,Neurod2,neurogenic differentiation 2,0.028135965805055962
3,Cdh11,cadherin 11,0.028103897277597604
3,Mast4,microtubule associated serine/threonine kinase family member 4,0.027910532583790983
3,Cdh18,cadherin 18,0.027895691291336663
3,Plekha2,"pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",0.027845005415014078
3,Plp1,proteolipid protein (myelin) 1,0.02776135671412791
3,Adamts17,ADAM metallopeptidase with thrombospondin type 1 motif 17,0.027747184620277903
3,Cracdl,capping protein inhibiting regulator of actin like,0.027715198504434692
3,Otud7b,OTU domain containing 7B,0.02763504262813849
3,Chl1,cell adhesion molecule L1-like,0.02753745110341099
3,Maml3,mastermind like transcriptional coactivator 3,0.027330169859896843
3,Prkca,"protein kinase C, alpha",0.027329151274792313
3,Susd4,sushi domain containing 4,0.027129387398603957
3,Pcdh15,protocadherin 15,0.0270750024125431
3,Unc5d,unc-5 netrin receptor D,0.027035255373033182
3,Dnajc1,DnaJ heat shock protein family (Hsp40) member C1,0.02695949597163
3,Rgs7bp,regulator of G-protein signalling 7 binding protein,0.026760095099037495
3,Xkr6,X-linked Kx blood group related 6,0.026532923046283175
3,Cblb,Casitas B-lineage lymphoma b,0.026313775954611814
3,Ppp1r13b,"protein phosphatase 1, regulatory subunit 13B",0.026250483736986303
3,Nrg2,neuregulin 2,0.02619989952791656
3,Kbtbd11,kelch repeat and BTB (POZ) domain containing 11,0.026143438119771732
3,Add2,adducin 2,0.02595757074371911
3,Eml5,echinoderm microtubule associated protein like 5,0.025710098796061395
3,Ptk2b,PTK2 protein tyrosine kinase 2 beta,0.025408391342951135
3,Sphkap,"SPHK1 interactor, AKAP domain containing",0.02539150151506656
3,2610035D17Rik,RIKEN cDNA 2610035D17 gene,0.024946559043822012
3,Btbd3,BTB domain containing 3,0.024847800604468916
3,Nav1,neuron navigator 1,0.024774094494714377
3,Camta1,calmodulin binding transcription activator 1,0.024579171310473463
3,Nfix,nuclear factor I/X,0.02448203650411708
3,Nfasc,neurofascin,0.024290819405795784
3,Rapgef2,Rap guanine nucleotide exchange factor (GEF) 2,0.023913673194536383
3,A330008L17Rik,RIKEN cDNA A330008L17 gene,0.023907384846012417
3,Zfp804a,zinc finger protein 804A,0.023819014729337513
3,Cntnap5b,contactin associated protein-like 5B,0.023753572674169287
3,Cnnm2,cyclin M2,0.023722034411232888
3,Klf7,Kruppel-like transcription factor 7 (ubiquitous),0.02369220081715855
3,Tmem108,transmembrane protein 108,0.023513719862716206
3,Sesn1,sestrin 1,0.02346641247454564
3,Sptbn2,"spectrin beta, non-erythrocytic 2",0.023388482877497355
3,Phf20l1,PHD finger protein 20-like 1,0.02327049832704086
3,Hpca,hippocalcin,0.023150497338313234
3,Cntnap5a,contactin associated protein-like 5A,0.023013177005600564
3,Adgrl1,adhesion G protein-coupled receptor L1,0.022907034999454994
3,Glg1,golgi apparatus protein 1,0.022716882208256607
3,Flrt2,fibronectin leucine rich transmembrane protein 2,0.022628553856440102
3,Zfp148,zinc finger protein 148,0.022610359595033915
3,Vps13c,vacuolar protein sorting 13C,0.022567186852610752
3,Trpc4,"transient receptor potential cation channel, subfamily C, member 4",0.022469835245612975
3,Pcdh17,protocadherin 17,0.02238047756181763
3,Fut9,fucosyltransferase 9,0.0223572983404798
3,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",0.02230518096729756
3,Mir124a-1hg,Mir124-1 host gene (non-protein coding),0.022298835418460478
3,Mef2c,myocyte enhancer factor 2C,0.022269226212989306
3,Ncoa1,nuclear receptor coactivator 1,0.022259608806902496
3,Snap91,synaptosomal-associated protein 91,0.022239355982001205
3,Ash1l,ASH1 like histone lysine methyltransferase,0.022181266392783783
3,Frmd5,FERM domain containing 5,0.02200630804845062
3,Ophn1,oligophrenin 1,0.021999948288350658
3,Ralgps1,Ral GEF with PH domain and SH3 binding motif 1,0.02184965370313983
3,Plppr1,phospholipid phosphatase related 1,0.02161901789632367
3,Xpr1,xenotropic and polytropic retrovirus receptor 1,0.021559640209472274
3,Cacnb4,"calcium channel, voltage-dependent, beta 4 subunit",0.021268175094184594
3,Nr3c1,"nuclear receptor subfamily 3, group C, member 1",0.021040019720861343
3,Syne1,"spectrin repeat containing, nuclear envelope 1",0.02102059078615625
3,Plppr4,phospholipid phosphatase related 4,0.02090872883815817
3,Mpped2,metallophosphoesterase domain containing 2,0.02086005215513397
3,Hsp90ab1,"heat shock protein 90 alpha (cytosolic), class B member 1",0.020846184468601803
3,Tle4,transducin-like enhancer of split 4,0.020845394845264025
3,Pde4a,"phosphodiesterase 4A, cAMP specific",0.020794409876242034
3,Plppr5,phospholipid phosphatase related 5,0.020501741813083868
3,Nrn1,neuritin 1,0.02045384955702181
3,Pals2,"protein associated with LIN7 2, MAGUK family member",0.02025808645439414
3,Chrm1,"cholinergic receptor, muscarinic 1, CNS",0.02014463208070132
3,Snx24,sorting nexing 24,0.02011641892564359
3,Atp2c1,"ATPase, Ca++-sequestering",0.019953029652791224
3,Mtch2,mitochondrial carrier 2,0.019919615743966917
3,Lyst,lysosomal trafficking regulator,0.0199022817634419
3,Ptma,prothymosin alpha,0.01985709526468361
3,Atp11c,"ATPase, class VI, type 11C",0.01984356430740971
3,Aak1,AP2 associated kinase 1,0.019842727813945756
3,Nin,ninein,0.019793641198451815
3,Kcnn2,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2",0.019775284003842417
3,Zfhx4,zinc finger homeodomain 4,0.01976779189865522
3,Umad1,UMAP1-MVP12 associated (UMA) domain containing 1,0.019758533348203173
3,Dennd4a,DENN domain containing 4A,0.01974131009325217
3,Tead1,TEA domain family member 1,0.019740581458212076
3,Gse1,"genetic suppressor element 1, coiled-coil protein",0.01973346405597905
3,Atrnl1,attractin like 1,0.019667073230828225
3,Chgb,chromogranin B,0.019591768948300368
3,Lrch1,leucine-rich repeats and calponin homology (CH) domain containing 1,0.019462740778711983
3,Atp2b2,"ATPase, Ca++ transporting, plasma membrane 2",0.01943235450006962
3,Tmem131,transmembrane protein 131,0.01942387040498152
3,Arhgap12,Rho GTPase activating protein 12,0.01928360922774149
3,Fndc3a,fibronectin type III domain containing 3A,0.01905938603165446
3,Oxct1,3-oxoacid CoA transferase 1,0.018999501650659136
3,Tfdp2,transcription factor Dp 2,0.018893824026121032
3,Gm28376,predicted gene 28376,0.018889800573536623
3,Grm3,"glutamate receptor, metabotropic 3",0.018842827435205267
3,Hmg20a,high mobility group 20A,0.018568896766803122
3,Mmp17,matrix metallopeptidase 17,0.01853402425113328
3,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",0.01832545893880793
3,Nptx1,neuronal pentraxin 1,0.018263497912520864
3,Tgfbr1,"transforming growth factor, beta receptor I",0.01826194926857369
3,Trpm7,"transient receptor potential cation channel, subfamily M, member 7",0.018245854058412357
3,Stxbp5,syntaxin binding protein 5 (tomosyn),0.018223755479751108
3,Eif5b,eukaryotic translation initiation factor 5B,0.018114417565701642
3,Soga3,Unknown protein for Soga3,0.01806228448570497
3,Erbb4,erb-b2 receptor tyrosine kinase 4,0.01795895924243211
3,Cap2,cyclase associated actin cytoskeleton regulatory protein 2,0.017952609643043172
3,Klf12,Kruppel-like transcription factor 12,0.017944110080448817
3,Brinp3,bone morphogenetic protein/retinoic acid inducible neural specific 3,0.017915022769426223
3,AI593442,expressed sequence AI593442,0.017828403702208912
3,Atf7,activating transcription factor 7,0.017801062793876426
3,Pura,purine rich element binding protein A,0.01774634776683983
3,Peg3,paternally expressed 3,0.017603998237137743
3,Kctd4,potassium channel tetramerisation domain containing 4,0.017534175134877466
3,Baz1b,"bromodomain adjacent to zinc finger domain, 1B",0.017527786842495206
3,Pkia,"protein kinase inhibitor, alpha",0.01740549348124027
3,Scn3b,"sodium channel, voltage-gated, type III, beta",0.01739026090927341
3,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,0.017352758765913776
3,Tafa2,TAFA chemokine like family member 2,0.01731634177089207
3,Zbtb18,zinc finger and BTB domain containing 18,0.017229018457981728
3,Sh3d19,SH3 domain protein D19,0.01721353220786304
3,Map3k3,mitogen-activated protein kinase kinase kinase 3,0.017196647326475918
3,Mapk4,mitogen-activated protein kinase 4,0.01718855359923443
3,Lcor,ligand dependent nuclear receptor corepressor,0.01691280010006894
3,Ralgapa1,"Ral GTPase activating protein, alpha subunit 1",0.016906731729022583
3,Klhl29,kelch-like 29,0.016880421283100477
3,Abi2,abl interactor 2,0.01681036400827686
3,Usp45,ubiquitin specific petidase 45,0.016739750229193644
3,Smad3,SMAD family member 3,0.016702947681246073
3,Trpc6,"transient receptor potential cation channel, subfamily C, member 6",0.016663464891183175
3,Ndst4,N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4,0.01658582898567835
3,Mrtfb,myocardin related transcription factor B,0.016569083047766033
3,B230209E15Rik,RIKEN cDNA B230209E15 gene,0.01654676406097797
3,Adarb1,"adenosine deaminase, RNA-specific, B1",0.016539086054284474
3,Enox1,ecto-NOX disulfide-thiol exchanger 1,0.01646946700447247
3,Tmem178b,transmembrane protein 178B,0.01644557209144559
3,Usp2,ubiquitin specific peptidase 2,0.016395107848387713
3,Maml2,mastermind like transcriptional coactivator 2,0.016214797624295875
3,Cadps2,Ca2+-dependent activator protein for secretion 2,0.01620178105104517
3,Megf9,multiple EGF-like-domains 9,0.01601067388339556
3,Nup93,nucleoporin 93,0.015994589759726147
3,Pde4dip,phosphodiesterase 4D interacting protein (myomegalin),0.01597991508195155
3,Clasp2,CLIP associating protein 2,0.015972814385102587
3,Bcl11b,B cell leukemia/lymphoma 11B,0.0159608554638001
3,Cyfip2,cytoplasmic FMR1 interacting protein 2,0.015919359539025575
3,Fus,fused in sarcoma,0.015876299894683504
3,Chsy3,chondroitin sulfate synthase 3,0.01580635480869205
3,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",0.015789507682935893
3,Hdac8,histone deacetylase 8,0.015750573985965875
3,Klhl2,"kelch-like 2, Mayven",0.01570479861922761
3,Rev1,"REV1, DNA directed polymerase",0.015672490773858
3,Lrrtm3,leucine rich repeat transmembrane neuronal 3,0.01566484926504182
3,Trerf1,transcriptional regulating factor 1,0.015555411529118003
3,Dmxl2,Dmx-like 2,0.015539093729230681
3,Pnisr,PNN interacting serine/arginine-rich,0.015527796982677549
3,Rras2,related RAS viral (r-ras) oncogene 2,0.015495216985026965
3,Top2b,topoisomerase (DNA) II beta,0.015464718252225333
3,Pcdh7,protocadherin 7,0.015447296008090921
3,Atp1b1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",0.015441807600188854
3,Ppp1r9a,"protein phosphatase 1, regulatory subunit 9A",0.015436476851923935
3,Arfgef3,ARFGEF family member 3,0.015417036627046828
3,Ttc17,tetratricopeptide repeat domain 17,0.015288749579322398
3,Cep112,centrosomal protein 112,0.0152501836931291
3,Ranbp2,RAN binding protein 2,0.015136663827821655
3,Maco1,macoilin 1,0.015119371492012916
3,Spred2,sprouty-related EVH1 domain containing 2,0.01489549662598614
3,Septin7,septin 7,0.014840896221135524
3,Numb,NUMB endocytic adaptor protein,0.014687212266439046
3,Arhgef25,Rho guanine nucleotide exchange factor 25,0.01454364710433366
3,Zmynd11,"zinc finger, MYND domain containing 11",0.014395534954154786
3,Igf1r,insulin-like growth factor I receptor,0.014394407667256828
3,Ppp1r12b,"protein phosphatase 1, regulatory subunit 12B",0.01431654428696537
3,Dmd,"dystrophin, muscular dystrophy",0.014315768164823373
3,Atad2b,"ATPase family, AAA domain containing 2B",0.014289995200795018
3,Trim2,tripartite motif-containing 2,0.014272782389559192
3,St7,suppression of tumorigenicity 7,0.014261604533464155
3,Afdn,"afadin, adherens junction formation factor",0.014182006326189005
3,Slmap,sarcolemma associated protein,0.014157949269420341
3,Gm30092,"predicted gene, 30092",0.014143173863079176
3,Mir99ahg,Mir99a and Mirlet7c-1 host gene (non-protein coding),0.014100603399251394
3,Sbf1,SET binding factor 1,0.014095587621715403
3,Wasl,WASP like actin nucleation promoting factor,0.01403868429714294
3,Rab30,"RAB30, member RAS oncogene family",0.014033722632208924
3,Tet3,tet methylcytosine dioxygenase 3,0.014032584385510973
3,Brwd1,bromodomain and WD repeat domain containing 1,0.014030993675584776
3,Srrm2,serine/arginine repetitive matrix 2,0.014018889478237498
3,Pwwp2a,PWWP domain containing 2A,0.013893851973459256
3,Med13,mediator complex subunit 13,0.013892642369252124
3,Kmt2a,lysine (K)-specific methyltransferase 2A,0.013890076523517383
3,BC005537,cDNA sequence BC005537,0.013884905350938493
3,Braf,Braf transforming gene,0.013825232381011342
3,Clock,clock circadian regulator,0.013781835759224264
3,Svop,SV2 related protein,0.013762481475461587
3,Ubac2,ubiquitin associated domain containing 2,0.013759215181214162
3,Pak5,p21 (RAC1) activated kinase 5,0.013651520373843061
3,Spire1,spire type actin nucleation factor 1,0.013631341612557019
3,Ktn1,kinectin 1,0.01362376533582851
3,Rap1a,RAS-related protein 1a,0.013605367521029437
3,Mast3,microtubule associated serine/threonine kinase 3,0.013583555103469721
3,Calm1,calmodulin 1,0.013580965514166444
3,Dcaf5,DDB1 and CUL4 associated factor 5,0.013558620097064393
3,Kazn,"kazrin, periplakin interacting protein",0.013490542268013538
3,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3",0.01348378356618699
3,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",0.013415974749788586
3,Eif3a,"eukaryotic translation initiation factor 3, subunit A",0.013407278817336915
3,Ppp3r1,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",0.013393180717103822
3,Slc4a7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7",0.013138647512391112
3,Purb,purine rich element binding protein B,0.013106643721211144
3,Pigk,"phosphatidylinositol glycan anchor biosynthesis, class K",0.01310060898919816
3,Dscaml1,DS cell adhesion molecule like 1,0.01309453407837993
3,Gnal,"guanine nucleotide binding protein, alpha stimulating, olfactory type",0.013049068086435156
3,Ppp4r3b,protein phosphatase 4 regulatory subunit 3B,0.012985835979769485
3,Myef2,"myelin basic protein expression factor 2, repressor",0.01297924968661279
3,Acer3,alkaline ceramidase 3,0.012970509612224592
3,Abhd12,abhydrolase domain containing 12,0.0129540079225797
3,Hsp90aa1,"heat shock protein 90, alpha (cytosolic), class A member 1",0.012880911844426792
3,Serbp1,serpine1 mRNA binding protein 1,0.0128381973435595
3,Slc12a6,"solute carrier family 12, member 6",0.01281976577280742
3,Atf7ip,activating transcription factor 7 interacting protein,0.01280938929445342
3,Atp2b3,"ATPase, Ca++ transporting, plasma membrane 3",0.012788912079773947
3,Cmss1,cms small ribosomal subunit 1,0.012782889567689974
3,Depdc5,DEP domain containing 5,0.012780372790870142
3,Slc4a4,"solute carrier family 4 (anion exchanger), member 4",0.012772974666610827
3,Gpr137c,G protein-coupled receptor 137C,0.012682091349882282
3,Mcf2l,mcf.2 transforming sequence-like,0.01264186556886039
3,Fam222b,"family with sequence similarity 222, member B",0.012626564453734473
3,Spata5,Unknown protein for Spata5,0.012549093972621229
3,Slc44a1,"solute carrier family 44, member 1",0.012524329200063787
3,Egfem1,EGF-like and EMI domain containing 1,0.012390164660774907
3,Carmil1,capping protein regulator and myosin 1 linker 1,0.012360721921608905
3,Pgbd5,piggyBac transposable element derived 5,0.012334372758700734
3,Scn3a,"sodium channel, voltage-gated, type III, alpha",0.01227351022947237
3,Fnip1,folliculin interacting protein 1,0.012270243901117736
3,Ppp2r5c,"protein phosphatase 2, regulatory subunit B', gamma",0.012260432038593175
3,Myh10,"myosin, heavy polypeptide 10, non-muscle",0.012246740729688265
3,Chchd3,coiled-coil-helix-coiled-coil-helix domain containing 3,0.01222936739194648
3,Faah,fatty acid amide hydrolase,0.01200815497375713
3,Ube2g1,ubiquitin-conjugating enzyme E2G 1,0.012000753074472303
3,Slc1a1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",0.011975875698191238
3,4930578G10Rik,RIKEN cDNA 4930578G10 gene,0.011951325688769129
3,Stag1,STAG1 cohesin complex component,0.011940989293636699
3,Rfx7,"regulatory factor X, 7",0.011934683645836696
3,Smim14,small integral membrane protein 14,0.01193113868725944
3,Nlk,nemo like kinase,0.011923725432508693
3,Purg,purine-rich element binding protein G,0.01190919201424856
3,Tacc1,"transforming, acidic coiled-coil containing protein 1",0.011851670710751544
3,Tnrc6a,trinucleotide repeat containing 6a,0.011843629048306343
3,Ablim1,actin-binding LIM protein 1,0.011831426786794124
3,Hmbox1,homeobox containing 1,0.011799142603030546
3,Hnrnpa3,heterogeneous nuclear ribonucleoprotein A3,0.011763980074570088
3,Limch1,LIM and calponin homology domains 1,0.01171274393932127
3,Usp29,ubiquitin specific peptidase 29,0.011690642897391676
3,Ubl3,ubiquitin-like 3,0.011620095335442527
3,Sez6l2,seizure related 6 homolog like 2,0.01150561446916681
3,Cdkal1,CDK5 regulatory subunit associated protein 1-like 1,0.011444315001670678
3,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4",0.011415248420340217
3,Ptprz1,"protein tyrosine phosphatase receptor type Z, polypeptide 1",0.011386830169609386
3,Ppp3cb,"protein phosphatase 3, catalytic subunit, beta isoform",0.011360086208185422
3,Sorl1,"sortilin-related receptor, LDLR class A repeats-containing",0.011359780698870788
3,Frrs1l,ferric-chelate reductase 1 like,0.011351114323970745
3,Xrcc4,X-ray repair complementing defective repair in Chinese hamster cells 4,0.011323132636329246
3,Dnajc6,DnaJ heat shock protein family (Hsp40) member C6,0.011295943069769117
3,Crim1,cysteine rich transmembrane BMP regulator 1,0.011267390083805139
3,Ube2w,ubiquitin-conjugating enzyme E2W (putative),0.011189836636348153
3,Cep350,centrosomal protein 350,0.011186267295725463
3,Sec62,"SEC62 homolog, preprotein translocation",0.011168250264177084
3,Fmn2,formin 2,0.011114387572068316
3,Unc79,unc-79 homolog,0.011104960324953879
3,Arf3,ARF GTPase 3,0.011040155441427214
3,Dop1a,DOP1 leucine zipper like protein A,0.011004440796293442
3,Otud7a,OTU domain containing 7A,0.01099282303132559
3,Sbf2,SET binding factor 2,0.010964338508328486
3,Pkig,"protein kinase inhibitor, gamma",0.010927812311824908
3,Syn1,synapsin I,0.010916300753964358
3,Ttll7,"tubulin tyrosine ligase-like family, member 7",0.010910786985517774
3,Sv2a,synaptic vesicle glycoprotein 2a,0.01086360695650366
3,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,0.010839151999114845
3,Zc3h6,zinc finger CCCH type containing 6,0.010802309447589687
3,Tnks,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",0.010796523211432566
3,Immp2l,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae),0.010795835702119366
3,Setbp1,SET binding protein 1,0.010745057681555611
3,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha",0.01073793048031291
3,Cdk8,cyclin dependent kinase 8,0.01070605093591166
3,Ndrg3,N-myc downstream regulated gene 3,0.0106678773293349
3,Atp6v1h,"ATPase, H+ transporting, lysosomal V1 subunit H",0.010631598824239412
3,Lrch3,leucine-rich repeats and calponin homology (CH) domain containing 3,0.0106124111200115
3,Oip5os1,"Opa interacting protein 5, opposite strand 1",0.010588851153168061
3,Fut8,fucosyltransferase 8,0.01056953312218685
