names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sst Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Caprin2,8.677683,1.3487672,4.039118911978692e-18,1.3482127349672975e-16,0.34419263456090654,0.16705234159779614,0.21449871,0.08977896
Pacrg,8.673764,0.5743525,4.180662666658493e-18,1.3937271197656788e-16,0.7082152974504249,0.545564738292011,0.7315047,0.5447105
Dhx57,8.672752,0.575636,4.217989313631668e-18,1.4044284121100735e-16,0.6529745042492918,0.49674931129476585,0.54869395,0.399103
Gm26782,8.65395,1.3214849,4.974698152469486e-18,1.65433340788187e-16,0.34277620396600567,0.16723599632690542,0.22591442,0.09659879
Hrh2,8.6536045,1.4725689,4.9897719650227156e-18,1.6572950890007462e-16,0.31444759206798867,0.13267217630853995,0.18272145,0.069750816
A330102I10Rik,8.650172,0.68823326,5.142159721824804e-18,1.705800391672006e-16,0.5807365439093485,0.4137006427915519,0.50077105,0.3388943
Epb41l4b,8.628879,0.65106297,6.195626001111252e-18,2.050202840515509e-16,0.6274787535410765,0.4602020202020202,0.563827,0.39360273
Daam1,8.613786,0.4348868,7.068684472040701e-18,2.330497567653174e-16,0.7889518413597734,0.6321763085399449,0.85341984,0.6916138
2610037D02Rik,8.611573,0.6245127,7.20648300157714e-18,2.3730171354458054e-16,0.6359773371104815,0.4874931129476584,0.551695,0.39036626
Plcxd3,8.60312,0.7194445,7.757792438512206e-18,2.5514306343062787e-16,0.5821529745042493,0.3880257116620753,0.64277625,0.43674526
Slc1a4,8.601801,1.2286104,7.84749392361939e-18,2.575531420250729e-16,0.35410764872521244,0.1786593204775023,0.2304069,0.104873836
Fam13b,8.601449,0.50206906,7.871619145813945e-18,2.579395200585618e-16,0.7351274787535411,0.5759779614325069,0.6914101,0.53276926
Adcyap1r1,8.596959,0.8493678,8.185581568663758e-18,2.67574910888072e-16,0.46742209631728043,0.2972635445362718,0.33413243,0.19901122
Trp53bp1,8.576373,0.5129522,9.791198720001952e-18,3.1851030218698844e-16,0.6968838526912181,0.5378145087235996,0.60340977,0.45773557
Gnas,8.5715885,0.41578835,1.0206753653026146e-17,3.3142368217560506e-16,0.8498583569405099,0.7082460973370064,1.0467267,0.8694152
Flt3,8.57152,1.2879102,1.0212832483863082e-17,3.3142368217560506e-16,0.3526912181303116,0.1771166207529844,0.22090186,0.09643644
Pnpla8,8.56817,0.56480414,1.0514249766879042e-17,3.407935961834015e-16,0.6869688385269122,0.5430670339761249,0.64475423,0.47758365
Gm17276,8.552717,1.2300075,1.2022399748690232e-17,3.8920708584012833e-16,0.37393767705382436,0.20525252525252524,0.24145536,0.110133395
Slc25a36,8.5429125,0.48711872,1.3088098969564065e-17,4.2319761650082605e-16,0.7492917847025495,0.5900091827364554,0.7212316,0.5619513
Camk1g,8.540139,1.8736045,1.340601812134645e-17,4.329563785103114e-16,0.28328611898017,0.1054912764003673,0.16971928,0.049244512
Chrm2,8.539028,1.4657738,1.3535530395909249e-17,4.3661428780081813e-16,0.34560906515580736,0.17017447199265381,0.36676583,0.14876992
Dennd2b,8.536449,0.8235062,1.384094279796608e-17,4.459306150855499e-16,0.4830028328611898,0.32279155188246095,0.37329277,0.22769167
Zfp618,8.528483,1.2154818,1.4827926201836263e-17,4.771573377764555e-16,0.3923512747875354,0.23375573921028467,0.29309112,0.13685091
Ankrd12,8.523803,0.45406756,1.5439873811929518e-17,4.962552743140504e-16,0.8895184135977338,0.75544536271809,1.2633572,1.0480785
Apex2,8.488312,0.5495951,2.0966108381198612e-17,6.698684092780104e-16,0.6813031161473088,0.5230119375573921,0.5999952,0.44575927
Ndfip1,8.485102,0.43249878,2.155308843096289e-17,6.878046153681388e-16,0.8739376770538244,0.7454912764003673,1.1411707,0.9472458
Cdh8,8.478703,0.643694,2.2771950197348117e-17,7.258390294219974e-16,0.8371104815864022,0.6868319559228651,1.5720965,1.2363428
Igsf3,8.47469,1.2839853,2.3570467748068238e-17,7.504010288988076e-16,0.3328611898016997,0.15327823691460055,0.21234329,0.09271659
Gfod2,8.467717,0.94351,2.502485321461055e-17,7.948201015089663e-16,0.45750708215297453,0.3062258953168044,0.33729407,0.18944968
Abcc5,8.459286,0.47249275,2.6902069967854778e-17,8.524276179672852e-16,0.8257790368271954,0.6770982552800735,0.96525466,0.7754156
Rere,8.45907,0.40605184,2.6951734869174557e-17,8.529954251292348e-16,0.9390934844192634,0.8512396694214877,1.8915086,1.6579254
Inpp5f,8.443923,0.5273241,3.068621274034083e-17,9.700453368623037e-16,0.5949008498583569,0.4282460973370064,0.4607852,0.34083188
Zfp704,8.436212,0.49101096,3.277886333671787e-17,1.0349800914895523e-15,0.7563739376770539,0.5994857667584941,0.7654941,0.597901
Chd6,8.435276,0.45415923,3.3042300581275765e-17,1.0420734936841313e-15,0.8470254957507082,0.7191551882460974,1.0916196,0.89388335
Rspry1,8.430562,0.5248591,3.44008689499402e-17,1.0836475365590775e-15,0.6416430594900849,0.48918273645546373,0.5300009,0.39593828
Pkia,8.427945,0.50207084,3.51787349327039e-17,1.1068531705406956e-15,0.7790368271954674,0.6292011019283746,0.88389,0.69457525
Galk2,8.427304,0.7887173,3.537178948316038e-17,1.11162571159359e-15,0.4745042492917847,0.30828282828282827,0.32367662,0.19986668
Arfgef3,8.411072,0.5178219,4.062801159085098e-17,1.2753208778576701e-15,0.8427762039660056,0.664058769513315,1.0327649,0.81683445
Astn1,8.381812,0.5020337,5.2119005717782674e-17,1.6322117524904666e-15,0.8895184135977338,0.7535720844811754,1.4598712,1.2041693
Trio,8.368811,0.5052784,5.820261891868973e-17,1.820610442776709e-15,0.9079320113314447,0.7605876951331497,1.4542509,1.1974709
Kantr,8.362889,0.6005007,6.12006343807733e-17,1.912164006757417e-15,0.6062322946175638,0.4473829201101928,0.47678936,0.3385405
Dnaaf9,8.3560295,0.41921508,6.486457637993089e-17,2.0219387091980776e-15,0.9150141643059491,0.7986409550045913,1.5384881,1.3178092
Marchf4,8.353091,0.80502945,6.649934117925895e-17,2.070495130343787e-15,0.4985835694050991,0.3429568411386593,0.3690697,0.2275262
Ago3,8.350748,0.4723937,6.783173553857353e-17,2.1095355716683686e-15,0.8257790368271954,0.6876400367309459,1.0107955,0.8152539
Eml2,8.329218,0.5876815,8.137784962599638e-17,2.5249686136842064e-15,0.5949008498583569,0.4380899908172635,0.45944783,0.32791254
Cers5,8.324902,0.6329002,8.43985841761295e-17,2.615674690671972e-15,0.5906515580736544,0.44091827364554637,0.47412342,0.33015725
Mdga2,8.322711,0.42892376,8.597416027156321e-17,2.661435122692285e-15,0.9688385269121813,0.911404958677686,3.024152,2.7435234
Sema6a,8.318564,0.650041,8.903511837218399e-17,2.7530191376991756e-15,0.5594900849858357,0.3844260789715335,0.56788915,0.39690354
Kif16b,8.316262,0.52083796,9.078102583938552e-17,2.8037772003497573e-15,0.6657223796033994,0.5121763085399449,0.58834267,0.44357765
Gpi1,8.315775,0.50233513,9.1154586123442e-17,2.812082352625587e-15,0.7096317280453258,0.5480624426078972,0.6695098,0.5146052
Daam2,8.311674,1.1402364,9.436157720391237e-17,2.9076784168223912e-15,0.3314447592067989,0.1498255280073462,0.29268456,0.14346147
Slc22a23,8.310662,0.45087016,9.516965234480382e-17,2.925867915909472e-15,0.7351274787535411,0.5718640955004591,0.74514216,0.5931565
Zranb2,8.305793,0.47406322,9.915545247545532e-17,3.044922294874839e-15,0.7974504249291785,0.6480440771349862,0.8789183,0.70006436
Crtc3,8.305304,0.5412433,9.956495464562865e-17,3.054007227543427e-15,0.6614730878186968,0.5005325987144169,0.5562538,0.4130015
Nmt2,8.304249,0.5149422,1.0045293958321659e-16,3.0777314556454158e-15,0.7450424929178471,0.5756106519742883,0.7364187,0.5662874
Phtf2,8.297443,0.60126466,1.0637589890528254e-16,3.255490209094467e-15,0.6246458923512748,0.4730211202938476,0.5283603,0.37767163
Zdhhc2,8.296609,0.54219997,1.0712541981454244e-16,3.272213627786744e-15,0.6515580736543909,0.47449035812672175,0.5678958,0.4220175
Arl5a,8.296564,0.8063839,1.0716590965583681e-16,3.272213627786744e-15,0.4745042492917847,0.3185307621671258,0.33763698,0.2067363
Ralgapb,8.293241,0.48447272,1.1020441061000765e-16,3.361171978536783e-15,0.7422096317280453,0.6114967860422406,0.7692527,0.60311294
Pou6f2,8.290545,1.6291054,1.1273029076723227e-16,3.4343116926479943e-15,0.3356940509915014,0.17392102846648302,0.36350656,0.13253416
Ildr2,8.288092,0.5468675,1.1507977470083614e-16,3.501917945879351e-15,0.71671388101983,0.5402020202020202,0.70928276,0.53460574
Chm,8.27757,0.5044398,1.2571403172985555e-16,3.821194606992329e-15,0.7620396600566572,0.6108356290174471,0.78803027,0.6126207
Calb1,8.275696,0.8967519,1.27707819247602e-16,3.8774114160260625e-15,0.49575070821529743,0.33494949494949494,0.5041813,0.3016847
Zbtb4,8.274705,0.73419917,1.2877383911686422e-16,3.9053646242326655e-15,0.49008498583569404,0.336198347107438,0.3397434,0.21770322
Rapgef4,8.273824,0.55421054,1.2973020453893543e-16,3.9299330281411445e-15,0.8909348441926346,0.7212855831037649,1.4740803,1.1918116
Suco,8.270429,0.52634734,1.3347790482869743e-16,4.0389091247152024e-15,0.6161473087818697,0.45722681359045,0.47818628,0.354672
Aak1,8.258645,0.48990405,1.4733533197532092e-16,4.4532062656657745e-15,0.9093484419263456,0.7717539026629936,1.4947609,1.2420009
B230216N24Rik,8.245904,1.1773889,1.6391649094135107e-16,4.943250405829522e-15,0.3640226628895184,0.19728191000918274,0.23454759,0.110536225
Wasf3,8.244935,0.5862789,1.6525054168533533e-16,4.977894680588521e-15,0.5963172804532578,0.4423875114784206,0.4683504,0.3349526
Man2a1,8.244491,0.6494774,1.6586582668984462e-16,4.9908340012946524e-15,0.613314447592068,0.47011937557392103,0.6269104,0.44198698
Cfap69,8.233299,0.75290364,1.8212584209157306e-16,5.461742608259562e-15,0.5056657223796034,0.3496786042240588,0.3647702,0.23207052
Arl4c,8.231657,1.5804961,1.8464166457097282e-16,5.531016195119331e-15,0.2705382436260623,0.09248852157943067,0.17545345,0.062154893
Gkap1,8.229627,0.7113157,1.8779853110261705e-16,5.619316849362272e-15,0.48583569405099153,0.32470156106519743,0.35316822,0.23008086
Mta3,8.226936,0.50673985,1.9206280301992962e-16,5.7405200413186974e-15,0.6657223796033994,0.5071074380165289,0.5582153,0.4227393
C2cd5,8.225988,0.48971665,1.935880452155008e-16,5.779678638822785e-15,0.8470254957507082,0.6860973370064279,1.0749867,0.8647621
Nmnat2,8.220835,0.48924586,2.0209117180179929e-16,6.026847709560873e-15,0.7818696883852692,0.634159779614325,0.92025274,0.73028195
Gap43,8.220232,0.56838757,2.0310954609665088e-16,6.0505027756286136e-15,0.6643059490084986,0.4963085399449036,0.6413747,0.47394705
Crebrf,8.211975,0.45963174,2.175792109291646e-16,6.4743669963085854e-15,0.7124645892351275,0.5531313131313131,0.647361,0.50807226
Dclk2,8.209003,0.48919773,2.230311309687358e-16,6.629254965851692e-15,0.7181303116147308,0.5636363636363636,0.6982138,0.54212546
6820431F20Rik,8.204468,0.4634541,2.3161504742016186e-16,6.876791518430662e-15,0.8229461756373938,0.6746005509641874,0.94160926,0.7581697
Ptpn5,8.201974,0.6173474,2.3647208259709556e-16,7.013250396671035e-15,0.5963172804532578,0.43977961432506885,0.48703,0.34290314
Zfp612,8.199827,0.8367295,2.407326484513597e-16,7.127947046623611e-15,0.46458923512747874,0.31008264462809915,0.3156494,0.18880899
Exoc1,8.199759,0.59932876,2.408699634661049e-16,7.127947046623611e-15,0.5481586402266289,0.397722681359045,0.39156604,0.27487382
Ncoa1,8.182346,0.44477573,2.783692810203667e-16,8.210518749744515e-15,0.9022662889518414,0.7840220385674931,1.4399152,1.213721
Acyp2,8.178928,0.49763313,2.863793838075971e-16,8.437515397927778e-15,0.7521246458923513,0.5965840220385675,0.8205375,0.64223504
Dlg2,8.175477,0.4339346,2.9469746536636904e-16,8.673078745229284e-15,0.9759206798866855,0.954931129476584,4.007465,3.71305
Hook3,8.172681,0.42471537,3.0161166382879624e-16,8.866854931159469e-15,0.8130311614730878,0.6746740128558311,0.9189141,0.752535
Arhgef10l,8.168293,0.9312236,3.127827896346923e-16,9.183641213913048e-15,0.37110481586402266,0.1981267217630854,0.22968876,0.12699214
Erbin,8.168182,0.3231334,3.1307091000909385e-16,9.183641213913048e-15,0.6473087818696884,0.4417263544536272,0.6239888,0.5262103
Pde4dip,8.164125,0.51235634,3.2377140663485405e-16,9.487173060281928e-15,0.9008498583569405,0.7482460973370064,1.4208361,1.1637081
Rp9,8.163793,0.6314671,3.2466650212311613e-16,9.50303803055352e-15,0.5424929178470255,0.3895684113865932,0.40132457,0.27669126
Pxk,8.155736,0.5759161,3.4705863289314837e-16,1.0147405294710443e-14,0.5651558073654391,0.41241505968778697,0.4186573,0.29920968
Wrn,8.155096,0.6376605,3.4890319747802833e-16,1.0190248821994152e-14,0.546742209631728,0.4001469237832874,0.41936478,0.28883493
Epha5,8.153349,0.5655955,3.539824514979884e-16,1.0316169709057429e-14,0.9589235127478754,0.8505417814508723,2.3469474,1.9998007
Kcnt1,8.151963,0.88812774,3.5806185990038916e-16,1.0423751002733974e-14,0.43059490084985835,0.26986225895316807,0.2878198,0.1656876
Ric8b,8.150583,0.5889429,3.6217343497743444e-16,1.0532034846151151e-14,0.6203966005665722,0.48044077134986224,0.52282476,0.37610167
Mir124a-1hg,8.148422,0.51442426,3.687019131782707e-16,1.0710292332000145e-14,0.7521246458923513,0.5829201101928375,0.75030667,0.5779816
Zfp398,8.140409,0.5936555,3.9394455053649056e-16,1.1431198782846114e-14,0.6090651558073654,0.45924701561065195,0.48069572,0.34287634
Adamts10,8.138506,1.2501249,4.0018464993811423e-16,1.1599742765735845e-14,0.34419263456090654,0.17976124885215794,0.21497029,0.09606029
Rnf11,8.1343155,0.6148698,4.1427396223921195e-16,1.199519543681856e-14,0.5368271954674221,0.3815977961432507,0.40110934,0.2793253
Rnf25,8.126406,0.7929593,4.4220785272214967e-16,1.277647849746684e-14,0.4830028328611898,0.33553719008264465,0.33352417,0.20578162
Ftx,8.124602,0.51403487,4.488331204674097e-16,1.295396986784028e-14,0.8512747875354107,0.6889990817263545,1.1382017,0.9104197
Npffr1,8.117331,3.4280393,4.76549154357848e-16,1.3739137100424222e-14,0.20254957507082152,0.025711662075298437,0.14891505,0.014808605
Rgs8,8.115191,1.3044235,4.850200000103917e-16,1.3953412634131933e-14,0.34419263456090654,0.18071625344352618,0.22573851,0.09761282
Acbd6,8.103606,0.48337048,5.335369142506611e-16,1.531638556187528e-14,0.7521246458923513,0.5991184573002755,0.7504531,0.5876096
Srcin1,8.089905,0.45463017,5.971126826173514e-16,1.7123177995654465e-14,0.7507082152974505,0.6009550045913682,0.762751,0.6069889
Rragb,8.08131,0.6024684,6.407469303371905e-16,1.8354872087590945e-14,0.5864022662889519,0.4371349862258953,0.46593183,0.32994637
Sfxn1,8.067853,0.7362538,7.154540215586743e-16,2.0473109221812116e-14,0.46458923512747874,0.3105601469237833,0.31197637,0.19867207
Dennd4c,8.064893,0.58364856,7.330007182041336e-16,2.0952903508664968e-14,0.5524079320113314,0.39493112947658404,0.42361015,0.30155873
Itfg1,8.064361,0.45525092,7.361987194697138e-16,2.1021954933210637e-14,0.7776203966005666,0.6330945821854913,0.82925016,0.6637561
Usp9x,8.064143,0.41634664,7.375103028380246e-16,2.103705078265151e-14,0.9008498583569405,0.7759779614325069,1.3056966,1.1038917
Gm30382,8.06273,0.796402,7.460918894049018e-16,2.125926730467626e-14,0.4915014164305949,0.3324517906336088,0.5150294,0.32779056
Il34,8.062118,1.238571,7.498391267953404e-16,2.1343408195964827e-14,0.3696883852691218,0.21730027548209366,0.26655245,0.1217307
Syt14,8.04884,0.5065409,8.358249017598744e-16,2.374060793899347e-14,0.7818696883852692,0.603526170798898,0.8374885,0.6536327
Afdn,8.04103,0.47576174,8.908666715899918e-16,2.5277283490626273e-14,0.8385269121813032,0.6811386593204775,1.0319364,0.8324845
Sos1,8.036212,0.47603527,9.265827842478916e-16,2.626295296702621e-14,0.7337110481586402,0.5911478420569329,0.7188553,0.5632621
Retreg1,8.028435,0.4842599,9.872389473119058e-16,2.795233662401424e-14,0.5764872521246459,0.4191735537190083,0.47265685,0.35904285
Magi1,8.028307,0.5175596,9.882664604694279e-16,2.795233662401424e-14,0.8994334277620396,0.7451974288337925,1.4302968,1.1698016
Pitpna,8.022719,0.47754648,1.0342963335250829e-15,2.922349367173394e-14,0.7365439093484419,0.5787695133149678,0.69653594,0.5441094
9330159M07Rik,8.019809,1.7827199,1.0590951021809561e-15,2.9892736760086445e-14,0.2563739376770538,0.08466483011937558,0.15137464,0.046405565
Cfap20dc,8.011082,1.478701,1.1370374901797202e-15,3.2058968899400924e-14,0.3385269121813031,0.18424242424242424,0.24789757,0.0961681
Hacd1,8.00846,0.6851264,1.1615343508939342e-15,3.271533334226416e-14,0.5368271954674221,0.38817263544536273,0.4117995,0.27528396
Psmd1,8.003794,0.4300914,1.2064311974983566e-15,3.394429976626266e-14,0.7252124645892352,0.573921028466483,0.66623664,0.53227425
Prdm2,7.9905944,0.50170195,1.3428991824642312e-15,3.766565869813559e-14,0.6359773371104815,0.4941046831955923,0.528954,0.40037337
Tra2a,7.989339,0.4161715,1.356641945695398e-15,3.8011438040495664e-14,0.8484419263456091,0.7338475665748393,1.1599554,0.9711761
Vgf,7.988216,1.1833549,1.3690527064946251e-15,3.831921481615685e-14,0.34419263456090654,0.18034894398530762,0.2794432,0.1327446
1700025G04Rik,7.9747915,0.48192257,1.5263799423017567e-15,4.2678282049581897e-14,0.7974504249291785,0.6155739210284665,0.83211553,0.657273
Vsnl1,7.9596915,0.5027639,1.7246897363173952e-15,4.817298670982163e-14,0.8555240793201133,0.6651606978879706,1.1072,0.8877974
Ppp4r4,7.957547,0.52298385,1.7548303289695829e-15,4.8963957361799267e-14,0.6458923512747875,0.4741230486685032,0.54570365,0.40887368
Tenm2,7.952576,0.53389484,1.8267255794902566e-15,5.091713311297012e-14,0.9759206798866855,0.9392470156106519,3.7228122,3.3635066
Pde10a,7.9484277,0.60124487,1.8889382418307405e-15,5.2596653427970977e-14,0.9050991501416431,0.7413039485766758,1.7579226,1.4265553
Rps6ka2,7.9472504,0.66644436,1.9069686793238083e-15,5.3043735417630155e-14,0.5609065155807366,0.4202754820936639,0.4740728,0.32363614
Zzef1,7.9448843,0.45110178,1.9437248706279608e-15,5.3954429001831935e-14,0.7705382436260623,0.6193204775022957,0.77417606,0.6178657
Immp2l,7.9396057,0.5077152,2.0282523155843615e-15,5.624266224948585e-14,0.8215297450424929,0.6664462809917355,1.14408,0.9182127
Prpf6,7.9393125,0.5815609,2.0330508306879727e-15,5.631760393874827e-14,0.5623229461756374,0.4216712580348944,0.42794177,0.30520594
Smc5,7.938641,0.5197114,2.044083145258163e-15,5.656489609998645e-14,0.6203966005665722,0.47085399449035814,0.49728873,0.37113255
Tox,7.9351377,0.6924672,2.102616781882822e-15,5.800545475276328e-14,0.5835694050991501,0.40969696969696967,0.8152234,0.57632256
Plppr5,7.9315143,0.46963996,2.1649014217313508e-15,5.966246277120143e-14,0.7478753541076487,0.6042240587695134,0.798031,0.6322601
Ankrd17,7.924515,0.44296592,2.2903922042307444e-15,6.292723775836411e-14,0.9263456090651558,0.8046280991735537,1.5706991,1.3357165
Ankrd50,7.922056,1.4761337,2.336146927515087e-15,6.411876194313625e-14,0.28611898016997167,0.11952249770431589,0.17045607,0.06466573
Atp6v0a1,7.920118,0.43746728,2.3728563549537553e-15,6.50598472016402e-14,0.8796033994334278,0.7394306703397613,1.2009571,0.9990133
Htt,7.9195976,0.44505006,2.382801492796957e-15,6.526592875785344e-14,0.7762039660056658,0.6216712580348944,0.78226835,0.62674063
Etnk1,7.911017,0.45850947,2.5529482147098843e-15,6.98551105185892e-14,0.8881019830028328,0.7396510560146924,1.228716,1.0148032
Whrn,7.907913,1.3566439,2.6173927667192336e-15,7.154561916759492e-14,0.3002832861189802,0.1349862258953168,0.22342455,0.09327149
Nrsn1,7.904273,1.0313255,2.6950222863251993e-15,7.359273255442897e-14,0.40226628895184136,0.24918273645546374,0.31022546,0.1637839
Cfap46,7.897985,2.4193182,2.834484431557749e-15,7.732243317356012e-14,0.22521246458923513,0.055610651974288335,0.13412993,0.026480533
Tfg,7.8733296,0.7605802,3.4532485199505307e-15,9.401092981871405e-14,0.471671388101983,0.3212121212121212,0.32252604,0.20266247
Dip2a,7.863652,0.49222004,3.730928684167315e-15,1.0137081105522363e-13,0.5934844192634561,0.4407346189164371,0.49198896,0.37283385
Tsc1,7.863645,0.5024385,3.731140012415935e-15,1.0137081105522363e-13,0.6473087818696884,0.5041322314049587,0.5368644,0.4065616
Kifc2,7.8575697,0.70816356,3.916575926392198e-15,1.0619414242397411e-13,0.4943342776203966,0.35052341597796144,0.34370616,0.22399229
Crebzf,7.856672,0.6482516,3.944753588235751e-15,1.0685033156844217e-13,0.5226628895184136,0.37821854912764,0.37480104,0.25473848
Rbm28,7.850008,0.5101541,4.160112646356675e-15,1.1257021833595554e-13,0.6373937677053825,0.49443526170798896,0.52558076,0.39574718
Rab3gap2,7.8411975,0.4824316,4.4626916917338015e-15,1.2051510126320327e-13,0.6430594900849859,0.49608815426997244,0.5267947,0.40305114
Anapc1,7.834515,0.49272436,4.70655717564266e-15,1.268457284950033e-13,0.6444759206798867,0.501524334251607,0.52879804,0.40230423
Arfgef2,7.830326,0.48162395,4.866055083975848e-15,1.3088178188831935e-13,0.6416430594900849,0.49943067033976124,0.5370368,0.41154456
Mdm4,7.826627,0.4218256,5.011337889569658e-15,1.3465464909273672e-13,0.7450424929178471,0.6130027548209367,0.73207134,0.5909699
Fam169a,7.8105145,0.62884676,5.695492082230752e-15,1.5242815961109593e-13,0.5297450424929179,0.39404958677685953,0.3922862,0.2705205
Usp33,7.807326,0.44876486,5.841411670332735e-15,1.5617784236999065e-13,0.7124645892351275,0.5723415977961432,0.66669655,0.5273389
Phf8,7.804092,0.53494745,5.993143455972679e-15,1.6007531278527425e-13,0.6147308781869688,0.45847566574839305,0.4757458,0.35098767
Msantd2,7.8022485,0.5120738,6.0813869046615406e-15,1.622709693428556e-13,0.6218130311614731,0.47489439853076215,0.4963844,0.37205887
Gapvd1,7.799291,0.43464687,6.225593371179753e-15,1.6595406139246028e-13,0.8413597733711048,0.6809182736455464,0.95949566,0.7845757
Ano5,7.7928686,1.7302297,6.550483172289985e-15,1.7444150925612676e-13,0.26487252124645894,0.09928374655647383,0.16771181,0.053573985
L3mbtl4,7.7892046,2.3308482,6.743243705783956e-15,1.7939698848951968e-13,0.24645892351274787,0.08337924701561066,0.25071618,0.055091977
Gm45321,7.7781177,2.9892292,7.361146929561512e-15,1.9564195647608093e-13,0.20821529745042494,0.04007346189164371,0.1558374,0.021015098
Fut8,7.7776995,0.44770643,7.385526555546116e-15,1.9609594718134796e-13,0.8753541076487252,0.7345087235996327,1.2035252,0.996849
Wwp1,7.748676,0.5002542,9.285568711091124e-15,2.4557404652265604e-13,0.6147308781869688,0.4757392102846648,0.52427936,0.3969503
Dop1a,7.7445674,0.44776616,9.59077480668936e-15,2.5339638058578476e-13,0.7464589235127479,0.6026446280991735,0.73799354,0.58802956
Slc9a7,7.741979,0.5075498,9.788112196289611e-15,2.5835616376650473e-13,0.6784702549575071,0.5356473829201102,0.62271506,0.47482914
Cd99l2,7.734852,0.6823167,1.0352347638257378e-14,2.7298094312068277e-13,0.49008498583569404,0.3511111111111111,0.35218313,0.23355392
Kidins220,7.731831,0.42026237,1.0601065226251978e-14,2.789917949357401e-13,0.9008498583569405,0.7796510560146924,1.351463,1.1440791
Ralgapa2,7.730011,0.4926665,1.0753747497832664e-14,2.8245669136536037e-13,0.8640226628895185,0.703287419651056,1.211864,0.98473215
Dvl1,7.723243,0.83032554,1.1340665375846861e-14,2.972913938039075e-13,0.443342776203966,0.30016528925619834,0.31316772,0.18799248
Zfp462,7.7189193,0.45899817,1.1731995519421124e-14,3.066524509794218e-13,0.7549575070821529,0.5606244260789716,0.8263037,0.6599636
Cep120,7.718704,0.542322,1.1751808946835041e-14,3.068718235193951e-13,0.5920679886685553,0.4432690541781451,0.45285502,0.33168858
Mpc1,7.716168,0.47411385,1.198793081340246e-14,3.1273369024866415e-13,0.6558073654390935,0.5121395775941231,0.56490403,0.43606701
Ctif,7.7152295,0.4572675,1.2076471673633848e-14,3.147379184001372e-13,0.6997167138810199,0.5461891643709825,0.63447094,0.4979532
Grk5,7.708266,0.70355374,1.2753915049633886e-14,3.3142910772114367e-13,0.443342776203966,0.28833792470156105,0.3177902,0.20677964
Rnpc3,7.7064195,0.6489982,1.2939692368626609e-14,3.3593191685506953e-13,0.5269121813031161,0.39048668503213957,0.39346632,0.26808017
Bmerb1,7.7043414,0.45510966,1.3151966957303126e-14,3.4111327426904923e-13,0.7450424929178471,0.5924334251606979,0.7457233,0.5923391
Sgsm1,7.6864614,0.55890846,1.5126049142040918e-14,3.919353331211567e-13,0.5793201133144475,0.42905417814508723,0.44984856,0.32614648
Kcnq1ot1,7.6852393,0.4952424,1.527115003163574e-14,3.953138741329984e-13,0.9249291784702549,0.8004040404040405,1.8793371,1.5967164
Thap2,7.6778755,0.653598,1.617483676520845e-14,4.183040075853234e-13,0.4830028328611898,0.33854912764003675,0.33014593,0.22207469
Dtd1,7.6773014,0.476227,1.6247505356530843e-14,4.1977929704806134e-13,0.6841359773371105,0.5332231404958677,0.62168497,0.48223916
Snhg20,7.675814,0.716901,1.6437101445667264e-14,4.2426985191650274e-13,0.4660056657223796,0.31676767676767675,0.31419104,0.2026083
Kif2a,7.6666026,0.4474222,1.7661221009710015e-14,4.549923379970356e-13,0.7379603399433428,0.5977961432506887,0.7322656,0.583255
Minar1,7.6612883,3.2232523,1.8407697370652032e-14,4.737689926718583e-13,0.19263456090651557,0.02534435261707989,0.11397013,0.012843604
Vegfc,7.6494617,1.2246956,2.018219628140097e-14,5.189431713696115e-13,0.3385269121813031,0.18574839302112028,0.2596446,0.11943096
Pakap,7.6422997,0.47164166,2.1337621957384408e-14,5.481280133794637e-13,0.8130311614730878,0.6613774104683195,1.0534201,0.85301
Gm14296,7.6396947,1.0923964,2.1773782443977994e-14,5.587980270006578e-13,0.37393767705382436,0.2320293847566575,0.25702673,0.12878817
Slc25a27,7.636397,0.4927746,2.2338504777246626e-14,5.727439154242528e-13,0.6501416430594901,0.5076951331496786,0.5445563,0.4150221
Vps35l,7.6353,0.47592133,2.2529514806545e-14,5.770906223564005e-13,0.6218130311614731,0.480257116620753,0.49177933,0.37619427
Spock2,7.632012,0.4359572,2.3111812377304548e-14,5.908795419392704e-13,0.7209631728045326,0.5664279155188247,0.6772325,0.539916
Ocrl,7.6297708,0.48376438,2.3517118990257995e-14,6.00670139988814e-13,0.71671388101983,0.5665381083562901,0.67563146,0.5248919
Marchf8,7.629152,0.576978,2.363036188403298e-14,6.029893863475463e-13,0.5184135977337111,0.36973370064279154,0.37826675,0.26865417
Sema6c,7.6231356,1.8131614,2.475866306351714e-14,6.311814767710679e-13,0.2507082152974504,0.08852157943067034,0.15157415,0.045521438
Camk2g,7.618519,0.4402584,2.5660287383262208e-14,6.535468454864981e-13,0.6940509915014165,0.5320110192837466,0.6343825,0.50251883
Gm12743,7.6164646,0.9803853,2.6071780196718844e-14,6.633984222403744e-13,0.37393767705382436,0.2222589531680441,0.24271454,0.13035491
Fgf13,7.609716,0.4832375,2.746991242176449e-14,6.983127216393679e-13,0.7634560906515581,0.6360330578512396,1.0730177,0.8656348
