names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Kank2,5.010544,4.731268,5.427644020235675e-07,7.142056553561831e-06,0.27007299270072993,0.027595884003741813,0.4316514,0.020118792
Rbm39,4.99639,0.35858294,5.841344661408347e-07,7.626673034598751e-06,0.7591240875912408,0.8592861768727064,1.7363051,1.536262
Cox7c,4.919094,1.7336332,8.694560967565264e-07,1.0957919943643464e-05,0.5328467153284672,0.4629776210692955,1.107577,0.4759297
Pard6g,4.8207455,4.012235,1.4302258552159519e-06,1.7271985945911293e-05,0.29927007299270075,0.08437072749514284,0.5464227,0.04407212
Pde7b,4.8197737,1.8731089,1.4372109135826675e-06,1.734075314232882e-05,0.49635036496350365,0.42188961646398504,1.17939,0.47925204
Igf1r,4.7998204,0.86395854,1.588079214588301e-06,1.9007433628502293e-05,0.6204379562043796,0.6877383607972943,1.2540852,0.86548465
Hsp90ab1,4.751602,0.80201167,2.018111265157877e-06,2.3587059458369793e-05,0.7153284671532847,0.8098150680002878,1.5769758,1.1639637
Gm5089,4.746137,3.5792158,2.0733810401301133e-06,2.4169955986245615e-05,0.2846715328467153,0.06231560768511189,0.50347054,0.05330891
Rps29,4.6914716,1.5240777,2.7124720849766106e-06,3.105416485867981e-05,0.5547445255474452,0.5169461034755702,1.1465085,0.55766094
Dpyd,4.680366,0.8649069,2.863630189475989e-06,3.257652124945801e-05,0.6642335766423357,0.6511837087141109,1.4811512,1.0528362
Tmtc4,4.671624,3.0885024,2.9882717945519582e-06,3.385112273170789e-05,0.35036496350364965,0.17662085342160178,0.64536715,0.10128527
Wwtr1,4.6583576,3.306543,3.187423371899312e-06,3.5820186534058774e-05,0.29927007299270075,0.0903432395481039,0.54484063,0.07065414
mt-Co1,4.644772,1.486257,3.4045217504542084e-06,3.796611089217236e-05,0.5547445255474452,0.5144635532848816,1.1987689,0.60249877
Fut8,4.633396,0.8064433,3.5971561513400858e-06,3.997336054032593e-05,0.6204379562043796,0.7386486292005469,1.3877683,1.0001721
Fth1,4.629949,1.3151306,3.6575559604186865e-06,4.057742719093728e-05,0.5985401459854015,0.58001726991437,1.3040222,0.7317458
B130024G19Rik,4.598933,2.4692702,4.246601998694442e-06,4.6535968884551244e-05,0.3722627737226277,0.2149744549183277,0.67287505,0.15984999
Fchsd2,4.582878,1.0064214,4.5861964569614765e-06,5.0053248902743654e-05,0.5985401459854015,0.645175217672879,1.2136734,0.7782517
Gm29478,4.5699034,6.0236497,4.879493115167264e-06,5.293176423275914e-05,0.23357664233576642,0.008994747067712456,0.45807627,0.008891329
Itm2b,4.5651555,0.9881968,4.991247202504986e-06,5.4034976765233276e-05,0.6277372262773723,0.7245448657983737,1.3462975,0.8892346
Aldh1a1,4.558288,3.6609976,5.1572234923550555e-06,5.558547743264354e-05,0.2773722627737226,0.06630927538317623,0.5559626,0.057123747
Cmbl,4.5569606,4.6659613,5.189918777366152e-06,5.587064004320052e-05,0.25547445255474455,0.03896524429733036,0.4241641,0.020597573
Egflam,4.5425305,5.2209826,5.558293506290681e-06,5.959750459458524e-05,0.24087591240875914,0.0198604015255091,0.46095848,0.01557888
Slc38a2,4.530602,1.8617754,5.88158146224232e-06,6.278827727073942e-05,0.48905109489051096,0.45383895804849966,1.0014025,0.3878535
Cyp1b1,4.5141754,7.3593035,6.356362606363582e-06,6.740152455919079e-05,0.22627737226277372,0.0035978988270849825,0.3893846,0.0028951606
Pde1a,4.513692,0.70579165,6.370872047009228e-06,6.75240918332741e-05,0.7883211678832117,0.7630783622364539,2.0386949,1.6284351
Svep1,4.488263,4.715148,7.180622239172673e-06,7.516858090424198e-05,0.24817518248175183,0.033316543138806935,0.44155765,0.020914273
Ppia,4.485087,1.4631864,7.2884149878338e-06,7.623188428302617e-05,0.5547445255474452,0.532812837303015,1.2203442,0.6239216
Ahnak,4.477795,4.160931,7.541791522839053e-06,7.869822843444092e-05,0.24817518248175183,0.031373677772181044,0.4338554,0.02991433
Glul,4.4762125,2.032288,7.597886830855861e-06,7.912992990120039e-05,0.41605839416058393,0.27084982370295746,0.7792837,0.25343955
Wls,4.460046,1.9907775,8.194210326579024e-06,8.452147081580744e-05,0.43795620437956206,0.3425199683384903,0.87711215,0.30249956
Rai14,4.419884,2.5628252,9.875373814909951e-06,0.00010028393590575601,0.34306569343065696,0.17708858026912283,0.61808723,0.13520108
Son,4.385719,0.5839187,1.1560334508267952e-05,0.00011594855850584542,0.635036496350365,0.7857451248470892,1.3646184,1.0798489
Mapk4,4.319008,1.5714978,1.5673224856834165e-05,0.00015273051548430111,0.49635036496350365,0.4874793120817443,1.0468717,0.4836733
Ston1,4.31896,4.4155097,1.567661934148502e-05,0.00015273051548430111,0.24817518248175183,0.04447002950277038,0.43398762,0.02514473
Nrgn,4.3152847,0.8528959,1.593972647190317e-05,0.00015490070535263586,0.656934306569343,0.7356983521623371,1.4511492,1.0329754
mt-Co3,4.2768283,1.2716717,1.8957509689627013e-05,0.00018166486639096925,0.5912408759124088,0.6081528387421745,1.3484491,0.7797904
Rbp1,4.2569118,4.894289,2.0726994918866295e-05,0.00019728457437829874,0.22627737226277372,0.01856515794775851,0.3704622,0.014965374
Osbpl8,4.2471824,0.9317422,2.164758696853557e-05,0.00020517483662947116,0.5693430656934306,0.6610779304885946,1.1685545,0.7712127
Rarb,4.2384562,2.4387817,2.2506195970189208e-05,0.0002121899949891172,0.35036496350364965,0.19694898179463194,0.5961276,0.14005075
Robo1,4.2322,0.56445765,2.314164824691077e-05,0.0002177989801732022,0.7883211678832117,0.7933726703605095,2.0966918,1.7626047
Tjp1,4.181034,0.40764275,2.9018631343741117e-05,0.0002677646374334903,0.7007299270072993,0.7988054975894078,1.5431981,1.3280886
Dse,4.1807685,2.7930942,2.9052544171376636e-05,0.00026789356962419016,0.3357664233576642,0.18601136936029358,0.57740307,0.10682399
Tns1,4.1711984,3.3231432,3.03002163800533e-05,0.0002780624365205028,0.25547445255474455,0.05900554076419371,0.3995907,0.047913652
Itgbl1,4.166344,2.493732,3.0952356053317293e-05,0.00028327309507923556,0.35766423357664234,0.21853637475714183,0.74643844,0.17980425
Gxylt2,4.165351,3.6837206,3.108741418805158e-05,0.0002842187203922919,0.2773722627737226,0.09627977261279413,0.49674943,0.048853923
Rhoj,4.157517,3.8086946,3.217251360726115e-05,0.00029324132992778395,0.24817518248175183,0.05342879758221199,0.44305924,0.039011005
Cox6c,4.145594,1.5515839,3.3893389014789534e-05,0.000307674109063309,0.49635036496350365,0.43315103979276104,0.9706813,0.44428372
Epb41l2,4.138642,1.5422738,3.493676710443897e-05,0.00031618421424596673,0.45255474452554745,0.3371950780744046,0.87200415,0.3905757
Pten,4.136815,0.81626236,3.5215982566194485e-05,0.000318448386408725,0.5912408759124088,0.711556451032597,1.220033,0.8568707
Baz2b,4.13365,0.5890774,3.570476258843354e-05,0.0003223746541502719,0.6277372262773723,0.7578973879254516,1.3063805,1.0260693
Afap1,4.1120977,2.3602335,3.920802412843865e-05,0.0003512902995435633,0.36496350364963503,0.2333956969130028,0.64329475,0.1619632
Abca1,4.1053476,2.112001,4.037075529743943e-05,0.0003611059237157781,0.38686131386861317,0.2593005684680147,0.75813353,0.23300734
Nadk2,4.09796,2.9096382,4.16807401976789e-05,0.0003717097541027654,0.3357664233576642,0.1917320284953587,0.65973043,0.1171893
Zfp36l1,4.092559,3.1876252,4.2663923408221166e-05,0.00037902056898671515,0.25547445255474455,0.06350291429804994,0.43703857,0.058419023
E130308A19Rik,4.0868654,1.7577739,4.3724076679498116e-05,0.00038774453477825557,0.45255474452554745,0.3962365978268691,0.8456143,0.33154023
Ptpn14,4.0799665,2.762749,4.504221667705222e-05,0.00039772736185093437,0.31386861313868614,0.1563287040368425,0.4907428,0.08924271
Grk5,4.0698013,2.2836173,4.705327659786605e-05,0.00041371778212848846,0.39416058394160586,0.2917536158883212,0.75107604,0.20691662
Agmo,4.0587173,2.1477678,4.9343029798147163e-05,0.00043060968193446385,0.32116788321167883,0.14366410016550335,0.61384743,0.17500639
Tut4,4.0189486,0.76481915,5.845841026877464e-05,0.0005032930099077137,0.5766423357664233,0.6945743685687559,1.1397702,0.8114788
Nhsl1,4.0184813,2.2128336,5.8574462492818015e-05,0.0005041306236969955,0.35766423357664234,0.2153342448010362,0.68274283,0.19164902
Cxcl12,4.0087676,3.5498874,6.10364690352764e-05,0.0005233088458767955,0.24087591240875914,0.051485932215586096,0.4009672,0.04125452
St6gal1,4.0006843,1.8983575,6.31595957671958e-05,0.000540821650179908,0.41605839416058393,0.32312729366050225,0.786495,0.27819347
Calm2,3.9948475,0.49205062,6.473591793467118e-05,0.0005520324071420548,0.7153284671532847,0.8580269122832266,1.6717317,1.404273
Slc22a23,3.9891064,1.2629648,6.632269608118186e-05,0.0005643099568402016,0.5255474452554745,0.5762394761459307,1.08163,0.5946097
Ndnf,3.98473,3.3264542,6.755687651740396e-05,0.0005726351015844305,0.24817518248175183,0.060372742318486,0.4944912,0.061815474
Antxr1,3.9729025,2.3927429,7.100210614818689e-05,0.0005990036396237932,0.35766423357664234,0.23443908757285745,0.6553629,0.16237295
Slc25a4,3.9499805,1.4419582,7.815759514302836e-05,0.0006540313240402279,0.5036496350364964,0.4631575160106498,0.9584121,0.4647944
Nipbl,3.9294748,0.42858112,8.513161832863509e-05,0.000704926528348359,0.6642335766423357,0.7980859178239907,1.3727245,1.1596845
Phkb,3.9241903,1.3066858,8.702191856645333e-05,0.000719913470406589,0.5109489051094891,0.5365546520831834,0.97958183,0.5142624
Rps8,3.921025,1.2791094,8.81731178873111e-05,0.0007278684109468662,0.5401459854014599,0.5454054831978125,1.0918291,0.59649557
Arhgap24,3.9201698,2.5762608,8.848655567883367e-05,0.0007300072923212345,0.31386861313868614,0.15697632582571777,0.6296839,0.13719676
Abca9,3.9182844,2.5035837,8.918139957033714e-05,0.0007343073949920442,0.2846715328467153,0.10800892278909117,0.5037253,0.109284155
Slco1a4,3.9071314,3.9990196,9.339833148478622e-05,0.0007634965521740815,0.2116788321167883,0.019464632654529756,0.40741998,0.03097025
Chchd2,3.8606234,1.5250028,0.0001130981360973835,0.0009025681368983352,0.48905109489051096,0.45675325609843853,0.96411,0.44709796
Vamp5,3.8445947,4.891198,0.00012075178473924443,0.0009556996924723117,0.20437956204379562,0.01658631359286177,0.3423993,0.013665799
Hmgcs2,3.8340418,5.60345,0.0001260546390217069,0.0009938638939299485,0.19708029197080293,0.008527020220191408,0.32857904,0.007968994
Ror2,3.821986,3.8814952,0.00013238119055488553,0.0010340356366888878,0.23357664233576642,0.056235158667338275,0.4100404,0.033813804
Lgr4,3.8193731,1.8656075,0.00013379130317097497,0.0010438363287468343,0.43795620437956206,0.41390228106785637,0.8453906,0.31090274
Fzd6,3.7776978,4.5441775,0.00015828474436651641,0.0012172613283137654,0.20437956204379562,0.02032812837303015,0.33567196,0.016952053
Pdgfrl,3.7264311,5.199484,0.00019421015200980567,0.0014609257515407273,0.19708029197080293,0.015147154062027776,0.3689977,0.012072213
Itm2a,3.7181034,3.8708613,0.00020072405989363,0.0015049969203155848,0.2116788321167883,0.03205727854932719,0.34216803,0.027505847
Col26a1,3.7173705,2.7937138,0.00020130707204893007,0.0015079790983983136,0.2846715328467153,0.13600057566381232,0.5041287,0.090332866
Akap12,3.710514,3.2188385,0.00020683878036488365,0.0015476909018113127,0.25547445255474455,0.09225012592645895,0.4291226,0.05596482
Fam20a,3.7059202,2.893565,0.0002106246920336474,0.0015738279963693287,0.25547445255474455,0.08865222709937397,0.4314324,0.070081584
Vcam1,3.6871617,4.381087,0.0002267692144904314,0.0016813710798448927,0.20437956204379562,0.02604878750809527,0.4006112,0.023371745
Mmp14,3.6691046,3.684102,0.00024340161030172777,0.001791835964056829,0.2116788321167883,0.03479168165791178,0.32483962,0.02942285
Pid1,3.6621895,0.99859345,0.0002500686809387977,0.0018368905021392819,0.5474452554744526,0.5878966683456861,1.176091,0.75232685
Fau,3.6569264,1.5616659,0.0002552576212573307,0.0018688752815216557,0.45985401459854014,0.4141541339857523,0.93865466,0.42349574
Smoc1,3.6485298,2.8693016,0.0002637453451484443,0.00192368008255665,0.25547445255474455,0.0920702309851047,0.43846712,0.0726129
Lamc1,3.6377113,1.8359733,0.00027507147725572837,0.0019997755935772243,0.44525547445255476,0.44110239620061886,0.8913231,0.3385317
Rps16,3.634514,1.5969217,0.0002785050035702318,0.0020230952814090644,0.45985401459854014,0.4184356335899834,0.94588166,0.41916573
Anpep,3.6225219,6.596722,0.0002917446931278179,0.0021090072381879117,0.18248175182481752,0.0037058357918975317,0.29066622,0.003479146
Hs3st3a1,3.6113424,6.981809,0.0003046162190680959,0.0021937919609648186,0.18248175182481752,0.004641289486939627,0.32892936,0.0030766812
Egfr,3.6029458,2.2745545,0.0003146312503061796,0.002261070258284848,0.2773722627737226,0.11808303950492913,0.5210514,0.13218953
Osr1,3.6012304,5.904916,0.0003167148934031378,0.002274827368549135,0.1897810218978102,0.01424767935525653,0.31464267,0.006152304
Gramd3,3.6004176,2.3570037,0.0003177063844000004,0.0022813390028936426,0.2773722627737226,0.12056558969561776,0.50367063,0.120278865
Lef1,3.5871403,3.561729,0.00033432449102246265,0.0023891752855780776,0.2116788321167883,0.0397927610275599,0.37387368,0.037674107
Sulf1,3.5868216,2.3529344,0.0003347331441803056,0.002390823919225096,0.29927007299270075,0.15985464488738577,0.5362591,0.13006501
Fmo1,3.581516,4.553274,0.0003416062683442483,0.0024340918669875236,0.19708029197080293,0.023458300352594084,0.3419541,0.017215542
Zcchc24,3.5600543,2.5391138,0.00037077807509038236,0.0026183460913741328,0.26277372262773724,0.10574224652802763,0.46233264,0.096332684
Irag1,3.551849,5.9152236,0.00038253448921210216,0.0026935801166481092,0.18248175182481752,0.007915377419586962,0.30714297,0.005940068
Eln,3.540117,4.095831,0.0003999497553465375,0.0028051813955002514,0.21897810218978103,0.054616104195150034,0.42757156,0.030725619
Dock1,3.5286717,1.4836822,0.00041765073405879513,0.0029126071176122045,0.40145985401459855,0.2853853349643808,0.72749376,0.3239404
Zfp536,3.5222402,1.0650458,0.00042791618929433566,0.0029749309201394045,0.5182481751824818,0.47729725840109377,1.1197298,0.6863831
Rpl37,3.5009751,1.5395253,0.00046355914236085753,0.003202013921654561,0.45985401459854014,0.4215298265812765,0.9615245,0.4419836
Foxd2os,3.4850316,7.3736305,0.0004920789686083234,0.003373000481251441,0.17518248175182483,0.0033460459091890337,0.3220589,0.0022885662
Sphk1,3.4847076,7.591692,0.0004926750958797208,0.003376225408387681,0.17518248175182483,0.0033820248974598833,0.30206695,0.00182651
Rpl13,3.4678452,1.381653,0.0005246492631663667,0.003574372642312442,0.48175182481751827,0.46258185219831616,0.94923186,0.47486594
Enpp2,3.4631875,1.304231,0.0005338161519745338,0.003627627719665079,0.4744525547445255,0.4194070662732964,0.97719437,0.5134095
Ndfip1,3.4601126,0.5858583,0.0005399497366727194,0.0036646752776953702,0.6058394160583942,0.7494423256818018,1.2188447,0.95083296
Selenos,3.447159,2.005131,0.0005665149548555941,0.0038314263370173205,0.35036496350364965,0.24710369144419658,0.58406335,0.18033904
Slc22a4,3.4398565,3.2224362,0.0005820227578024836,0.003923470020610319,0.26277372262773724,0.12355184572209829,0.4622036,0.061049826
Ggact,3.4323096,2.7611396,0.0005984639765718139,0.004015162809109773,0.2846715328467153,0.15506943944736273,0.4636007,0.08341986
Gapdh,3.4171467,1.5554478,0.0006328115506951124,0.004227659464738357,0.4233576642335766,0.34939195509822263,0.85504615,0.37830293
Rin3,3.405112,3.4557803,0.0006613689661290008,0.00440530097171201,0.20437956204379562,0.04090810966395625,0.3227375,0.03412627
Mt1,3.4022017,1.8020477,0.0006684528469569733,0.0044436734284349026,0.3722627737226277,0.2687270633949773,0.73539734,0.27118552
Kl,3.3933377,3.833445,0.0006904646328215954,0.004564030672550127,0.21897810218978103,0.06400662013384184,0.3976228,0.033678688
Gm33906,3.3807242,4.472364,0.0007229508516556366,0.004761198378428175,0.19708029197080293,0.03666258904799597,0.33292148,0.017639523
Eva1c,3.378738,3.9079905,0.0007281941448528582,0.004791032485846303,0.20437956204379562,0.045369504209541625,0.3233151,0.025109427
Prrx1,3.366018,2.9053118,0.000762617145098494,0.004999151668406083,0.22627737226277372,0.0717061236238037,0.41359624,0.06613814
Ctnna1,3.3643026,2.157774,0.0007673735140849679,0.00502175507147177,0.31386861313868614,0.1943225156508599,0.53520983,0.14723025
Rpl27a,3.351668,1.3849641,0.0008032633638082852,0.00522480914682368,0.45985401459854014,0.4286536662589048,0.85494035,0.4169887
Ndufa4,3.3419435,1.458265,0.0008319401170684981,0.00539436074942822,0.45255474452554745,0.4077498740735411,0.9141542,0.43434703
Kirrel,3.3362765,3.3540645,0.0008490862891393948,0.005485681315021769,0.21897810218978103,0.06630927538317623,0.32909724,0.037404466
Eml4,3.329946,0.8812769,0.0008686284124193197,0.005598475759584342,0.5328467153284672,0.6356767647693747,1.0286722,0.68095124
Afdn,3.3201685,0.70465404,0.0008996314299438867,0.005767858869623535,0.5547445255474452,0.6857595164423976,1.1411602,0.8360289
Septin11,3.3155851,1.2490659,0.0009145149314372669,0.005853505528279981,0.4744525547445255,0.5332445851622652,0.9019364,0.48000848
Col13a1,3.314969,4.6499214,0.0009165328012053117,0.005863627706758744,0.18248175182481752,0.021731308915593293,0.29791754,0.013729113
Serping1,3.2983458,5.2639556,0.000972563192744934,0.006191133141212124,0.17518248175182483,0.01406778441390228,0.28434882,0.008523121
Pcolce,3.2979739,6.5154285,0.0009738517836185098,0.0061964000534760495,0.1678832116788321,0.005540764193710873,0.28467467,0.0035934418
Zkscan2,3.286651,2.06234,0.001013864239879339,0.006422096210645413,0.3795620437956204,0.3376987839101964,0.67460257,0.20752546
Cdh5,3.2606165,5.2282977,0.0011117026280409955,0.006964665333518663,0.1678832116788321,0.007159818665899115,0.24544074,0.007393534
Rpl34,3.2583914,1.7505424,0.0011204580490177824,0.007011343217770799,0.39416058394160586,0.3276246671943585,0.80702424,0.3139937
Mdfic,3.2523687,4.597384,0.0011444748762129916,0.007144990688625252,0.17518248175182483,0.01608260775706987,0.30468443,0.014607104
Jag1,3.2458043,3.901393,0.0011711933292143457,0.00729315521575654,0.19708029197080293,0.04407426063179103,0.35888544,0.028482568
Appl2,3.2397444,2.064902,0.0011963686746244797,0.007430981573545947,0.3357664233576642,0.24203065409800675,0.6099946,0.18303996
Flt1,3.2315125,3.5893562,0.001231369590753731,0.007621953675087019,0.18248175182481752,0.024105922141469383,0.36779734,0.03626746
Zfand3,3.2275822,0.41466087,0.0012484110832513926,0.0077083350252169485,0.5985401459854015,0.7492264517521767,1.2107624,1.0179423
Ptprm,3.2116814,1.112246,0.0013196068072401743,0.008102795911915787,0.45985401459854014,0.3803338850111535,0.92354304,0.53196806
Tfpi,3.1972408,4.372518,0.0013874906305535114,0.008473153009766556,0.18248175182481752,0.02878319061667986,0.30895194,0.0173252
Fam114a1,3.1950579,3.6718051,0.001398027628783216,0.008535560641991596,0.1897810218978102,0.03677052601280852,0.30845746,0.027956845
Rpl21,3.1596496,1.6497914,0.0015795891668719218,0.009512227905389631,0.40875912408759124,0.3616248111103116,0.8475802,0.3542597
Fbln1,3.1572173,4.1197743,0.0015928259996075749,0.009581203180984002,0.18248175182481752,0.030762034971576598,0.30833715,0.020561334
Rps3a1,3.1405728,1.6119696,0.0016861783894612115,0.01007955802554455,0.40875912408759124,0.35968194574368567,0.8019656,0.33816275
Plekhh2,3.1395903,2.2347555,0.0016918432565540807,0.010105528533427065,0.32116788321167883,0.23343167590127364,0.5895579,0.15755413
Tgfbr1,3.0897415,1.2951976,0.0020033081334135164,0.011738915093529036,0.38686131386861317,0.3018277326041592,0.71012646,0.35166728
Cox4i1,3.0820725,1.1096873,0.0020556483741148825,0.01200766778531889,0.5109489051094891,0.5279196948981795,0.99711597,0.5836758
Msi2,3.076703,0.680904,0.0020930372842479744,0.01219690128556562,0.5693430656934306,0.6535583219399871,1.1048961,0.81507504
Myof,3.0500047,3.5086007,0.002288377391032518,0.013212011279983617,0.19708029197080293,0.05569547384327553,0.31505987,0.032021116
Isyna1,3.0432863,3.961483,0.0023400951584433734,0.013475858745686551,0.18248175182481752,0.037670000719579766,0.29086044,0.021438053
Id3,3.0429518,3.638998,0.002342698591295459,0.01348796039170966,0.17518248175182483,0.027415989062387566,0.30377176,0.028094195
Itpr2,3.0326698,1.5524544,0.002424007158804736,0.013899503277226473,0.3357664233576642,0.2260200043174786,0.6176098,0.25566578
Slc6a20b,3.0101247,4.369769,0.002611404593817352,0.014847321505686044,0.18248175182481752,0.0404403828164352,0.33135656,0.018823847
Cemip,3.0077932,2.1153767,0.002631521636223666,0.01495536936660954,0.3795620437956204,0.34644167806001297,0.91751903,0.29779628
Crispld2,3.0058386,6.3562155,0.0026484941661177592,0.015035926102595434,0.15328467153284672,0.005288911275814924,0.24534197,0.0033883497
Col5a2,3.003061,3.014432,0.002672787631826984,0.015154632552688556,0.2116788321167883,0.07595164423976397,0.3721198,0.054289248
Sash1,2.983554,1.3859593,0.0028492183670233884,0.016016422075715155,0.43795620437956206,0.4314600273440311,0.8585741,0.41891068
Oaz1,2.982635,1.6748226,0.0028577847746827853,0.016057857987395743,0.3795620437956204,0.3202849535871051,0.72230077,0.28648344
Aplp2,2.965316,0.82493186,0.003023721223190749,0.016856304827206518,0.5474452554744526,0.6694970137439735,1.0681883,0.73153764
Ddo,2.957392,3.3671105,0.003102533375890509,0.017263423443814034,0.1897810218978102,0.05109016334460675,0.2984646,0.03315083
Nupr1,2.948799,5.600574,0.003190114575843603,0.01772505762053714,0.15328467153284672,0.008455062243649709,0.28235292,0.0067011476
Calcrl,2.9473171,2.3009856,0.0032054424405065377,0.017795503796779064,0.24817518248175183,0.12452327840541123,0.42637843,0.10246177
Mob3b,2.921389,2.0414019,0.0034847440994315564,0.019161339231591277,0.26277372262773724,0.14251277254083616,0.43346,0.12381716
Parva,2.920603,2.7275195,0.003493547047519932,0.019192723199112773,0.24817518248175183,0.13283442469597756,0.43878534,0.079888254
Wnt4,2.9182024,2.9348457,0.003520557148887698,0.019297709218811188,0.23357664233576642,0.11175073756925956,0.39990306,0.06231668
Ppara,2.9051216,4.0251822,0.0036711054570253074,0.020016762100298298,0.1678832116788321,0.027883715909908614,0.29732916,0.021043709
Phip,2.900055,0.3897314,0.0037309736622071457,0.020277358880158983,0.6058394160583942,0.7475714182917176,1.2422713,1.0578957
Vim,2.8988705,4.1485558,0.0037450953721818044,0.020341765241666684,0.16058394160583941,0.019104842771821257,0.28966436,0.018766835
Dock11,2.8745039,1.6011131,0.004046629313669439,0.021820776572004378,0.3722627737226277,0.322947398719148,0.6966597,0.28663826
mt-Nd2,2.8740578,1.278425,0.004052349807149042,0.021847239028510188,0.45255474452554745,0.43728862344390873,0.9166808,0.48166624
Fbn2,2.854864,1.7431376,0.004305528732062081,0.02301821667936891,0.36496350364963503,0.3264733395696913,0.73486966,0.2807886
Stard13,2.8367746,1.5206945,0.0045571764404000745,0.024203088106517275,0.38686131386861317,0.346189825142117,0.75857526,0.33335984
Erbin,2.8367321,0.94365305,0.004557782873798936,0.024203088106517275,0.4744525547445255,0.4467870763474131,0.84796333,0.52710795
Uqcr11,2.8365622,1.7200282,0.004560209338427836,0.024206405555819037,0.35766423357664234,0.29193351082967545,0.7235403,0.2793561
Aff1,2.8343103,2.2403407,0.0045924706429594725,0.024368026496113946,0.2846715328467153,0.1882420666330863,0.50069654,0.12886465
Nfe2l2,2.8307734,2.7748013,0.004643562739512258,0.02460511354973267,0.1897810218978102,0.056163200690796576,0.30195603,0.050223984
Yap1,2.82013,2.5602636,0.004800418695045185,0.025326379410144144,0.24087591240875914,0.12794128229114196,0.38614228,0.07687333
Trim12a,2.7798624,3.693627,0.005438195283225009,0.02826388921861818,0.16058394160583941,0.025581060660574223,0.2591032,0.022601692
Cox8a,2.7770634,1.2172328,0.0054852474933350945,0.028480888917084828,0.45985401459854014,0.46225804130387854,0.9308812,0.50739735
Dnajc6,2.769352,0.53483695,0.005616793473746309,0.02909644122605809,0.5620437956204379,0.7076707202993452,1.2039084,0.9595031
Slc6a12,2.7684808,7.6243534,0.005631828772294902,0.029159925401475974,0.1386861313868613,0.00201482334316759,0.19779217,0.0011078138
Stat5b,2.7488356,1.895945,0.0059807371740961375,0.03073251456823893,0.3284671532846715,0.26440958480247534,0.59011924,0.19563897
Abca4,2.7476301,3.9096029,0.006002770180518873,0.03081078027708541,0.17518248175182483,0.04713247463481327,0.27976298,0.021253219
Nsa2,2.7405453,2.2017267,0.0061337345772463844,0.031399018496972825,0.31386861313868614,0.24843491401021803,0.5921393,0.16178624
Spp1,2.738527,6.3489447,0.0061715087775319494,0.03156232220256633,0.1386861313868613,0.003525940850543283,0.25358322,0.0035347412
Gm49417,2.7298384,3.2024574,0.006336540139335055,0.032301808678416415,0.20437956204379562,0.08566597107289343,0.34672388,0.044036634
Rpl18a,2.7176497,1.641822,0.006574742448933745,0.03342098554726631,0.36496350364963503,0.3139886306397064,0.73826313,0.30012575
Zic5,2.7155359,4.765432,0.006616861418126016,0.033609653365793205,0.145985401459854,0.013060372742318487,0.24000758,0.009924055
Aldoa,2.7111437,1.0963068,0.006705156687364958,0.03399387928103706,0.46715328467153283,0.46560408721306756,0.85169095,0.4876115
Msx1,2.708382,5.7125883,0.00676121579340095,0.034252237626071554,0.1386861313868613,0.005216953299273224,0.21070917,0.004462843
Rpl39,2.695742,1.7688314,0.00702320713643446,0.03545914613979593,0.31386861313868614,0.2310210836871267,0.5931681,0.2131797
Adamts10,2.688455,2.4987853,0.007178346589301641,0.03609322096828876,0.27007299270072993,0.1834928401813341,0.45592695,0.09730682
Ust,2.6817846,0.7068266,0.007323058856196531,0.03671778157604045,0.5182481751824818,0.5918183780672087,1.0128397,0.7296033
Ampd3,2.6777537,2.5640612,0.007411771971119843,0.03710028183010249,0.24087591240875914,0.13632438655825,0.3952787,0.07879166
Eci2,2.67009,2.7391794,0.007583094670157845,0.0378591144160426,0.20437956204379562,0.08588184500251853,0.32064232,0.05507036
Tec,2.669718,2.9433863,0.007591495114894368,0.03789401332662301,0.1678832116788321,0.03882132834424696,0.25617135,0.037254766
Sdc2,2.6661599,1.8014408,0.0076723224245548146,0.038226460884069696,0.35036496350364965,0.3142045045693315,0.63505006,0.22673927
Rell1,2.6545553,2.3967717,0.007941302461293688,0.03938405262734614,0.25547445255474455,0.15906310714542707,0.45285064,0.10324798
Col12a1,2.6508853,3.0898492,0.00802810740869749,0.0397485251652297,0.1897810218978102,0.06969130028063611,0.3521862,0.048395168
Col18a1,2.6449158,4.789584,0.008171122774335793,0.040352521401654615,0.145985401459854,0.017341872346549617,0.24445382,0.009962914
Rps21,2.6433651,1.2469063,0.008208647422464604,0.04050805440617519,0.45255474452554745,0.4599194070662733,0.93543005,0.50221866
Tmem132c,2.6415753,2.7005184,0.00825214661777395,0.04070776200102553,0.20437956204379562,0.08890408001726992,0.40066397,0.07307727
Errfi1,2.6382506,2.61027,0.008333497035585629,0.04101118412933807,0.2846715328467153,0.21022522846657551,0.5892282,0.12349126
Rps24,2.6376982,1.3924493,0.008347081399603492,0.04107051404639184,0.41605839416058393,0.4056990717421026,0.8008894,0.38361788
A4galt,2.6341453,5.354301,0.008434939979648096,0.04141937815298691,0.1386861313868613,0.009426494926962653,0.2289575,0.0062697926
Trpm6,2.633646,4.564871,0.008447350875843656,0.04147274219512498,0.145985401459854,0.01780959919407066,0.22978683,0.010855633
Tnrc6a,2.628149,0.5997181,0.008585086511646804,0.04205367987394986,0.5401459854014599,0.7068791825573865,1.1000607,0.84270245
