"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype"
"chr7",67926398,67952859,26462,"*",-0.133418360213387,"Igf1r","chr7-67925217-67927579",-1.94909361273384,0.0256421231604055,"Oligo","Emx1"
"chr7",67952859,67982609,29751,"*",0.118360782089575,"Igf1r","chr7-67982385-67982833",1.82743826411371,0.0338169502766565,"Oligo","Emx1"
"chr7",79185399,79273201,87803,"*",0.318326135510475,"Abhd2","chr7-79184185-79186613",2.916073399052,0.00177233550154218,"Oligo","Emx1"
"chr8",120653322,120668222,14901,"*",-0.169840372781339,"Cox4i1","chr8-120651931-120654713",-2.40759648338824,0.00802895925319224,"Oligo","Emx1"
"chr9",46012820,46100310,87491,"*",-0.159136752895898,"Sik3","chr9-46099677-46100943",-1.87196156285856,0.0306059607014706,"Oligo","Emx1"
"chr10",76448608,76468971,20364,"*",0.105653842271942,"Mcm3ap","chr10-76448387-76448829",1.8892688308725,0.029427907912212,"Oligo","Emx1"
"chr10",95933323,95940663,7341,"*",0.161654615385725,"Eea1","chr10-95932648-95933997",1.99616138388215,0.0229581796258175,"Oligo","Emx1"
"chr11",33087032,33163206,76175,"*",0.105331726864979,"Npm1","chr11-33086867-33087196",1.87730870727671,0.0302378977596634,"Oligo","Emx1"
"chr11",33163206,33260469,97264,"*",-0.121330601532914,"Npm1","chr11-33260363-33260575",-1.73689892525049,0.041202506586962,"Oligo","Emx1"
"chr11",78694531,78697373,2843,"*",0.144946993020313,"Nlk","chr11-78694349-78694712",2.27381114834413,0.0114886718351233,"Oligo","Emx1"
"chr11",117654289,117670971,16683,"*",-0.127080580928432,"Tnrc6c","chr11-117670295-117671646",-2.22881436181637,0.0129131294830941,"Oligo","Emx1"
"chr11",119846646,119942763,96118,"*",0.253111466740786,"Baiap2","chr11-119846507-119846784",4.02448278438754,2.85503354021983e-05,"Oligo","Emx1"
"chr11",119916821,119942763,25943,"*",0.187746369051149,"Baiap2","chr11-119915723-119917918",3.00485638267924,0.00132853138888715,"Oligo","Emx1"
"chr13",54713072,54766595,53524,"*",0.10703586795897,"Sncb","chr13-54712502-54713642",1.76122810756967,0.0390999012616736,"Oligo","Emx1"
"chr13",73375563,73467197,91635,"*",-0.112297784472215,"Lpcat1","chr13-73375414-73375712",-1.74904698582143,0.0401414489627666,"Oligo","Emx1"
"chr13",81711417,81781182,69766,"*",0.205687617770147,"Mblac2","chr13-81780820-81781543",2.00371835336333,0.0225501195565607,"Oligo","Emx1"
"chr14",34819825,34834101,14277,"*",-0.166311951414786,"Grid1","chr14-34833003-34835198",-2.78067243452908,0.0027123221123282,"Oligo","Emx1"
"chr15",98534244,98631005,96762,"*",0.157405454001242,"Kansl2","chr15-98629294-98632715",2.23152686585662,0.0128231249813075,"Oligo","Emx1"
"chr15",99528017,99614315,86299,"*",-0.109895209258549,"Faim2","chr15-99612685-99615945",-1.68727296727078,0.0457754382445385,"Oligo","Emx1"
"chr15",102672352,102688418,16067,"*",0.16261254748106,"Atp5g2","chr15-102687052-102689784",2.41228442459931,0.00792645460310261,"Oligo","Emx1"
"chr16",4952783,5049910,97128,"*",-0.104442725925964,"Glyr1","chr16-4952462-4953103",-1.74703553764987,0.0403155869320558,"Oligo","Emx1"
"chr16",11176393,11257093,80701,"*",-0.118978421386386,"Zc3h7a","chr16-11256539-11257646",-1.72749722985175,0.0420392011274613,"Oligo","Emx1"
"chr16",18047399,18127642,80244,"*",0.120985200098407,"Rtn4r","chr16-18046769-18048029",1.77783598608227,0.037715398138676,"Oligo","Emx1"
"chr17",81630460,81649607,19148,"*",-0.147855822530564,"Slc8a1","chr17-81630177-81630743",-1.90717874649492,0.028248722362784,"Oligo","Emx1"
"chr18",35757836,35829818,71983,"*",-0.113116071478549,"Cxxc5","chr18-35755680-35759992",-1.92430485640518,0.0271581911090271,"Oligo","Emx1"
"chr18",75000477,75052323,51847,"*",0.166651726261092,"Rpl17","chr18-75052261-75052385",2.41781151777688,0.0078070811814949,"Oligo","Emx1"
"chr19",7174090,7206316,32227,"*",0.179235494233051,"Otub1","chr19-7172634-7175545",3.28820787040436,0.000504136816291261,"Oligo","Emx1"
