,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
39,prerank,Dendrite Membrane (GO:0032590),-0.4932671352028737,-1.4618628610494107,0.029411764705882353,0.2473879023567446,0.7,2/14,5.25%,Shisa9;Shisa6
40,prerank,Azurophil Granule (GO:0042582),0.6336511608363662,1.435925623890353,0.058823529411764705,0.12814778184869668,0.98,4/14,5.80%,Atp6v0c;Tubb2a;Vapa;Psap
41,prerank,Cytoplasmic Vesicle Membrane (GO:0030659),0.4722853303453845,1.4289552995521797,0.033707865168539325,0.130811361609986,0.98,13/53,17.30%,Ubb;Atp6v0c;Atp6v0b;Rps27a;Itm2b;Vamp2;Aplp2;Rab11fip2;Sppl2a;Camk2b;Rab6a;Wasl;Sppl3
42,prerank,Mitotic Spindle (GO:0072686),0.5460935959748192,1.40497369549378,0.04054054054054054,0.14283035423654455,0.99,8/23,19.15%,Dynll1;Tubb2a;Cdc42;Dctn1;Cltc;Tfdp2;Wapl;Ncor1
43,prerank,Phagocytic Vesicle (GO:0045335),0.6426594441222557,1.4009939833662626,0.06557377049180328,0.14440921624719869,0.99,4/11,9.75%,Atp6v0c;Atp6v0b;Rab14;Aplp2
44,prerank,Mitochondrial Outer Membrane (GO:0005741),0.6387686754293025,1.397785264050808,0.037037037037037035,0.13958372116568524,0.99,4/13,10.25%,Ubb;Rps27a;Pgrmc1;Dnm1l
45,prerank,Organelle Outer Membrane (GO:0031968),0.6387686754293025,1.397785264050808,0.037037037037037035,0.13958372116568524,0.99,4/13,10.25%,Ubb;Rps27a;Pgrmc1;Dnm1l
46,prerank,Autophagosome (GO:0005776),0.6186629572155373,1.3960998012633012,0.09230769230769231,0.13785505031206213,0.99,2/12,2.20%,Fth1;Hspa8
47,prerank,Lysosome (GO:0005764),0.4665677495761213,1.3791264999749255,0.06097560975609756,0.151427035859965,1.0,14/53,12.25%,Atp6v0c;Hspa8;Atp6v0b;Atp6v1d;Itm2c;Psap;Snca;Rab14;Rab2a;Atp6v1a;Gnb1;Hsp90aa1;Sppl2a;Atp6v1b2
48,prerank,Cilium (GO:0005929),0.5168216410206093,1.3776562394347567,0.125,0.14949869898284113,1.0,8/28,12.05%,Dynll1;Atp6v1d;Rab14;Pafah1b1;Arl3;Ahi1;Kifap3;Septin7
49,prerank,Microtubule Cytoskeleton (GO:0015630),0.45695643720794643,1.3637316277296334,0.09090909090909091,0.16146661808746035,1.0,18/61,15.45%,Gapdh;Tubb2a;Dnaja1;Nisch;Arl3;Dnm1l;Kif5b;Dpysl2;Mapre2;Kifap3;Dctn1;Septin7;Ppp2ca;Polb;Cltc;Septin3;Dlg1;Dnm1
50,prerank,Excitatory Synapse (GO:0060076),-0.5405901876601024,-1.3524699660737673,0.15151515151515152,0.4476877664808134,0.9,6/11,18.75%,Shisa6;Bsn;Dlg4;Atp2b3;Shank1;Slc17a7
51,prerank,Specific Granule Membrane (GO:0035579),0.6052874917254502,1.3011906131547009,0.21666666666666667,0.24218397193177474,1.0,2/10,4.95%,Atp6v1d;Pgrmc1
52,prerank,Golgi Membrane (GO:0000139),-0.3126447109112827,-1.2767959959170379,0.1111111111111111,0.5411610364053788,0.97,22/58,25.15%,St6galnac5;Mgat4c;Vti1a;Ica1;Slc9a7;Galnt14;Large1;Ext1;Nmnat2;Rab30;Chst9;St6galnac3;Arfgef1;Ldlrad4;Csgalnact1;Trip11;Acer3;Fut9;Pkd1;Sgms1;Ap1g1;Wscd2
53,prerank,Cytoskeleton (GO:0005856),0.3893906384898261,1.2560433660296937,0.14432989690721648,0.3000834996249593,1.0,24/117,14.10%,Gapdh;Aldoa;Dynll1;Tubb2a;Actg1;Actb;Capza2;Basp1;Marcks;Dnaja1;Snca;Nisch;Itpka;Arpc2;Arl3;Hnrnpc;Mapre2;Kifap3;Dctn1;Septin7;Ppp2ca;Pja2;Baiap2;Septin3
54,prerank,Axon (GO:0030424),-0.288386512044834,-1.2408338909375651,0.15789473684210525,0.5598556903902919,1.0,18/67,17.50%,Dscaml1;Cntn5;Ntrk3;Kirrel3;Dscam;Cntnap2;Adgrl3;Slc8a1;Adcy8;Tmem108;Ntrk2;Bsn;Dyrk1a;Sacs;Atp2b3;Bin1;Pclo;Hcn1
55,prerank,Clathrin-Coated Vesicle Membrane (GO:0030665),0.565149648215907,1.2289765970052577,0.25862068965517243,0.34015328980523113,1.0,5/11,22.80%,Hspa8;Vamp2;Cltc;Epn2;Ap2a2
56,prerank,Endosome Membrane (GO:0010008),0.4152211698786362,1.2267298148907693,0.18604651162790697,0.33655558175269723,1.0,18/45,26.80%,Ubb;Atp6v0c;Atp6v0b;Rps27a;Rab14;Aplp2;Atp9a;Cltc;Snx10;Zfyve9;Clcn3;Sorl1;Ocrl;Ap2a2;Rab11fip3;Tmem30a;Appl1;Marchf1
57,prerank,Endocytic Vesicle (GO:0030139),0.441099118097445,1.210538062572014,0.20987654320987653,0.35994087801978514,1.0,12/30,23.35%,Ubb;Rps27a;Rab14;Hsp90aa1;Hsp90b1;Cltc;Camk2b;Wasl;Clcn3;Ocrl;Ap2a2;Syt11
58,prerank,Synaptic Vesicle Membrane (GO:0030672),-0.414780008024782,-1.194481721042916,0.27586206896551724,0.5510003279763857,1.0,7/16,19.10%,Ica1;Syn3;Ptprn2;Synpr;Sv2a;Slc17a7;Sv2c
59,prerank,Exocytic Vesicle Membrane (GO:0099501),-0.414780008024782,-1.194481721042916,0.27586206896551724,0.5510003279763857,1.0,7/16,19.10%,Ica1;Syn3;Ptprn2;Synpr;Sv2a;Slc17a7;Sv2c
60,prerank,Specific Granule (GO:0042581),0.4673351658490285,1.1939352734294764,0.22058823529411764,0.3792913420622357,1.0,8/16,26.20%,Atp6v1d;Pgrmc1;Adam10;Cyfip1;Clcn3;Nfkb1;Cd47;Tmem30a
61,prerank,Calcium Channel Complex (GO:0034704),0.4500954720493009,1.1902952830303148,0.30985915492957744,0.37794421092854413,1.0,3/22,4.10%,Calm2;Calm1;Calm3
62,prerank,Glutamatergic Synapse (GO:0098978),-0.3133044514900177,-1.186926650191435,0.1111111111111111,0.5229961904281353,1.0,10/31,20.65%,Trio;Nos1ap;Adgrl3;Shisa6;Bsn;Cadps;Atp2b3;Pclo;Tanc1;Dlgap4
63,prerank,Actin Cytoskeleton (GO:0015629),0.3887389903286143,1.1813185058994138,0.21176470588235294,0.38612041428467964,1.0,17/63,19.40%,Aldoa;Dynll1;Eef1a1;Actg1;Actb;Capza2;Marcks;Snca;Arpc2;Hnrnpc;Actn1;Baiap2;Wasl;Klhl2;Dbn1;Cdh2;Actr2
64,prerank,Cation Channel Complex (GO:0034703),0.5224908970621163,1.1631301096271967,0.2153846153846154,0.40694717968313693,1.0,3/14,4.10%,Calm2;Calm1;Calm3
65,prerank,Lytic Vacuole (GO:0000323),0.44540776131556997,1.1593290004280083,0.25675675675675674,0.40686320454310587,1.0,5/24,7.05%,Hspa8;Itm2c;Psap;Snca;Rab14
66,prerank,Actin-Based Cell Projection (GO:0098858),-0.4516922259382611,-1.1435905492771195,0.2,0.5854378484749098,1.0,3/10,9.30%,Dmd;Ripor2;Tenm2
67,prerank,Vacuolar Lumen (GO:0005775),0.5417235745901375,1.1381872025229693,0.36065573770491804,0.43846030465569386,1.0,4/12,9.50%,Hspa8;Tubb2a;Psap;Hsp90aa1
68,prerank,Filopodium (GO:0030175),-0.4267652409570293,-1.1340468740216445,0.23684210526315788,0.5595277140045917,1.0,3/10,9.30%,Dmd;Ripor2;Tenm2
69,prerank,Intermediate Filament Cytoskeleton (GO:0045111),-0.45259437163496385,-1.1262651265119936,0.3333333333333333,0.5411610364053788,1.0,5/11,22.00%,Macf1;Clip1;Dtna;Dst;Mdn1
70,prerank,Membrane Raft (GO:0045121),0.43023473646882526,1.1166181338505439,0.3055555555555556,0.4700061370294461,1.0,4/23,7.15%,Dynll1;Prnp;Atp1a1;Faim2
71,prerank,Sarcolemma (GO:0042383),-0.45853637850737083,-1.1121234934885054,0.3488372093023256,0.5371095634055525,1.0,5/10,6.85%,Ryr3;Nos1ap;Dmd;Slc8a1;Sgcd
72,prerank,Bicellular Tight Junction (GO:0005923),-0.4315742264148449,-1.10703042813369,0.2631578947368421,0.5160161801683613,1.0,5/13,10.85%,Frmd4a;Apc;Rapgef2;Pard3;Frmd4b
73,prerank,Asymmetric Synapse (GO:0032279),0.3741266365273951,1.0913910139568332,0.31645569620253167,0.5059955965573084,1.0,9/50,11.05%,Rpl38;Rpl30;Prnp;Rpl8;Rps14;Rnf112;Rtn4;Cdk5r1;Strn
74,prerank,Clathrin-Coated Endocytic Vesicle (GO:0045334),0.5029199219063678,1.0672502318369306,0.4126984126984127,0.5386038654143958,1.0,5/10,26.85%,Vamp2;Cltc;Ocrl;Ap2a2;Picalm
75,prerank,Apical Junction Complex (GO:0043296),-0.3648516654054538,-1.0415213429416486,0.40540540540540543,0.6291968030933351,1.0,6/17,10.85%,Frmd4a;Sorbs1;Apc;Rapgef2;Pard3;Frmd4b
76,prerank,Neuron Projection (GO:0043005),0.31044866693277834,1.0401738259691535,0.43617021276595747,0.5754658971622327,1.0,30/152,14.80%,Ubb;Hspa8;Cck;Prnp;Stmn3;Pgrmc1;Vamp2;Atp1a3;Zwint;Calb1;Snca;Pafah1b1;Rtn4;Cdc42;Ncdn;Olfm1;Kcna1;Cpt1c;Nptx1;Cdk5r1;Strn;Cyfip2;Glrb;Dctn1;Pten;Gabra1;Septin3;Camk2b;Cyfip1;Dlg1
77,prerank,Postsynaptic Density (GO:0014069),0.338322530397894,1.036762259020199,0.36470588235294116,0.5716814656019205,1.0,10/61,11.05%,Rpl38;Rpl30;Prnp;Rpl8;Rps14;Rnf112;Rtn4;Plppr4;Cdk5r1;Strn
78,prerank,Nuclear Membrane (GO:0031965),0.3759763461977714,1.0333644563629174,0.4375,0.5668492336432726,1.0,8/33,17.55%,Gapdh;Prnp;Tmx4;Ccnd2;Mindy3;Matr3;Nsmf;Phf20
79,prerank,Cytoplasmic Side Of Plasma Membrane (GO:0009898),-0.3600441450749959,-1.0267072611832548,0.4642857142857143,0.6238110856018367,1.0,10/18,32.80%,Kcnab1;Cacnb4;Dlg4;Tiam1;Prmt8;Ptpn4;Fyn;Fer;Samd12;Cyth1
80,prerank,Plasma Membrane Raft (GO:0044853),0.4596762198319362,1.02527918697245,0.47619047619047616,0.5710831448849577,1.0,1/12,1.70%,Dynll1
81,prerank,Chromosome (GO:0005694),0.4422447951931892,1.0163456555260453,0.40298507462686567,0.5802116845604217,1.0,4/14,17.70%,Hmgb1;Top1;Pbrm1;Wapl
82,prerank,Tight Junction (GO:0070160),-0.3701407718808918,-1.0061737678511993,0.42857142857142855,0.6362741882584455,1.0,5/16,10.85%,Frmd4a;Apc;Rapgef2;Pard3;Frmd4b
83,prerank,Late Endosome (GO:0005770),0.37876160961890243,0.992795083251631,0.4691358024691358,0.6138071583237804,1.0,14/28,26.80%,Tpt1;Psap;Rab14;Map2k1;Sppl2a;Fyco1;Clcn3;Sorl1;Slc38a9;Nsg2;Tmem30a;Mapk1;Kidins220;Marchf1
84,prerank,Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234),0.44455002304730856,0.9814259505333008,0.4927536231884058,0.6249701471150172,1.0,3/12,12.50%,Gnas;Gnb1;Gng2
85,prerank,Bounding Membrane Of Organelle (GO:0098588),0.2944928507909428,0.9644270367840851,0.4945054945054945,0.6422915258222861,1.0,20/104,17.30%,Ubb;Atp6v0c;Atp6v0b;Rps27a;Itm2b;Vamp2;Vapa;Rab2a;Cdc42;Aplp2;Rab6b;Sppl2a;Atp2a2;Camk2b;Chst1;Copg2;Rab6a;Arf3;Wasl;Sppl3
86,prerank,Caveola (GO:0005901),0.4111005071348991,0.9360535948396693,0.6166666666666667,0.6816522118394492,1.0,1/11,1.70%,Dynll1
87,prerank,SWI/SNF Complex (GO:0016514),-0.34899649957758383,-0.9360263961140708,0.4722222222222222,0.7477861593965235,1.0,2/12,10.65%,Arid1b;Dpf3
88,prerank,Polymeric Cytoskeletal Fiber (GO:0099513),0.32195343902131357,0.9344308524559496,0.5348837209302325,0.6744820034333492,1.0,10/40,15.45%,Tubb2a;Actg1;Dnm1l;Kif5b;Dpysl2;Dctn1;Actn1;Polb;Dlg1;Dnm1
89,prerank,Basolateral Plasma Membrane (GO:0016323),-0.27542049975319727,-0.9263491353723915,0.56,0.7358078913970368,1.0,4/21,9.70%,Erbb4;Adcy8;Numb;Slc16a7
90,prerank,Collagen-Containing Extracellular Matrix (GO:0062023),0.38077510655414026,0.8893902516794536,0.6666666666666666,0.7397352903714026,1.0,7/19,18.35%,Aplp1;Psap;Hsp90b1;Edil3;Fgfr2;Col25a1;Cdh2
91,prerank,Cortical Cytoskeleton (GO:0030863),0.3896764273001878,0.8704185241378132,0.7,0.7608058790627613,1.0,2/18,3.10%,Dynll1;Eef1a1
92,prerank,trans-Golgi Network (GO:0005802),-0.24553042463752894,-0.8620439176735459,0.6333333333333333,0.8281403738930796,1.0,13/43,24.25%,Vti1a;Slc9a7;Caln1;Trappc9;Elapor1;Birc6;Rab30;Arfgef1;Clvs2;Pcsk5;Fut9;Clvs1;Ap1g1
93,prerank,cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.3209993387422054,0.8396698571595712,0.618421052631579,0.7973743108248267,1.0,9/25,29.50%,Enc1;Dcaf5;Fbxw7;Klhl2;Dcaf6;Spop;Usp47;Cul5;Klhdc10
94,prerank,Postsynaptic Specialization Membrane (GO:0099634),-0.2843361704551646,-0.7993729102228844,0.8064516129032258,0.8847793728082347,1.0,3/15,12.10%,Grik4;Grid1;Dlg4
95,prerank,Postsynaptic Density Membrane (GO:0098839),-0.2843361704551646,-0.7993729102228844,0.8064516129032258,0.8847793728082347,1.0,3/15,12.10%,Grik4;Grid1;Dlg4
96,prerank,trans-Golgi Network Membrane (GO:0032588),-0.2718130822316573,-0.7581912665842157,0.7142857142857143,0.9154185343099741,1.0,6/17,24.25%,Vti1a;Caln1;Clvs2;Fut9;Clvs1;Ap1g1
97,prerank,Vesicle Membrane (GO:0012506),0.31007367530332935,0.748339308056951,0.8208955223880597,0.9178053930512126,1.0,8/15,35.80%,Rab11fip2;Clcn3;Synj1;Nsg2;Appl1;Rab10;C2cd5;Fmn2
98,prerank,Protein Serine/Threonine Phosphatase Complex (GO:0008287),0.35997457337646405,0.7317020502623804,0.7936507936507936,0.9243443864192814,1.0,4/11,20.80%,Ppp2r3a;Ppp2ca;Ppp3cb;Ppp4r3b
99,prerank,Recycling Endosome (GO:0055037),0.27180091754701646,0.7292453184975763,0.8181818181818182,0.9137497535433057,1.0,9/23,30.45%,Rab14;Atp9a;Clcn3;Sorl1;Ocrl;Syt11;Rab11fip3;Rab10;App
100,prerank,Dendrite (GO:0030425),0.22527434809394348,0.7105693911612742,0.9130434782608695,0.9230223727739968,1.0,9/86,11.05%,Hspa8;Prnp;Zwint;Calb1;Ncdn;Kcna1;Cpt1c;Cdk5r1;Strn
101,prerank,Nuclear Chromosome (GO:0000228),-0.2384028057379287,-0.6730092934232031,0.7777777777777778,0.9660075903106404,1.0,5/13,28.75%,Srcap;Hdac8;Lrpprc;Smchd1;Trrap
102,prerank,Early Endosome (GO:0005769),-0.1788925564725788,-0.6277635566418287,1.0,0.9690005767860577,1.0,5/47,8.50%,Kcnh1;Cntnap2;Slc2a13;Tmem108;Ntrk2
