,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
25,prerank,Kinase Binding (GO:0019900),0.34484352122501827,1.2280553555211096,0.1506849315068493,0.9857142857142857,1.0,31/71,27.15%,Unc5c;Hsp90ab1;Hdac9;Nr3c1;Cadps;Ptprr;Tom1l2;Gsk3b;Mapt;Prkn;Parp8;Spred2;Sv2a;Ccnd2;Pola1;Syn1;Snap91;Spred1;Cdk5r1;Map2k6;Ghr;Wnk1;Calm1;Cltc;Pip5k1a;Calm2;Rbbp6;Actb;Rb1cc1;Adam10;Cdc42
26,prerank,Protein Homodimerization Activity (GO:0042803),0.350357231687892,1.2258282821043256,0.18666666666666668,0.9250828729281768,1.0,12/71,8.80%,Erbb4;Tenm3;Tenm4;Hsp90ab1;Ext1;Hsp90aa1;Adcy8;Rab11fip3;Aplp2;Mgll;Nr6a1;Kcnn2
27,prerank,Regulatory RNA Binding (GO:0061980),-0.47195639145147883,-1.2038196930941296,0.1891891891891892,0.6061370323665406,1.0,4/10,21.85%,Hnrnpa2b1;Matr3;Ago2;Pum1
28,prerank,Kinase Activator Activity (GO:0019209),-0.45143887361968105,-1.1975775726068727,0.16216216216216217,0.5768930523028883,1.0,3/11,7.95%,Zranb1;Rplp1;Mt3
29,prerank,Protein Tyrosine Kinase Binding (GO:1990782),0.5281531553156937,1.1824683357461268,0.3076923076923077,1.0,1.0,2/10,3.15%,Nrg1;Hsp90aa1
30,prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.453388393711246,1.1604145815917215,0.2537313432835821,1.0,1.0,6/15,25.05%,Ppp2r2b;Ppp4r3b;Ppp2r2a;Calm1;Ppp3r1;Calm2
31,prerank,GTPase Binding (GO:0051020),-0.2867790729877244,-1.1592874834156686,0.3333333333333333,0.6477231329690346,1.0,15/52,20.00%,Wasf1;Iqgap2;Sptbn1;Hace1;Rapgef6;Dmxl2;Rasa1;Strn3;Dock3;Sgsm2;Myo5b;Mapkap1;Ric1;Nckap1;Fgd4
32,prerank,Single-Stranded DNA Binding (GO:0003697),-0.45534400249999407,-1.1546293062184023,0.28125,0.6154371584699453,1.0,4/11,13.90%,Pcbp2;Fubp1;Hnrnpu;Pura
33,prerank,GTPase Activator Activity (GO:0005096),-0.289597272036537,-1.1513362712901816,0.14705882352941177,0.5863066538090647,1.0,11/49,13.95%,Iqgap2;Elmod1;Stxbp5;Ralgapa2;Vav3;Arhgap39;Rasa1;Myo9a;Acap2;Arfgef1;Sgsm2
34,prerank,Magnesium Ion Binding (GO:0000287),-0.40933990878475685,-1.145193710598474,0.2619047619047619,0.5689131754705525,1.0,7/14,29.80%,Papola;Adcy2;Abl2;Mast2;Snca;Dis3l2;Sik2
35,prerank,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.35197683586836204,1.1428815060700919,0.3013698630136986,1.0,1.0,14/55,17.10%,Erbb4;Thrb;Foxp1;Pbx1;Arid5b;Nr3c1;Asic2;Nr6a1;Klf12;Nfix;Tef;Rfx7;Runx2;Pola1
36,prerank,Metal Ion Binding (GO:0046872),0.32278681123046166,1.1333258032812217,0.26666666666666666,1.0,1.0,12/72,13.05%,Cdh18;Phactr1;Nrg1;Slc8a1;Cdh10;Cdh13;Vsnl1;Pam;Slc25a12;Cdh2;Cdh11;Cdh8
37,prerank,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.427640072366022,1.119336255276409,0.3088235294117647,1.0,1.0,5/19,6.65%,Trps1;Bcl11a;Foxp1;Nr3c1;Mitf
38,prerank,Amyloid-Beta Binding (GO:0001540),0.39852543778501626,1.1184871590085192,0.30303030303030304,1.0,1.0,5/20,17.65%,Gria4;Clstn1;Apba2;Itm2b;Apbb2
39,prerank,Cysteine-Type Peptidase Activity (GO:0008234),-0.3769378843791502,-1.1118718562344647,0.2631578947368421,0.6194995685936152,1.0,4/17,13.20%,Zranb1;Usp34;Mindy3;Usp32
40,prerank,Small GTPase Binding (GO:0031267),-0.27562248949485796,-1.1083157134877488,0.391304347826087,0.5956284153005464,1.0,13/47,20.00%,Wasf1;Iqgap2;Hace1;Rapgef6;Dmxl2;Strn3;Dock3;Sgsm2;Myo5b;Mapkap1;Ric1;Nckap1;Fgd4
41,prerank,Protein Kinase Binding (GO:0019901),0.3066433922713537,1.1055993372835295,0.3026315789473684,1.0,1.0,30/79,27.15%,Prkcb;Unc5c;Hsp90aa1;Hdac9;Nr3c1;Cadps;Ptprr;Tom1l2;Gsk3b;Mapt;Prkn;Spred2;Sv2a;Ccnd2;Pola1;Syn1;Snap91;Spred1;Cdk5r1;Map2k6;Ghr;Wnk1;Calm1;Cltc;Calm2;Rbbp6;Actb;Rb1cc1;Adam10;Cdc42
42,prerank,mRNA 3'-UTR Binding (GO:0003730),-0.3113131792443893,-1.0913257262357494,0.21621621621621623,0.6083788706739526,1.0,3/21,2.85%,Hnrnpa2b1;Cpeb4;Ddx5
43,prerank,mRNA Binding (GO:0003729),-0.2677443397374949,-1.0895136836128638,0.3181818181818182,0.5866865375062096,1.0,23/71,25.10%,Hnrnpa2b1;Pcbp2;Cpeb4;Myef2;Ddx5;Cpsf6;Fubp1;Ythdc1;Srsf1;Ythdf3;Hnrnpu;Ptbp2;Celf5;Tpr;Thoc2;Zc3h12b;Ago2;Pum1;Cdc40;Rpl41;Cpeb1;Ptbp3;Tardbp
44,prerank,Actin Binding (GO:0003779),0.3556124375733218,1.0815839120890458,0.3918918918918919,1.0,1.0,14/38,20.00%,Phactr1;Dmd;Adcy8;Myh10;Fmn2;Mapt;Phactr3;Prkn;Coro2b;Macf1;Add1;Mical3;Tln2;Klhl2
45,prerank,Sequence-Specific DNA Binding (GO:0043565),0.32513147470515125,1.0801676943421072,0.40789473684210525,1.0,1.0,15/55,16.60%,Thrb;Foxp1;Pbx1;Nr3c1;Smg6;Chchd2;Nr6a1;Mapt;Rora;Klf12;Smg7;Nfix;Tef;Rfx7;Runx2
46,prerank,Endopeptidase Inhibitor Activity (GO:0004866),0.4462516922397899,1.0712208768281481,0.35384615384615387,1.0,1.0,3/13,6.80%,Nrg1;App;Aplp2
47,prerank,Calcium Ion Binding (GO:0005509),0.3213046421150465,1.0706896116947595,0.4246575342465753,0.9768646408839778,1.0,10/55,13.05%,Cdh18;Slc8a1;Cdh10;Cdh13;Vsnl1;Pam;Slc25a12;Cdh2;Cdh11;Cdh8
48,prerank,Transition Metal Ion Binding (GO:0046914),-0.2573641337795834,-1.067861699734147,0.21428571428571427,0.6167735804229033,1.0,19/59,18.05%,Papola;Adamts3;Dpf3;Fth1;Tab2;Rnf112;Mt3;Sec24b;Adcy2;Zmym2;Clip1;Arih1;Cdip1;Kdm4c;Kmt2a;Acer3;Lnpep;Abl2;Fbxl5
49,prerank,Receptor Ligand Activity (GO:0048018),0.47190978084333907,1.0668376420571446,0.4444444444444444,0.9548035604665438,1.0,3/14,5.90%,Nrg1;Sema6d;App
50,prerank,Microtubule Binding (GO:0008017),0.32273553816621997,1.0514964289974797,0.3333333333333333,0.9673342541436464,1.0,13/45,19.50%,Pafah1b1;Reep1;Mapt;Fgf13;Polb;Kif5b;Mapre2;Macf1;Dync1i1;Vapa;Map4k4;Map4;Mtus2
51,prerank,Cysteine-Type Deubiquitinase Activity (GO:0004843),-0.37914952135321817,-1.0455518464784053,0.2894736842105263,0.6466302367941712,1.0,4/16,13.20%,Zranb1;Usp34;Mindy3;Usp32
52,prerank,Chromatin DNA Binding (GO:0031490),-0.3883005547791733,-1.0220368165440021,0.5,0.6745355191256831,1.0,9/12,42.50%,Jmjd1c;Hnrnpu;Sbno1;Clock;Hnrnpc;Atrx;Smarcc1;Chd4;Crebbp
53,prerank,Guanyl Ribonucleotide Binding (GO:0032561),0.36556873649865396,1.0217855239431421,0.38333333333333336,1.0,1.0,10/21,34.05%,Scg5;Pde10a;Rit2;Rab28;Cdc42;Rab14;Mpped2;Rab10;Tubb2a;Rabl6
54,prerank,"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",-0.38618230149921107,-1.0214503520292337,0.4888888888888889,0.6502732240437158,1.0,3/10,7.25%,Lpgat1;Mboat2;Zdhhc17
55,prerank,Nuclear Receptor Coactivator Activity (GO:0030374),0.45473169662992,1.0212162330703094,0.4666666666666667,0.9943370165745856,1.0,3/11,21.20%,Prkcb;Ncoa7;Med14
56,prerank,Deubiquitinase Activity (GO:0101005),-0.3516798236769656,-1.0082416800449168,0.3783783783783784,0.6508803885853065,1.0,4/17,13.20%,Zranb1;Usp34;Mindy3;Usp32
57,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.29325850012930227,1.0051297406460098,0.4024390243902439,1.0,1.0,18/69,18.50%,Npas3;Trps1;Thrb;Bcl11a;Foxp1;Pbx1;Nr3c1;Mitf;Rora;Hivep3;Klf12;Purg;Nfix;Tef;Rfx7;Runx2;Tfdp2;Klf7
58,prerank,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.3899506624118316,1.0037525051599285,0.5211267605633803,0.9875863259668508,1.0,3/23,4.15%,Erbb4;Pbx1;Arid5b
59,prerank,Transcription Coactivator Binding (GO:0001223),0.4583665428364424,0.9967716991921003,0.4838709677419355,0.9770090406830738,1.0,2/10,9.65%,Thrb;Rora
60,prerank,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.34489716608079984,0.9858068738515302,0.5370370370370371,0.9527663772691397,1.0,6/27,14.40%,Rgs6;Gnao1;Septin7;Rab40b;Rit2;Rab6b
61,prerank,GTPase Activity (GO:0003924),0.34489716608079984,0.9858068738515302,0.5370370370370371,0.9527663772691397,1.0,6/27,14.40%,Rgs6;Gnao1;Septin7;Rab40b;Rit2;Rab6b
62,prerank,Calcium Channel Activity (GO:0005262),-0.34378334932671756,-0.9803558149468949,0.5,0.6916471506635441,1.0,7/21,21.25%,Grin1;Trpc6;Pkd1;Slc24a4;Trpm3;Cacna1b;Mcu
63,prerank,Double-Stranded DNA Binding (GO:0003690),0.3087446811230396,0.9791193253892286,0.4925373134328358,0.9450966850828729,1.0,11/45,16.60%,Thrb;Foxp1;Pbx1;Nr3c1;Nr6a1;Mapt;Klf12;Nfix;Tef;Rfx7;Runx2
64,prerank,Endopeptidase Activity (GO:0004175),-0.30850819836832777,-0.9786838577791528,0.47368421052631576,0.6711889956661015,1.0,7/21,23.25%,Pcsk5;Adamts3;Adamts17;Usp34;Adam22;Usp47;Mmp17
65,prerank,Protein Tyrosine Kinase Activity (GO:0004713),0.37869116889513055,0.9667617954726007,0.5942028985507246,0.9548417201732117,1.0,3/17,13.30%,Erbb4;Hipk2;Igf1r
66,prerank,DNA Binding (GO:0003677),-0.21358629159299303,-0.9539021742028395,0.6363636363636364,0.7001821493624772,1.0,17/79,15.30%,Prdm5;Pcbp2;Mtf2;Huwe1;Rps15;Fubp1;Prox1;Chd2;Jmjd1c;Pou2f1;Qrich1;Hnrnpu;Foxj3;Pura;Sfpq;Xrcc4;Atf6
67,prerank,Protein Tyrosine Phosphatase Activity (GO:0004725),0.36337851371685703,0.9528061196650693,0.5714285714285714,0.9643246583309102,1.0,4/19,11.05%,Ptprr;Ptp4a2;Pten;Ptprn2
68,prerank,Ribosome Binding (GO:0043022),-0.3664328295672266,-0.9508127545781673,0.4444444444444444,0.6864093072448441,1.0,6/10,25.40%,Cpeb4;Cpsf6;Ythdf3;Sec61a2;Cpeb1;Eif1
69,prerank,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",-0.29507514076298114,-0.9491772434844289,0.5714285714285714,0.6673497267759562,1.0,11/23,29.20%,Glis3;Tcf12;Pou2f1;Foxj3;Atf6;Nfat5;Rreb1;Smad3;Mef2a;Nr2c2;Atf2
70,prerank,Phosphatidylinositol Binding (GO:0035091),0.3078809315943145,0.9178697834816474,0.5303030303030303,1.0,1.0,10/27,21.25%,Aplp2;Bcas3;Mapt;Snx10;Pard3b;Pard3;Mcf2l;Snap91;Rph3a;Sestd1
71,prerank,PDZ Domain Binding (GO:0030165),0.36022180628868894,0.9146596375033431,0.5535714285714286,1.0,1.0,3/14,10.00%,Grid2;Prkn;Pten
72,prerank,Tau Protein Binding (GO:0048156),0.3686386218501869,0.9136552071272048,0.6166666666666667,0.9955767416790191,1.0,3/17,7.90%,Hsp90ab1;Hsp90aa1;Gsk3b
73,prerank,Phosphatase Activity (GO:0016791),-0.3523250148372979,-0.881056386700714,0.5813953488372093,0.7935088590826297,1.0,5/11,33.80%,Plppr1;Rngtt;Ptprj;Sbf1;Lpin2
74,prerank,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),0.3337313981649966,0.8664390173945604,0.625,1.0,1.0,6/14,25.05%,Parp8;Map2k1;Ccnd2;Cdk5r1;Calm1;Calm2
75,prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.2497101630193921,0.861729289032769,0.7468354430379747,1.0,1.0,14/63,16.60%,Thrb;Bcl11a;Foxp1;Pbx1;Nr3c1;Mitf;Nr6a1;Rora;Hivep3;Klf12;Nfix;Tef;Rfx7;Runx2
76,prerank,Protein Kinase Activator Activity (GO:0030295),0.31843265432592666,0.8432943184478827,0.6666666666666666,1.0,1.0,7/18,25.05%,Nrg1;Parp8;Map2k1;Cdk5r1;Wnk1;Calm1;Calm2
77,prerank,Monoatomic Cation Channel Activity (GO:0005261),0.32429467869413287,0.8383955604476792,0.7464788732394366,1.0,1.0,5/18,15.45%,Hcn1;Nalcn;Slc24a3;Trpc5;Trpc4
78,prerank,ATP Binding (GO:0005524),0.2539719369238324,0.83250823248362,0.7285714285714285,1.0,1.0,13/45,25.30%,Hsp90ab1;Hsp90aa1;Myh10;Wnk2;Map4k4;Syn1;Chd8;Caprin1;Wnk1;Nvl;Map3k5;Atp1a3;Mark1
79,prerank,Phosphatidylinositol Phosphate Binding (GO:1901981),-0.2828042206882178,-0.8292132175302689,0.75,0.8723882995821279,1.0,6/19,15.80%,Iqgap2;Snx13;Plekha5;Dennd1b;Mapkap1;Snx24
80,prerank,Methylated Histone Binding (GO:0035064),-0.2862035184296082,-0.828392661933227,0.625,0.849336455893833,1.0,3/15,8.95%,Mtf2;Cbx6;Tdrd3
81,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.25611133179497103,0.8164574651109843,0.7464788732394366,1.0,1.0,9/49,16.00%,Hsp90ab1;Hsp90aa1;Psmd1;Gsk3b;Prkn;Actg1;Spop;Dnaja1;Ube2d3
82,prerank,GTP Binding (GO:0005525),0.3134744095556758,0.8128538259809609,0.6140350877192983,1.0,1.0,8/18,34.05%,Scg5;Rit2;Rab28;Cdc42;Rab14;Rab10;Tubb2a;Rabl6
83,prerank,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.24284747906592316,0.8004052514262862,0.8205128205128205,1.0,1.0,13/59,16.60%,Thrb;Bcl11a;Foxp1;Pbx1;Nr3c1;Mitf;Rora;Hivep3;Klf12;Nfix;Tef;Rfx7;Runx2
84,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.2466834257775495,0.7986265714612997,0.7866666666666666,1.0,1.0,9/51,16.00%,Hsp90ab1;Hsp90aa1;Psmd1;Gsk3b;Prkn;Actg1;Spop;Dnaja1;Ube2d3
85,prerank,Purine Ribonucleoside Triphosphate Binding (GO:0035639),0.2318207596393,0.7947933348070085,0.8088235294117647,1.0,1.0,18/62,27.90%,Hsp90ab1;Hsp90aa1;Myh10;Wnk2;Scg5;Rit2;Map4k4;Syn1;Chd8;Rab28;Caprin1;Wnk1;Nvl;Map3k5;Atp1a3;Mark1;Cdc42;Rab14
86,prerank,Alpha-Tubulin Binding (GO:0043014),0.3449615944827409,0.7888585591258204,0.75,1.0,1.0,4/11,18.25%,Ino80;Dip2b;Ttll7;Cdk5r1
87,prerank,SH3 Domain Binding (GO:0017124),-0.3029191625642974,-0.7845557018446774,0.717948717948718,0.8913175470552519,1.0,2/11,6.40%,Cd2ap;Cbl
88,prerank,Signal Sequence Binding (GO:0005048),0.3527737803740186,0.7731779124408226,0.7692307692307693,1.0,1.0,2/10,12.15%,Pex5l;Babam2
89,prerank,Transcription Coregulator Binding (GO:0001221),0.31081871045069054,0.7701514847263414,0.7538461538461538,1.0,1.0,3/19,9.65%,Thrb;Pbx1;Rora
90,prerank,Zinc Ion Binding (GO:0008270),-0.19591602186257778,-0.7589693065160427,0.8076923076923077,0.9029685423128047,1.0,14/50,17.60%,Adamts3;Dpf3;Tab2;Rnf112;Mt3;Sec24b;Zmym2;Clip1;Arih1;Cdip1;Kdm4c;Kmt2a;Acer3;Lnpep
91,prerank,Methylation-Dependent Protein Binding (GO:0140034),-0.2711695967402692,-0.7544268044143838,0.7941176470588235,0.8852459016393442,1.0,3/16,8.95%,Mtf2;Cbx6;Tdrd3
92,prerank,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.24776773962945975,0.7525047594137296,0.7536231884057971,1.0,1.0,7/34,15.85%,Hdac9;Bcas3;Gsk3b;Hipk2;Dnaja1;Add1;Ncoa7
93,prerank,Nuclear Receptor Binding (GO:0016922),0.26523661749400373,0.7434326239999156,0.8472222222222222,1.0,1.0,3/27,7.40%,Prkcb;Foxp1;Bcas3
94,prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),0.20186329879719261,0.7189069440221899,0.9113924050632911,1.0,1.0,22/76,28.20%,Prkcb;Camk4;Wnk2;Gsk3b;Prkca;Camk1d;Cask;Map2k1;Hipk2;Pkn2;Map4k4;Map2k6;Map3k3;Wnk1;Brd4;Map3k5;Mark1;Rock2;Braf;Prkcz;Mast4;Map3k2
95,prerank,Double-Stranded RNA Binding (GO:0003725),0.2710619903531185,0.7010688724596378,0.8676470588235294,1.0,1.0,3/18,14.35%,Hsp90ab1;Rc3h1;Dhx15
96,prerank,Protein Kinase Regulator Activity (GO:0019887),-0.22588267337298168,-0.6770573238388414,0.9210526315789473,0.9446546167857643,1.0,9/20,31.70%,Rplp1;Mt3;Sh3bp5;Ccny;Snca;Rptor;Strada;Elp4;Apc
97,prerank,Nucleosome Binding (GO:0031491),-0.2413706875309416,-0.6318908401409247,0.9545454545454546,0.9475409836065574,1.0,2/10,14.55%,Rnf169;Arid1b
98,prerank,DNA-binding Transcription Factor Binding (GO:0140297),0.20685279252896063,0.621931458540447,0.9583333333333334,1.0,1.0,4/41,7.90%,Zmynd8;Hdac9;Chchd2;Gsk3b
99,prerank,Phosphatase Binding (GO:0019902),0.22704046580021026,0.6106512681091107,0.9491525423728814,1.0,1.0,7/19,24.55%,Kifap3;Dlg1;Chchd3;Spred1;Wnk1;Ppp3r1;Map3k5
100,prerank,Kinase Activity (GO:0016301),0.2241364100737236,0.6069737223612766,0.9333333333333333,1.0,1.0,4/20,18.25%,Gsk3b;Pkn2;Map4k4;Cdk5r1
101,prerank,Chloride Channel Activity (GO:0005254),0.24072334406504178,0.5954886007604951,0.9433962264150944,1.0,1.0,1/13,3.10%,Gabrg3
102,prerank,Protein Phosphatase Binding (GO:0019903),0.20679037856138793,0.5796026326601341,1.0,1.0,1.0,8/18,32.05%,Kifap3;Mapt;Smg7;Map3k5;Hsp90b1;Ppp3cb;Strn;Ambra1
103,prerank,Protease Binding (GO:0002020),0.229796580397449,0.5750417756804598,0.9180327868852459,1.0,1.0,3/17,10.00%,Gsk3b;Prkn;Pten
104,prerank,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",0.24058365498927398,0.5525129962279388,0.9423076923076923,1.0,1.0,5/11,25.30%,Pard3;Snap91;Rph3a;Sestd1;Mark1
105,prerank,Phosphatidylinositol Bisphosphate Binding (GO:1902936),0.216098897950486,0.5486742449323343,0.9682539682539683,1.0,1.0,6/17,25.30%,Mapt;Pard3;Snap91;Rph3a;Sestd1;Mark1
