,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,prerank,Protein Kinase Activator Activity (GO:0030295),0.6272312232456576,1.6134169316698967,0.027777777777777776,0.08196763094176118,0.52,7/18,9.55%,Calm2;Mt3;Rplp1;Calm1;Calm3;Map2k1;Cdk5r1
11,prerank,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),0.6634705627838472,1.579593865428127,0.016666666666666666,0.10866920768794096,0.67,7/14,15.65%,Calm2;Calm1;Calm3;Map2k1;Cdk5r1;Ccnd2;Strada
12,prerank,Calcium Ion Binding (GO:0005509),0.534309302777717,1.5668212908013326,0.0,0.11028630899282105,0.69,20/55,16.65%,Calm2;Tpt1;Calm1;Sncb;Calm3;Pcp4;Calb1;Sparcl1;Snca;Vsnl1;Cdk5r1;Canx;Hsp90b1;Kcnip2;Stim2;Atp2a2;Ppp3cb;Ncald;Cdh9;Spock2
13,prerank,mRNA 3'-UTR Binding (GO:0003730),0.5874636121436176,1.513277127716526,0.06944444444444445,0.16288439482016645,0.83,11/21,23.70%,Rpl41;Ddx5;Hnrnpa2b1;Hnrnpc;Serbp1;Fxr1;Cpeb1;Tial1;Cpeb4;Tardbp;Tia1
14,prerank,Guanyl Ribonucleotide Binding (GO:0032561),0.6311390186168756,1.5072371909857516,0.0,0.1573485772542737,0.83,11/21,17.45%,Eef1a1;Tubb2a;Rnf112;Rab14;Rab2a;Cdc42;Arl3;Scg5;Rab6a;Arf3;Rab28
15,prerank,Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),-0.6197619734972938,-1.5065876087911663,0.025,0.8529315427448413,0.66,3/10,8.50%,Erbb4;Ntrk3;Ntrk2
16,prerank,Cell-Cell Adhesion Mediator Activity (GO:0098632),-0.600783213593637,-1.498867630008386,0.020833333333333332,0.5915492957746479,0.67,3/11,1.45%,Dscaml1;Cntn5;Dscam
17,prerank,Protease Binding (GO:0002020),0.5811570332813832,1.4889976062085881,0.045454545454545456,0.16735057983942908,0.86,7/17,14.00%,Rps27a;Prnp;Cst3;Psap;Atp9a;Pten;Cltc
18,prerank,Endopeptidase Inhibitor Activity (GO:0004866),0.6691668505525575,1.46131824505031,0.03125,0.19371256531158407,0.93,5/13,9.75%,Gapdh;Pcsk1n;Prnp;Cst3;Aplp2
19,prerank,Voltage-Gated Calcium Channel Activity (GO:0005245),-0.5951260884622024,-1.449010925264784,0.09302325581395349,0.6396986570586308,0.83,8/10,34.10%,Cacnb4;Cacna2d3;Cacna1a;Cacna1b;Scn8a;Cacna1d;Scn1a;Cacng8
20,prerank,Ribosome Binding (GO:0043022),0.6616051346868097,1.4227373665461411,0.06557377049180328,0.24811280444381142,0.98,5/10,22.20%,Eif1;Rpsa;Serbp1;Cpeb1;Cpeb4
21,prerank,Protein-Lysine N-methyltransferase Activity (GO:0016279),-0.5364928780464655,-1.4168171163656513,0.10810810810810811,0.591549295774648,0.86,7/13,26.95%,Setbp1;Setd5;Nsd1;Jarid2;Kmt5b;Ehmt1;Setd2
22,prerank,Tau-Protein Kinase Activity (GO:0050321),-0.5083504670882193,-1.404548269786699,0.1794871794871795,0.5204716672125779,0.86,4/10,27.60%,Dyrk1a;Rock1;Fyn;Taok1
23,prerank,Histone Deacetylase Binding (GO:0042826),0.5805870062564329,1.3957502808704974,0.08695652173913043,0.2893533268198745,1.0,8/18,19.15%,Hsp90ab1;Ywhae;Hsp90aa1;Ywhab;Chd4;Mef2d;Mef2c;Ncor1
24,prerank,Histone H3 Methyltransferase Activity (GO:0140938),-0.5422697083777681,-1.3656192565989214,0.11627906976744186,0.5522436947264986,0.91,6/11,26.95%,Setbp1;Setd5;Nsd1;Jarid2;Ehmt1;Setd2
25,prerank,Kinase Activator Activity (GO:0019209),0.6269331045688269,1.3635615304802522,0.11864406779661017,0.33748734011657155,1.0,4/11,9.55%,Mt3;Rplp1;Map2k1;Cdk5r1
26,prerank,Tubulin Binding (GO:0015631),0.4484080125475226,1.345650078004894,0.045454545454545456,0.35860838537020523,1.0,20/68,17.85%,Gapdh;Aldoa;Prnp;Stmn3;Vapa;Snca;Pafah1b1;Nisch;Arl3;Cdk5r1;Dnm1l;Kif5b;Mapre2;Dctn1;Polb;Ncald;Dnm1;Agtpbp1;Wasl;Reep1
27,prerank,Metal Ion Binding (GO:0046872),0.43733644723689274,1.3447987585661962,0.07058823529411765,0.3419383810616129,1.0,20/72,16.65%,Calm2;Tpt1;Calm1;Sncb;Calm3;Pcp4;Calb1;Sparcl1;Snca;Vsnl1;Cdk5r1;Canx;Hsp90b1;Kcnip2;Stim2;Atp2a2;Ppp3cb;Ncald;Cdh9;Spock2
28,prerank,Transition Metal Ion Binding (GO:0046914),0.4371961122862062,1.3385984008603031,0.1111111111111111,0.3403674826511579,1.0,12/59,14.65%,Fth1;Mt3;Rps29;Sncb;Prnp;Calb1;Rnf112;Snca;Hnrnpc;Chd4;Kdm5a;Cdip1
29,prerank,Voltage-Gated Potassium Channel Activity (GO:0005249),-0.4854804638350101,-1.3270945254354447,0.1724137931034483,0.591549295774648,0.97,8/14,21.45%,Kcnj6;Kcnh1;Kcnd3;Kcnq5;Kcnq3;Kcnh7;Kcnn2;Kcnb2
30,prerank,Protein Kinase Regulator Activity (GO:0019887),0.5479266561906763,1.3238769525741174,0.12857142857142856,0.34932763005524126,1.0,8/20,15.65%,Mt3;Rplp1;Snca;Map2k1;Cdk5r1;Ywhab;Ccnd2;Strada
31,prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.5875687033123572,1.3229452260649934,0.10606060606060606,0.3358395989974937,1.0,3/15,4.10%,Calm2;Calm1;Calm3
32,prerank,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),-0.48197132073263466,-1.317277607170762,0.11538461538461539,0.5579211704334535,0.97,9/14,27.05%,Kcnd3;Cacnb4;Kcnq5;Cacna2d3;Kcnq3;Hcn1;Cacna1a;Cacna1b;Cacna1d
33,prerank,Tau Protein Binding (GO:0048156),0.5323414710350497,1.313489400096829,0.14285714285714285,0.33640881865681155,1.0,5/17,12.70%,Hsp90ab1;Snca;Hsp90aa1;Dctn1;Ppp2ca
34,prerank,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",-0.4530411195877261,-1.3111703034538074,0.043478260869565216,0.5200131018670161,0.99,11/19,31.60%,Glis3;Zeb2;Zbtb16;Trps1;Prdm5;Prox1;Mitf;Zeb1;Klf12;Ski;Kcnip3
35,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),-0.3255674484019667,-1.2919919099479096,0.125,0.5252657594616323,0.99,33/69,32.50%,Glis3;Rora;Hivep3;Zeb2;Pbx1;Stox2;Runx2;Purb;Chd2;Pknox2;Zbtb16;Nsd1;Bbx;Tead1;Trps1;Mkx;Dnmt3a;Rreb1;Thrb;Prdm5;Foxo1;Prox1;Zfhx4;Pura;Adnp;Foxj3;Mitf;Zeb1;Klf12;Pou2f1;Ski;Kcnip3;Nr2c2
36,prerank,Calcium Channel Activity (GO:0005262),-0.42181112308514085,-1.2884555757408855,0.14814814814814814,0.48264002620373403,0.99,13/21,36.00%,Trpc6;Cacnb4;Slc24a4;Cacna2d3;Trpm3;Cacna1a;Pkd1;Cacna1b;Cacna1d;Trpc5;Slc24a3;Cacng8;Trpc4
37,prerank,Alpha-Tubulin Binding (GO:0043014),0.5877007746806484,1.273466437878959,0.17647058823529413,0.39834429620335066,1.0,3/11,9.55%,Snca;Nisch;Cdk5r1
38,prerank,Kinase Binding (GO:0019900),0.4102328787534771,1.253978013016317,0.13953488372093023,0.43165824164932104,1.0,18/71,17.95%,Calm2;Calm1;Eef1a1;Hsp90ab1;Calm3;Actb;Camk2n1;Cdc42;Cdk5r1;Rab11fip2;Adam10;Dctn1;Ccnd2;Cltc;Dnm1;Strada;Ppp1cb;Atf2
39,prerank,Potassium Channel Activity (GO:0005267),-0.5280637415151144,-1.252266989336802,0.16,0.5375796820277658,1.0,8/13,21.30%,Grik4;Kcnd3;Kcnk10;Kcnq5;Kcnq3;Hcn1;Kcnn2;Grik3
40,prerank,ATP Binding (GO:0005524),0.42693292286861906,1.2503675437706887,0.17857142857142858,0.42234065794025016,1.0,8/45,11.10%,Hspa8;Hsp90ab1;Atp1a3;Atp1a1;Hsp90aa1;Ola1;Nvl;Top1
41,prerank,Protein Kinase Binding (GO:0019901),0.403875065032685,1.2489777226780252,0.16279069767441862,0.4118991224408186,1.0,16/79,14.00%,Calm2;Calm1;Eef1a1;Calm3;Actb;Camk2n1;Cdc42;Ywhag;Hsp90aa1;Cdk5r1;Rab11fip2;Adam10;Dctn1;Ccnd2;Pja2;Cltc
42,prerank,Phosphatidylinositol Phosphate Binding (GO:1901981),-0.41792820861929275,-1.2453713304697869,0.21212121212121213,0.5188339338355716,1.0,7/19,23.20%,Kcnh1;Pard3;Plekha5;Clvs2;Snx13;Dennd1b;Clvs1
43,prerank,Phosphatase Activity (GO:0016791),0.5561213844856954,1.231035309929833,0.26785714285714285,0.4385837475043541,1.0,7/11,24.10%,Sbf1;Plppr4;Plppr2;Plppr5;Ppp1cb;Ocrl;Lpin2
44,prerank,Microtubule Binding (GO:0008017),0.41974568622432373,1.2245141871722032,0.18604651162790697,0.4395844723892838,1.0,13/45,17.85%,Gapdh;Prnp;Vapa;Pafah1b1;Arl3;Dnm1l;Kif5b;Mapre2;Dctn1;Polb;Dnm1;Wasl;Reep1
45,prerank,Monoatomic Cation Channel Activity (GO:0005261),-0.4192418522211207,-1.2119746206358037,0.2,0.5622011136586964,1.0,10/18,32.05%,Trpc6;Kcnk10;Slc24a4;Ano6;Trpm3;Hcn1;Pkd1;Cacna1d;Trpc5;Slc24a3
46,prerank,Protein Heterodimerization Activity (GO:0046982),0.43151080851777385,1.1915189881614259,0.24,0.4930865298840322,1.0,6/31,7.10%,Atp1b1;Ywhah;Vapa;Ywhae;Atp1a1;Pafah1b1
47,prerank,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),-0.3131208231590595,-1.171391707051185,0.13333333333333333,0.6259416966917787,1.0,28/59,32.50%,Glis3;Rora;Hivep3;Zeb2;Pbx1;Runx2;Foxn3;Chd2;Pknox2;Zbtb16;Nsd1;Tead1;Mkx;Dnmt3a;Rreb1;Thrb;Prdm5;Foxo1;Prox1;Zfhx4;Foxj3;Mitf;Zeb1;Klf12;Pou2f1;Ski;Kcnip3;Nr2c2
48,prerank,Phosphatidylinositol Bisphosphate Binding (GO:1902936),-0.4223166432944146,-1.1601065521217968,0.34285714285714286,0.6142078187318163,1.0,5/17,17.25%,Kcnh1;Frmpd4;Pard3;Plekha5;Clvs2
49,prerank,Calcium Ion Transmembrane Transporter Activity (GO:0015085),-0.4199292096378919,-1.15930234647033,0.3333333333333333,0.5823779888634131,1.0,10/20,36.00%,Trpc6;Slc24a4;Atp2b3;Trpm3;Pkd1;Cacna1d;Trpc5;Slc24a3;Atp2b4;Trpc4
50,prerank,Single-Stranded DNA Binding (GO:0003697),0.5254736112742098,1.1575150397213796,0.265625,0.5495557074504442,1.0,3/11,11.10%,Hmgb1;Nucks1;Top1
51,prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),-0.29210754232361763,-1.120923450141636,0.21428571428571427,0.6342682779664524,1.0,28/63,32.50%,Glis3;Rora;Hivep3;Zeb2;Nr3c2;Pbx1;Runx2;Chd2;Pknox2;Zbtb16;Nsd1;Tead1;Mkx;Dnmt3a;Rreb1;Thrb;Prdm5;Foxo1;Prox1;Zfhx4;Foxj3;Mitf;Zeb1;Klf12;Pou2f1;Ski;Kcnip3;Nr2c2
52,prerank,Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),-0.3970293618027703,-1.1073779866625864,0.3125,0.63419587291189,1.0,4/13,22.25%,Grik4;Grid1;Grik3;Gabrg2
53,prerank,mRNA Binding (GO:0003729),0.3490273896630837,1.1048624756177905,0.30952380952380953,0.6589554644337664,1.0,27/71,28.10%,Rps2;Rpl41;Rpl24;Rps14;Rpl13a;Ddx5;Hnrnpa2b1;Hnrnpc;G3bp2;Serbp1;Ptbp2;Caprin1;Fxr1;Hnrnpr;Pcbp2;Eif4g3;Cpeb1;Tial1;Cpeb4;Tardbp;Tia1;Ddx6;Rbm5;Hnrnpm;Khdrbs1;Celf5;Fyttd1
54,prerank,G Protein-Coupled Receptor Binding (GO:0001664),0.4969210876414017,1.0909093966560388,0.3918918918918919,0.6713539296182345,1.0,2/15,6.90%,Hspa8;Dnaja1
55,prerank,Zinc Ion Binding (GO:0008270),0.36346123366660027,1.0713310216918213,0.35714285714285715,0.7020375798252694,1.0,9/50,14.65%,Mt3;Rps29;Calb1;Rnf112;Snca;Hnrnpc;Chd4;Kdm5a;Cdip1
56,prerank,PDZ Domain Binding (GO:0030165),-0.3658579630704677,-1.0577615510820446,0.47058823529411764,0.7428758598100229,1.0,5/14,19.45%,Rapgef2;Dlg4;Atp2b3;Prkn;Crim1
57,prerank,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),-0.29648597079052236,-1.0247656100455182,0.47058823529411764,0.7910252210940059,1.0,26/51,36.45%,Trio;Iqsec2;Rapgef2;Rapgef6;Dock3;Itsn1;Rgl1;Vav3;Rapgef4;Arfgef1;Tiam1;Sbf2;Dennd1b;Fgd4;Ralgps2;Gapvd1;Rapgefl1;Rasgrf2;Arhgef28;Cyth1;Dennd4a;Ralgps1;Herc2;Arhgef7;Dock9;Rasgrf1
58,prerank,Adenyl Ribonucleotide Binding (GO:0032559),0.3350577022502232,1.0083994453229352,0.4418604651162791,0.8397528406449013,1.0,8/53,11.10%,Hspa8;Hsp90ab1;Atp1a3;Atp1a1;Hsp90aa1;Ola1;Nvl;Top1
59,prerank,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.35193709922338945,1.0063938240591574,0.40540540540540543,0.8225973050377953,1.0,8/34,19.15%,Hmgb1;Dnaja1;Tacc1;Chd4;Mef2d;Atf2;Mef2c;Ncor1
60,prerank,DNA-binding Transcription Factor Binding (GO:0140297),0.3384614731593043,0.9924535088138102,0.5072463768115942,0.8378475523881411,1.0,9/41,19.15%,Hmgb1;Chchd2;Ptma;Nucks1;Chd4;Mef2d;Atf2;Mef2c;Ncor1
61,prerank,Receptor Ligand Activity (GO:0048018),0.4307892704601446,0.9898700397723366,0.5454545454545454,0.8207435962788328,1.0,3/14,7.85%,Hmgb1;Cck;Chgb
62,prerank,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.39325322682034486,0.981673041265523,0.4918032786885246,0.8217588203663354,1.0,8/23,19.60%,Hmgb1;Basp1;Snca;Kdm5a;Thra;Mef2c;Ncor1;Nfkb1
63,prerank,Regulatory RNA Binding (GO:0061980),0.46400187684758365,0.9721309464438991,0.5076923076923077,0.8215059440368475,1.0,4/10,23.85%,Hnrnpa2b1;Matr3;Ago3;Tut4
64,prerank,GTPase Regulator Activity (GO:0030695),-0.23290398801220724,-0.9554250700040936,0.6,0.9755479286233069,1.0,50/97,38.55%,Trio;Arhgap21;Iqsec2;Rapgef2;Agap1;Srgap3;Rapgef6;Myo9a;Dock3;Itsn1;Ralgapa2;Rgl1;Vav3;Rapgef4;Rap1gap2;Arfgef1;Tiam1;Sipa1l3;Sbf2;Arhgap20;Dennd1b;Rgs6;Slit2;Fgd4;Acap2;Ralgps2;Stxbp5;Hacd3;Sipa1l1;Arhgap5;Gapvd1;Rapgefl1;Elmod1;Rasgrf2;Arhgap26;Stard13;Arhgef28;Cyth1;Dennd4a;Ralgps1;Tbck;Herc2;Arhgef7;Dock9;Evi5;Rasgrf1;Iqgap2;Sgsm2;Sh3bp5;Ralgapb
65,prerank,Protein Homodimerization Activity (GO:0042803),-0.24035579235101215,-0.9528737314885661,0.5,0.9429249918113332,1.0,12/71,9.30%,Dscaml1;Erbb4;Tenm3;Trim9;Trpc6;Syne1;Adcy8;Dpyd;Srgap3;Ntrk2;Ext1;Tenm2
66,prerank,Protein Phosphorylated Amino Acid Binding (GO:0045309),0.4439855014769952,0.9158772182510034,0.6376811594202898,0.9255114530512328,1.0,7/11,31.85%,Ywhae;Ywhab;Fbxw7;Nedd4;Ywhaz;Grb2;Rasa1
67,prerank,Kinase Activity (GO:0016301),0.3580607189099033,0.9154922630545136,0.59375,0.9054473626284509,1.0,11/20,36.55%,Itpka;Cdk5r1;Acvr2a;Csnk2a1;Dgkz;Chka;Pkn2;Ip6k1;Prkd1;Gsk3b;Etnk1
68,prerank,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",-0.3535771888181907,-0.9074105060055266,0.6136363636363636,1.0,1.0,2/11,10.15%,Frmpd4;Pard3
69,prerank,Actin Binding (GO:0003779),-0.264259579298519,-0.894529823642262,0.6666666666666666,1.0,1.0,12/38,16.45%,Sptbn4;Syne1;Sorbs1;Dmd;Macf1;Adcy8;Mrtfa;Phactr1;Mical2;Mical3;Ptk2;Prkn
70,prerank,Cysteine-Type Endopeptidase Activity (GO:0004197),0.42659139829562587,0.8871731277615298,0.6666666666666666,0.944525154694646,1.0,4/11,25.70%,Pigk;Usp2;Usp9x;Usp47
71,prerank,DNA Binding (GO:0003677),0.28351274844828883,0.8741778955066947,0.6707317073170732,0.9473795025515152,1.0,12/79,15.40%,Rpl6;Hmgb1;Rps15;Chchd2;Aplp2;Nucks1;Top1;Xrn1;Zbtb18;Chd4;Kdm5a;Dtd1
72,prerank,GTPase Activator Activity (GO:0005096),-0.22298813077511395,-0.8638027423735656,0.8,1.0,1.0,20/49,31.50%,Arhgap21;Rapgef2;Agap1;Srgap3;Myo9a;Ralgapa2;Vav3;Rap1gap2;Arfgef1;Sipa1l3;Arhgap20;Rgs6;Acap2;Stxbp5;Hacd3;Sipa1l1;Arhgap5;Elmod1;Arhgap26;Stard13
73,prerank,Transcription Coactivator Binding (GO:0001223),-0.3414653275001526,-0.855136238164385,0.7297297297297297,1.0,1.0,2/10,3.80%,Rora;Trerf1
74,prerank,"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",-0.32090324155718375,-0.849971877760956,0.696969696969697,1.0,1.0,5/10,29.80%,Zdhhc14;Mboat2;Naa15;Lpgat1;Crebbp
75,prerank,Nuclear Receptor Coactivator Activity (GO:0030374),-0.35942924069354565,-0.8413154928684687,0.5945945945945946,1.0,1.0,2/11,4.30%,Trerf1;Ncoa2
76,prerank,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.27397663549015944,0.8281254889278783,0.725,1.0,1.0,14/55,20.00%,Hmgb1;Basp1;Snca;Orc4;Klf13;Zbtb18;Kdm5a;Mef2d;Thra;Atf2;Mef2c;Ncor1;Nfkb1;Tef
77,prerank,Nuclear Receptor Binding (GO:0016922),0.31058756338147697,0.8252388353931771,0.7,1.0,1.0,4/27,11.50%,Ywhah;Ddx5;Strn;Tacc1
78,prerank,Protein Tyrosine Kinase Binding (GO:1990782),-0.35228649037745285,-0.8159629284203278,0.7380952380952381,1.0,1.0,2/10,9.45%,Nrg1;Pitpnm2
79,prerank,Transcription Coregulator Binding (GO:0001221),-0.27411801698727545,-0.7925122732303992,0.65625,1.0,1.0,3/19,5.85%,Rora;Trerf1;Pbx1
80,prerank,Protein Phosphatase Binding (GO:0019903),0.32624727444041696,0.7913626528913116,0.7272727272727273,1.0,1.0,9/18,31.00%,Hsp90b1;Strn;Kifap3;Ppp3cb;Akap11;Smg7;Mapk8;Ambra1;Strn3
81,prerank,Sequence-Specific DNA Binding (GO:0043565),-0.20640691685342308,-0.7911962770185927,0.8,1.0,1.0,16/55,25.00%,Rora;Nr3c2;Pbx1;Runx2;Pknox2;Bbx;Tead1;Mecp2;Tenm1;Kdm2a;Smg1;Thrb;Prdm5;Foxo1;Kdm5b;Prox1
82,prerank,Nucleosome Binding (GO:0031491),0.36741753089333673,0.7905069500032279,0.7741935483870968,1.0,1.0,3/10,21.80%,Hnrnpc;Chd4;Mllt10
83,prerank,Magnesium Ion Binding (GO:0000287),-0.2612672891155152,-0.7828725797333658,0.8333333333333334,0.9896919134506079,1.0,4/14,26.30%,Adcy2;Stk3;Dis3l2;Abl2
84,prerank,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",-0.24994145524707553,-0.7456080239456037,0.8518518518518519,1.0,1.0,9/23,32.50%,Glis3;Zbtb16;Rreb1;Foxo1;Gtf2i;Foxj3;Mitf;Pou2f1;Nr2c2
85,prerank,Phosphatase Binding (GO:0019902),-0.23791767138553538,-0.7344452948922371,0.84,0.9939403865050771,1.0,3/19,15.10%,Sptbn4;Dlg4;Ptk2
86,prerank,Endopeptidase Activity (GO:0004175),0.2954040247719697,0.7297657513839587,0.868421052631579,1.0,1.0,8/21,27.85%,Immp2l;Adam10;Usp2;Mmp17;Usp9x;Usp47;Tpp2;Pcsk2
87,prerank,Double-Stranded DNA Binding (GO:0003690),0.2447195858367976,0.72496904375382,0.8,1.0,1.0,13/45,25.25%,Hmgb1;Klf13;Nucks1;Top1;Psip1;Zbtb18;Mef2d;Atf2;Mef2c;Tef;Tardbp;Rfx7;Atf7
88,prerank,Transcription Cis-Regulatory Region Binding (GO:0000976),0.2420458583502127,0.7168676824175,0.8857142857142857,1.0,1.0,11/46,19.60%,Hmgb1;Basp1;Snca;Kdm5a;Mef2d;Thra;Tfdp2;Atf2;Mef2c;Ncor1;Nfkb1
89,prerank,Signal Sequence Binding (GO:0005048),0.3399129943031392,0.69386589413208,0.875,1.0,1.0,4/10,23.65%,Kcnip2;Babam2;Kpna3;Kpna1
90,prerank,Chloride Channel Activity (GO:0005254),0.3111940216579608,0.6821533885073744,0.803030303030303,1.0,1.0,5/13,25.10%,Glrb;Gabra1;Clcn3;Kcnt2;Ano3
91,prerank,Protein Tyrosine Phosphatase Activity (GO:0004725),-0.23817070072552365,-0.6808896716874832,0.9259259259259259,1.0,1.0,5/19,19.90%,Ptprn2;Ptprz1;Ptk2;Ubash3b;Ptpn4
92,prerank,Double-Stranded RNA Binding (GO:0003725),0.28043351636402836,0.6723429974885714,0.8676470588235294,1.0,1.0,6/18,25.55%,Hsp90ab1;Actn1;Cltc;Ago3;Dhx15;Dhx30
93,prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),-0.14338717991945282,-0.6379754881554064,1.0,1.0,1.0,9/76,13.35%,Camk1d;Dapk1;Dyrk1a;Csnk1g1;Cdk8;Rps6ka2;Stk3;Prkca;Hipk2
94,prerank,Small GTPase Binding (GO:0031267),-0.16999789881046287,-0.6305995456058057,1.0,1.0,1.0,7/47,16.40%,Dmxl2;Srgap3;Rapgef6;Dock3;Pex5l;Myo5a;Rapgef4
95,prerank,Deubiquitinase Activity (GO:0101005),0.2648046768719725,0.6266762420157037,0.9545454545454546,1.0,1.0,7/17,25.70%,Usp2;Mindy3;Psmd14;Usp45;Otud7b;Usp9x;Usp47
96,prerank,Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.20566860645247823,0.618004727511831,0.96,1.0,1.0,14/52,26.55%,Ube3a;Pja2;Ube2w;Cop1;Zfp91;Mib1;Ube2d3;Ube2b;Rbbp6;Ube2k;Marchf6;Trim37;Ube2r2;Cul5
97,prerank,Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.20172641813471912,0.6078287273196815,0.9876543209876543,1.0,1.0,12/60,20.05%,Ube3a;Rnf112;Cdc42;Pja2;Cop1;Mib1;Hectd1;Ube2d3;Ccar1;Ubr1;Nedd4;Rbbp6
