names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L5 ET CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Cacna1g,5.295355,0.6561829,1.1878554512954463e-07,6.849286690194987e-06,0.4470588235294118,0.2317531435178494,0.20295975,0.13347232
Gm37529,5.293904,0.6137318,1.1973257118617004e-07,6.889109609790983e-06,0.49019607843137253,0.2768463650816592,0.23949802,0.16283736
Gfod2,5.290135,0.56226534,1.2222602705819722e-07,7.017549886867006e-06,0.5254901960784314,0.30806474924121985,0.2725926,0.19245528
Tmem150c,5.288918,0.640189,1.2304204704198063e-07,7.049338601317738e-06,0.6313725490196078,0.41498048850990027,0.44976112,0.3107183
Fndc9,5.2803707,0.9022033,1.289228117982223e-07,7.370544580889858e-06,0.3803921568627451,0.17759069229657465,0.15931153,0.08838457
Rnf150,5.2719054,0.55932665,1.3501477879062657e-07,7.702435469435532e-06,0.8274509803921568,0.6718456424338777,1.1836474,0.9313483
Astn2,5.26566,0.64607733,1.39686919767113e-07,7.952092233352387e-06,0.7568627450980392,0.6339066339066339,1.3524517,1.0409783
Eml1,5.263986,0.46601892,1.4096518619351016e-07,8.007895460929424e-06,0.7176470588235294,0.4818615406850701,0.54820603,0.42435002
Coro6,5.261189,1.333586,1.4312688728036028e-07,8.113543167137722e-06,0.30980392156862746,0.11439514380690852,0.15061574,0.06250209
Rgs7bp,5.25847,0.50398296,1.4525900427859565e-07,8.19980975833165e-06,0.8705882352941177,0.754986269692152,1.4880911,1.2289706
Wwc1,5.2565584,0.5311078,1.4677626513852975e-07,8.26760190072697e-06,0.6549019607843137,0.45288336464807055,0.5087432,0.37771583
Abcb9,5.2561836,0.66296035,1.4707531479521741e-07,8.26760190072697e-06,0.43137254901960786,0.2196126607891314,0.18511829,0.12083516
Fut9,5.2545767,0.49514872,1.483654411617178e-07,8.322712743247093e-06,0.8431372549019608,0.7498193380546322,1.4604052,1.2079989
Cdh4,5.240521,0.5808418,1.6012399778666965e-07,8.963607959432945e-06,0.5333333333333333,0.3180734210145975,0.39247495,0.27864885
Cdyl2,5.237829,0.51882744,1.624764227935016e-07,9.07638561426484e-06,0.5882352941176471,0.3684058389940743,0.3632042,0.26669964
Tmem67,5.22004,0.5243691,1.7888445816014484e-07,9.972251848056207e-06,0.48627450980392156,0.2683191212602977,0.21234453,0.15227544
Mok,5.208992,0.63324314,1.8986919806785366e-07,1.056270259230482e-05,0.45098039215686275,0.24064171122994651,0.19974846,0.13325913
Cacna1i,5.191624,0.6771233,2.0846726070276945e-07,1.1573378708850032e-05,0.47058823529411764,0.262393409452233,0.23101468,0.1505992
Tubb3,5.1879888,0.5595101,2.1257768336536343e-07,1.1777241962942918e-05,0.5725490196078431,0.3509538950715421,0.360633,0.25823545
Pgr,5.186389,0.7456864,2.1441062168109422e-07,1.1854348569076135e-05,0.5215686274509804,0.311461193814135,0.30385196,0.19207148
Gm50304,5.1839156,0.6372145,2.1727507337276617e-07,1.196398685911432e-05,0.47843137254901963,0.27120971238618297,0.23708253,0.15872805
Ybx3,5.183908,0.5064132,2.1728416774275356e-07,1.196398685911432e-05,0.5411764705882353,0.32450498626969215,0.2760599,0.20197037
Pcp4,5.1710224,0.6121794,2.3281637482395693e-07,1.2792997937668144e-05,0.6039215686274509,0.38914583032230093,0.5188189,0.3680314
Lclat1,5.169864,0.5098795,2.3426442196044661e-07,1.2846295955259593e-05,0.6901960784313725,0.48475213181095533,0.51278317,0.3855881
Kalrn,5.154997,0.43096176,2.536351564350363e-07,1.3851985067905338e-05,0.8705882352941177,0.8467986703280821,2.5497184,2.2778194
Tiprl,5.154084,0.52949435,2.5487365854074196e-07,1.3891389868133338e-05,0.4980392156862745,0.28027894204364795,0.2385833,0.171154
Vrk2,5.15298,0.5399739,2.563793110709439e-07,1.394516617100458e-05,0.4627450980392157,0.25653996242231536,0.29805595,0.21416233
Unc79,5.1504717,0.4849747,2.5983228665180975e-07,1.4104431398654805e-05,0.8313725490196079,0.739774533892181,1.5727586,1.3162416
Asap2,5.1448503,0.48020616,2.6773451160911646e-07,1.450408533656645e-05,0.6666666666666666,0.4479693597340656,0.5092491,0.38935947
Slc38a6,5.139806,0.41812667,2.750223197677481e-07,1.4868912941970606e-05,0.6352941176470588,0.4056221997398468,0.3691564,0.28830883
Mtm1,5.131235,0.5605734,2.8784690555322715e-07,1.5499892489409245e-05,0.5647058823529412,0.35243532302355834,0.32925346,0.23458695
Mamld1,5.1308527,0.5249894,2.8843221490557905e-07,1.550034722902582e-05,0.6431372549019608,0.42047261164908223,0.4367934,0.3225596
Adam23,5.1286993,0.52066344,2.917505898252703e-07,1.5647381933343338e-05,0.807843137254902,0.6688466541407718,1.091389,0.8667042
Slc20a1,5.119688,0.38689435,3.0604161628513516e-07,1.6379725313213045e-05,0.5568627450980392,0.3305390952449776,0.27895284,0.21998812
Fbxl2,5.111847,0.5353655,3.1902461874553694e-07,1.7008316479548765e-05,0.6509803921568628,0.42986703280820926,0.42041135,0.30790883
Rspo3,5.1024957,0.5401705,3.352032251830605e-07,1.780021869697398e-05,0.5294117647058824,0.31706171412053763,0.34437227,0.24897671
Ptger3,5.1001005,1.0240698,3.3947318251834473e-07,1.7991409101120165e-05,0.3137254901960784,0.12136869489810666,0.14596012,0.07443463
Hs6st3,5.0738263,0.73047423,3.898944901329158e-07,2.05824458740107e-05,0.8823529411764706,0.7936479260008672,2.427906,1.9780996
Map2,5.0714583,0.27364817,3.94778211902684e-07,2.0799393242794348e-05,0.8549019607843137,0.8407284289637231,1.8867093,1.7281896
Trpc1,5.069153,0.49784526,3.9958988731013726e-07,2.1011703076366707e-05,0.7372549019607844,0.542997542997543,0.6383983,0.49023992
Clstn3,5.066141,0.56439596,4.05960490337688e-07,2.1277408148062595e-05,0.6549019607843137,0.45920653273594453,0.5135049,0.37421468
Rasal2,5.0660167,0.43643478,4.0622666095854527e-07,2.1277408148062595e-05,0.8588235294117647,0.8011634629281688,1.7379627,1.4957248
Serac1,5.0494604,0.4857489,4.4306016060726063e-07,2.3161530185830918e-05,0.5607843137254902,0.34513658043069806,0.2879417,0.21373071
Lncpint,5.049051,0.40248665,4.440110996114719e-07,2.3166171352544175e-05,0.8117647058823529,0.7490605578840873,1.4738876,1.2660154
Cd46,5.0456176,0.46032453,4.5205864651291466e-07,2.3540340759306234e-05,0.7058823529411765,0.49447174447174447,0.5265099,0.4079272
Peg3,5.0449543,0.5133836,4.5362941899285356e-07,2.3576445818835546e-05,0.796078431372549,0.6344124873536638,0.9377852,0.7366479
Kcnk9,5.039594,0.50204164,4.665196465953038e-07,2.4199580895783424e-05,0.596078431372549,0.36927301633183984,0.3504509,0.2595591
Nek4,5.037983,0.52377933,4.704627909600419e-07,2.4357100564732805e-05,0.4666666666666667,0.25119236883942764,0.19741876,0.14133126
Pdlim1,5.0333996,1.9977027,4.818578031488086e-07,2.4851284396561395e-05,0.23137254901960785,0.04805607746784217,0.098554134,0.025604187
Slc4a3,5.0320926,0.52169895,4.85155059481456e-07,2.4973403157599084e-05,0.5372549019607843,0.3170978465096112,0.282196,0.20465574
Fdft1,5.0245595,0.6594619,5.045894437777394e-07,2.587465334791576e-05,0.4392156862745098,0.2386544298309004,0.23543279,0.15534763
Gm11639,5.0235333,1.7595075,5.07293783846198e-07,2.5942344131073518e-05,0.26666666666666666,0.08411620176326058,0.1554559,0.048480414
Kcnh3,5.023327,0.58888793,5.078404545197123e-07,2.5942344131073518e-05,0.43137254901960786,0.22673074143662378,0.18473254,0.12654203
Rgs9,5.020163,0.83301,5.16276738608526e-07,2.6319863507337167e-05,0.3607843137254902,0.16508888567712096,0.1638787,0.09527525
Ccser1,5.0198236,0.25275028,5.171897257861565e-07,2.6319863507337167e-05,0.8549019607843137,0.8626246567423038,2.4180582,2.2597835
Npas2,5.014093,0.58866084,5.32842684479961e-07,2.706518512660974e-05,0.6588235294117647,0.4855109119815002,0.6732992,0.49397862
Gm42722,5.007816,0.94040835,5.50511482108868e-07,2.7909893442009967e-05,0.32941176470588235,0.13788119670472612,0.12561797,0.06742195
Aff3,5.00592,0.5219685,5.559585268016993e-07,2.8132967260191448e-05,0.8117647058823529,0.6967047261164908,1.3116816,1.0609018
Sesn3,5.004566,0.48212764,5.598794278451961e-07,2.8278120725940637e-05,0.6705882352941176,0.46231391819627116,0.5107792,0.39016518
1700087I21Rik,5.001461,0.60579497,5.68974750860784e-07,2.865769745141384e-05,0.5294117647058824,0.33068362480127184,0.32383487,0.22417545
Ppa2,5.0012736,0.71800166,5.695277424285445e-07,2.865769745141384e-05,0.47843137254901963,0.2840728428963723,0.27062324,0.1730589
Dlg4,4.997669,0.50719714,5.802743698319476e-07,2.914387349043819e-05,0.7333333333333333,0.5285445873681168,0.6040473,0.45972148
Ubtd2,4.9948406,0.53472036,5.888431209572528e-07,2.9519057201718998e-05,0.5294117647058824,0.33306836248012717,0.30055606,0.21674146
Mal2,4.9861646,0.6197336,6.158962536495542e-07,3.0760469025211e-05,0.5843137254901961,0.3809799103916751,0.40720814,0.28299493
Ankrd42,4.9852166,0.53107375,6.189237328155164e-07,3.0821430465991054e-05,0.5568627450980392,0.34267957797369564,0.29726213,0.21475822
Septin11,4.9850645,0.5016149,6.194109583786814e-07,3.0821430465991054e-05,0.7098039215686275,0.5313267813267813,0.62803185,0.48073325
Ntm,4.9808593,0.6504702,6.330256522422686e-07,3.144066409565574e-05,0.8901960784313725,0.8145685792744616,2.38278,1.983142
Snhg14,4.973178,0.3911487,6.586413819208224e-07,3.265257183065037e-05,0.8509803921568627,0.816700390229802,2.234314,1.9959917
Setd4,4.9689493,0.583827,6.731670681979028e-07,3.331123226975626e-05,0.4823529411764706,0.2780026015320133,0.22509919,0.1556614
Elmod1,4.9627934,0.51134974,6.948654285413626e-07,3.432175379578385e-05,0.8196078431372549,0.6865515247868189,1.154316,0.92573035
Ssbp3,4.9612093,0.49352422,7.005562317180461e-07,3.453935036011725e-05,0.6705882352941176,0.4863780893192658,0.5297784,0.40291238
Atp9b,4.9587517,0.40431616,7.094757912299247e-07,3.491504489074739e-05,0.796078431372549,0.7260803584332997,1.1481031,0.9655329
Carnmt1,4.957757,0.54678816,7.131171101169041e-07,3.5030085464060716e-05,0.5764705882352941,0.36363636363636365,0.3360853,0.24172655
Ppm1l,4.9563875,0.53123933,7.181587410551312e-07,3.5213367467429515e-05,0.8117647058823529,0.6743387772799537,1.1481274,0.9120002
Ttl,4.9531574,0.5690228,7.301882427025956e-07,3.573799286232923e-05,0.403921568627451,0.20375054198583611,0.16438064,0.113714054
Arhgap20,4.942952,0.4793083,7.694835250342857e-07,3.759276785031137e-05,0.7333333333333333,0.5296285590403238,0.6376631,0.49462867
Slc16a2,4.9425697,0.4642734,7.709944899841078e-07,3.7598224947137884e-05,0.7058823529411765,0.48684781037722213,0.5765613,0.44808024
Intu,4.93453,0.56791276,8.034411254701736e-07,3.910953449526008e-05,0.4470588235294118,0.2405694464517994,0.20386471,0.14197427
Rgs7,4.9207587,0.41616035,8.620931672955987e-07,4.188868608541182e-05,0.8627450980392157,0.8074866310160428,2.0478294,1.8016051
Fam20a,4.91605,1.0906625,8.830777403559653e-07,4.283086441040575e-05,0.27058823529411763,0.08780170544876427,0.1459164,0.071171574
Gm12394,4.9152503,0.76056784,8.866903336896388e-07,4.292859327250557e-05,0.3607843137254902,0.16714843185431422,0.1380301,0.08375744
Fez2,4.909223,0.56321025,9.14378443841288e-07,4.418947623384066e-05,0.3764705882352941,0.18275762393409453,0.1505806,0.10434659
Skap1,4.908802,1.1399722,9.163447435145911e-07,4.4204996872957024e-05,0.2980392156862745,0.11233559762971528,0.1447568,0.06829225
Pak3,4.9044247,0.45374906,9.370147415093393e-07,4.512112205081711e-05,0.8313725490196079,0.7425928602399191,1.3853225,1.1592675
Wdpcp,4.9039645,0.4749945,9.392144970413833e-07,4.514614228175665e-05,0.6980392156862745,0.48193380546321724,0.5424642,0.41751945
Adar,4.90114,0.52515787,9.528205339883707e-07,4.56368765566266e-05,0.7254901960784313,0.5315074432721492,0.60181195,0.45334888
Mfsd4a,4.898386,0.6183304,9.662709199994208e-07,4.619875377292605e-05,0.5725490196078431,0.37483740424916895,0.3730041,0.25812697
Morc2b,4.8891597,0.5054381,1.0126724467336966e-06,4.833127645423522e-05,0.4745098039215686,0.26253793900852723,0.1953221,0.14145698
Syt4,4.885294,0.51887417,1.0327471393656742e-06,4.920197807580792e-05,0.6784313725490196,0.4770920653273594,0.55523026,0.41745436
Sntb2,4.882871,0.48999703,1.0455213680797287e-06,4.972240559345542e-05,0.6980392156862745,0.49176181529122703,0.6225805,0.47933543
Fggy,4.8784356,0.48076966,1.0693051112356607e-06,5.0763654309014496e-05,0.5176470588235295,0.31579708050296285,0.30279413,0.22587089
Dok6,4.871281,0.4477715,1.1087697617222986e-06,5.254434479273045e-05,0.8705882352941177,0.8126174302644891,2.0184512,1.7552993
Map3k5,4.8566246,0.44448826,1.1940365048404466e-06,5.638622299659543e-05,0.6745098039215687,0.46133834369128485,0.5291533,0.413798
A830031A19Rik,4.852864,0.61471134,1.216911808194987e-06,5.736564962491106e-05,0.40784313725490196,0.21534903887845064,0.17563708,0.118130915
Patj,4.8444686,0.42720577,1.2695088879703118e-06,5.9740286899758806e-05,0.5294117647058824,0.31706171412053763,0.2727966,0.20965216
Lix1,4.843197,0.4693161,1.2776649763023764e-06,6.001898236581268e-05,0.5882352941176471,0.3700679288914583,0.37347546,0.28295255
Cntn1,4.8401423,0.40696216,1.2974610352091435e-06,6.084254453066263e-05,0.8901960784313725,0.8291660644601822,2.005788,1.7666141
Zmiz1os1,4.837041,0.47820938,1.3178621662526296e-06,6.169156168503163e-05,0.48627450980392156,0.28027894204364795,0.24950333,0.18517989
Nars2,4.8330307,0.4538588,1.344700298341814e-06,6.28384295938166e-05,0.5764705882352941,0.3710796357855181,0.3250465,0.24719082
Dgke,4.826898,0.49183196,1.386759785013668e-06,6.469138094325914e-05,0.6313725490196078,0.4155947391241509,0.3946739,0.29573298
Clcn2,4.8254623,0.92279,1.396786977373775e-06,6.504621504685154e-05,0.3764705882352941,0.19059835236305825,0.18983485,0.10460423
Dlgap1,4.824269,0.25790185,1.4051778640381837e-06,6.532375295277855e-05,0.9019607843137255,0.919244110420581,3.105948,2.9359188
Tub,4.822958,0.48498088,1.4144472181772886e-06,6.564109974511873e-05,0.7137254901960784,0.4925567278508455,0.5240045,0.40020907
Snap25,4.816482,0.4140562,1.4611117736630893e-06,6.768978165228829e-05,0.9058823529411765,0.8529411764705882,2.0970879,1.8500936
Gm29514,4.8125615,0.46148744,1.490079162493123e-06,6.891295541512946e-05,0.5411764705882353,0.32501083971672207,0.32719025,0.24771999
Ell2,4.8049817,0.41921088,1.5476561603233654e-06,7.145278527128666e-05,0.5803921568627451,0.3727778580719757,0.37646794,0.2940538
Ahr,4.8002653,0.7770707,1.5845556292235942e-06,7.3030891521849e-05,0.3568627450980392,0.1731464084405261,0.1469901,0.08837784
Ankrd45,4.7934113,0.5349801,1.6396915879130194e-06,7.544265919045006e-05,0.5137254901960784,0.3081008816302934,0.26795045,0.19233519
Rimklb,4.792791,0.41212723,1.644771127086596e-06,7.554700886293476e-05,0.5294117647058824,0.3277207688972395,0.27908024,0.2166607
Ckmt1,4.7916555,0.79022,1.6541068404333999e-06,7.584616177891716e-05,0.4196078431372549,0.22571903454256395,0.23398915,0.14188656
Hdx,4.790657,0.4980003,1.6623617952773802e-06,7.609482357598502e-05,0.6196078431372549,0.40544153779447895,0.39413324,0.29421738
Tmem241,4.7871265,0.56134844,1.6918629391506874e-06,7.731353261050845e-05,0.41568627450980394,0.22322589969648793,0.19793378,0.13830817
Etv6,4.781969,0.32589996,1.735863436311735e-06,7.918955947995979e-05,0.6862745098039216,0.46603555427084836,0.5272371,0.44074753
C1ql3,4.7756844,0.41564944,1.7909704984752098e-06,8.156504626106592e-05,0.7529411764705882,0.506901286313051,0.733359,0.5939916
Gas6,4.774826,0.49595472,1.7986252058379901e-06,8.163692446092364e-05,0.4666666666666667,0.2669822228645758,0.2262666,0.1655532
Adap1,4.7743154,0.40352795,1.8031981592721995e-06,8.170646634004047e-05,0.5803921568627451,0.3808353808353808,0.33556253,0.2634713
Kcnt1,4.7733946,0.5324459,1.8114646651263769e-06,8.194285446455514e-05,0.4627450980392157,0.2721852868911692,0.23497507,0.16816477
Cntln,4.772856,0.434437,1.8163153290121955e-06,8.202418973202973e-05,0.6901960784313725,0.49327937563231683,0.536351,0.4221314
Gm19744,4.7699575,1.0143718,1.8426468341665963e-06,8.30736920034504e-05,0.3058823529411765,0.1266801560919208,0.13552982,0.069388285
Gm37459,4.768893,0.86675024,1.8524136365815624e-06,8.337412799823548e-05,0.3333333333333333,0.15150310738546033,0.1450598,0.082139194
Cep83,4.7634583,0.46796495,1.903028817400303e-06,8.550900388552867e-05,0.7019607843137254,0.5033241797947681,0.55443406,0.42898676
Raph1,4.759842,0.5100095,1.9374452205779124e-06,8.691010530372037e-05,0.7607843137254902,0.5999060557884087,0.8434744,0.65754074
Ppp2r5a,4.7594557,0.3098599,1.9411559008871326e-06,8.693143176139542e-05,0.611764705882353,0.39420436479260007,0.35834444,0.2983715
Tmem44,4.7574115,0.39026955,1.9609102536833785e-06,8.766998089263291e-05,0.49411764705882355,0.2842535048417401,0.28792506,0.22679766
Sh3bgrl2,4.753054,0.60093755,2.0036668403046006e-06,8.92844577097589e-05,0.39215686274509803,0.2035337476513947,0.17371918,0.11786137
Cnih3,4.7518606,0.4893053,2.015535314926251e-06,8.966462568223238e-05,0.6,0.39004914004914004,0.40639174,0.3054055
Fhl2,4.748334,0.5446173,2.05099348396804e-06,9.10912312631756e-05,0.5058823529411764,0.30076600664835956,0.26936322,0.19221595
Ociad2,4.7479243,0.29906747,2.055150595128936e-06,9.11252417345124e-05,0.5490196078431373,0.3313701401936696,0.2821472,0.23502786
Dffa,4.7445807,0.681264,2.089384469299949e-06,9.244346568869743e-05,0.38823529411764707,0.19833068362480127,0.16424501,0.105546646
Stx1a,4.744351,0.4953973,2.0917613375038345e-06,9.244346568869743e-05,0.5215686274509804,0.32258996964879316,0.2889826,0.2132439
Herpud2,4.743715,0.39614484,2.098341445649121e-06,9.258199449029865e-05,0.6196078431372549,0.40988582165052756,0.3773444,0.29887247
Lyzl4,4.7422986,0.74516445,2.113066818603622e-06,9.30788613375071e-05,0.3568627450980392,0.1748084983379101,0.15336229,0.0942957
Fam227a,4.740957,0.5343688,2.127112999657325e-06,9.3470546603387e-05,0.4745098039215686,0.27301633183986124,0.21708725,0.15478244
Cyfip2,4.740785,0.47143337,2.1289160595933326e-06,9.3470546603387e-05,0.8313725490196079,0.6981500216794334,1.063619,0.8620837
Gm10125,4.7377815,0.47158134,2.1607082339163677e-06,9.471163172158696e-05,0.5843137254901961,0.3834730452377511,0.38126403,0.2887225
Zdhhc23,4.731446,0.4828128,2.2292624354590772e-06,9.755746195567655e-05,0.5137254901960784,0.30690851279086573,0.26649606,0.19764175
Arl13b,4.7309346,0.48538315,2.2348824861619258e-06,9.764437789133488e-05,0.5019607843137255,0.30300621477092066,0.25808546,0.19089057
Jakmip1,4.729312,0.4822871,2.2528197104555296e-06,9.826828834405857e-05,0.6039215686274509,0.40345425639543286,0.37423816,0.28134352
Grin2b,4.726187,0.33737692,2.287747606102385e-06,9.963011049590127e-05,0.8980392156862745,0.8856048561930915,2.6944268,2.478224
Bicdl1,4.7245407,0.49957988,2.306357609057088e-06,0.00010027804038084781,0.6980392156862745,0.5046972105795635,0.55525607,0.4220595
Map6,4.723429,0.4537564,2.319008116220891e-06,0.00010066518268635758,0.6784313725490196,0.5018788842318254,0.53638667,0.4175691
Arpp19,4.722134,0.6379983,2.3338288634338793e-06,0.00010114513154914248,0.5607843137254902,0.3648287324757913,0.3837231,0.2628026
Tox3,4.7217283,0.34953955,2.338490183630374e-06,0.00010118394723695354,0.5372549019607843,0.3181818181818182,0.3561463,0.2895044
Ahi1,4.7174683,0.41429275,2.38797682699879e-06,0.00010315906324993167,0.8274509803921568,0.7587079057667293,1.5224824,1.3053802
Ap3b2,4.714718,0.46994236,2.420458037635229e-06,0.00010439439401486134,0.6627450980392157,0.4477886977886978,0.4376147,0.3338839
Kctd8,4.713891,0.63777876,2.4303081025533317e-06,0.0001046300073700643,0.4549019607843137,0.2690056366526955,0.43314105,0.2989223
Large1,4.7136064,0.3183258,2.4337087683770073e-06,0.0001046300073700643,0.8666666666666667,0.8455340367105073,2.1289508,1.9372493
Marchf3,4.711371,0.42039958,2.4605607779527923e-06,0.00010561544425493855,0.5215686274509804,0.3189767307414366,0.3384571,0.26310757
Hs6st2,4.707302,0.48615256,2.5101697068294313e-06,0.0001075729824920364,0.6549019607843137,0.44395866454689986,0.5808604,0.44613984
Bhlhe40,4.706779,0.7864413,2.516612414375751e-06,0.00010767734964056756,0.3137254901960784,0.1307631160572337,0.124308944,0.07393976
Znfx1,4.7046647,0.7709828,2.5428340403766695e-06,0.00010862631266283165,0.3686274509803922,0.186045671339789,0.17269802,0.10478206
Lekr1,4.7037363,0.50775933,2.554431015049575e-06,0.0001088840344454813,0.6274509803921569,0.45761670761670764,0.49935988,0.37535647
Nwd2,4.7035336,0.4463778,2.5569715569444993e-06,0.0001088840344454813,0.7607843137254902,0.5318326347738113,0.8222813,0.66072863
Vmn2r85,4.701665,0.73887855,2.5804882036795514e-06,0.00010971157916593282,0.35294117647058826,0.16848533025003612,0.1360909,0.083748855
Tmed8,4.697471,0.6344695,2.63402375810605e-06,0.0001118107715328745,0.48627450980392156,0.2911186587657176,0.25518185,0.17164831
Bclaf3,4.695634,0.36187485,2.657814176906309e-06,0.00011241713314041604,0.5215686274509804,0.309799103916751,0.24640505,0.19674179
Ttc26,4.695626,0.56036353,2.6579156361320177e-06,0.00011241713314041604,0.4549019607843137,0.2594305535482006,0.21245386,0.14886807
Kif21b,4.6953998,0.31960005,2.660859571168761e-06,0.00011241713314041604,0.5098039215686274,0.3037649949414655,0.24502346,0.20088153
Abhd2,4.6950293,0.47165206,2.665688295650045e-06,0.00011242460653971494,0.6392156862745098,0.432215638097991,0.42904097,0.32669193
Traip,4.694744,0.56163955,2.669404502133909e-06,0.00011242460653971494,0.4666666666666667,0.2688972394854748,0.23380925,0.1642118
Zfp286,4.692876,0.5856282,2.6939125601339176e-06,0.00011327923394491137,0.3843137254901961,0.1951510333863275,0.14940335,0.10199494
Lin7a,4.6864624,0.4630535,2.7796809453931923e-06,0.00011633960592323221,0.7137254901960784,0.5015898251192369,0.6493343,0.5087756
Ulk4,4.685522,0.45128325,2.7924721884946353e-06,0.0001166932001630651,0.6549019607843137,0.457833501951149,0.4600074,0.3557116
Ppp1r7,4.6841097,0.57994443,2.811791785068881e-06,0.00011731808270931805,0.49019607843137253,0.30130799248446305,0.2777623,0.1940789
Slc24a4,4.6823425,0.42989036,2.8361486816758714e-06,0.00011815087608779947,0.5803921568627451,0.3670328082092788,0.36406872,0.28217173
Prkci,4.681391,0.40013036,2.8493518297664346e-06,0.00011851715737743669,0.5058823529411764,0.299067784361902,0.23116381,0.17988132
Sae1,4.6810203,0.36928672,2.854508334109033e-06,0.00011854812818780482,0.5843137254901961,0.3705737823384882,0.3109689,0.2487133
Wwtr1,4.67976,0.81862414,2.8721075085322362e-06,0.00011909495178126725,0.26666666666666666,0.0897528544587368,0.12454103,0.07250493
Zfp365,4.67834,0.3226882,2.8920654049703953e-06,0.0001197377464276649,0.5882352941176471,0.3661656308715132,0.31854147,0.26231697
Igf2r,4.677349,0.37980795,2.9060708190100625e-06,0.00012013249677969288,0.4392156862745098,0.24093077034253504,0.17524396,0.13732748
Gmpr,4.6689343,0.6364251,3.0276580325442776e-06,0.00012496646902375536,0.43529411764705883,0.2500361323890736,0.22093424,0.14760202
Ltk,4.667823,0.98985183,3.0440835315619025e-06,0.00012545172468262012,0.2980392156862745,0.1205015175603411,0.10870853,0.056214027
Nup210,4.6670384,0.49224743,3.055719199045044e-06,0.00012573839950741244,0.4745098039215686,0.27399190634484755,0.21203901,0.1552209
Cmtm4,4.666157,0.5061007,3.0688530440641207e-06,0.00012608575121407175,0.5019607843137255,0.3029339499927735,0.26344654,0.1924603
Gm48321,4.664284,1.271065,3.096927814775186e-06,0.00012703836907798592,0.26666666666666666,0.09387194681312329,0.10271097,0.04384564
Id2,4.663727,1.0067457,3.1053392785377784e-06,0.00012703836907798592,0.3215686274509804,0.14496314496314497,0.21032624,0.11019366
Cpne7,4.663668,0.4807261,3.1062228687843974e-06,0.00012703836907798592,0.6274509803921569,0.41570313629137157,0.5786456,0.4456841
Wnk2,4.660438,0.4749421,3.155372894100645e-06,0.00012885238550833486,0.7490196078431373,0.5789854025148142,0.7318732,0.574541
Mirg,4.659369,0.49755973,3.1718011554510035e-06,0.0001293267026509385,0.6862745098039216,0.502998988293106,0.5978392,0.45712295
Herc4,4.656794,0.44605651,3.2117103762952973e-06,0.0001307555421379616,0.7647058823529411,0.5966541407717878,0.7482714,0.5973217
Tmem38b,4.6524916,0.45582974,3.279484415879766e-06,0.0001333127779949914,0.43529411764705883,0.24183408006937418,0.1819933,0.13586831
1700016P03Rik,4.6493354,0.9493652,3.3300632951585557e-06,0.0001351643515723722,0.30980392156862746,0.13358144240497183,0.14091212,0.07544543
Gm44644,4.6467724,0.83039564,3.371688734962582e-06,0.00013664747557834777,0.36470588235294116,0.17936117936117937,0.15384504,0.089409806
Gabra3,4.645801,0.41280276,3.3875946021701427e-06,0.00013708534180769842,0.6509803921568628,0.4277352218528689,0.47872907,0.3792791
Diras2,4.6452975,0.43963966,3.395863261982345e-06,0.0001372133020292716,0.5058823529411764,0.30445151033386325,0.26697817,0.20345323
Slc35d1,4.6446114,0.3659294,3.4071757558524912e-06,0.000137306874300678,0.5058823529411764,0.30445151033386325,0.23890446,0.19012514
Slain2,4.644537,0.37511203,3.408399149927511e-06,0.000137306874300678,0.592156862745098,0.38972394854747794,0.33526874,0.26782632
Spred3,4.643316,0.5756283,3.4286136879599605e-06,0.00013791444580162296,0.36470588235294116,0.17787975140916318,0.13060379,0.08948838
Rabgef1,4.640819,0.37196976,3.470305379200427e-06,0.00013938281844411878,0.5372549019607843,0.33039456568868336,0.26877257,0.21372016
Adcy5,4.6400623,0.4525957,3.48303889055971e-06,0.00013968545520796926,0.5372549019607843,0.32992484463072697,0.29258588,0.22183454
Uhrf1bp1l,4.6376514,0.47355393,3.5239017059745825e-06,0.0001411136197310537,0.7019607843137254,0.5130076600664836,0.5670476,0.43796065
Ptk7,4.6336374,0.934696,3.592962073271345e-06,0.0001436650162333349,0.3058823529411765,0.13249747073276485,0.13150369,0.07094763
Arhgap32,4.62603,0.38414901,3.7274101253120845e-06,0.00014881948004032052,0.796078431372549,0.7261887556005203,1.1518512,0.9776374
Adrb1,4.6250668,0.6785029,3.7447804703703154e-06,0.00014922720101600222,0.3686274509803922,0.1915739268680445,0.16504152,0.10626589
Kptn,4.6248484,0.58721614,3.748729463557927e-06,0.00014922720101600222,0.38823529411764707,0.20476224887989594,0.16066648,0.10976354
Rab11fip4,4.618462,0.39396745,3.8659470104996924e-06,0.00015366567481083838,0.6470588235294118,0.43232403526521174,0.39838153,0.31660402
Vopp1,4.6124034,0.48797908,3.980391407536156e-06,0.00015798097063588848,0.596078431372549,0.40013007660066485,0.38057762,0.28534606
Iqgap1,4.6087794,0.4399278,4.05039642358438e-06,0.00016052234793762876,0.6235294117647059,0.4277352218528689,0.4131916,0.32002532
Kcnb2,4.607964,0.50743794,4.066307471239029e-06,0.0001608206562645837,0.8274509803921568,0.7712819771643301,1.9825466,1.6872482
