names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Car3 (for_DEGs),mean_expr_Rest (for_DEGs)
Mctp2,6.7272143,3.27159,1.729421763305237e-11,2.181669614085057e-09,0.5342465753424658,0.09301327227846742,0.5162788,0.06763761
Btbd10,6.703922,1.1643696,2.0289888864544392e-11,2.5476136158425597e-09,0.9315068493150684,0.5994705398347225,1.0348738,0.5931439
Sema5a,6.668773,1.3953837,2.57950380941967e-11,3.223779877167746e-09,0.9178082191780822,0.43358494615962506,1.1705734,0.61268294
Ivns1abp,6.6645145,1.2988094,2.6554149709447833e-11,3.3032870495039964e-09,0.7808219178082192,0.3994920044360176,0.6694143,0.32742888
Nbea,6.657743,0.8050035,2.780649281392102e-11,3.4431357691707735e-09,1.0,0.9058419489857976,3.063337,2.5396724
Slitrk1,6.6154385,1.4474651,3.7045197131212317e-11,4.566075444567316e-09,0.7534246575342466,0.3666153901191285,0.5669503,0.24664325
Phf24,6.608138,1.1397189,3.891840257049343e-11,4.775056972918532e-09,0.9178082191780822,0.5714234608092155,0.9950778,0.5731135
Pdzrn4,6.6058636,1.435158,3.9520628064820985e-11,4.826905800462453e-09,0.9452054794520548,0.5390476871892105,1.3884636,0.7479342
Arhgap26,6.60406,1.2109255,4.0004662830880017e-11,4.863915340568987e-09,0.9726027397260274,0.6694809143920152,1.4835088,0.9051905
Lmo4,6.580471,1.2165896,4.689601304837446e-11,5.676107525269467e-09,0.863013698630137,0.5122169355704218,0.9080867,0.492656
Gm26871,6.5769296,1.2850038,4.802626515978446e-11,5.786841905127392e-09,1.0,0.7979107788072837,2.707268,1.9081166
Hace1,6.5525074,1.1797699,5.6578976854436075e-11,6.786951375351327e-09,0.9178082191780822,0.6191464243551676,1.1556988,0.6732728
Pcsk5,6.5141287,1.4313769,7.311288703856334e-11,8.731303443227542e-09,0.863013698630137,0.46080921546882264,1.1193284,0.56805855
Trpc3,6.511992,2.6349726,7.416070621207767e-11,8.81724856601118e-09,0.5616438356164384,0.14349085965728187,0.47983342,0.09452582
Gm29514,6.489583,1.5808408,8.607415746716603e-11,1.0188601811201547e-08,0.726027397260274,0.32508138661324365,0.60871583,0.2469817
Samd12,6.4725704,1.1659039,9.634969533820516e-11,1.1354896112884089e-08,1.0,0.7490430365255966,2.0277512,1.3712201
Slc24a4,6.439841,1.4399072,1.1959889479768356e-10,1.4033285166872302e-08,0.7671232876712328,0.3667584874610954,0.631612,0.2811076
Ica1,6.4364223,1.1105391,1.2232244000113981e-10,1.4290452012307072e-08,0.958904109589041,0.6563159589310629,1.3103065,0.81262356
Strbp,6.433525,0.97007775,1.246779086041524e-10,1.4502577507331496e-08,1.0,0.8250277251100061,2.1938496,1.6230117
Rgs20,6.4271226,1.5910127,1.300418408977333e-10,1.506131148673316e-08,0.6986301369863014,0.2964976925553608,0.7378343,0.30915803
Bsn,6.420995,1.0798049,1.3538608067041414e-10,1.5612978487613854e-08,0.9452054794520548,0.6192537473616427,1.11306,0.67642796
Sema5b,6.4153895,1.9111102,1.4046313488628963e-10,1.612924971963505e-08,0.6164383561643836,0.18956820377061495,0.4880688,0.15468296
Nr2f2,6.4111238,2.0396256,1.4445089788875927e-10,1.6516577133067922e-08,0.5753424657534246,0.15880227524773727,0.38319078,0.107577115
Pcdh9,6.410095,0.7781031,1.4542872363286035e-10,1.6557922898368468e-08,1.0,0.9712016599291668,4.36621,3.83591
Tmtc1,6.406952,1.5004863,1.484575584188163e-10,1.683145398613331e-08,0.821917808219178,0.5096769577505098,1.0996876,0.53532857
Gap43,6.4037075,1.2066351,1.516487407620371e-10,1.7121015396117383e-08,0.863013698630137,0.49837226773512683,0.8788751,0.47632095
Sulf1,6.396414,2.2819402,1.5906842181092704e-10,1.788355018434983e-08,0.5753424657534246,0.1590526955961793,0.5190545,0.13095146
Lrrtm3,6.3691745,1.3613106,1.9004843533484262e-10,2.1277506072696757e-08,0.9452054794520548,0.6253353843952348,1.6655097,0.98176193
Trim9,6.346751,1.0643977,2.1990937095197224e-10,2.4518526130620306e-08,1.0,0.7356992093871856,1.7739294,1.2060164
Rxfp1,6.343362,2.2544591,2.24804894346451e-10,2.4960774839211318e-08,0.589041095890411,0.18302150037563053,0.6327521,0.1697512
Nrxn1,6.337582,0.75657827,2.3339899698905345e-10,2.578242421670578e-08,1.0,0.9666225449862269,4.133197,3.6197662
Gucy1a2,6.337104,1.1211487,2.3412398618817307e-10,2.578242421670578e-08,0.9726027397260274,0.6970629270561299,1.6102605,1.0440851
Frmd3,6.3320484,1.498998,2.4192720836370367e-10,2.6532996280541705e-08,0.726027397260274,0.36511286802847637,0.6461917,0.27864686
Garem1,6.321344,1.3428539,2.5929804510304706e-10,2.8322514113491363e-08,0.8904109589041096,0.5988981504668551,1.229422,0.6697607
Tlk1,6.3148475,1.0856991,2.704282460144892e-10,2.9418651702062042e-08,0.9315068493150684,0.6160698315028799,1.0669179,0.640922
Mindy2,6.309126,1.3414718,2.806161737164195e-10,3.0403857208710456e-08,0.7808219178082192,0.4507208528601581,0.73145807,0.35448137
Rb1cc1,6.297755,0.9640205,3.01987812969497e-10,3.2588002146547726e-08,0.9863013698630136,0.7232497406360677,1.3644922,0.9137505
Usp13,6.2883754,1.4207647,3.2080512935900453e-10,3.448013530350581e-08,0.726027397260274,0.36543483704790186,0.56859344,0.25155988
Gm2694,6.2833276,2.7673001,3.3140208143279146e-10,3.519673489367236e-08,0.5068493150684932,0.08929274138732873,0.2767323,0.045763675
Rtl4,6.2782865,1.2811918,3.42324601457054e-10,3.621363008327182e-08,0.9726027397260274,0.6262655171180196,1.5647601,0.9384191
Bbs9,6.2696896,1.3098958,3.6176870935148743e-10,3.812049105989987e-08,0.8082191780821918,0.49300611741136907,0.8746556,0.44718593
St6gal2,6.2557187,1.3496467,3.956899568546054e-10,4.1531988830793936e-08,0.7808219178082192,0.3967373806031553,0.64661366,0.30505973
Inpp5a,6.242392,1.3963906,4.309292262720926e-10,4.5054740505568594e-08,0.7123287671232876,0.36647229277716165,0.55934167,0.2505463
Srrm3,6.2186,1.1113623,5.016103118048619e-10,5.2241353016266045e-08,0.958904109589041,0.5974314027116946,1.0514721,0.62153065
Atp6v1h,6.2083807,1.1197383,5.353336884747531e-10,5.553828652245798e-08,0.9315068493150684,0.6047293671520052,1.0235066,0.5990929
Rasa3,6.203347,1.4021622,5.527478403016358e-10,5.7124363341942134e-08,0.726027397260274,0.36858297857117306,0.61349714,0.27795464
Ngef,6.1848855,1.5665808,6.214756195586472e-10,6.398103409019482e-08,0.6712328767123288,0.29553178549708436,0.50548834,0.20055157
Stmn2,6.180815,1.0448049,6.377145746778684e-10,6.540225428089438e-08,0.9178082191780822,0.5677029299180768,0.9895053,0.5983535
Pclo,6.1799097,0.9566554,6.413823281198218e-10,6.552830097558787e-08,1.0,0.8311809108145816,2.2923894,1.7200751
Slc9a9,6.16985,1.1079788,6.835489991773165e-10,6.957182427232764e-08,0.9452054794520548,0.6846492326405037,1.4673288,0.93549806
Lrrcc1,6.1649394,1.3363208,7.051019193195253e-10,7.149467385704016e-08,0.7397260273972602,0.40743390691517906,0.6099407,0.28727582
Mtarc2,6.1529384,1.8930643,7.606043503492151e-10,7.654471495836482e-08,0.5753424657534246,0.18624119056988517,0.388772,0.12038576
Zc2hc1a,6.145449,1.2818443,7.973745760460739e-10,7.992887143264328e-08,0.7945205479452054,0.45175830858941796,0.6910108,0.34324536
Cacng3,6.1448917,1.2063284,8.001811096159673e-10,7.992887143264328e-08,0.8493150684931506,0.49268414839194363,0.8706492,0.47107533
Magi1,6.111061,1.0886334,9.897073330092777e-10,9.849420754799738e-08,1.0,0.7468965763960934,1.7485188,1.172989
Cdyl2,6.095888,1.3104554,1.088316050334495e-09,1.0790794196489992e-07,0.7534246575342466,0.3682967838872393,0.56307876,0.26608282
Camk2d,6.0949535,1.2964879,1.0946914107229113e-09,1.0814102281663466e-07,0.9315068493150684,0.5586877973741637,1.384816,0.79702795
Kitl,6.0701766,1.6658825,1.277696474475467e-09,1.2575715849507617e-07,0.6575342465753424,0.2788967194934354,0.5943821,0.22783236
Gnai1,6.041952,1.0687778,1.5226069987018834e-09,1.4931551115007156e-07,0.8767123287671232,0.5549314921475333,0.90991765,0.5350385
Adgrl2,6.0275393,1.1633593,1.664748551093308e-09,1.626610675195534e-07,0.863013698630137,0.43490859657281866,0.8389338,0.46160457
Sertad2,6.0131845,1.2939994,1.819139936424448e-09,1.7694490893583568e-07,0.7671232876712328,0.4102958537545165,0.65630877,0.32086328
Atp2b4,6.0127425,1.2766104,1.8241064300419236e-09,1.7694490893583568e-07,0.7945205479452054,0.44514005652345007,0.8448667,0.43697247
Ccser1,5.9756966,0.95443183,2.29109282218247e-09,2.2144483500734882e-07,1.0,0.8609093836081995,2.8661478,2.2565901
Adam10,5.965216,0.9952896,2.4431012573812452e-09,2.344504670922645e-07,0.9041095890410958,0.6070189246234751,0.9836778,0.6096976
Tnr,5.9473343,1.0538906,2.7254447877343586e-09,2.60614595894741e-07,0.9863013698630136,0.7361285014130863,1.9385006,1.351984
Lmtk2,5.925585,1.0196211,3.111882590990304e-09,2.96511649715991e-07,0.9452054794520548,0.5819411154437806,0.9514976,0.57888883
Hecw1,5.921391,1.1024888,3.1922957260426423e-09,3.0309889102037385e-07,0.9863013698630136,0.7123027939756019,1.7485539,1.1663964
B3gat1,5.9198775,1.2039577,3.2218162801148916e-09,3.0482466002354626e-07,0.8082191780821918,0.4877115157585948,0.7593458,0.40112132
Necab1,5.904371,1.2325516,3.5399483665222253e-09,3.3374881617000775e-07,0.8082191780821918,0.4067184202053447,0.8389677,0.44416013
Gm14636,5.900815,1.4347018,3.617107121480278e-09,3.3983100823138134e-07,0.726027397260274,0.38918899581440275,0.6424825,0.28771147
Homer1,5.899533,1.1790342,3.6453214746587876e-09,3.412884600142217e-07,0.9726027397260274,0.6863306264086144,1.5477471,0.96868473
Col25a1,5.8614655,1.1435167,4.587996010341618e-09,4.2657250103072417e-07,0.8356164383561644,0.4496476227954066,0.9337479,0.5299882
Ajap1,5.8578806,1.4380704,4.688118679712617e-09,4.343784445650966e-07,0.6712328767123288,0.3112724931134404,0.46729702,0.19871962
Arntl,5.8365145,1.1478817,5.3304063873994445e-09,4.921925073176051e-07,0.7808219178082192,0.4473938396594283,0.6593931,0.35159406
Mkx,5.830829,1.7375289,5.515260776090446e-09,5.057851776571682e-07,0.6438356164383562,0.27800236110614246,0.61983424,0.22911376
Bmpr1b,5.812469,1.9278674,6.155803437365382e-09,5.606997910576537e-07,0.5616438356164384,0.17693986334203843,0.5963061,0.1941688
Kcnk9,5.8082175,1.2158523,6.31413773452794e-09,5.73178651779614e-07,0.726027397260274,0.3694415626229743,0.5233312,0.25931495
Vsnl1,5.806197,1.0216302,6.390775742193577e-09,5.78182303679264e-07,0.958904109589041,0.6680141666368548,1.3662603,0.8914251
Mamld1,5.781036,1.3307068,7.4241956345677e-09,6.694232775195775e-07,0.7397260273972602,0.4206346367116231,0.6710919,0.322249
Ctdspl,5.779479,1.1334635,7.49323365058014e-09,6.733885892678541e-07,0.821917808219178,0.5326440811361929,0.83956885,0.46973446
Trank1,5.756404,1.0415425,8.59246637715833e-09,7.695985718474811e-07,0.9452054794520548,0.6172861589095983,1.160238,0.72477037
Pls3,5.7535214,1.0686598,8.740341816691619e-09,7.802424738023382e-07,0.8493150684931506,0.5152219797517261,0.85409033,0.496685
6530403H02Rik,5.734966,1.5445484,9.753208825389502e-09,8.677772223119732e-07,0.7671232876712328,0.4604156977784138,1.288577,0.6422494
Sorcs3,5.722552,1.2881947,1.0493582829560046e-08,9.305695400339223e-07,0.9452054794520548,0.5824419561406647,1.5337241,0.9117087
Rapgef5,5.71557,1.0467675,1.0933695875163592e-08,9.664092373869925e-07,0.9863013698630136,0.7143419310986299,1.6579337,1.1172591
Epb41,5.7138605,1.1587574,1.1044144975401013e-08,9.72971067177132e-07,0.7534246575342466,0.3569563195363646,0.5808834,0.3021556
Camk2n1,5.661808,0.9373812,1.4978652184735437e-08,1.3067415071553285e-06,0.8767123287671232,0.5962508496404679,1.018389,0.65419775
Cd46,5.6284046,1.1298615,1.8188386091733864e-08,1.5714531649031798e-06,0.7945205479452054,0.49415089614710406,0.7417448,0.4071109
Dclk1,5.6154695,0.95830375,1.9602931077755714e-08,1.6882396091644101e-06,1.0,0.8266733445426251,2.4605365,1.8737314
Kcnj9,5.607959,1.3295658,2.0472672228045812e-08,1.7575102324843162e-06,0.6575342465753424,0.3298393732336422,0.45922375,0.20856327
Tmem245,5.5984783,1.036896,2.162415784038366e-08,1.8504494304812384e-06,0.8082191780821918,0.5307838156906235,0.7906848,0.46199775
Malat1,5.583037,0.62789357,2.3635456317772344e-08,2.00976174448906e-06,1.0,0.9936679426179659,5.415479,4.9826837
Gm1976,5.5674505,1.0186177,2.5849309942978005e-08,2.1841854030434556e-06,0.8493150684931506,0.5694916466926627,0.9226972,0.5586517
Sacm1l,5.5612655,0.89923275,2.678253149384582e-08,2.2559455211273892e-06,0.9041095890410958,0.5573999212964619,0.7896798,0.4976496
Grm8,5.5524945,1.3474249,2.8162124241791442e-08,2.364738369927925e-06,0.8767123287671232,0.5133974886416485,1.4810054,0.8480684
Elovl2,5.5352063,2.4177034,3.108618177828708e-08,2.6021361507245288e-06,0.4794520547945205,0.1241369441562623,0.28943288,0.06092747
Acaca,5.525994,0.87056315,3.276255083088862e-08,2.7339432944906124e-06,0.9726027397260274,0.6813222194397739,1.1901244,0.8114211
Cadm3,5.5127907,1.0957187,3.531883990475241e-08,2.9381338335625303e-06,0.7534246575342466,0.4318320037205309,0.5960273,0.32301924
Mapre2,5.494083,0.9252478,3.9274609669331236e-08,3.2571258080707723e-06,0.9041095890410958,0.57693270847494,0.86738414,0.54641527
Rtn1,5.4914103,0.67483485,3.987367897918613e-08,3.2966330897560963e-06,1.0,0.9045540729080958,2.2597697,1.8523881
Atp11b,5.484776,0.9947175,4.1399351862856113e-08,3.412271731763631e-06,0.9041095890410958,0.6315601187707939,1.102492,0.6978973
Gm30382,5.483009,1.1865929,4.1815207527287755e-08,3.4360080313707093e-06,0.7123287671232876,0.3347404571960076,0.63877374,0.3313433
Plxdc2,5.4667783,1.0552555,4.58289149753752e-08,3.7543382481351577e-06,0.958904109589041,0.6867241440990234,1.6870062,1.1374837
Cnrip1,5.461404,1.0011806,4.723834790088024e-08,3.8580377145794895e-06,0.8493150684931506,0.5447358065323936,0.81702447,0.489414
Gpcpd1,5.4608464,0.9139215,4.7386993639100157e-08,3.858450057826125e-06,0.9452054794520548,0.6075197653203592,0.9715515,0.6267401
Kcnt1,5.4573483,1.466404,4.832980308605939e-08,3.923328727862284e-06,0.6027397260273972,0.2724931134404178,0.4091641,0.16801429
Rabgap1l,5.45146,0.83939195,4.995797847307371e-08,4.0432857878659354e-06,1.0,0.8286051586591779,2.0876458,1.5991849
Dgkh,5.448099,1.0186168,5.0910919925417e-08,4.108037292480344e-06,0.9863013698630136,0.6714485028440597,1.5126619,1.010406
Slc6a6,5.434244,0.9130661,5.502918040910481e-08,4.413833067440735e-06,0.8767123287671232,0.5585804743676887,0.8041891,0.5042796
Klf8,5.429971,1.1339378,5.636320034232469e-08,4.494003540647669e-06,0.726027397260274,0.4096161413801739,0.60070837,0.31860116
Per3,5.4217143,1.517298,5.9030132657304074e-08,4.692720900892783e-06,0.589041095890411,0.24602010517654635,0.37188604,0.14614668
Plekha6,5.41981,1.0649705,5.966253914828862e-08,4.729004209187361e-06,0.7945205479452054,0.46828605158659176,0.6674209,0.37411505
Grid2,5.4156957,1.1132326,6.105082312109928e-08,4.824810639011582e-06,1.0,0.8110399599327442,2.4479904,1.7722025
Cdkl5,5.405433,0.9314193,6.465202277081629e-08,5.094427718040568e-06,0.9178082191780822,0.6841841662791114,1.3302743,0.89966136
Stat5b,5.3991246,1.4503186,6.696683768553288e-08,5.261400376053417e-06,0.6027397260273972,0.26322756054806284,0.46593717,0.19654368
Susd4,5.397133,0.92975855,6.771422464032226e-08,5.304609959432825e-06,0.9041095890410958,0.6161056058383716,1.056377,0.68550014
Fstl4,5.396235,1.1091657,6.80538654337254e-08,5.315719081988958e-06,0.8767123287671232,0.5155797231066432,1.0662146,0.6327554
Garnl3,5.393852,1.0631323,6.896302638396564e-08,5.371120344745382e-06,0.8904109589041096,0.518799413300898,1.0175896,0.6127182
2210408F21Rik,5.377636,1.0056784,7.547031014324096e-08,5.860945761701979e-06,0.9178082191780822,0.6025471326870103,1.1177402,0.70553327
Herc2,5.3766074,0.83013725,7.59024783499082e-08,5.877520441677329e-06,0.958904109589041,0.7384896075555396,1.3580995,0.96503335
Commd10,5.3733845,1.0371969,7.727238915017228e-08,5.96640544961244e-06,0.8493150684931506,0.5223410725145781,0.7968195,0.46607846
Fut9,5.36591,0.9599963,8.05421370094141e-08,6.201052210438272e-06,0.9863013698630136,0.7482917754802705,1.7147738,1.2064952
Tbr1,5.3651495,2.2819538,8.088222730430621e-08,6.209444136190594e-06,0.4794520547945205,0.13998497477909347,0.32959706,0.07721587
Rimbp2,5.3613544,0.98153657,8.260033285801851e-08,6.323279042435776e-06,0.9452054794520548,0.634457839945623,1.2301872,0.80044305
Pbx1,5.3569436,0.92775136,8.464156049385641e-08,6.461132757016823e-06,1.0,0.81157657496512,2.1804514,1.6344627
Numb,5.3555818,0.85148036,8.528149984732268e-08,6.491540795743797e-06,0.958904109589041,0.6531320430722999,1.1272984,0.7686333
Med27,5.3461447,1.0212337,8.984736078675253e-08,6.802463495249847e-06,0.7945205479452054,0.48545773262261654,0.6614411,0.37976453
Akap13,5.346094,1.0677208,8.98725173358279e-08,6.802463495249847e-06,0.8082191780821918,0.5040246127428183,0.9113019,0.53630143
Cadps,5.327611,0.9909813,9.951304585640869e-08,7.510998713937364e-06,1.0,0.8275677029299181,2.6158965,1.998687
Sv2b,5.3208246,1.151107,1.0329801609738714e-07,7.774839474892976e-06,0.958904109589041,0.6192537473616427,1.5340352,0.96986926
Ncald,5.3158994,1.0040098,1.061317135059309e-07,7.965807658950737e-06,0.9863013698630136,0.7000679712374343,1.5441561,1.0427119
Zc3h7a,5.3123507,0.91707814,1.0822013036025682e-07,8.07743028550028e-06,0.863013698630137,0.5353271562980718,0.7398874,0.45758837
Dcx,5.3067884,1.0681978,1.1157364902472774e-07,8.299833541583342e-06,0.8356164383561644,0.4817014273959861,0.7960998,0.45764473
Arhgap15,5.30639,1.2763758,1.1181763089144659e-07,8.299833541583342e-06,0.6986301369863014,0.37724036776016884,0.6668147,0.33029073
Arhgap24,5.302798,1.6760292,1.140413526802928e-07,8.441573406389718e-06,0.5068493150684932,0.15658426644725074,0.3895362,0.13893847
Exph5,5.2923174,2.7815487,1.2077598268899694e-07,8.915523777069636e-06,0.4383561643835616,0.09480198905305334,0.30145738,0.049902067
Prkg1,5.285654,1.137707,1.2525626916254522e-07,9.220920417527644e-06,1.0,0.8087504024612743,2.627245,1.9218419
Col24a1,5.2825546,4.1325297,1.2739498133672492e-07,9.352740842944804e-06,0.3835616438356164,0.02808285336099882,0.26474887,0.017133642
Prkaa2,5.2754564,0.99031585,1.3242592982076982e-07,9.695598731019305e-06,0.7945205479452054,0.47583443637534434,0.66737795,0.3905244
Mtcl1,5.2729216,1.1943278,1.3426885458078762e-07,9.803815550504792e-06,0.7397260273972602,0.4080062962830465,0.6165197,0.31664887
Grb10,5.267866,1.3854581,1.380185335467828e-07,1.0050292673176298e-05,0.6438356164383562,0.35463098772940294,0.58672523,0.26657355
Cnksr2,5.256633,1.0180959,1.467166703895861e-07,1.062943020068719e-05,1.0,0.8599792508854148,2.8635495,2.2147117
Pld5,5.256575,2.1757193,1.4676288070171e-07,1.062943020068719e-05,0.4657534246575342,0.11283225414087933,0.3853832,0.0989989
Rev1,5.251556,0.90723634,1.5081972327222455e-07,1.089388700087278e-05,0.9041095890410958,0.5871283940900798,0.8713816,0.5546134
Snx25,5.247551,0.9580301,1.5413459796652197e-07,1.110347626638189e-05,0.7808219178082192,0.44091868493542735,0.6106013,0.35990268
Reck,5.222433,1.3694291,1.7658718431864297e-07,1.26868920926255e-05,0.6164383561643836,0.2939577147354488,0.42119604,0.1845917
A330076H08Rik,5.2196665,0.9513747,1.7924551118276408e-07,1.2843538361282323e-05,0.9041095890410958,0.6555646978857368,1.2538348,0.83063966
Vcan,5.2177835,1.6622437,1.8107692655373953e-07,1.2940258022603673e-05,0.5342465753424658,0.19393267270060457,0.5092362,0.19045122
Bace1,5.2098746,1.2847136,1.8896835366467696e-07,1.3468381068885598e-05,0.6301369863013698,0.3390333774550138,0.48092532,0.22592676
Frmd4a,5.201654,0.8727446,1.9752252749898713e-07,1.4040820936237523e-05,1.0,0.8547204235681323,2.7322204,2.179953
Pdgfc,5.17608,1.1790925,2.2659582253367257e-07,1.6022709872315217e-05,0.6986301369863014,0.3618216291632383,0.5966993,0.30779326
Pde8b,5.1350145,0.94744515,2.8212202175755653e-07,1.98445516351454e-05,0.9452054794520548,0.6362823310557006,1.1661768,0.7635291
Kif5c,5.13198,0.81905776,2.8670996765203775e-07,2.0114613135274815e-05,0.9863013698630136,0.7046470861803742,1.2847056,0.9088334
Bbx,5.1230717,0.94454914,3.0059820101266464e-07,2.1034045992735152e-05,0.8493150684931506,0.5196937716881909,0.77958584,0.4783515
Osbpl2,5.1147137,1.2981986,3.1421741367373176e-07,2.1903346197268197e-05,0.6164383561643836,0.32014452831538653,0.44257092,0.2040623
Slc8a3,5.114453,1.0387623,3.1465171686436637e-07,2.1903346197268197e-05,0.7397260273972602,0.42041999069867275,0.6499928,0.3685437
Bdnf,5.0955787,1.5707551,3.476778920065767e-07,2.4139806093583248e-05,0.589041095890411,0.28115050262941366,0.54780066,0.2195807
Zdhhc21,5.0920005,0.8923128,3.543048897722747e-07,2.4536526773662427e-05,0.8356164383561644,0.5422673773834651,0.7532588,0.47343913
Dhx57,5.090668,0.91931564,3.568042734839789e-07,2.464609467484451e-05,0.7808219178082192,0.4988015597610274,0.6603684,0.4018968
Rarb,5.085214,2.0103412,3.672112113520575e-07,2.5299910894948167e-05,0.5068493150684932,0.196293778843058,0.47662112,0.14112239
Phkb,5.068904,0.81834453,4.001132065718448e-07,2.7496270743185343e-05,0.863013698630137,0.5342181518978285,0.78274894,0.51486367
Plcb4,5.060539,1.0934323,4.1807372588481464e-07,2.8657247486033085e-05,0.684931506849315,0.329732050227167,0.5800987,0.3136822
Pkn2,5.049892,0.87601346,4.420600055533052e-07,3.0224306232105118e-05,0.8493150684931506,0.5860909383608199,0.8468813,0.54578626
Rhobtb1,5.0273314,1.8146924,4.973530746742944e-07,3.3918469838828145e-05,0.4794520547945205,0.15511751869209028,0.3055539,0.09675437
Gm11639,5.0263753,2.9138477,4.998377098080108e-07,3.4001618386180385e-05,0.410958904109589,0.08464207777340536,0.3185982,0.048586108
Gm30439,5.023058,0.9493803,5.085517998039215e-07,3.4507037527099416e-05,0.9041095890410958,0.513826780667549,0.935915,0.5891413
Plcb1,5.0153375,0.8755571,5.29404955051344e-07,3.5831514212165276e-05,1.0,0.8702822595070296,2.8137212,2.2556844
Gpm6a,4.996789,0.6898068,5.829280394917744e-07,3.93549658822713e-05,1.0,0.8912817944406682,2.4206357,1.9955379
Jak2,4.970607,0.8934753,6.6743676220343e-07,4.494743308372472e-05,0.7534246575342466,0.42034844202768934,0.53218395,0.32081246
Vstm2a,4.969571,0.93866014,6.710115388067636e-07,4.507520011934434e-05,0.7671232876712328,0.45565771115801523,0.695658,0.4215624
Ssh2,4.9672537,0.78016776,6.790780017386863e-07,4.5503306500544896e-05,1.0,0.8121131899974958,1.8017565,1.3728557
Plppr3,4.9456267,1.4931284,7.589917993344182e-07,5.060573113676382e-05,0.5068493150684932,0.17990913318785104,0.2566876,0.09890202
Far1,4.942643,0.8241952,7.707053443339958e-07,5.1259536144194225e-05,0.8904109589041096,0.670017529424391,1.1235682,0.77583724
Atp8a2,4.936284,0.8872665,7.962514644662588e-07,5.282784407458858e-05,0.9315068493150684,0.6379637248238114,1.1516883,0.7745853
Trpc1,4.9355526,0.9331849,7.992419205788485e-07,5.289564139397453e-05,0.821917808219178,0.542660895073874,0.7916735,0.489901
Hivep1,4.9348936,1.0633963,8.019455537336931e-07,5.294390641286615e-05,0.6712328767123288,0.3265839087038958,0.47290248,0.25411907
Rapgef4,4.9344153,0.95269656,8.039119395775731e-07,5.294390641286615e-05,0.9863013698630136,0.7235717096554931,1.6984298,1.1960686
Nipal2,4.9328437,1.1544033,8.104099674325192e-07,5.324135898511441e-05,0.6438356164383562,0.31213107716524163,0.4218277,0.21167241
Cpne5,4.9153166,1.9618089,8.863912484926523e-07,5.794971495619846e-05,0.4794520547945205,0.17085822630844633,0.34143078,0.09936469
Synj1,4.907777,0.82158494,9.211452711464849e-07,6.007566367889817e-05,0.9315068493150684,0.7197080814223876,1.3104464,0.92906743
Bicdl1,4.9049087,0.9621214,9.347072600029187e-07,6.0812552242804905e-05,0.7945205479452054,0.504310807426752,0.7038554,0.4215701
Fbxw7,4.8965945,0.82413864,9.751185410129594e-07,6.328849081405366e-05,0.9452054794520548,0.6904089006546703,1.2282758,0.8604495
Septin11,4.8948054,0.898529,9.84030571092148e-07,6.371301553071329e-05,0.8356164383561644,0.5307480413551319,0.7652833,0.4803766
Atp11c,4.8914013,1.0454227,1.0012057056323928e-06,6.466922430370767e-05,0.726027397260274,0.42875541086824315,0.65377885,0.36955953
Shisa6,4.8852234,1.1261108,1.0331165614203102e-06,6.641110527598979e-05,0.9452054794520548,0.6155689908059958,1.6129868,1.0440618
Nol4l,4.8830433,1.0579519,1.044608946190589e-06,6.698959996215066e-05,0.726027397260274,0.46939505598683506,0.6656133,0.37447232
Usp29,4.868558,0.95888156,1.1241548652562294e-06,7.191914578436876e-05,0.8767123287671232,0.5575430186384288,0.9979551,0.6318691
Ptpru,4.8626337,1.4698831,1.1583414485444897e-06,7.393024874677064e-05,0.5342465753424658,0.21929667656423282,0.3377832,0.13546343
Epb41l2,4.8599176,0.6760261,1.174346140468842e-06,7.477412510520803e-05,0.684931506849315,0.33606410760920113,0.5690519,0.39190644
Ppm1l,4.859411,0.91841775,1.1773571547987222e-06,7.47886211570725e-05,0.9726027397260274,0.6732014452831538,1.3381943,0.9114319
Rnf144b,4.852262,1.4038403,1.2206113319888956e-06,7.735336436448496e-05,0.5205479452054794,0.1935749293456874,0.32036543,0.13340722
Palm,4.84092,0.9206314,1.292392824433979e-06,8.151782909047187e-05,0.6986301369863014,0.39963510177798445,0.47082838,0.27586
Tmem191,4.840283,1.234572,1.2965447613471186e-06,8.15881914224756e-05,0.6027397260273972,0.3004686437949415,0.38690197,0.18295501
Zfp799,4.8361254,0.9848727,1.3239431677628344e-06,8.311764700417608e-05,0.7123287671232876,0.4130862519228705,0.50280666,0.2852696
Osbpl10,4.8355246,1.1061836,1.3279507515702226e-06,8.317491071023749e-05,0.6986301369863014,0.4214932207634243,0.6257416,0.3392981
Asap1,4.831548,0.91944116,1.3547540712860183e-06,8.445995799409586e-05,0.9726027397260274,0.6996029048760419,1.4993773,1.0435741
Snx7,4.829216,1.1519654,1.3707160568767734e-06,8.525726955620116e-05,0.6575342465753424,0.35531070010374555,0.4976788,0.2548061
Ppp1r9a,4.827101,0.7644876,1.3853471536501911e-06,8.596830951173357e-05,1.0,0.8015597610274389,1.7001331,1.2903506
Vopp1,4.8195977,0.9334547,1.4384788387364187e-06,8.889371806022958e-05,0.6986301369863014,0.3999212964619182,0.48838806,0.28495812
Kremen1,4.819511,2.250399,1.439105595690356e-06,8.889371806022958e-05,0.4246575342465753,0.10993453296605016,0.28007632,0.065724224
