names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (for_DEGs),mean_expr_Rest (for_DEGs)
Tm6sf1,7.5952997,1.858726,3.070810199651512e-14,1.352666722371084e-12,0.3867595818815331,0.15188002451422186,0.3092838,0.09525054
Ccdc50,7.5919776,0.69659245,3.150596594720087e-14,1.3843342140930847e-12,0.7247386759581882,0.5561844334691229,0.74205023,0.5181261
Stat5b,7.5918784,1.2282658,3.1530053555078816e-14,1.3843342140930847e-12,0.4878048780487805,0.26179746926709685,0.4085337,0.19505928
Sestd1,7.5722246,0.8473616,3.6688659951265146e-14,1.60819623636296e-12,0.7142857142857143,0.548073110061646,0.78454864,0.5081355
Cers5,7.5610003,0.8837841,3.999807241879373e-14,1.7475580583625813e-12,0.627177700348432,0.44172464760806085,0.54475105,0.3310753
Pank1,7.525051,1.1200265,5.2699632409031443e-14,2.271519755286032e-12,0.5574912891986062,0.3892714229063773,0.51652145,0.2708696
Pid1,7.524813,0.7920049,5.279585189795577e-14,2.271519755286032e-12,0.7909407665505227,0.584303687948376,1.0760312,0.7497139
Nbeal1,7.524714,0.6628831,5.283587075004727e-14,2.271519755286032e-12,0.7979094076655052,0.6070514438155665,0.8707325,0.62972796
Zmynd8,7.4642963,0.6695976,8.374598722237896e-14,3.566172229263586e-12,0.8815331010452961,0.684595695591045,1.1265532,0.83759767
Trpc7,7.455386,2.6937408,8.960513163759873e-14,3.809635897313731e-12,0.3310104529616725,0.0918201809726378,0.29127875,0.05094332
Dmxl1,7.4424496,0.61687326,9.8835228165764e-14,4.1888053325143194e-12,0.9233449477351916,0.7629330545441436,1.4188094,1.1126643
Enah,7.44172,0.6528368,9.938282541611605e-14,4.205380344773289e-12,0.9094076655052264,0.7404016006344858,1.3894194,1.0702277
Nap1l5,7.440968,0.96356124,9.995005113310813e-14,4.22273250620537e-12,0.5574912891986062,0.35311294567215834,0.4992031,0.28666937
Arx,7.439366,2.7929184,1.0116985227742466e-13,4.267557191043015e-12,0.30662020905923343,0.057464220051191464,0.22433211,0.03564505
Acss1,7.425667,1.3061056,1.1221330101043542e-13,4.725973978292163e-12,0.4529616724738676,0.22333177115252892,0.40078124,0.18179736
Gm42303,7.422359,2.7035642,1.1505228520176009e-13,4.8379575952602405e-12,0.34146341463414637,0.11269331987454487,0.3254864,0.05737919
Adar,7.4037395,0.71978915,1.3240230606780624e-13,5.558828068815552e-12,0.6968641114982579,0.5303363495439634,0.66352135,0.4521818
Arhgef12,7.3690367,0.6212697,1.7186530491609575e-13,7.170839663191759e-12,0.8850174216027874,0.7250802119759184,1.2067078,0.9253844
Dlx1,7.367922,2.7873893,1.7330809271268762e-13,7.2198270561083975e-12,0.30313588850174217,0.05566170373841883,0.2166296,0.03443659
Kif5a,7.3646364,0.7134866,1.7763009979288098e-13,7.388422262282836e-12,0.710801393728223,0.5337971808644868,0.7052077,0.48528892
Carmil1,7.3503656,0.7251645,1.9766567894584078e-13,8.209083142619385e-12,0.7665505226480837,0.5468834492952162,0.7967473,0.55215603
Rora,7.349533,0.71196765,1.9890042512622737e-13,8.24761485052736e-12,0.9512195121951219,0.7991636324308735,2.0468283,1.6325079
Efr3b,7.3429513,0.772948,2.0893473380911363e-13,8.650348686364997e-12,0.6724738675958188,0.4549190670175565,0.6203206,0.40746897
Gprasp1,7.3210163,0.5796817,2.460996489353731e-13,1.0142174182351954e-11,0.9059233449477352,0.7498828364396698,1.2827717,1.0094614
Gmds,7.3129497,0.65421647,2.6134121031475393e-13,1.0737367463543484e-11,0.8571428571428571,0.6632539024478171,1.0803434,0.804836
Sik2,7.311666,0.73249334,2.6385001087449254e-13,1.0823892812515442e-11,0.759581881533101,0.5875842676376222,0.8489436,0.5904479
B3glct,7.308267,1.3583872,2.7060961273230555e-13,1.108426874103209e-11,0.5052264808362369,0.32333537618515445,0.5130945,0.23229226
Kif16b,7.287289,0.7805789,3.1625326952389194e-13,1.2894879138250344e-11,0.6689895470383276,0.513176394246368,0.6733295,0.44422922
Gnal,7.279486,0.97142154,3.350934421939414e-13,1.3621725857414834e-11,0.5958188153310104,0.4037276037348138,0.5613778,0.32503337
Dgkd,7.2754054,0.6810215,3.4538200047080373e-13,1.4018752798565704e-11,0.7386759581881533,0.5769133710660082,0.7785786,0.5509961
Gnai1,7.2671585,0.7083179,3.671275301795762e-13,1.4834160505150695e-11,0.735191637630662,0.5539132629150294,0.7664345,0.53363067
Cplane1,7.2505884,0.6418307,4.1496483083972765e-13,1.6716799107441503e-11,0.8885017421602788,0.7003857384909333,1.1819472,0.89563704
Nfyc,7.247985,0.7511663,4.230174022854774e-13,1.701568502905805e-11,0.6689895470383276,0.5167814268719132,0.6553449,0.43828303
Cntnap3,7.2469144,1.6968684,4.263735167908665e-13,1.712504693000087e-11,0.4250871080139373,0.20725332564259707,0.52888954,0.19475015
Fam135a,7.245939,0.6566172,4.2945354840334097e-13,1.7223010217310107e-11,0.7979094076655052,0.6292584447889253,0.9153609,0.66786635
Lgi2,7.242661,1.7425796,4.3996619871686735e-13,1.761831856858752e-11,0.397212543554007,0.18216229856880206,0.33296952,0.111604996
Bcas3,7.2418323,0.61027414,4.4266352312655826e-13,1.76999536702539e-11,0.926829268292683,0.7594722232236202,1.3731331,1.0753293
Hdgfl3,7.24155,0.65266526,4.435862264633236e-13,1.7710493172465833e-11,0.7735191637630662,0.5855654493673168,0.7757882,0.5571608
Mdn1,7.2193985,0.71987367,5.221794058507584e-13,2.0725200347429655e-11,0.6933797909407665,0.539384981434082,0.6829167,0.46674252
Fbxo8,7.216579,0.8338537,5.331171260145938e-13,2.1128107929221437e-11,0.6236933797909407,0.4633548433613324,0.5618483,0.3527429
2700054A10Rik,7.199998,1.1842299,6.021355735513891e-13,2.3828251636709612e-11,0.5052264808362369,0.32059555138974005,0.44008008,0.21775228
Arhgef37,7.1954656,3.2039552,6.22479847899829e-13,2.459710810745354e-11,0.2961672473867596,0.06049244745664948,0.24810188,0.030100841
Sgms1,7.1881795,0.6503576,6.566081831517516e-13,2.5907579855047816e-11,0.8013937282229965,0.6318901186055734,0.9492662,0.6976776
E230016M11Rik,7.181429,1.2654971,6.898644799006085e-13,2.7179851282887612e-11,0.4878048780487805,0.2907458812502253,0.44438937,0.2092418
Zkscan2,7.1730504,1.169373,7.334477926875866e-13,2.8770426554037152e-11,0.5121951219512195,0.33515988319694295,0.41733286,0.20723315
Trps1,7.160543,0.7633369,8.035806796712537e-13,3.1429713046239575e-11,0.8710801393728222,0.6791520963264718,1.5604056,1.1680081
Irs1,7.1122293,1.328489,1.1418320511033739e-12,4.4529792762188175e-11,0.5017421602787456,0.3258949493492916,0.47890097,0.21881834
Clip4,7.1048923,0.9560611,1.204164724458928e-12,4.682475563851143e-11,0.5818815331010453,0.4344424817044594,0.5504178,0.3208789
Ddx17,7.0902176,0.54728514,1.3390116319068441e-12,5.176869431559266e-11,0.8641114982578397,0.7130394030065972,1.0821452,0.8480501
Ranbp17,7.0878015,0.8069567,1.3625939795296077e-12,5.2583560572607973e-11,0.6585365853658537,0.4937092180684235,0.67402273,0.4382111
Utrn,7.0876584,0.97472566,1.3640022969522799e-12,5.2583560572607973e-11,0.5818815331010453,0.37294062511265724,0.7063037,0.420232
Glra2,7.0868845,1.6645502,1.371646456469019e-12,5.27940250080921e-11,0.42857142857142855,0.22513428746530156,0.45864102,0.16852924
Clvs1,7.0867085,0.70859295,1.3733912720750419e-12,5.27940250080921e-11,0.8222996515679443,0.6104041241573236,0.9651181,0.69035834
Akap9,7.04963,0.6270085,1.793941140059223e-12,6.847045232015814e-11,0.7665505226480837,0.6080608529507192,0.8409398,0.61722875
Ppp6r3,7.016724,0.6005882,2.2713020360813043e-12,8.620040354449809e-11,0.7909407665505227,0.6296910487039907,0.84782726,0.6313406
Rmdn1,7.0147257,0.72912794,2.3040023813308717e-12,8.731811563661569e-11,0.686411149825784,0.5357078481560258,0.67696255,0.45988905
Cacnb4,7.011173,0.7445862,2.3632871183931413e-12,8.943876742425874e-11,0.9825783972125436,0.7658170806445799,1.783462,1.3748776
Prrc2c,6.996216,0.5280704,2.6296817469756043e-12,9.910175110972579e-11,0.8885017421602788,0.7697465662064241,1.2878233,1.0368514
Trappc9,6.991207,0.6384904,2.7253113857431756e-12,1.0256178842425648e-10,0.7909407665505227,0.6070153934893111,0.83653986,0.6100239
Hycc1,6.979499,1.1434823,2.9623448834189236e-12,1.1132616366079227e-10,0.5261324041811847,0.35487941165867554,0.5210481,0.2696676
Evl,6.9661813,0.71006197,3.2565954913551394e-12,1.2221329728032486e-10,0.6724738675958188,0.5268394678971845,0.66919684,0.45891762
Kat2b,6.964502,1.0421416,3.295677970478348e-12,1.2350748544874927e-10,0.49477351916376305,0.29453116550704783,0.42459512,0.22862574
Acyp2,6.9505606,0.6919207,3.63837149500558e-12,1.355936783228848e-10,0.7804878048780488,0.597209704747828,0.89912134,0.64301217
Ica1,6.9432893,0.66936654,3.830733110185608e-12,1.42564818103445e-10,0.8536585365853658,0.6550704783878294,1.0946937,0.8110151
Ankib1,6.9386473,0.5995122,3.958720244029905e-12,1.4692101237166237e-10,0.8153310104529616,0.6502036843433433,0.94867456,0.71503913
Cemip,6.9260154,1.0899923,4.328598719288639e-12,1.6042682425832516e-10,0.5296167247386759,0.34377591117199613,0.55307174,0.29785097
Btbd1,6.9168224,0.8139598,4.618859079898225e-12,1.7047904323745234e-10,0.5993031358885017,0.4353797901871012,0.5268701,0.3325682
Fnip2,6.904282,0.7685644,5.045791619959166e-12,1.857266038743874e-10,0.6341463414634146,0.4575146905079491,0.58187604,0.38074514
Gnb4,6.893003,1.4645923,5.462667290409375e-12,2.0052168045532776e-10,0.40418118466898956,0.19200403763654061,0.34279552,0.13815464
Ogfrl1,6.889901,0.8080275,5.583121911269751e-12,2.046636913449089e-10,0.6062717770034843,0.44749269980893325,0.58597475,0.37505284
Rufy3,6.886924,0.556101,5.701182314696192e-12,2.0870676947668484e-10,0.8362369337979094,0.6836583871084033,1.0113798,0.78382444
Amph,6.885127,0.67812234,5.773605817090031e-12,2.1107046027919608e-10,0.9442508710801394,0.7420599156422366,1.4542036,1.1153376
Prkn,6.8828464,0.6421576,5.866839222056422e-12,2.1418745909871747e-10,0.9860627177700348,0.8302390136630736,2.035655,1.6612072
Vwa8,6.882498,0.66629404,5.8812083426086844e-12,2.1442071664300592e-10,0.7421602787456446,0.5976423086628934,0.82955617,0.59570533
Pdlim5,6.8809795,1.4014074,5.94423118615944e-12,2.1642478587005982e-10,0.445993031358885,0.23868921013735175,0.4979556,0.21857707
Ppp1r2,6.87827,0.95481956,6.05837783652793e-12,2.2028229021313325e-10,0.5679442508710801,0.40271819459966113,0.5215866,0.30250153
Impact,6.8672915,0.6300172,6.543223603335718e-12,2.3726912040705905e-10,0.735191637630662,0.5784274847687372,0.74134314,0.5364818
Hsd17b12,6.8600755,1.012437,6.88242316707785e-12,2.4889732234102535e-10,0.5261324041811847,0.36320703702368506,0.4737115,0.2626499
Prkaa2,6.857153,0.8582434,7.0246421536628275e-12,2.5335857002539623e-10,0.627177700348432,0.47510724972060997,0.6214606,0.3888637
Kcnh1,6.8354235,0.7277458,8.176310246699196e-12,2.945006117008142e-10,0.7177700348432056,0.5136450484876888,0.7617658,0.5245086
Fat1,6.8303084,1.7564961,8.473230003125518e-12,3.0478673384736634e-10,0.3902439024390244,0.1907783265438552,0.40214786,0.1367251
Tacr1,6.8045235,3.3908503,1.013842393899376e-11,3.627422786161949e-10,0.27177700348432055,0.04517105879808212,0.26153103,0.028098797
Sgk1,6.7836485,0.7663523,1.1717825375376049e-11,4.1813807149582265e-10,0.6550522648083623,0.46933919751973757,0.6494734,0.43025896
Tcerg1l,6.7828746,1.6909298,1.1780774767303444e-11,4.1982681432021694e-10,0.37630662020905925,0.16496629294495116,0.31994668,0.110453285
Aak1,6.770646,0.6518773,1.2820860093980383e-11,4.556832152450435e-10,0.975609756097561,0.7716572334979631,1.5843318,1.2432634
Pard3b,6.757174,1.2582077,1.4070893318637718e-11,4.987927486435297e-10,0.5052264808362369,0.3253902447817153,0.6807305,0.3419893
Limch1,6.7543287,0.65741414,1.4349797739169377e-11,5.080093086317275e-10,0.9163763066202091,0.7282886910126537,1.4080878,1.0844855
Kcnab1,6.7535586,0.7685862,1.4426200674774393e-11,5.093718950475532e-10,0.9303135888501742,0.6724467356429575,1.4865618,1.1014762
Scaper,6.7456274,0.6162747,1.523670384085028e-11,5.365795965971782e-10,0.8815331010452961,0.7144814160568154,1.1967348,0.918877
Gnas,6.7253795,0.4832814,1.751353581809257e-11,6.143455710602446e-10,0.8606271777003485,0.709037816792242,1.0797842,0.8715761
Vgll4,6.7166233,0.8215266,1.859840407230049e-11,6.515503486606442e-10,0.5958188153310104,0.4167417715130322,0.550212,0.3472097
Tmem131l,6.713635,0.89579445,1.8983509328051415e-11,6.641756453707572e-10,0.5609756097560976,0.3961930855474242,0.48595262,0.28990132
Gm46102,6.701296,2.5469646,2.065790414247019e-11,7.18082644641881e-10,0.3240418118466899,0.11687515772017737,0.3478498,0.068767495
Cpeb1,6.6933465,0.7545323,2.1812390566705354e-11,7.552821321229032e-10,0.6724738675958188,0.528389631926169,0.71791434,0.48394826
Cul1,6.690263,0.5715754,2.2277036571080514e-11,7.703783431981125e-10,0.7839721254355401,0.6387036302678539,0.86339927,0.65370977
Lmbr1,6.6853895,0.7127302,2.3031123279795208e-11,7.954322397533384e-10,0.6794425087108014,0.526406863982119,0.6718282,0.46021876
Tmem65,6.6840916,1.0446426,2.32361649508651e-11,8.014836357249618e-10,0.49477351916376305,0.32124445726233825,0.40952387,0.21940859
Bend6,6.682603,0.7963054,2.3473526346741072e-11,8.086328883806828e-10,0.6202090592334495,0.464436353148996,0.5898353,0.3803415
Mir670hg,6.6748366,1.4733688,2.4750796232042188e-11,8.504525508375621e-10,0.43205574912891986,0.24312340026677243,0.43024114,0.17699233
2210408I21Rik,6.6720753,0.650965,2.5221092517025767e-11,8.644014744036765e-10,0.89198606271777,0.699484480334547,1.280673,0.9765256
Nav2,6.6461253,0.60106987,3.009086566626785e-11,1.0286788300923882e-09,0.9825783972125436,0.8169364432748116,2.0015602,1.6524334
Necab1,6.644413,0.8861108,3.044275728405599e-11,1.0393861349715176e-09,0.6027874564459931,0.4057464220051191,0.70735705,0.44247603
Tmeff1,6.644087,0.7422948,3.0510275586357333e-11,1.0403694225957125e-09,0.6480836236933798,0.49951332059555137,0.6609911,0.444658
Gm28154,6.6393604,4.32248,3.150474290789561e-11,1.0702053627498798e-09,0.24738675958188153,0.023685064349832367,0.18266018,0.009966658
Gm41333,6.6393604,3.7147932,3.150474290789561e-11,1.0702053627498798e-09,0.2578397212543554,0.03561772234038718,0.21825688,0.018405868
Dip2a,6.6371126,0.72315466,3.198873738388492e-11,1.0852744614961966e-09,0.6097560975609756,0.44172464760806085,0.55799484,0.37336257
Abcd2,6.630201,1.5645943,3.35230835774441e-11,1.1358956566531183e-09,0.3832752613240418,0.1821983488950575,0.3453097,0.13052851
Nrip3,6.626549,0.9838326,3.436265129957841e-11,1.161414390464996e-09,0.5121951219512195,0.32708461011572154,0.45719156,0.25702834
Srsf5,6.6210995,0.5619137,3.5653640801415864e-11,1.2020242513601559e-09,0.7526132404181185,0.5797973971664444,0.71783966,0.53723884
Pcca,6.6201096,0.5979805,3.589325054515629e-11,1.2085860177297614e-09,0.8641114982578397,0.6762320198997801,1.0465249,0.797851
Nktr,6.602135,0.5527061,4.052780315286313e-11,1.3629312524623686e-09,0.9024390243902439,0.7408342045495512,1.2965285,1.0335743
AI504432,6.601867,1.5304266,4.060106503711312e-11,1.3636882719340368e-09,0.3902439024390244,0.19867334799379935,0.30553225,0.11663112
Atxn7l1,6.594486,0.60963535,4.267312942744596e-11,1.4314943666859836e-09,0.7909407665505227,0.6163884783157287,0.85689545,0.63581663
Mon2,6.5932136,0.63150245,4.304061720006739e-11,1.4420216760172205e-09,0.7386759581881533,0.5866830094812358,0.7559133,0.54762053
Sh3rf1,6.5879226,0.6955777,4.460230996602829e-11,1.4924832737075719e-09,0.7560975609756098,0.5529038537798767,0.8809118,0.62729263
Tmem178b,6.58687,0.7480957,4.491946143671031e-11,1.5012262796074703e-09,0.9860627177700348,0.782075777785789,1.981279,1.5523112
Tbc1d2b,6.566241,1.9873517,5.160132813864944e-11,1.7202576762847524e-09,0.3344947735191638,0.1329175529038538,0.25475204,0.07062075
Rspry1,6.5619326,0.7416256,5.311490420106851e-11,1.76633350975583e-09,0.627177700348432,0.49010418544287826,0.5948558,0.39614823
Nav1,6.5602603,0.5719279,5.3713924814864925e-11,1.7840459329733257e-09,0.9024390243902439,0.6910487039907711,1.1098094,0.8621121
Ppp6r2,6.558922,0.57082856,5.4198161368860956e-11,1.7979069086188815e-09,0.7700348432055749,0.6251847579220592,0.8323378,0.6282434
Sema6a,6.5557866,1.1939803,5.534924759774018e-11,1.8338277225046593e-09,0.5400696864111498,0.3863152961534302,0.7489389,0.3969326
Spats2l,6.5420218,0.8616623,6.069268939158356e-11,2.0034552382700865e-09,0.5644599303135889,0.38015069036374777,0.5125815,0.31370863
Ddr2,6.5415635,2.9872882,6.087903075244361e-11,2.007140559899583e-09,0.25435540069686413,0.03125563286347741,0.17751725,0.024200752
Sltm,6.540038,0.560378,6.150321373472565e-11,2.022755634090671e-09,0.89198606271777,0.7136162082266845,1.1123724,0.86896265
Atp2c1,6.538641,0.58600616,6.208037024551691e-11,2.0367515854664707e-09,0.8641114982578397,0.7157071271495007,1.1978207,0.9324814
Phactr3,6.490551,0.5860638,8.552301580121826e-11,2.788839119634387e-09,0.8013937282229965,0.6247161036807383,0.88569033,0.6673418
Rims3,6.4826307,2.1339233,9.01369277682117e-11,2.935732423190119e-09,0.313588850174216,0.10620426114856339,0.23532589,0.058693465
Srrm3,6.4649386,0.63666975,1.0134004103953205e-10,3.2886556796282922e-09,0.7804878048780488,0.5964886982227189,0.84857297,0.6203131
Lmbrd2,6.462115,0.636876,1.0324955877935654e-10,3.3465809944527264e-09,0.662020905923345,0.5193410000360503,0.6165433,0.43712968
Gm12743,6.452607,1.4911466,1.099421688049683e-10,3.55921213950542e-09,0.40418118466898956,0.2235120227838062,0.33131713,0.13079247
Sos2,6.4366603,0.7439441,1.2213093970693965e-10,3.934842146193607e-09,0.6202090592334495,0.4693031471934821,0.5670956,0.37546942
Cox16,6.4308705,0.5449317,1.2687537041564816e-10,4.082803836010139e-09,0.8745644599303136,0.7250441616496629,1.2307925,0.9788647
Stim1,6.4286227,0.67975265,1.2876539415738536e-10,4.138667632785819e-09,0.6480836236933798,0.5068315368254083,0.62130576,0.4303023
Il1rapl1,6.417655,0.62759954,1.3838923884745348e-10,4.433899024620665e-09,1.0,0.9235012076859296,3.267251,2.8527899
Tenm3,6.417593,0.81246024,1.3844589808919752e-10,4.433899024620665e-09,0.8466898954703833,0.7336601896247161,1.9515272,1.4904071
Gm38505,6.4128113,3.1298206,1.4286022991041968e-10,4.569826640110686e-09,0.25435540069686413,0.03716788636937164,0.19792189,0.024696583
Wrn,6.410113,0.89436233,1.4541217395882566e-10,4.645927603179127e-09,0.5470383275261324,0.4011680305706767,0.48482814,0.2894154
Syn2,6.406508,0.66419625,1.488901321431453e-10,4.751398872549066e-09,0.9825783972125436,0.7998125383034717,1.8655295,1.4917903
Ocrl,6.4035344,0.6374909,1.5182062205599874e-10,4.839169768261786e-09,0.7247386759581882,0.5672518836295468,0.7302416,0.52556586
Slc25a27,6.3990607,0.69101775,1.563354597904059e-10,4.977172754227733e-09,0.6411149825783972,0.5087782544432027,0.6056209,0.41580856
Pdzrn4,6.3961864,0.8212978,1.5930576571063135e-10,5.065734822064692e-09,0.7212543554006968,0.5382313709939075,1.0849515,0.7461334
Lrp8,6.3921638,0.8744311,1.6355466741965484e-10,5.194697297359487e-09,0.5609756097560976,0.40268214427340565,0.47255337,0.28481048
Ostm1,6.3792825,1.2732404,1.7791984929500877e-10,5.630985100773718e-09,0.4181184668989547,0.2383287068747972,0.34057823,0.1551859
Usp13,6.378435,0.96643704,1.7890647465444674e-10,5.655549381135275e-09,0.519163763066202,0.364793251378925,0.44214982,0.25042224
Plppr5,6.3567057,0.6089823,2.0612617558147502e-10,6.500716359007317e-09,0.7560975609756098,0.6047442229352176,0.85311425,0.63294035
Ubn2,6.3514624,0.5189282,2.1327764772183684e-10,6.718370919444028e-09,0.9303135888501742,0.7834817405097516,1.4589138,1.1951177
Sema6d,6.34,0.7314435,2.2976524319293145e-10,7.220809455665577e-09,0.8466898954703833,0.7030534626338368,1.5421069,1.1672385
Cwc27,6.33945,0.5643371,2.3058693928088285e-10,7.238167124389394e-09,0.759581881533101,0.5923429107033419,0.7794723,0.5867931
Cacng7,6.338464,0.849478,2.320677094519409e-10,7.276148603236468e-09,0.5505226480836237,0.4028263455784275,0.46458063,0.28381667
Slc44a5,6.337202,0.7794055,2.3397487314736123e-10,7.318864774702673e-09,0.7317073170731707,0.6067990915317784,1.1440655,0.8093691
Mapk8,6.324277,0.595391,2.5442138475951373e-10,7.921555745640943e-09,0.7491289198606271,0.5989761707343452,0.81293523,0.6044907
Nln,6.320636,0.82102776,2.6048958292090625e-10,8.091739992005493e-09,0.5714285714285714,0.4206712570748765,0.5083565,0.31847745
Zranb2,6.3189087,0.54061246,2.634170538801986e-10,8.173228911964129e-09,0.8083623693379791,0.6487977216193807,0.908133,0.7017381
Flywch1,6.3118243,0.6644066,2.7576514233013054e-10,8.54649293472965e-09,0.5993031358885017,0.45358520494610477,0.5190064,0.35716423
Polb,6.309067,0.54361755,2.807227451219734e-10,8.690115393349568e-09,0.7804878048780488,0.6362522080824832,0.87341374,0.67146033
Zeb1,6.306907,0.5236622,2.846664442321489e-10,8.791939490250394e-09,0.8954703832752613,0.6914813079058365,1.2184336,0.9771409
Atxn2,6.2961307,0.5513992,3.0516753107858174e-10,9.392728018420953e-09,0.8954703832752613,0.709434370381052,1.1174988,0.8770301
6430548M08Rik,6.2912426,1.1720129,3.1493459751488897e-10,9.671191583114361e-09,0.4355400696864111,0.2671689678791593,0.34008867,0.16532096
Ncoa2,6.2906084,0.4994409,3.162243576814473e-10,9.69971288915581e-09,0.8885017421602788,0.7551101337467104,1.3043114,1.0645148
2610316D01Rik,6.28073,1.2426349,3.369870225394808e-10,1.0313031088423519e-08,0.45993031358885017,0.29507192040087965,0.45917243,0.22015995
Stox2,6.279216,0.54525006,3.402854899755754e-10,1.0402128686739149e-08,0.9059233449477352,0.74472763978514,1.327127,1.0641414
Yes1,6.278772,1.0718527,3.412578252145186e-10,1.0419997458538765e-08,0.43902439024390244,0.2531814412920437,0.34808886,0.18070777
Sclt1,6.2662315,0.62728435,3.698903712281461e-10,1.1267025589392516e-08,0.7979094076655052,0.6208226684451494,0.91346884,0.6762714
Oxct1,6.2660775,0.5376592,3.702561814452398e-10,1.1267025589392516e-08,0.8745644599303136,0.7091820180972638,1.1019725,0.869084
Mettl8,6.2651534,1.2587091,3.7245847117410247e-10,1.132122072448884e-08,0.42857142857142855,0.2594902483867479,0.33661687,0.15465195
Siah3,6.2640753,1.771463,3.7504397493052e-10,1.1386928368794431e-08,0.3519163763066202,0.16655250730019105,0.2917861,0.09462204
Las1l,6.256423,1.0958126,3.939079177755239e-10,1.1946169018767865e-08,0.4878048780487805,0.3412523883341144,0.43640652,0.22792493
Supt3,6.238129,0.6128215,4.4283484410183016e-10,1.3414850350638305e-08,0.7142857142857143,0.5660622228631169,0.75110865,0.5492528
Pnisr,6.221614,0.57464606,4.920664832215829e-10,1.4855984723779698e-08,0.926829268292683,0.7345974981073579,1.2287666,0.96428096
Snap25,6.213932,0.6002796,5.167487845225558e-10,1.556618816157071e-08,0.9895470383275261,0.8511482028912362,2.2089024,1.8479353
Ap1s2,6.2109694,1.3939846,5.265876438852107e-10,1.5844804021495646e-08,0.37282229965156793,0.18072028551858393,0.31227565,0.13056308
Ints6,6.2053957,0.574562,5.455942137313364e-10,1.6380018461408947e-08,0.7909407665505227,0.6410469014744583,0.9337424,0.7113743
Lrrc4,6.203786,0.88298434,5.512070992600556e-10,1.6511632951078813e-08,0.5365853658536586,0.3857745412595984,0.46820197,0.2804949
Ankrd12,6.191759,0.51590014,5.949648065627693e-10,1.7782763462004018e-08,0.9233449477351916,0.755470637009265,1.2957085,1.0493517
Olfm2,6.1901236,0.9229089,6.01170590603821e-10,1.7948281966138525e-08,0.47735191637630664,0.29712678899744044,0.36823136,0.21091354
Srgap3,6.187843,0.6078105,6.099308646225616e-10,1.818961413141868e-08,0.9512195121951219,0.7471430116442553,1.4571124,1.1509535
Lin52,6.1849866,0.6799858,6.210781539758437e-10,1.8481029897376434e-08,0.6097560975609756,0.4655178629366596,0.5369907,0.3672039
Dnaaf9,6.1814957,0.5588083,6.349711494614093e-10,1.8852679321577978e-08,0.975609756097561,0.7982623742744872,1.616026,1.3185236
Tiam1,6.177737,0.6427528,6.502684437748199e-10,1.9264292264861535e-08,0.7979094076655052,0.6000216301957533,0.98276234,0.7279299
Kansl1l,6.1652446,0.6178107,7.037434772331919e-10,2.0802626219203373e-08,0.6759581881533101,0.5483615126716896,0.7187824,0.5220636
Pip4p2,6.1618967,0.83589053,7.187876080363398e-10,2.1223981349380715e-08,0.5365853658536586,0.3934532607520098,0.45849407,0.2820796
Phf20l1,6.1546474,0.58684593,7.524471022268314e-10,2.219347270783201e-08,0.9442508710801394,0.7721619380655395,1.5035311,1.202569
Raf1,6.153364,0.58098435,7.585641412977727e-10,2.2349362364771e-08,0.7003484320557491,0.564079454919067,0.6732685,0.49603155
Cep350,6.133827,0.52549845,8.578960716678461e-10,2.5165575814099372e-08,0.7700348432055749,0.6175781390821586,0.79248494,0.6096745
Shank1,6.1331344,0.57859564,8.616431996078962e-10,2.5234970605617385e-08,0.7560975609756098,0.5832221781607123,0.7888703,0.5900881
Rnf152,6.131312,2.2530537,8.715730990287908e-10,2.545561866402566e-08,0.2926829268292683,0.0938029489166877,0.2521568,0.058423817
Lrrtm4,6.12799,0.817064,8.899626330877263e-10,2.5936329664931892e-08,0.9965156794425087,0.9192472691877861,3.5777028,3.0324335
Cacna1a,6.1267247,0.69236183,8.970642935623492e-10,2.6114970279545317e-08,0.9651567944250871,0.7491257795883053,1.7149591,1.340172
Gm10125,6.120271,0.8662614,9.341619586791833e-10,2.716551063821391e-08,0.5331010452961672,0.38278236418039585,0.47398356,0.28716186
Nrbp2,6.1146793,0.8067838,9.67512720628358e-10,2.810493708463133e-08,0.519163763066202,0.3623418291935542,0.42148402,0.2621139
A330023F24Rik,6.105318,0.63281685,1.0259614774790856e-09,2.977061004304863e-08,0.9372822299651568,0.7137243592054509,1.321224,1.019654
Bcl11b,6.103844,0.6435812,1.0354733053661073e-09,3.0014204655002484e-08,0.7282229965156795,0.5464147950538952,0.87088895,0.6361258
Dhtkd1,6.1036386,1.3072267,1.0368051408844314e-09,3.002042471504813e-08,0.41114982578397213,0.2519557301993583,0.3328489,0.14806871
Grip2,6.101648,2.1798966,1.0498061135944486e-09,3.036414453421188e-08,0.2961672473867596,0.10177007101914272,0.21537356,0.051679127
Mboat2,6.0950656,0.56132346,1.0939248321063355e-09,3.160619380505079e-08,0.7804878048780488,0.6201016619200403,0.85726994,0.65202475
Mapk9,6.084652,0.7454404,1.1674455557743995e-09,3.36219314937386e-08,0.5679442508710801,0.43054904646887054,0.48637968,0.31747118
Marchf4,6.0831084,1.0808078,1.178746348957649e-09,3.391104325106213e-08,0.4843205574912892,0.34442481704459427,0.43356347,0.22840191
Sergef,6.0825033,0.6741288,1.1832044294336124e-09,3.4002890929284665e-08,0.6445993031358885,0.49388946969970077,0.60639447,0.42039114
