names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Mature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Mycbp2,47.021347,1.1013396,0.0,0.0,0.9971883786316776,0.869534991503167,2.5295305,1.8535094
Negr1,46.94175,1.4032829,0.0,0.0,1.0,0.8934033678356249,3.401278,2.4819682
Kirrel3,46.844406,1.9600852,0.0,0.0,0.9967197750702905,0.7532056233585663,2.8779066,1.6699561
Pde7b,46.802986,2.281961,0.0,0.0,0.8622305529522024,0.3848292909006643,1.2588825,0.41769752
Frmd4b,46.792385,1.9975682,0.0,0.0,0.9353327085285849,0.5370770894484783,1.5607218,0.66379726
Slit1,46.742195,2.0065029,0.0,0.0,0.8645735707591378,0.48335393171636026,1.225349,0.46914962
Kcnj3,46.153744,1.5255892,0.0,0.0,0.9981255857544518,0.7660281167928318,2.5018601,1.5875957
Elmod1,45.915287,1.5696379,0.0,0.0,0.9601686972820993,0.6636412791595859,1.6302155,0.868337
Gabrb3,45.899555,1.3625712,0.0,0.0,0.9985941893158388,0.8065811833771049,2.752992,1.9039787
Olfm1,45.6862,1.5230904,0.0,0.0,0.9723523898781631,0.728526185694423,1.7698245,0.99118
Eml5,45.561897,1.4767871,0.0,0.0,0.9770384254920338,0.696045110458829,1.7774805,1.0173591
Slc2a13,45.29894,1.7244976,0.0,0.0,0.96485473289597,0.6366445234049127,1.7417165,0.8855819
Ano3,45.16808,1.7705271,0.0,0.0,0.9746954076850984,0.6409701838405685,1.9367434,1.0079129
Gpc4,44.746708,2.6112902,0.0,0.0,0.7446110590440488,0.2850687471033524,0.88699365,0.20999068
F730043M19Rik,44.66713,2.6067507,0.0,0.0,0.7310215557638238,0.283639734280859,0.8136298,0.18748254
Dlgap1,44.65315,1.1615478,0.0,0.0,1.0,0.9117488027189865,3.6494122,2.8759537
Gabra4,44.539024,1.6592801,0.0,0.0,0.9203373945641987,0.5861656109995366,1.3525952,0.6459659
Ak5,44.454468,1.6357481,0.0,0.0,0.971415182755389,0.6443689170400123,1.7938129,0.9604953
Add2,44.449375,1.6438847,0.0,0.0,0.8912839737582006,0.5788274370461919,1.2562553,0.5899531
Dapk1,44.404438,1.5950968,0.0,0.0,0.9245548266166823,0.6231654565116639,1.4754332,0.7497358
Dgki,44.39429,1.4532839,0.0,0.0,0.9953139643861293,0.759616870075699,2.3341677,1.4824876
Pgbd5,44.38137,1.7724795,0.0,0.0,0.8495782567947516,0.5059477830990268,1.0702314,0.445222
Cblb,44.216816,1.8008517,0.0,0.0,0.8692596063730085,0.5455739224470879,1.2295874,0.52738655
Nfib,44.10616,1.4102641,0.0,0.0,0.9995313964386129,0.8015217055461147,2.4886644,1.6401045
Nbea,43.927944,0.9714517,0.0,0.0,1.0,0.8983469797620887,3.1249173,2.4929125
Map1b,43.83394,1.1666028,0.0,0.0,0.9943767572633552,0.8452417735207787,2.3099556,1.6178396
Nkain2,43.79176,1.2785282,0.0,0.0,1.0,0.9238374787579176,4.0149536,3.1541545
Fam135b,43.447895,1.5555067,0.0,0.0,0.9835988753514526,0.6758844430712189,1.952366,1.11733
Prdm5,43.227345,2.617285,0.0,0.0,0.7197750702905342,0.2371002626293836,0.80767465,0.1844236
Slc44a5,42.937405,1.7056742,0.0,0.0,0.9283036551077788,0.5816854626911787,1.5397393,0.7528816
Gria1,42.806858,1.55374,0.0,0.0,1.0,0.8363200988722386,3.1781485,2.178737
Wipf3,42.806824,1.8312048,0.0,0.0,0.8692596063730085,0.499613780318245,1.2486368,0.52975976
Epha4,42.721996,1.6208375,0.0,0.0,0.9850046860356139,0.6760003089757454,1.936377,1.0747591
Xpr1,42.6674,1.5464311,0.0,0.0,0.9062792877225867,0.6108836706318554,1.2931612,0.6446338
Ralgapa2,42.439075,1.4524117,0.0,0.0,0.9484536082474226,0.685501313146918,1.6531171,0.9334292
Plppr4,42.400047,1.341503,0.0,0.0,0.9807872539831303,0.7520469643133014,1.909086,1.1841162
Dpp6,42.37427,1.2862955,0.0,0.0,0.9967197750702905,0.8062335856635254,2.5592973,1.7732551
Nebl,42.265152,1.4639877,0.0,0.0,0.9868791002811621,0.7263633554765951,2.1361325,1.3101094
Grik2,42.234715,1.1170053,0.0,0.0,1.0,0.9091997528194037,3.346465,2.6125555
Cplx2,42.0464,1.8472853,0.0,0.0,0.8491096532333646,0.5237138884597559,1.2763852,0.5411831
Syt7,42.03545,1.4874085,0.0,0.0,0.9343955014058107,0.6097636335547659,1.3870503,0.728049
Scn3a,42.022717,1.5032415,0.0,0.0,0.9090909090909091,0.6141279159585973,1.3431277,0.69247884
Tnik,42.000324,1.2024456,0.0,0.0,0.9962511715089035,0.8021396570369226,2.3426309,1.6269623
Kcnh1,41.70547,1.7316836,0.0,0.0,0.851921274601687,0.48802718986559557,1.1116438,0.47874653
Cntnap5b,41.643196,1.8775467,0.0,0.0,0.9208059981255857,0.5682836397342809,1.7495999,0.8300038
Kctd16,41.36072,1.6117252,0.0,0.0,0.9976569821930646,0.7873088212575313,2.9045105,1.8940648
Cers6,41.34666,1.4028546,0.0,0.0,0.9629803186504218,0.6660358411864669,1.6311495,0.93774855
Sorbs1,41.33348,1.3285863,0.0,0.0,0.9807872539831303,0.72983933261239,1.883488,1.1694676
Egfem1,41.093597,1.7510769,0.0,0.0,0.992970946579194,0.7538621968175498,2.874192,1.7858306
Rgs7bp,40.97802,1.3095169,0.0,0.0,0.9770384254920338,0.7361347134249961,1.8800588,1.1757969
Lmo7,40.87101,1.6001527,0.0,0.0,0.9081537019681349,0.5362274061486173,1.2640883,0.6085438
Kcnc3,40.82178,1.9425597,0.0,0.0,0.753514526710403,0.3798856789742005,0.79195416,0.2732204
Osbp2,40.723763,1.5795647,0.0,0.0,0.8533270852858482,0.5368839796076008,1.1185544,0.5243637
Gabrg2,40.716465,1.4021609,0.0,0.0,0.9386129334582943,0.6637185230959369,1.5052446,0.84426105
St6galnac3,40.716423,1.5035409,0.0,0.0,0.9606373008434864,0.6804032133477522,1.8030291,1.0251175
Fgf14,40.680046,1.0659994,0.0,0.0,1.0,0.9176965858180133,3.731645,3.0186045
Calb1,40.289837,2.2111838,0.0,0.0,0.7244611059044048,0.3066198053452804,0.867248,0.26089844
Nedd4l,40.069595,1.2759017,0.0,0.0,0.9686035613870665,0.7302255522941449,1.7976583,1.1247667
Clvs2,40.06099,1.5815259,0.0,0.0,0.8444236176194939,0.5386992121118492,1.0955014,0.50991136
Cemip,40.030437,2.0804884,0.0,0.0,0.7380506091846298,0.3133400278078171,0.8098393,0.25848207
Sybu,39.97562,1.3467447,0.0,0.0,0.9531396438612934,0.6797466398887687,1.5667602,0.91251564
Fat4,39.97072,2.2888346,0.0,0.0,0.7075913776944704,0.315425614089294,0.818591,0.23058903
Btbd3,39.467052,1.7143947,0.0,0.0,0.8022492970946579,0.46581955816468407,0.9711151,0.40548405
Nfia,39.465893,1.5330614,0.0,0.0,0.9896907216494846,0.7175575467325815,2.109415,1.2535936
Sez6l,39.462284,1.3955046,0.0,0.0,0.9236176194939082,0.6211957361347135,1.3603699,0.7426181
Syne1,39.36236,1.2161376,0.0,0.0,0.9915651358950328,0.8031438282094856,2.2504184,1.5379701
Rras2,39.255054,1.6635104,0.0,0.0,0.8045923149015932,0.4760543797311911,0.95980006,0.41118082
Pdzd2,39.14611,1.9551415,0.0,0.0,0.7788191190253045,0.43662135022400744,1.0997667,0.4165269
Rbfox3,39.060997,1.3112462,0.0,0.0,0.9723523898781631,0.6978989649312529,1.7917839,1.1035745
Rasgrf1,38.739384,1.3007514,0.0,0.0,0.9770384254920338,0.7298007106442145,1.9134561,1.207393
Foxo1,38.593777,2.0412955,0.0,0.0,0.725398313027179,0.3082805499768268,0.8112871,0.26534265
Mtmr12,38.378418,1.6737449,0.0,0.0,0.7741330834114339,0.45844276224316394,0.8743811,0.36325017
Wasf1,38.377544,1.288645,0.0,0.0,0.9611059044048734,0.6965471960451105,1.6536063,1.0042166
Pard3,38.203297,1.4552541,0.0,0.0,0.8917525773195877,0.5858180132859571,1.2708521,0.66012186
Ank3,38.15676,0.95743215,0.0,0.0,1.0,0.8824733508419589,3.0177052,2.3991027
Snca,38.148743,1.334277,0.0,0.0,0.9348641049671977,0.6623667542097945,1.5228806,0.8845708
Lrfn5,38.090378,1.2186638,0.0,0.0,0.9990627928772259,0.8458211030434111,3.0022676,2.2214055
Gabra2,38.077736,1.339891,0.0,0.0,0.9892221180880975,0.7500386219681755,2.1324542,1.3705264
Dscam,37.950325,1.3841527,0.0,0.0,0.9873477038425492,0.7360960914568206,2.274722,1.4685113
Rasgrf2,37.939587,1.7002319,0.0,0.0,0.8341143392689785,0.4632705082651012,1.1675991,0.5196326
Chn1,37.852047,1.2002757,0.0,0.0,0.9615745079662605,0.7411555692878109,1.6801169,1.0647554
Abr,37.79396,1.2176629,0.0,0.0,0.9329896907216495,0.6875096554920439,1.4506547,0.87724704
Baiap2,37.699814,1.4728048,0.0,0.0,0.8209934395501406,0.5122817858798084,0.9671872,0.46212965
Carmil1,37.30489,1.5272521,1.367321562108803e-304,1.846227656978067e-302,0.8298969072164949,0.5259925845821103,1.0738398,0.51187056
Arhgap20,37.252686,1.5232843,9.58651853025793e-304,1.2879487645401529e-301,0.802717900656045,0.5076471496987487,0.9771623,0.45515934
Sntb2,37.044464,1.6932714,2.204862537711336e-300,2.918455979719389e-298,0.7900656044985942,0.46782790050981,1.0168962,0.43545085
Cecr2,37.01111,2.349522,7.589416333789577e-300,9.996451808280683e-298,0.6466729147141518,0.23632782326587362,0.68650126,0.17698376
Cap2,36.961742,1.3370856,4.7177274941934757e-299,6.183675013120912e-297,0.915182755388941,0.608913950254905,1.3414098,0.7504564
Il1rapl1,36.939938,1.0719413,1.0565221214245865e-298,1.3780946311979921e-296,1.0,0.9180441835315928,3.5136244,2.8029222
Diaph2,36.72246,1.1938258,3.1996583388928654e-295,4.113627730433076e-293,0.9690721649484536,0.7547118801174107,1.871422,1.224717
Shisa6,36.295467,1.5986414,1.907515076067421e-288,2.4176853817892265e-286,0.9737582005623243,0.586976672331222,1.8027511,0.9831377
Cacnb2,36.19235,1.4498173,8.032577466880033e-287,1.0133115330284813e-284,0.9967197750702905,0.7626293835933879,2.5330586,1.6569793
Spon1,35.958492,1.5883161,3.728975127595215e-283,4.6173991556904805e-281,0.8158388003748829,0.4666306194963695,1.0968611,0.50884676
Plcl1,35.93285,1.4544629,9.378933661711344e-283,1.1560181077531366e-280,0.9620431115276477,0.6619032905916885,1.9325069,1.1490943
Gfod1,35.857273,1.40751,1.4165932471293812e-281,1.7380758242176473e-279,0.8139643861293346,0.5360342963077398,0.9948044,0.4961676
Rasa1,35.852737,1.2637765,1.667075322705199e-281,2.036105178231304e-279,0.8997188378631678,0.6573072763788043,1.3154663,0.75867885
Gabrb2,35.817535,1.2864332,5.891694845716559e-281,7.163341199294295e-279,0.9657919400187441,0.6995983315309748,1.8423582,1.1560863
Rph3a,35.79882,1.6803503,1.1520280655812543e-280,1.3943691046021756e-278,0.7460168697282099,0.3935578557083269,0.8399256,0.34405833
Rapgefl1,35.78572,1.5309685,1.8418514483489685e-280,2.219307103907479e-278,0.7596063730084348,0.46817549822338944,0.82557225,0.36744526
Slc8a2,35.730873,1.7950662,1.3112893076382346e-279,1.572961772153543e-277,0.6958762886597938,0.3711957361347134,0.7008818,0.25668147
Spock3,35.65701,1.544036,1.8348117516836347e-278,2.18147751184687e-276,0.9142455482661668,0.5427545187702766,1.4953861,0.7824796
Ptpre,35.651108,1.3926982,2.2650953304382004e-278,2.6811943404790506e-276,0.8270852858481724,0.5194654719604511,0.9920572,0.49848053
Nptx1,35.60984,1.9170063,9.865412188736809e-278,1.1626474803129738e-275,0.6724461105904405,0.3154642360574695,0.6989677,0.23735774
Ptprj,35.609055,1.1864189,1.0146808953878415e-277,1.1905884567280045e-275,0.9343955014058107,0.6933801946547196,1.5272337,0.9494115
Tmem132b,35.56226,1.1952753,5.371362934629888e-277,6.27515313276109e-275,0.9545454545454546,0.7013749420670478,1.6384722,1.0335896
Pcsk5,35.483063,1.6412531,8.970436781010524e-276,1.0434443130119169e-273,0.8153701968134958,0.4327205314382821,1.1438481,0.52215725
Ablim3,35.252808,2.1742973,3.1075633707553826e-272,3.5991477488016002e-270,0.6363636363636364,0.271551058241928,0.63465357,0.17929608
Ptchd4,35.231342,1.6107517,6.624823193847783e-272,7.639871211102572e-270,0.8275538894095595,0.4389000463463618,1.1678125,0.5453646
Tnr,35.209877,1.2138785,1.4117939043198805e-271,1.621149667054495e-269,0.9751640112464854,0.717132705082651,1.975591,1.3022428
Nhsl2,35.19406,1.5637927,2.4646493994900595e-271,2.818090611246719e-269,0.7656982193064668,0.4676347906689325,0.91899145,0.41189688
Dpyd,35.124607,1.4467738,2.8391799236567485e-270,3.232574769010883e-268,0.9536082474226805,0.6247103352386838,1.7335892,0.99687743
Syt17,35.04452,1.5816537,4.725294003058978e-269,5.3348172211006196e-267,0.7582005623242737,0.4110922292600031,0.8306936,0.3595108
Ncam2,35.014652,1.2859851,1.3464856323688925e-268,1.5138104159728928e-266,0.9985941893158388,0.847443225706782,2.8336487,2.0234663
Cdon,34.987568,1.8131113,3.477076655992901e-268,3.8928770727720526e-266,0.6977507029053421,0.38216437509655493,0.7632598,0.28210148
Ppp1r13b,34.93575,1.3179902,2.1314407202069674e-267,2.3764237407452786e-265,0.8209934395501406,0.5556542561408929,0.9915733,0.518818
Pakap,34.802296,1.2440599,2.2452929931214494e-265,2.482758136838409e-263,0.9029990627928772,0.6439054534219064,1.3796778,0.8133329
Dgkg,34.743095,1.3359118,1.7621358505321835e-264,1.940515996057368e-262,0.9376757263355201,0.6337092538235749,1.5846285,0.93060374
Gria2,34.72774,0.8757817,3.0051464267224042e-264,3.2958483463686125e-262,1.0,0.9143750965549204,3.1884093,2.6152186
Myo5b,34.58158,2.269702,4.779935868283819e-262,5.221011251251472e-260,0.6204311152764761,0.2606596632164375,0.6593521,0.17696616
Pde4dip,34.557922,1.0868684,1.0837718780388976e-261,1.1789858446520314e-259,0.9704779756326148,0.7322725166074463,1.6898305,1.1249869
Stox2,34.465824,1.1208373,2.6092759336806265e-260,2.8157126240160014e-258,0.936269915651359,0.7307276378804264,1.5853456,1.0240979
Rtn1,34.360355,0.7902503,9.865130815174167e-259,1.0560799402539038e-256,0.9957825679475164,0.8973041866213503,2.2939262,1.8171434
Dpf3,34.35247,2.0326288,1.2938117156352117e-258,1.3795524126634184e-256,0.6513589503280225,0.2557160512899737,0.7055673,0.22355804
Celf2,34.271095,1.01686,2.115896988593587e-257,2.238352444232665e-255,1.0,0.9635022400741542,4.34506,3.6534138
Klhl29,34.26201,1.2622497,2.889516610721348e-257,3.0447573070620634e-255,0.9372071227741331,0.64147226942685,1.5221121,0.9135966
Ccbe1,34.21383,1.9031956,1.5059224689727787e-256,1.5806303414569752e-254,0.6794751640112465,0.2880812606210412,0.77215236,0.27102536
Sipa1l3,34.144436,1.3747578,1.6172106434917468e-255,1.69083462998534e-253,0.8092783505154639,0.5108913950254905,0.9677619,0.4881781
Tnrc6c,34.124046,1.0295154,3.2456535180348154e-255,3.367208881451563e-253,0.9784442361761949,0.7652942993974973,1.8206966,1.2628982
Col25a1,34.09546,1.5467776,8.612444156523982e-255,8.900629787915362e-253,0.7736644798500468,0.424030588598795,1.0442916,0.48873773
Ptpro,34.0677,1.6082777,2.220108007172519e-254,2.2856054464645816e-252,0.7352389878163074,0.3859493279777537,0.83050346,0.35387266
Smoc2,34.007214,2.5622778,1.7429313181558795e-253,1.7875024625514688e-251,0.569821930646673,0.18021010350687472,0.5694983,0.122150406
Gabrb1,33.965034,1.1058593,7.31734385000466e-253,7.47593267108841e-251,0.9985941893158388,0.8318785725320562,2.7160363,2.022957
Nkain3,33.93893,1.455068,1.7767118956176223e-252,1.8083427513350574e-250,0.9536082474226805,0.6455661980534528,1.9262947,1.1438526
Adamts3,33.743202,1.5954573,1.3450196455723731e-249,1.358672100621416e-247,0.7380506091846298,0.4173489881044338,0.84780926,0.36576697
Agap1,33.72515,1.1083812,2.473979427442002e-249,2.4804413140062163e-247,0.9184629803186504,0.6889772902827128,1.3955308,0.879069
St18,33.696323,1.1758968,6.543952620484933e-249,6.5366545320606e-247,0.8209934395501406,0.3667542097945311,1.0531479,0.60223633
Car12,33.48045,2.5436153,9.281135853228e-246,9.202366065543775e-244,0.57029053420806,0.20052525876718677,0.5714422,0.1241671
Fam163b,33.37706,2.7593467,2.9510830689321127e-244,2.915279487581098e-242,0.5417057169634489,0.16213502240074154,0.51123965,0.0940028
Mkx,33.32062,2.1343713,1.9414244953900364e-243,1.9038713938368713e-241,0.6190253045923149,0.25092692723621196,0.6637564,0.19439316
Ncdn,33.24832,1.6179167,2.1586003923252422e-242,2.1015069761514225e-240,0.7272727272727273,0.4330681291518616,0.91845834,0.3990955
Med12l,33.125546,1.1108183,1.274503164665897e-240,1.2318669077184407e-238,0.9198687910028116,0.6785107369071528,1.4086066,0.8882535
Plekha5,32.754982,1.0695744,2.578884346220527e-235,2.45725611287041e-233,0.9723523898781631,0.7429708017920593,1.796161,1.2222762
Susd4,32.61492,1.1846439,2.5199556909380073e-233,2.367524804737911e-231,0.8697282099343955,0.5960142128842886,1.1256629,0.65026873
Npnt,32.604504,2.9803314,3.540731807109106e-233,3.3149638904885603e-231,0.506560449859419,0.11034296307739842,0.46870825,0.073033966
Hace1,32.55822,1.1968594,1.6018840098143123e-232,1.4945355327677282e-230,0.852389878163074,0.6007647149698748,1.1143584,0.63827753
Atf6,32.490467,1.2075751,1.4538763845663856e-231,1.3470916708034061e-229,0.8266166822867854,0.5779005098099799,1.0170557,0.56772804
Cdh12,32.457077,1.3959174,4.304126611443537e-231,3.960680892105748e-229,0.950796626054358,0.6620577784643905,1.9689541,1.2065736
Tmtc1,32.347168,1.381733,1.5204751705176798e-229,1.3896315589051039e-227,0.7905342080599812,0.48740923837478756,0.9889591,0.4995319
