names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NFOL (for_DEGs),mean_expr_Rest (for_DEGs)
Mical3,8.16601,1.1688149,3.1875709233775923e-16,1.532200907176313e-14,0.7449664429530202,0.6780141335150841,1.3696829,0.83510405
Lrrc4c,8.135856,1.0497698,4.090375264457495e-16,1.9487302013470372e-14,0.9932885906040269,0.9140868816587151,3.3069599,2.6177597
Fbn2,8.084604,2.4488885,6.236614900241618e-16,2.9245696748602494e-14,0.5637583892617449,0.3243892814865301,1.0126176,0.2784105
Ptprm,8.079949,1.7119241,6.479352591328738e-16,3.017334560294683e-14,0.6912751677852349,0.37848405495569826,1.1912827,0.53029156
Map4k5,8.018484,1.4409559,1.0705775479422567e-15,4.883942056571891e-14,0.6778523489932886,0.6254618502708326,1.2173342,0.62910897
Serinc5,7.8941226,1.9420062,2.9236420333228047e-15,1.300633467473241e-13,0.610738255033557,0.43677583671126735,0.9649015,0.35261974
Neo1,7.8828278,1.187722,3.2005400476115395e-15,1.4191173445432686e-13,0.7516778523489933,0.6725974817950282,1.3353854,0.80192626
Tbc1d5,7.862167,0.8979213,3.775447141402557e-15,1.65761870407658e-13,0.8590604026845637,0.7774150733579653,1.6410286,1.1733354
Wasf1,7.850161,0.9754993,4.155030610429422e-15,1.8124297484129635e-13,0.8456375838926175,0.7160024392868674,1.5387471,1.0510713
Clasp2,7.8379726,0.7854138,4.578785510244951e-15,1.9811910895375498e-13,0.9060402684563759,0.8292499192883022,1.8608618,1.4231043
Fsd1l,7.8363585,2.020633,4.638008448035263e-15,2.003589823130346e-13,0.6040268456375839,0.46016429314488644,0.9904774,0.34862804
Zfp365,7.8245506,2.194138,5.094732520881826e-15,2.1903274053775147e-13,0.5704697986577181,0.366072389424974,0.85610473,0.25918663
Myrf,7.761852,3.5739431,8.369803379241566e-15,3.5697875682574744e-13,0.42953020134228187,0.08196721311475409,0.5661767,0.061985053
Cdc42se2,7.752633,1.3950697,9.000627607475298e-15,3.8266908831148933e-13,0.6778523489932886,0.5775011658356352,1.0776887,0.5520638
Tra2a,7.739064,0.90803397,1.0015133015097329e-14,4.2312362282337296e-13,0.8120805369127517,0.734584065717258,1.4066387,0.9717401
Dleu2,7.718662,1.2121294,1.1755720613502422e-14,4.920190231850624e-13,0.7583892617449665,0.6538364960361588,1.3504279,0.8038246
Slc6a1,7.6222763,1.9024737,2.492408317720972e-14,1.0147122954115534e-12,0.5838926174496645,0.3114036661046741,0.8538885,0.30805287
Unc5c,7.6063414,1.0684583,2.8196373249165518e-14,1.1427398932203281e-12,0.9530201342281879,0.8055386160634215,2.3812964,1.7372835
Tcf4,7.6046357,0.71073437,2.857073490421685e-14,1.1544295441748973e-12,0.9932885906040269,0.9326685080891057,3.2442706,2.7761483
Creb3l2,7.562055,3.06241,3.967508089123185e-14,1.591148393354328e-12,0.46308724832214765,0.15676005309036123,0.68109584,0.11050311
Cbfb,7.4950466,2.522378,6.627492312228223e-14,2.5997185172200344e-12,0.5033557046979866,0.23481723284428024,0.72528434,0.17010155
Adarb2,7.4446173,1.3416235,9.722578920068486e-14,3.764347198591358e-12,0.8389261744966443,0.5801198120314237,1.7851814,1.0842946
Gmds,7.4355764,1.0739396,1.0411304318612672e-13,4.007904685402901e-12,0.7449664429530202,0.6648132869390537,1.2820555,0.8051219
Dusp15,7.3885994,3.683843,1.483836257278729e-13,5.655415635897795e-12,0.4161073825503356,0.09843239946909639,0.56969464,0.058022834
Tle4,7.3601255,1.2982438,1.8373710408528954e-13,6.963351180214006e-12,0.7114093959731543,0.5814111991964702,1.2398648,0.6923038
Sox4,7.336475,3.076174,2.1929315712935905e-13,8.287492450162978e-12,0.46308724832214765,0.18201384654015856,0.7430561,0.122843154
Zswim6,7.3225656,0.9746481,2.4327467552997393e-13,9.155168811611204e-12,0.8120805369127517,0.7111597374179431,1.4673562,0.99268264
Pacs2,7.3191643,2.315718,2.495201047770523e-13,9.36397376446843e-12,0.5302013422818792,0.30684793916131575,0.80991524,0.22363943
Tmem132b,7.3058286,0.9428319,2.7556346063208604e-13,1.0298178285374343e-11,0.7718120805369127,0.7203788069017469,1.5522302,1.0771236
Ppp2r2a,7.3007164,1.2789155,2.862391660056949e-13,1.065269583181859e-11,0.6711409395973155,0.6043333213760448,1.091698,0.59646714
Inava,7.293518,5.022065,3.0196385434445674e-13,1.1206862936789437e-11,0.3691275167785235,0.03221293539476988,0.49225846,0.019384446
Son,7.2654204,0.7553764,3.7188006874890435e-13,1.3669517711741532e-11,0.8120805369127517,0.7831904437349787,1.452131,1.0778778
Syt11,7.2527905,0.8136982,4.082721383912729e-13,1.4986710872368173e-11,0.8120805369127517,0.7921225382932167,1.494092,1.0871452
Armh4,7.2307587,2.2553995,4.803033055255818e-13,1.755884329179916e-11,0.5167785234899329,0.28672382250600853,0.7307276,0.20333306
Plekhg1,7.2122297,2.225394,5.504299177364487e-13,2.0013602015667624e-11,0.5369127516778524,0.2750654661548947,0.9854421,0.3067764
Dpysl2,7.189482,1.2350188,6.503740202183386e-13,2.34886423699822e-11,0.6912751677852349,0.6736736377659002,1.2817926,0.7447384
Arhgef10l,7.1687303,2.8294747,7.569664286524771e-13,2.7155791639375248e-11,0.46308724832214765,0.20066721670194068,0.6730722,0.12671334
Dennd5a,7.1520844,1.3181337,8.546990440042695e-13,3.041822955284069e-11,0.6510067114093959,0.5734476450120171,1.022254,0.53862816
Peli1,7.1389976,1.4631718,9.401399980341892e-13,3.337062317989255e-11,0.6644295302013423,0.6147720342935036,1.2325785,0.6319994
Gtf2i,7.131977,1.0472785,9.893748343541346e-13,3.5025694069954674e-11,0.7181208053691275,0.6554866018581627,1.1180215,0.69125044
Map1b,7.1281643,0.8439268,1.0171615841278346e-12,3.596201548094068e-11,0.8523489932885906,0.8566201528141478,2.1656137,1.6678945
Mgll,7.1245503,1.5158337,1.0442118894490317e-12,3.682148749277622e-11,0.6241610738255033,0.4731857803924382,0.9224986,0.42525733
A330076H08Rik,7.1164684,1.0397793,1.1072748033744287e-12,3.89940681083498e-11,0.7516778523489933,0.6557018330523371,1.2962242,0.8292596
Cdk19,7.0915484,1.6972779,1.3261966298931873e-12,4.621907061638125e-11,0.6241610738255033,0.47404670516913583,1.1110417,0.48753977
Cpsf6,7.0879745,0.8525743,1.3608891097703352e-12,4.736669738280947e-11,0.7583892617449665,0.7102629407755497,1.2404445,0.85898477
Plcl1,7.0875535,1.1773912,1.3650374968704748e-12,4.744962165706295e-11,0.825503355704698,0.6840047350862718,1.8386219,1.205382
Tnik,7.0567193,0.7936942,1.7047961532329916e-12,5.857784224727683e-11,0.9530201342281879,0.8161925601750547,2.1468801,1.678969
Rere,7.0419874,0.68671376,1.895168522743818e-12,6.487029070844126e-11,0.9395973154362416,0.8515622197510493,2.060847,1.659618
Lrrc8d,7.03118,1.6900529,2.0479435763767895e-12,6.983279682391413e-11,0.5906040268456376,0.46561681673063815,0.901629,0.37404
Npas3,7.029337,1.2290214,2.075170880949547e-12,7.067153557809168e-11,0.8120805369127517,0.5825590988987337,1.6526729,1.0298591
Prkd3,7.0081024,2.6013284,2.4157183058423484e-12,8.175107163474044e-11,0.4429530201342282,0.13717401442049001,0.59912896,0.12682016
Tshz1,6.99333,2.5867786,2.6843679086726917e-12,9.027404969466237e-11,0.4697986577181208,0.21157226387344405,0.69252455,0.15379368
Znrf1,6.9634604,1.279758,3.3201406197041215e-12,1.1013849191537006e-10,0.6510067114093959,0.6040822183161746,1.103261,0.6040349
Hnrnpa2b1,6.9493937,0.9879355,3.668589624748087e-12,1.2095092419261484e-10,0.7315436241610739,0.6721670194066793,1.1522678,0.7380109
S100b,6.912316,3.4283104,4.7680483635283995e-12,1.556712752466684e-10,0.38926174496644295,0.08168023818918822,0.5357719,0.06376177
Pllp,6.8990817,3.1410062,5.2339787387852456e-12,1.7026272241060478e-10,0.40268456375838924,0.09541916275065467,0.57243276,0.08395484
Fto,6.896716,0.7997426,5.321840958866392e-12,1.7270273739702891e-10,0.8120805369127517,0.7400007174373139,1.3282517,0.9531177
Kif19a,6.8897104,6.2360187,5.590600364705254e-12,1.8055220168224777e-10,0.33557046979865773,0.011622484485418087,0.44800538,0.007470339
Col9a3,6.872598,4.789715,6.304302292930791e-12,2.0214391719695746e-10,0.348993288590604,0.029881264124547117,0.46007282,0.020900616
Naaladl2,6.8697248,0.8153953,6.432587755181407e-12,2.0601148150384315e-10,0.9194630872483222,0.862144420131291,2.1331427,1.6541407
Prtg,6.8638005,2.5844789,6.705219409305195e-12,2.1448719705717925e-10,0.47651006711409394,0.24783872009183197,0.7433704,0.1688116
Csmd2,6.8557444,0.8835957,7.094213225868502e-12,2.2639134130532857e-10,0.8322147651006712,0.72321268429171,1.6561332,1.1932007
Atrn,6.8539677,0.8822657,7.182933758803337e-12,2.289506881364717e-10,0.7114093959731543,0.6890626681493704,1.1857971,0.80348027
Ccny,6.840982,0.9631299,7.86520315339813e-12,2.492193499195846e-10,0.7046979865771812,0.6799870861283496,1.2019868,0.7854921
Sik3,6.8360834,0.8292594,8.13875353381035e-12,2.5697803461043956e-10,0.7718120805369127,0.7509416364745131,1.4415734,1.0354598
Fubp1,6.8098435,0.8996603,9.770495031047299e-12,3.0705637600496014e-10,0.7114093959731543,0.6735301503031172,1.1208259,0.7458107
Abhd17b,6.794574,1.4636862,1.0863326154415732e-11,3.402069624349076e-10,0.6174496644295302,0.5117121641496575,0.97340405,0.46820337
Zfp516,6.7918983,2.6484237,1.1066744238627378e-11,3.453698231032725e-10,0.44966442953020136,0.19725938946084587,0.58514905,0.11941651
Mpped2,6.7625465,1.1611198,1.3558697101233858e-11,4.168446122541805e-10,0.6845637583892618,0.5965491265200703,1.1535918,0.6781105
Rap1gap,6.7487235,1.832504,1.491513760251496e-11,4.5593827915765305e-10,0.5503355704697986,0.4123112243067762,0.7935692,0.29274344
Ncald,6.694995,1.1517519,2.1567904455469186e-11,6.50426029987045e-10,0.7651006711409396,0.7004699214406142,1.6233422,1.0409217
Il1rapl1,6.6843243,0.7563151,2.3199243465454567e-11,6.957183838356743e-10,0.9932885906040269,0.9239157728593465,3.3548326,2.8543727
Ifnar2,6.648845,2.7412307,2.954011009819202e-11,8.78034024710641e-10,0.44966442953020136,0.20798507730387059,0.6787546,0.13565187
Tuba1a,6.634809,1.7794744,3.2492271165373504e-11,9.604701058455292e-10,0.5838926174496645,0.4109480934103383,0.99872214,0.4051374
Syne1,6.559577,0.8235997,5.396068855821691e-11,1.559057743612138e-09,0.9664429530201343,0.816694766294795,2.0676346,1.5896765
Chst3,6.53688,4.944708,6.281531439169338e-11,1.7974946727420674e-09,0.3288590604026846,0.023460200165010582,0.43381193,0.017482178
Dlg1,6.5196357,0.78048354,7.047836358691872e-11,2.0039720947941863e-09,0.8322147651006712,0.7728952182803027,1.6302335,1.2207832
Jam2,6.516864,3.3257837,7.179247962017127e-11,2.0391796272663866e-09,0.37583892617449666,0.08720450550633138,0.5369088,0.06848203
Macf1,6.4891567,0.61707115,8.63180102224758e-11,2.436307704493619e-09,0.9261744966442953,0.8768160132008466,2.1885743,1.8189551
Tbc1d8,6.4605107,2.4286287,1.043501440352478e-10,2.9268145827005307e-09,0.46308724832214765,0.25860027980055245,0.65334475,0.15806822
Dach2,6.4586425,3.59735,1.0564622533794661e-10,2.960077241742049e-09,0.37583892617449666,0.09477346916813144,0.7008934,0.080571
Snx25,6.4314585,1.6498733,1.2638525582062523e-10,3.501001880309484e-09,0.5570469798657718,0.44118807619184275,0.8546048,0.35791507
Srpk3,6.412488,4.291351,1.4316367819943373e-10,3.935307292432772e-09,0.33557046979865773,0.04042759263909316,0.42012796,0.026317695
Zfp488,6.397096,5.56944,1.583593945129026e-10,4.3375300005725715e-09,0.31543624161073824,0.01520967105499157,0.37474757,0.009528253
Apba1,6.3951573,0.8954157,1.603822909160192e-10,4.3884645182417886e-09,0.7449664429530202,0.7274455644438067,1.4671545,1.0274322
Tbc1d23,6.344424,1.643386,2.232597499940746e-10,6.071851702774073e-09,0.5637583892617449,0.4791405100979302,0.8863712,0.3760831
Sox5,6.334083,1.0827032,2.387570256569094e-10,6.473664257720641e-09,0.785234899328859,0.6181439896689027,1.5991414,1.0523548
Ppfibp2,6.324646,2.7936654,2.538138917854539e-10,6.840500774598943e-09,0.40268456375838924,0.13251067188004448,0.64794755,0.12351962
Lrp4,6.3219147,2.8314028,2.5834177996706397e-10,6.9555547371893876e-09,0.3825503355704698,0.10223481723284428,0.47222394,0.08139291
Spsb1,6.318945,3.0939286,2.6335476197831703e-10,7.069273181176202e-09,0.37583892617449666,0.100512967679449,0.50384533,0.07392198
Prpf4b,6.295091,0.9432061,3.072193686159709e-10,8.181352264332148e-09,0.6845637583892618,0.6534419055135058,1.0662782,0.6883905
Arhgap23,6.282989,1.4675927,3.3212466155130705e-10,8.80097599199568e-09,0.5838926174496645,0.4551422319474836,0.8858745,0.4156114
Akap10,6.280527,1.2942163,3.37427485949399e-10,8.932686253655518e-09,0.610738255033557,0.5461850270832586,0.91716164,0.4777999
Slc35f1,6.28004,1.0217822,3.38486874754198e-10,8.951911736855611e-09,0.7785234899328859,0.6532625461850271,1.5493803,1.0390383
Sema4d,6.2498655,1.818798,4.1080650500503023e-10,1.076634158465022e-08,0.5436241610738255,0.43175377551386446,0.87782645,0.33536088
Nxn,6.249754,2.8511064,4.111003522832574e-10,1.076634158465022e-08,0.3825503355704698,0.10869175305807655,0.5314575,0.09276915
Vps8,6.2491093,1.3193643,4.128006676113704e-10,1.0800344633610052e-08,0.5973154362416108,0.5312623309538329,0.9045119,0.46331713
Itga9,6.236068,2.7567348,4.487068117427934e-10,1.1716960186131059e-08,0.3959731543624161,0.12992789754995157,0.59106344,0.112650715
C430049B03Rik,6.23555,4.5940533,4.501936315643162e-10,1.1744371728284637e-08,0.3221476510067114,0.03271514151451017,0.53651786,0.028975388
Tcf7l1,6.193903,3.6674602,5.869230082074226e-10,1.5149492056228095e-08,0.348993288590604,0.07163611579438246,0.6076372,0.06372715
Adam23,6.183735,0.9617167,6.260238207570958e-10,1.612776612055912e-08,0.6912751677852349,0.6685798328371059,1.3027387,0.865297
Kif21b,6.1729374,2.22025,6.70326743725643e-10,1.7186717179301555e-08,0.47651006711409394,0.3038705743085698,0.7040353,0.19827963
Rbm25,6.1537943,0.64444983,7.565070810846411e-10,1.9267625847151e-08,0.8053691275167785,0.7812174911217132,1.4202728,1.1011615
Thra,6.1160617,0.8851211,9.591628031846676e-10,2.399693158433149e-08,0.6912751677852349,0.6711984790328945,1.1085212,0.74149024
Abca1,6.0942483,2.0088532,1.0995291070604693e-09,2.74066299691232e-08,0.47651006711409394,0.25799045808372495,0.71920615,0.23237339
Dock10,6.0879636,1.0997335,1.143558095153162e-09,2.8398711660596548e-08,0.7785234899328859,0.5903432937547082,1.592339,1.0391665
Zfp326,6.0776486,1.808549,1.2195778345558797e-09,3.0175005906552936e-08,0.5302013422818792,0.4129210460236037,0.79858536,0.29933885
Tmcc3,6.0703993,1.2042853,1.2759259098452516e-09,3.148221230260965e-08,0.6308724832214765,0.4850234960720307,0.9773866,0.54193443
Srgap1,6.0582767,1.4850632,1.375874366292124e-09,3.3824102673622484e-08,0.5704697986577181,0.4536356135882627,0.92732185,0.43551317
Agpat4,6.056541,1.4349176,1.3907993545306138e-09,3.415976111173455e-08,0.5771812080536913,0.4994439860817161,0.87989724,0.4198635
Parvb,6.041149,3.450706,1.5302051393422341e-09,3.7277073521419616e-08,0.35570469798657717,0.0955626502134376,0.51577365,0.059899453
Scrg1,6.036484,3.495992,1.5750849677818727e-09,3.830093491791757e-08,0.3288590604026846,0.04986189331707142,0.4143821,0.044502847
Stxbp3,6.028519,2.0443168,1.6546896505426258e-09,4.016396649510421e-08,0.46308724832214765,0.25203572837823296,0.6159207,0.18764175
Rinl,5.9992127,5.0795255,1.982762524418624e-09,4.80404229315856e-08,0.30201342281879195,0.022455787925530008,0.3896436,0.013992326
Ctnna2,5.9925017,0.6955884,2.066370251545962e-09,4.988622521027852e-08,0.9865771812080537,0.8850665423108656,2.9189103,2.4696627
Arhgef10,5.9696784,2.215119,2.377217207204841e-09,5.698111182657812e-08,0.4429530201342282,0.22663844746565268,0.6150468,0.16806057
Gng12,5.949271,1.6567386,2.6933898200566474e-09,6.415902878095932e-08,0.5234899328859061,0.3742153029379058,0.7571591,0.3068128
Mroh3,5.921554,5.342409,3.1891340197012623e-09,7.536678197834029e-08,0.2953020134228188,0.018007676579258888,0.40785703,0.012335944
Srek1,5.896304,0.6254286,3.7173374037903507e-09,8.715956024419436e-08,0.7516778523489933,0.7294543889227679,1.2446383,0.95636106
Hook3,5.8946185,0.88686526,3.755476082633275e-09,8.797702034904629e-08,0.6711409395973155,0.676399899558776,1.1243222,0.75322056
Olig2,5.871805,3.469021,4.310747945536566e-09,1.0011218435312664e-07,0.3221476510067114,0.051153280482117876,0.39759174,0.0431467
Hip1,5.864526,1.7010067,4.504181832432396e-09,1.0442395671911863e-07,0.5302013422818792,0.402733436166015,0.8174394,0.32857183
Wwox,5.861226,0.9567218,4.5946187691405665e-09,1.0633712861912749e-07,0.7181208053691275,0.6584280948452129,1.2906966,0.85772306
Cnp,5.85617,2.035259,4.736633912249693e-09,1.0943538540167605e-07,0.42953020134228187,0.19004914445600316,0.60969514,0.18639518
A930009A15Rik,5.8488445,4.8316226,4.949988384792268e-09,1.1407048704920088e-07,0.2953020134228188,0.02173835061161531,0.37176046,0.015689656
Tmeff2,5.845337,1.0027093,5.055439078041464e-09,1.1630106851624498e-07,0.9261744966442953,0.8481185206442587,2.6803308,2.0518436
Fryl,5.7916284,0.859508,6.9707156261653915e-09,1.584628839890559e-07,0.6912751677852349,0.6739247408257704,1.1506889,0.78420556
Rep15,5.7708507,4.956686,7.887225193287746e-09,1.780922192803712e-07,0.2953020134228188,0.028912723750762277,0.343675,0.013120435
Gm36988,5.770384,4.155053,7.909116702148081e-09,1.7843657916601087e-07,0.33557046979865773,0.08985902356781576,0.5528832,0.040603675
Ltbp1,5.7642465,3.1132066,8.202347421319741e-09,1.8472053954274314e-07,0.3624161073825503,0.12253829321663019,0.6142351,0.0935161
Rgcc,5.7579417,3.5798457,8.514581049156056e-09,1.91453383088555e-07,0.3221476510067114,0.06152024966818524,0.48608825,0.051023167
Hnrnpr,5.750139,0.82539517,8.917003039229857e-09,2.0016697716299602e-07,0.6912751677852349,0.6461599167772716,0.99528044,0.67419326
Acyp2,5.7452707,0.9806817,9.177395143705823e-09,2.056685633956426e-07,0.6442953020134228,0.5988449259245974,1.023409,0.64361554
Asap3,5.733164,3.6189232,9.857443828837163e-09,2.1999129209373304e-07,0.31543624161073824,0.05326972055816623,0.39506188,0.03867609
Eya2,5.721935,3.8746994,1.0531782286640052e-08,2.3406864354178512e-07,0.3087248322147651,0.046705169135846755,0.40303886,0.033277754
Ranbp17,5.720483,1.2820555,1.0622178493719575e-08,2.3587802323964613e-07,0.5704697986577181,0.494995874735445,0.84938955,0.4384412
Ttyh2,5.714599,2.55977,1.0996286006808421e-08,2.4338567133685524e-07,0.37583892617449666,0.13229544068587007,0.53190666,0.11251657
Acsl3,5.713538,1.550055,1.1065097251500498e-08,2.447071301628135e-07,0.5570469798657718,0.45015604261577646,0.91353726,0.41204184
Tubb4a,5.71298,1.6025103,1.110148159245067e-08,2.453098769647611e-07,0.5167785234899329,0.35075510277289523,0.75624293,0.31641364
Nedd4,5.708853,0.656939,1.1374023750621585e-08,2.5101685140381374e-07,0.7248322147651006,0.7540983606557377,1.2915872,0.9833628
Kcnq3,5.7062182,0.77874935,1.1551396778338578e-08,2.544147798638997e-07,0.9463087248322147,0.8109193959177817,2.198676,1.735291
Plcb1,5.6965423,0.70491767,1.2226144389703252e-08,2.688351061794815e-07,0.9731543624161074,0.8700721024500484,2.701983,2.2547607
Ddx17,5.693182,0.7456886,1.2469342169469227e-08,2.739584824968423e-07,0.7114093959731543,0.7146034365247337,1.1759472,0.84870845
Otud7b,5.69075,1.2260195,1.2648235845015762e-08,2.772088883813813e-07,0.5906040268456376,0.5196398464684148,0.89175916,0.47954744
Zcchc7,5.685684,0.59391385,1.3029008251206265e-08,2.8485716168422485e-07,0.912751677852349,0.8257344764501202,1.8418759,1.5078483
Rnd2,5.6768713,4.31389,1.3718051554296356e-08,2.99191595181772e-07,0.2953020134228188,0.03235642285755282,0.38401964,0.023266729
Tmtc2,5.666079,1.2575288,1.4610220669504851e-08,3.181334111747126e-07,0.6174496644295302,0.5173799189295836,1.1150873,0.6191579
Ppp2r5e,5.650911,0.7469506,1.5960001293184148e-08,3.469621640354839e-07,0.6778523489932886,0.6841840944147505,1.0941222,0.78102916
Gpr37l1,5.628808,2.6685991,1.8145922984096832e-08,3.9194610175456745e-07,0.3422818791946309,0.08533916849015317,0.45340487,0.08638411
Arhgef11,5.6097207,0.99232227,2.02653362910681e-08,4.338881164470118e-07,0.6174496644295302,0.5964773827886788,0.9558724,0.59041786
Gal3st1,5.5947046,2.8791928,2.209975446485431e-08,4.694232430597908e-07,0.3422818791946309,0.0974279872296158,0.42968515,0.070418514
Scamp2,5.576044,2.338649,2.4604989489996613e-08,5.165125528095382e-07,0.40939597315436244,0.2097427987229616,0.5525247,0.13612658
Scd2,5.5645866,1.0884145,2.6277486307697404e-08,5.494755308076491e-07,0.6375838926174496,0.5429206873049467,0.999514,0.59191746
E130308A19Rik,5.5540833,1.577526,2.7907230333971016e-08,5.80842199127654e-07,0.5167785234899329,0.3948057538472576,0.77512944,0.3309633
Lhfpl2,5.5482507,2.269539,2.8854216582240602e-08,5.991598141922759e-07,0.38926174496644295,0.163826810632421,0.5109598,0.12954502
Nipbl,5.5370064,0.5233798,3.076854381331803e-08,6.354733068899734e-07,0.7919463087248322,0.7957097248627901,1.4197952,1.1575217
Wls,5.4912424,1.6626303,3.9911579518805035e-08,8.13058484966104e-07,0.4966442953020134,0.34128493022922124,0.7504577,0.3024161
Ptk2,5.4872575,0.5846663,4.0822169036522536e-08,8.297213933520125e-07,0.8590604026845637,0.7956738529970944,1.6439737,1.330882
Sema6d,5.4363008,0.9502728,5.439814400287054e-08,1.090804574147113e-06,0.7718120805369127,0.7041647236072748,1.6646298,1.1684391
Rab10,5.3314323,0.8317305,9.744116032554808e-08,1.90279358862462e-06,0.6711409395973155,0.6664275208953617,1.0669392,0.7281102
Rap1gds1,5.2965217,0.74874836,1.1802922336133382e-07,2.275068315436901e-06,0.6912751677852349,0.6982817376331742,1.214051,0.8790871
Slc5a7,5.2813334,5.402841,1.2824717704978887e-07,2.464951106815327e-06,0.26174496644295303,0.013559565232987767,0.3497412,0.009847955
Snd1,5.2744346,0.7476367,1.3316613079365334e-07,2.546743013825954e-06,0.6711409395973155,0.6633066685798329,1.064457,0.75666964
Nova1,5.2688403,1.407695,1.3728840077008723e-07,2.6218474262205e-06,0.5570469798657718,0.4996950891415863,0.93648493,0.46032688
Far1,5.2652664,0.7425537,1.3998619444587942e-07,2.6657895427078527e-06,0.6644295302013423,0.6706245291817627,1.0848211,0.77509636
Tulp4,5.2540984,0.8169048,1.487513902896288e-07,2.8266972115150817e-06,0.6644295302013423,0.6775477992610396,1.1184516,0.77447087
Jam3,5.243397,1.5530134,1.5764659060811092e-07,2.9851753979139823e-06,0.5100671140939598,0.4199519316999677,0.7863654,0.3417373
Cacng4,5.2304425,2.713209,1.6910495566080622e-07,3.186430686259371e-06,0.35570469798657717,0.14216020375219715,0.6112778,0.1209041
Zeb1,5.2276707,0.8625112,1.716590018205642e-07,3.232289683895277e-06,0.7315436241610739,0.6933672920328586,1.3897463,0.9774199
Irs1,5.226965,2.0304163,1.7231513990701314e-07,3.242372415477201e-06,0.44966442953020136,0.3270437995480145,0.6931422,0.21896075
Wscd1,5.213167,1.9466238,1.8564333409529183e-07,3.4737022194571665e-06,0.4228187919463087,0.24339060874556084,0.57650274,0.18423538
Nlk,5.201446,0.601964,1.9774405960235054e-07,3.670566185069126e-06,0.7986577181208053,0.7545646949097823,1.4638346,1.1597245
Mad1l1,5.1831503,1.9865066,2.1816882990805287e-07,4.017955078567087e-06,0.436241610738255,0.28589876959500665,0.5932659,0.18596017
Zmynd8,5.1791706,0.7230951,2.2287455891574442e-07,4.1018078068945566e-06,0.7046979865771812,0.6865157656849733,1.153317,0.8388852
Ppm1l,5.169363,0.8852522,2.348932476392068e-07,4.305308024601287e-06,0.6778523489932886,0.6739606126914661,1.31998,0.91036576
Brinp1,5.1597433,0.6689089,2.472887751226801e-07,4.526327920671944e-06,0.8657718120805369,0.7788499479857948,1.9585075,1.5747852
Nhsl2,5.1398997,1.500174,2.7488537076314093e-07,5.0075728219698965e-06,0.5369127516778524,0.4900814291351293,0.9547159,0.44781482
Mtmr10,5.130549,2.0589526,2.888986157161109e-07,5.245071489386418e-06,0.4228187919463087,0.26717365570183305,0.5889024,0.1760309
Jarid2,5.115807,0.61414576,3.1240246509560515e-07,5.641299890536902e-06,0.738255033557047,0.729167413997202,1.2088528,0.9302147
Tdrd3,5.1138678,1.1327481,3.156283620267858e-07,5.691902072254856e-06,0.5570469798657718,0.5067977185493417,0.7700358,0.424575
Rimklb,5.1109385,1.8455921,3.205620411225333e-07,5.77312469501506e-06,0.44966442953020136,0.3279405961904079,0.6204204,0.21447149
Arid4b,5.093415,0.6846156,3.5167089005355125e-07,6.2913781271119434e-06,0.6711409395973155,0.7157154643613014,1.1736388,0.87119794
Pkp4,5.09341,0.66319364,3.5168031064094305e-07,6.2913781271119434e-06,0.697986577181208,0.7518384331169065,1.4647462,1.1315894
Grin3a,5.0836987,1.378277,3.701549795946505e-07,6.595533356570464e-06,0.5302013422818792,0.40065286795566235,0.8855432,0.43689823
Cdyl,5.0722313,2.054505,3.9317850752780027e-07,6.978009575476878e-06,0.436241610738255,0.3001757721419091,0.6651457,0.20492852
Ehbp1,5.0383615,0.5067929,4.69534422190331e-07,8.24600648644065e-06,0.7718120805369127,0.7723571402948667,1.4673071,1.2086349
Pcdh17,5.034072,0.7963589,4.801697769017842e-07,8.399844990462853e-06,0.697986577181208,0.6460164293144887,1.1845855,0.8358101
Sgk1,5.0282235,1.2578212,4.950440436311227e-07,8.637554189849524e-06,0.5436241610738255,0.4708541091222154,0.8269009,0.43039593
Rnf43,5.0221524,3.094121,5.109562214394199e-07,8.903627542203121e-06,0.30201342281879195,0.07848764214226782,0.4097502,0.057614937
Snx1,5.0009685,1.6728537,5.704302254230951e-07,9.882308289567095e-06,0.47651006711409394,0.382035369659576,0.68924576,0.27093533
Trit1,4.9945874,1.8577511,5.896165619260059e-07,1.0181874690843047e-05,0.44966442953020136,0.34325788284248665,0.6269218,0.21555167
Rhbdl2,4.9920444,5.6349077,5.974357285046451e-07,1.0310274903609385e-05,0.2483221476510067,0.014348746278293934,0.37363943,0.0090753315
Iffo1,4.9696674,1.859766,6.706783638048572e-07,1.145653377967992e-05,0.42953020134228187,0.2863651038490512,0.54535437,0.18216577
Shc4,4.9695153,2.9980102,6.712053113281954e-07,1.1458250772165572e-05,0.30201342281879195,0.08150087886070954,0.41082817,0.061655547
Myt1,4.9655404,2.0982897,6.851005949885523e-07,1.1665813046478073e-05,0.40939597315436244,0.25727302076981023,0.5646616,0.16315456
Tfeb,4.9585958,2.8403313,7.100452589508745e-07,1.2052379095394818e-05,0.30201342281879195,0.08035297915844603,0.36367917,0.05944084
Zbtb20,4.949367,0.98185456,7.44552779951366e-07,1.2598320653207307e-05,0.959731543624161,0.8670588657316067,2.9357874,2.3056824
Kif13a,4.9060955,1.2124122,9.290724304232898e-07,1.546727150277187e-05,0.5436241610738255,0.4522724826918248,0.78032523,0.41221982
