names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Slc22a23,15.299084,1.3175197,7.754070382187449e-53,3.443832581312012e-51,0.6374695863746959,0.5741266737983696,1.0880557,0.5821087
Itga9,15.163556,2.9768047,6.163950121991997e-52,2.658512677013242e-50,0.402676399026764,0.1234645320742189,0.6058951,0.10056804
Slc1a3,15.161089,1.6876655,6.3999774534275405e-52,2.7558877271409935e-50,0.5523114355231143,0.30801578811464825,0.9149754,0.38159877
Tmtc2,15.122599,1.3348335,1.1491699151901432e-51,4.909093103522917e-50,0.6472019464720195,0.5151425725773728,1.1336814,0.6072206
Pde1c,15.095633,1.8199613,1.730216097559173e-51,7.367814031919966e-50,0.5425790754257908,0.32874691062008926,0.8711943,0.3319048
Fyn,15.043139,0.96559465,3.829476425013096e-51,1.6178935776745579e-49,0.6824817518248175,0.6774134051422037,1.2002528,0.7832107
Tcf12,14.957387,0.6895574,1.3939302110078043e-50,5.825024069950187e-49,0.8260340632603407,0.8123132539009185,1.7239254,1.3496879
Arhgap35,14.913505,1.1890644,2.692409832744062e-50,1.119892449006702e-48,0.6374695863746959,0.6227083256483087,1.0707476,0.61031735
Pik3r1,14.905048,1.4298198,3.0559264706521117e-50,1.2691305141641769e-48,0.6143552311435523,0.5032645984728319,0.98830855,0.48615935
Gm2164,14.87946,1.7445567,4.480983697958917e-50,1.8523697225254783e-48,0.5364963503649635,0.30089638127559115,0.88853735,0.35572642
Vxn,14.829199,1.8547834,9.485863299734417e-50,3.90329474523528e-48,0.5304136253041363,0.3788040872035118,0.8112001,0.29695857
Rnf144a,14.7302685,2.1961265,4.120639181905604e-49,1.6624861083754292e-47,0.48418491484184917,0.29418274373824194,0.7081878,0.20280738
Galnt10,14.715673,2.7121856,5.1134501049083825e-49,2.0537878074572232e-47,0.4306569343065693,0.20011804197867866,0.62329745,0.12399337
Tshz2,14.657618,1.3126824,1.2042396586281643e-48,4.808011831699669e-47,0.6399026763990268,0.3899074108229739,1.0606029,0.5653689
Gjc3,14.59149,2.1324658,3.181724676883296e-48,1.259100766831431e-46,0.4489051094890511,0.17857538086982183,0.70830834,0.21110006
Pcmtd2,14.496575,1.5559982,1.273466707096125e-47,4.9953358276894715e-46,0.5705596107055961,0.5037072558928769,0.8904649,0.3977438
Rin2,14.468847,2.4041004,1.9064022948952818e-47,7.445498497650614e-46,0.43795620437956206,0.19720388063004907,0.64047855,0.15661135
Rgcc,14.4110155,3.9088945,4.411746299779881e-47,1.7105861915596737e-45,0.33698296836982966,0.0547419676122321,0.48116672,0.040316474
Plce1,14.381834,2.80876,6.728736915737635e-47,2.60060389459839e-45,0.39902676399026765,0.148216459478402,0.5782198,0.10591593
Tox3,14.35979,1.9242157,9.25070385675582e-47,3.5560287930047054e-45,0.5024330900243309,0.3146556494153233,0.78902674,0.2749847
Ptprk,14.3257065,0.9449429,1.5118353093726727e-46,5.778522725866816e-45,0.805352798053528,0.675347670515327,1.618489,1.1318593
Sh3bp4,14.280364,2.7247713,2.9008144631809396e-46,1.1024736156389228e-44,0.4245742092457421,0.2070161201077133,0.6106843,0.11984806
Gpm6b,14.152395,0.65049577,1.8050203526357216e-45,6.71757574450441e-44,0.8734793187347932,0.831495075436202,1.8711553,1.5043404
Dner,14.096671,1.1885693,3.981087027975342e-45,1.4673773448792516e-43,0.6435523114355232,0.5417757940167472,1.0732472,0.61221385
Sema6a,14.05296,1.5576801,7.387952413255826e-45,2.708243947396781e-43,0.5523114355231143,0.3838946475340293,0.87168527,0.38695997
Epb41,14.014519,1.8260244,1.2705617023983984e-44,4.613512559924995e-43,0.5109489051094891,0.35438415286436237,0.78284365,0.28891286
Stard9,13.994899,2.067884,1.6746843010510124e-44,6.032006322954518e-43,0.4793187347931874,0.2988675347670515,0.6956088,0.21485724
Tmem196,13.975866,2.4945552,2.1883387381014137e-44,7.850555659917889e-43,0.4306569343065693,0.22092294072079383,0.6574973,0.15273465
Kcnh5,13.945133,1.9418647,3.3682019870930877e-44,1.2051076883247839e-42,0.4878345498783455,0.29905197535873695,0.7577648,0.25853214
Zmiz1,13.904985,1.725961,5.907901372360832e-44,2.0970318345486864e-42,0.5316301703163017,0.3935593345383452,0.79984057,0.31508103
Gab1,13.903402,1.8349124,6.040049756604952e-44,2.1411099862793544e-42,0.4793187347931874,0.23877678999594232,0.75294864,0.27372795
Ddhd1,13.775351,1.139201,3.5863913711226024e-43,1.2402359863843542e-41,0.621654501216545,0.5978457338891143,1.0072752,0.58173
Phlpp1,13.767616,0.74239874,3.991700179855522e-43,1.3786244708575564e-41,0.7615571776155717,0.7480172636393817,1.4931931,1.1193894
Enpp2,13.737251,1.4008408,6.073848674415581e-43,2.081687677060544e-41,0.5851581508515815,0.41465933822715706,0.9996656,0.5010091
Pitpnc1,13.7288885,1.2115774,6.81711053913344e-43,2.330480409497653e-41,0.6326034063260341,0.5039285846028994,1.0661169,0.60003126
Mmp15,13.723308,4.86697,7.36279777060881e-43,2.510639290561659e-41,0.30413625304136255,0.03091224316647608,0.4215583,0.0178087
Rnf43,13.704364,3.5520608,9.560169081726154e-43,3.251667635771921e-41,0.3357664233576642,0.07219004758567266,0.45341536,0.04775079
Epas1,13.645944,3.3120346,2.134325739023715e-42,7.213752529253738e-41,0.3309002433090024,0.060976059611199236,0.45820647,0.05687497
Pcdh10,13.619553,1.3042616,3.064393342855968e-42,1.0318326957711762e-40,0.597323600973236,0.4985798074440223,0.94965154,0.49575397
Lima1,13.604733,2.4471097,3.7533397184572985e-42,1.2590791290255632e-40,0.4148418491484185,0.19266664207458778,0.5933837,0.13850443
Prkg2,13.587996,2.4797215,4.718250701056601e-42,1.5768581634003839e-40,0.41362530413625304,0.20107713305544284,0.5921681,0.13526498
Farp1,13.580786,0.9739796,5.206476285428793e-42,1.7378635750244927e-40,0.6727493917274939,0.5994319229776089,1.129814,0.7259066
C430049B03Rik,13.527962,4.720915,1.0694764590761688e-41,3.5346657386687153e-40,0.2980535279805353,0.02633811649267771,0.42384598,0.019817263
Scfd2,13.416321,1.2640281,4.852116270357732e-41,1.5726943809953228e-39,0.5948905109489051,0.5731306946032683,0.977372,0.5248081
Bach2,13.414356,0.9799558,4.982439379631601e-41,1.612989712418086e-39,0.670316301703163,0.6157364712825999,1.1436912,0.7343484
Dock10,13.412272,1.0643004,5.124429631212796e-41,1.6549690407534594e-39,0.7603406326034063,0.5874063963997197,1.5591987,1.02807
Olig2,13.405425,3.9693677,5.620055393968974e-41,1.812855803552777e-39,0.3102189781021898,0.04492972813456786,0.42732012,0.03347008
Ptpre,13.4004965,1.1845783,6.006033690486602e-41,1.9350374731819543e-39,0.6058394160583942,0.5424028920284776,0.94308746,0.5246116
Olig1,13.381759,3.147989,7.729699716130866e-41,2.4755307672519236e-39,0.33941605839416056,0.08211295141834815,0.4842322,0.06791533
Pdlim5,13.363416,2.0571263,9.89189942335292e-41,3.138079545519397e-39,0.4464720194647202,0.2351986425172452,0.6743121,0.20809248
Inpp4b,13.216544,1.0899351,7.042588166133393e-40,2.1776104030380237e-38,0.6897810218978102,0.5888450330148659,1.3965855,0.8873907
Pde3a,13.114609,2.7153971,2.7157946018292022e-39,8.254909609858673e-38,0.36253041362530414,0.11933306282046553,0.55031747,0.105915934
Neu4,13.103252,4.8939447,3.1544615428784914e-39,9.555849115799895e-38,0.28588807785888076,0.022059094765576007,0.3811057,0.015482323
Prex1,13.059262,2.0533457,5.6270268011329666e-39,1.6893654764965678e-37,0.4537712895377129,0.2741893835995426,0.6476473,0.198434
Etv4,13.026935,3.7449737,8.599312935486779e-39,2.567372650850331e-37,0.31386861313868614,0.061197388321221735,0.42733324,0.038995624
Tcf7l2,12.923781,2.0745032,3.304924332491824e-38,9.72654072443103e-37,0.40145985401459855,0.15865579696779666,0.60245854,0.17919156
Adamts6,12.78906,1.9159127,1.8874443895845876e-37,5.453293628832029e-36,0.45742092457420924,0.27806263602493636,0.69781184,0.23703265
Notch1,12.781079,3.2371423,2.0914753180767716e-37,6.036298796640479e-36,0.3175182481751825,0.0675790327935372,0.4332327,0.055913027
Ppp1r14c,12.716031,1.5595844,4.817134120161917e-37,1.3784493483360034e-35,0.5255474452554745,0.453465638717769,0.8192904,0.3580026
Cp,12.671216,3.683684,8.538048039047686e-37,2.4225697023147977e-35,0.3004866180048662,0.0504629458851304,0.41900936,0.039703943
Ccnd1,12.670555,3.350071,8.610282400182651e-37,2.4404882710222346e-35,0.32725060827250607,0.0914456453576303,0.46614772,0.05660437
Ccdc88a,12.590699,0.51559985,2.3755999375266533e-36,6.628491206785169e-35,0.8223844282238443,0.8175882548231215,1.6516043,1.3733715
Car8,12.533346,4.50969,4.9048768674082383e-36,1.3545122448844744e-34,0.28345498783454987,0.03493304806521819,0.40510678,0.02168867
Ptpro,12.394462,1.4233863,2.800194427751654e-35,7.592454518030973e-34,0.5291970802919708,0.40990077096167327,0.80280185,0.37792456
Csmd1,12.375546,0.7241419,3.5447513171369485e-35,9.572609838338674e-34,0.9927007299270073,0.942233206684127,4.061308,3.5705318
Prkg1,12.280862,0.82442296,1.147686446234788e-34,3.035269174244956e-33,0.940389294403893,0.8065587074403334,2.4162006,1.9112939
Tra2a,12.226493,0.62154746,2.2442112858462895e-34,5.848880431686692e-33,0.7214111922141119,0.7372090449666162,1.2555501,0.9674698
Tmem100,12.215818,4.017027,2.5591271904563913e-34,6.643840348556834e-33,0.27858880778588807,0.034121509461802355,0.37023824,0.027300356
Khdrbs2,12.199654,0.78355193,3.1214869119458564e-34,8.064841665767804e-33,0.8150851581508516,0.7104651591722306,1.6839933,1.2665491
Ltbp1,12.194617,2.801974,3.3205992287209346e-34,8.571037586525602e-33,0.33941605839416056,0.11763620937695968,0.4807547,0.08481383
Cyp2j6,12.178277,2.870248,4.057638375040952e-34,1.046341104964975e-32,0.3333333333333333,0.10900438968608211,0.43427524,0.07174174
Rnf180,12.165687,1.3805926,4.734499196662492e-34,1.2173779274097718e-32,0.5401459854014599,0.47176214541296246,0.839587,0.40892425
Abca1,12.155897,1.8487214,5.337283486930682e-34,1.3697498308866038e-32,0.44038929440389296,0.2544542402892028,0.64234203,0.2232492
Gucy2f,12.127279,5.496719,7.572337244519626e-34,1.934113134603064e-32,0.2615571776155718,0.017189863145080968,0.36721805,0.009779108
Nol4,12.114522,0.6334298,8.847842349675287e-34,2.249210254832308e-32,0.7603406326034063,0.730938064849312,1.425418,1.1108088
Abhd17b,12.093167,1.3144839,1.1477516339923787e-33,2.9039629383592485e-32,0.5632603406326034,0.5120070825187207,0.8949748,0.4586287
Grik4,12.012868,0.93042016,3.0411338436542038e-33,7.629810119420023e-32,0.6727493917274939,0.5657161828175145,1.1495852,0.756934
Spag9,11.979895,0.5203953,4.528986986488659e-33,1.128885717318648e-31,0.7566909975669099,0.7845733889114316,1.3451049,1.0915928
Ttc28,11.974782,1.282384,4.817046921259739e-33,1.1973547712696502e-31,0.5571776155717761,0.46349920690545576,0.8904942,0.46404797
Gm29260,11.914917,4.2119713,9.89647659926263e-33,2.415243653244204e-31,0.2798053527980535,0.04611014792135453,0.5441525,0.038278863
Zfp36l1,11.846723,3.1860924,2.2377166263976898e-32,5.3589523842518655e-31,0.291970802919708,0.05754546460585046,0.38564703,0.050410215
Pard3,11.83873,0.9182688,2.4615386691848847e-32,5.884479007206215e-31,0.6399026763990268,0.6097974842303294,1.0667117,0.6973649
Map2,11.804077,0.53064525,3.718491572861676e-32,8.834294302634238e-31,0.9051094890510949,0.8389095872219559,2.031645,1.72048
Gria4,11.788268,0.7567166,4.486745828140878e-32,1.0593924464160405e-30,0.8953771289537713,0.7891106274668929,2.1243777,1.679047
Mtss1,11.752685,1.3462076,6.841049600101526e-32,1.6040052596398605e-30,0.5304136253041363,0.4506990298424877,0.8058784,0.39689264
Cdh10,11.686726,0.73283887,1.4902236110963674e-31,3.43416024272379e-30,0.843065693430657,0.752997159614888,1.8403745,1.4323317
Stard13,11.644455,1.579711,2.4488272769204572e-31,5.595237153984072e-30,0.4805352798053528,0.34232173816813605,0.75982153,0.32257724
Dock9,11.580068,0.6555286,5.20050333957071e-31,1.174264913733319e-29,0.7433090024330901,0.7131948799291749,1.3549637,1.0389336
Magi1,11.553387,0.6470975,7.096768392881514e-31,1.5930673911171785e-29,0.7773722627737226,0.7482385923494043,1.4958326,1.1666994
Ugt8a,11.518985,1.4493932,1.058511044134909e-30,2.360347863560581e-29,0.451338199513382,0.25013833044376405,0.6946785,0.31283584
Syt11,11.494383,0.5604849,1.4078387550628189e-30,3.1211738736417446e-29,0.7518248175182481,0.7948651739274779,1.3544563,1.0815464
Tgfa,11.493243,2.4319923,1.4265368327856735e-30,3.160020172873128e-29,0.35279805352798055,0.15577852373750414,0.4869898,0.1099884
Gab2,11.451736,0.93412626,2.304809632592265e-30,5.0390752504275154e-29,0.621654501216545,0.5984728319008448,1.0963949,0.7145363
Fign,11.424531,2.0693774,3.1535313011719846e-30,6.850071629950786e-29,0.3759124087591241,0.1750710096277989,0.5955157,0.17725681
6030407O03Rik,11.29177,4.8693547,1.4410529540991712e-29,3.0417197860679285e-28,0.25060827250608275,0.024567486812497694,0.32707265,0.0131498575
Hipk2,11.290733,1.0292946,1.4581446802045348e-29,3.0729684358506553e-28,0.5961070559610706,0.5675605887343687,0.97741467,0.59450316
Ostf1,11.268252,2.9525068,1.8826922883068902e-29,3.9521829520942294e-28,0.3077858880778589,0.09815928289497952,0.41492927,0.06432067
Spred1,11.152346,0.836849,6.974329949726903e-29,1.4305362270928389e-27,0.6155717761557178,0.6386071046515918,1.0021496,0.6756363
Sdc3,11.104973,2.4219384,1.186534065890997e-28,2.4007658396454137e-27,0.3686131386861314,0.20148290235715077,0.5176797,0.119153306
A930009A15Rik,11.064322,5.3557467,1.8686962833840384e-28,3.741569980218265e-27,0.2396593673965937,0.01671031760669888,0.3090785,0.008805576
Lcorl,10.97293,0.7786709,5.15738373660299e-28,1.0130036622991401e-26,0.6581508515815085,0.6654616548009886,1.1806748,0.8395659
Zbtb20,10.870393,1.0228513,1.595130006793887e-27,3.0484454681758e-26,0.9805352798053528,0.8651370393596223,2.9485636,2.2922518
Ddah1,10.86169,2.3521585,1.7547146872196483e-27,3.3415438444785226e-26,0.3418491484184915,0.15607362868420083,0.4762599,0.11286282
Gatm,10.825999,1.726688,2.5923643363440694e-27,4.905410543490503e-26,0.39902676399026765,0.22062783577409717,0.56582105,0.20693296
Rab31,10.821505,1.5986927,2.7226913608849084e-27,5.148396683108902e-26,0.4489051094890511,0.30834778117968203,0.66670966,0.27227372
Phldb2,10.775153,2.8266714,4.51030621734295e-27,8.445430526829622e-26,0.2846715328467153,0.07554686635434726,0.3956201,0.06616894
Zfp827,10.759708,1.2209016,5.333864634159918e-27,9.945936344196878e-26,0.5279805352798054,0.5078387251466303,0.8089934,0.42813963
Cdh6,10.730554,1.6915363,7.315680204607109e-27,1.3547369200399243e-25,0.4245742092457421,0.2797963775867793,0.6236156,0.23744611
Prkd3,10.690823,2.1335971,1.1236955398230576e-26,2.0539931397990174e-25,0.33211678832116787,0.13323988343354606,0.44389167,0.11985699
Wwox,10.666445,0.810789,1.4611007081058423e-26,2.6580755603794168e-25,0.6508515815085159,0.6605555350621565,1.2101064,0.8509434
Enah,10.59103,0.5349922,3.279623813181361e-26,5.839860295572111e-25,0.7384428223844283,0.7439964587406397,1.326158,1.067932
Scrg1,10.58094,3.3768392,3.652747427513333e-26,6.49995519054856e-25,0.25547445255474455,0.04515105684459036,0.33491808,0.037581697
Galnt3,10.576983,2.4526527,3.810266094798944e-26,6.775767701340015e-25,0.35036496350364965,0.1919657678261832,0.4935486,0.11025988
Cald1,10.570707,1.8403548,4.0741057606267935e-26,7.240160171166795e-25,0.39416058394160586,0.2406211959127965,0.54885876,0.18582474
Lpp,10.545743,0.9790893,5.315098113640678e-26,9.395834625889805e-25,0.5742092457420924,0.5295289387288354,0.90191895,0.5555238
Gm10863,10.501306,2.4914699,8.519345228232603e-26,1.4893611339141838e-24,0.2956204379562044,0.09306872256446198,0.42639,0.09034583
Pllp,10.469797,2.5605848,1.1889758107027993e-25,2.0584909815453748e-24,0.291970802919708,0.09115054041093364,0.38644066,0.0769258
Gpr37l1,10.327483,2.4804735,5.293093803480815e-25,8.916954890252633e-24,0.28345498783454987,0.08093253163156147,0.37977076,0.07952686
Slc6a1,10.3134575,1.3523049,6.1257295868183695e-25,1.0280971517664559e-23,0.45255474452554745,0.3093068722564462,0.6405781,0.3012525
Cd9,10.209091,2.2884557,1.80547608381578e-24,2.954515369800853e-23,0.30170316301703165,0.10760264118927293,0.4245542,0.102795385
Rfx4,10.202503,2.628772,1.9322755925525725e-24,3.158165764713359e-23,0.2761557177615572,0.07672728614113394,0.37251005,0.070438616
Rftn2,10.187651,2.7780726,2.2513850387291548e-24,3.6574798059644735e-23,0.27007299270072993,0.07082518720720056,0.35740817,0.06074944
Setd5,10.145183,0.42359048,3.481260821208691e-24,5.591241976442171e-23,0.7299270072992701,0.7769375484156553,1.3031095,1.0981668
Gm2a,10.142011,2.9516156,3.596210995175072e-24,5.762086430551829e-23,0.28345498783454987,0.0962042126231141,0.4049435,0.0625339
Cdo1,10.13169,3.118697,3.9968195213023114e-24,6.381137286832627e-23,0.2871046228710462,0.10642222140248626,0.38457662,0.052586608
Rgs20,10.102787,1.4029366,5.369407309716241e-24,8.501825245260777e-23,0.4343065693430657,0.29407207938323066,0.6554909,0.30025852
E130307A14Rik,10.100197,0.68435574,5.513160387433109e-24,8.724300330407989e-23,0.6399026763990268,0.6794053635324062,1.0743824,0.7883996
Itgav,10.041657,1.60085,9.997941324252952e-24,1.5573604833778367e-22,0.4209245742092457,0.29499428234165775,0.5958682,0.23788376
Tnpo1,10.040679,0.68370986,1.0097690577289754e-23,1.5719869398133007e-22,0.621654501216545,0.6700357814747869,1.0110054,0.73642904
Serinc5,10.0272665,1.3355194,1.156741044015584e-23,1.7966261186531068e-22,0.48905109489051096,0.43734553100446344,0.71404594,0.3457043
Jmjd1c,10.014957,0.3920856,1.3101852643101196e-23,2.0255856186428603e-22,0.7554744525547445,0.7995499649562876,1.4441638,1.2434816
Lrmda,9.950129,1.7294,2.5185702628721865e-23,3.834219997924966e-22,0.3722627737226277,0.20373307757571285,0.61744326,0.22920641
Utrn,9.84137,1.1105824,7.468673686727233e-23,1.1038683276257466e-21,0.49391727493917276,0.37234866649452214,0.7453292,0.41391048
Inava,9.747593,4.4517784,1.88894075259987e-22,2.7288084958257262e-21,0.22262773722627738,0.02840385111955439,0.27433032,0.014320975
Klhl13,9.737586,2.2021506,2.0844687136940237e-22,3.0048108549870395e-21,0.3333333333333333,0.176878527426316,0.44898507,0.11614276
Adgrv1,9.649962,2.8874943,4.9173633046193665e-22,6.932295487676935e-21,0.2542579075425791,0.06654616548009885,0.34571308,0.05430981
Apoe,9.621846,1.2211013,6.466018323268459e-22,9.067949496149452e-21,0.47566909975669097,0.3430595005348777,0.8096556,0.4285073
Cdc14a,9.581407,2.3065026,9.573234806957935e-22,1.3238951068603178e-20,0.2980535279805353,0.12357519642923015,0.40769666,0.09690197
Insyn2b,9.5794525,3.170293,9.756076227029123e-22,1.3484864620384389e-20,0.2518248175182482,0.06857501198863845,0.3382225,0.043735128
Rap1gap,9.5726595,1.503168,1.0419003939432022e-21,1.4356853120642996e-20,0.45742092457420924,0.4127780441919658,0.65964127,0.28482538
Scel,9.535362,4.048874,1.493636753008425e-21,2.0362262584138193e-20,0.22871046228710462,0.041646685602567415,0.29652134,0.020640139
B3gat2,9.5351925,2.2849019,1.4960722730359348e-21,2.0385122706123512e-20,0.340632603406326,0.20225755284222952,0.4726699,0.11689041
Adamts9,9.498612,2.2486985,2.1270476933209156e-21,2.876385078990085e-20,0.3199513381995134,0.16271348998487586,0.4735192,0.11994413
Diaph3,9.498435,2.41576,2.1306825990054745e-21,2.879851178836876e-20,0.3004866180048662,0.13419897451031024,0.42922258,0.09572964
Prkd1,9.479917,0.9251876,2.5448623986425776e-21,3.4241588708826267e-20,0.572992700729927,0.5051827806263602,0.95304406,0.6093333
Kcnip1,9.458564,1.5753207,3.1220097318044073e-21,4.171476951446267e-20,0.37834549878345497,0.22741524954812056,0.55931836,0.22434399
Septin7,9.442992,0.48231092,3.622839198024342e-21,4.8095696270214457e-20,0.7165450121654501,0.7674204138846877,1.3283153,1.0940003
Jam2,9.413073,2.7451186,4.818402138200411e-21,6.35593841204934e-20,0.26277372262773724,0.08373602862517983,0.35911527,0.06245263
Nalcn,9.388691,0.4583655,6.07508178661476e-21,7.97836987323258e-20,0.7530413625304136,0.7455826478291342,1.3560733,1.1303596
Dpp6,9.280726,0.5166921,1.6832685206806525e-20,2.1385070993233631e-19,0.9063260340632603,0.8191006676749419,2.1336992,1.8252877
Has2os,9.24605,4.749556,2.3294243151331403e-20,2.9289485890326385e-19,0.20681265206812652,0.021284444280497253,0.30033043,0.012938233
Fry,9.2267065,0.40719548,2.7908210109112885e-20,3.4916970803655134e-19,0.8333333333333334,0.8036076579733668,1.670895,1.4481734
Ust,9.226688,0.7351623,2.7912784996744036e-20,3.4916970803655134e-19,0.6082725060827251,0.5909476557600797,1.0163876,0.7223385
Tpm1,9.131745,1.2900778,6.74035955378393e-20,8.2474253738695e-19,0.4829683698296837,0.452137666457634,0.7101958,0.35276133
Myo10,9.128123,2.125189,6.969710274900215e-20,8.512550685753125e-19,0.3223844282238443,0.17518167398281015,0.43682775,0.11828496
Pstpip2,9.109804,1.871878,8.253052321968863e-20,1.0020764387316013e-18,0.36253041362530414,0.23346490095540226,0.5578653,0.18571316
Dst,9.04444,0.30570754,1.5043370173526551e-19,1.8061454716830136e-18,0.8503649635036497,0.8577225275738685,1.7271422,1.5563492
Cuedc1,8.999364,1.698943,2.270287989582959e-19,2.6944628215589273e-18,0.39902676399026765,0.3099708583865137,0.5663692,0.21079656
Gpcpd1,8.965662,0.7746876,3.084218036932899e-19,3.6284123753234235e-18,0.5681265206812652,0.6110147921354532,0.90404767,0.6200353
Fmnl2,8.949842,0.50025094,3.5599123390409115e-19,4.166151766116258e-18,0.6800486618004866,0.7197609649931757,1.2065451,0.9767068
Susd5,8.928248,4.213041,4.328086078570156e-19,5.0366250728098786e-18,0.20802919708029197,0.03043269762809399,0.26154745,0.015990185
Tbc1d5,8.874862,0.40770638,7.002016200231319e-19,8.030054430226869e-18,0.7250608272506083,0.7814747869711166,1.3757526,1.1724334
Tmem255b,8.870781,5.088407,7.263483760060173e-19,8.315714044857983e-18,0.19586374695863748,0.01741119185510347,0.25375447,0.008454347
Sox8,8.8529625,2.1901243,8.52261170617529e-19,9.711729285196355e-18,0.30170316301703165,0.15146261389206536,0.40391013,0.10350877
S100a16,8.838205,2.6229355,9.726854320004634e-19,1.1027872387279517e-17,0.24695863746958638,0.07650595743111144,0.34155694,0.064000964
Brinp1,8.736206,0.526713,2.410699808566725e-18,2.6733596308785762e-17,0.8576642335766423,0.7780441919657678,1.8690047,1.5696809
Ampd3,8.666925,2.568973,4.439458808686951e-18,4.845177018254199e-17,0.2798053527980535,0.1325021210668044,0.3653969,0.07170058
Klhl5,8.644738,1.4685224,5.392868113873466e-18,5.854802675546668e-17,0.41605839416058393,0.344498137150024,0.57215285,0.24607164
Zfp608,8.639349,0.5884957,5.653437579315491e-18,6.130261007110865e-17,0.6411192214111923,0.6605186469438193,1.075863,0.82645345
Kcnd3,8.57962,0.63586456,9.518690486411348e-18,1.0101390733407303e-16,0.6374695863746959,0.6315614740492087,1.0913614,0.8211715
Tafa4,8.543177,4.978403,1.305819631784594e-17,1.3706005275801579e-16,0.1897810218978102,0.018038289866833892,0.24327607,0.008698762
Syne2,8.53192,2.1382458,1.439381053021809e-17,1.5060813432514023e-16,0.305352798053528,0.16776716219705634,0.4067402,0.107968494
Myo5a,8.504831,0.3686139,1.8186009813779763e-17,1.8888986613693942e-16,0.7250608272506083,0.7588623704304843,1.2711213,1.0941135
Cyp2j9,8.459456,3.0671506,2.6862706300535508e-17,2.7634032094004177e-16,0.2116788321167883,0.04293776974436534,0.27212492,0.036636487
Ugdh,8.45253,2.038402,2.850579452835072e-17,2.925709316183284e-16,0.3442822384428224,0.24047364343944816,0.47345996,0.13750608
Lpcat2,8.41503,1.621248,3.927949933792658e-17,3.9764838523742895e-16,0.36009732360097324,0.243498469143089,0.50293124,0.19263706
Ankfn1,8.389069,2.2259955,4.900070011442103e-17,4.909205115863136e-16,0.2761557177615572,0.12848131616806227,0.38797355,0.09650604
Il18,8.311261,1.8198202,9.46901992131367e-17,9.319874186289316e-16,0.3102189781021898,0.16883691762883174,0.41778076,0.13705689
Gpr137c,8.307259,0.8571812,9.793801869710945e-17,9.63248375692288e-16,0.537712895377129,0.5540964255413331,0.8605383,0.56144685
Hepacam,8.294353,1.8610734,1.0917857349461282e-16,1.0683278477058437e-15,0.2773722627737226,0.12088236379062305,0.35604078,0.111294694
Peli2,8.290846,1.5657675,1.124457247917048e-16,1.0994965884836636e-15,0.36496350364963503,0.25382714227747244,0.501235,0.19870777
Wnk1,8.2890215,0.38551572,1.141837316132638e-16,1.1148680481280517e-15,0.6995133819951338,0.7641373713526873,1.2185004,1.0379832
Gpt2,8.26937,1.9489369,1.3466815431164186e-16,1.3044460368975547e-15,0.35523114355231145,0.26511490648862,0.4949551,0.15347154
Caskin2,8.267197,4.339353,1.3714518740808834e-16,1.3270043880645782e-15,0.1873479318734793,0.020915563097126416,0.24105902,0.013376315
Kcnk10,8.240232,1.1620351,1.7187570100656512e-16,1.654118941993698e-15,0.46472019464720193,0.4484857427422627,0.680786,0.3617928
Acss1,8.230977,1.6532265,1.8569253049955963e-16,1.782621755813922e-15,0.3442822384428224,0.22269357040097384,0.47216693,0.17551394
Lims1,8.17688,0.8477408,2.9128832902149107e-16,2.7549867655077314e-15,0.5389294403892944,0.565937511527537,0.84321934,0.5513487
Alk,8.1462755,1.3097851,3.7530394883136517e-16,3.5210953579255526e-15,0.36982968369829683,0.23685860784241397,0.5475818,0.257809
Olfm2,8.126829,1.7016213,4.406674715143996e-16,4.1070880886548444e-15,0.3759124087591241,0.2973920100335682,0.54837644,0.20258702
Thsd7b,8.046009,0.62120086,8.553783237524136e-16,7.82035235087695e-15,0.6557177615571776,0.5526946770445239,1.1057022,0.839035
Fbxo7,8.045137,1.7887897,8.614882654975327e-16,7.873533909496158e-15,0.34306569343065696,0.2358626286473127,0.45537862,0.15437265
Wscd1,8.0201645,1.6299204,1.0560375357196225e-15,9.554117368614902e-15,0.35036496350364965,0.24161717510789774,0.47125995,0.17773914
Akap13,7.9789653,0.83786714,1.4756518786456647e-15,1.3225739152504674e-14,0.5316301703163017,0.5053303330997085,0.81059957,0.5299932
Mb21d2,7.956245,1.7417498,1.77339336250766e-15,1.5841449351921818e-14,0.3637469586374696,0.28503449039064516,0.49784547,0.17639674
Etv5,7.9227185,1.2899112,2.323730488032239e-15,2.0552547140693305e-14,0.4221411192214112,0.3662990150872404,0.603052,0.29155326
Msi2,7.919129,0.57962894,2.391799050598806e-15,2.1133719332321575e-14,0.6167883211678832,0.6542476668265151,1.0518038,0.809362
Lrp4,7.9082904,2.3162625,2.6094767758738703e-15,2.301925179505282e-14,0.24695863746958638,0.09967169574679996,0.33217764,0.076136746
Ccser1,7.892626,0.5063783,2.9589326232652882e-15,2.59655517920112e-14,0.9525547445255474,0.8598251503190822,2.571184,2.251829
S100a2,7.868439,5.59542,3.590932029085013e-15,3.1296900298901813e-14,0.170316301703163,0.011066435501125087,0.22743347,0.0052679656
Dnah7b,7.8274903,2.569377,4.977053579860093e-15,4.293208015757326e-14,0.24087591240875914,0.09804861853996828,0.31693813,0.060933296
