"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype","qvalue"
"chr2",121336926,121413775,76850,"*",0.234349316486738,"Pdia3","chr2-121336564-121337287",3.36925497706238,0.000376858350605153,"Vascular","Nestin",0.00872852566885483
"chr2",126933235,127008275,75041,"*",0.272641454868438,"Sppl2a","chr2-127008076-127008474",3.00141476312992,0.00134364130506037,"Vascular","Nestin",0.0172274010184526
"chr2",134786159,134800102,13944,"*",-0.236701418557782,"Plcb1","chr2-134799654-134800550",-3.05323666981519,0.00113193657518019,"Vascular","Nestin",0.0159358913917525
"chr2",153241533,153287006,45474,"*",0.219928068818427,"Pofut1","chr2-153285665-153288347",3.23921296198789,0.000599300211350771,"Vascular","Nestin",0.0117023882045137
"chr2",180225859,180242373,16515,"*",0.228957392874927,"Lama5","chr2-180241921-180242824",3.97479617550457,3.52197775760743e-05,"Vascular","Nestin",0.00280975558884682
"chr3",35987019,36000678,13660,"*",0.215922591831203,"Mccc1","chr3-35986240-35987798",2.62551575057314,0.00432589029965528,"Vascular","Nestin",0.028748975166863
"chr3",36000678,36191922,191245,"*",0.200646875425123,"Mccc1","chr3-36191844-36192000",2.57078866643256,0.00507336123168857,"Vascular","Nestin",0.0296559424725346
"chr3",89207298,89270570,63273,"*",0.236148602366252,"Slc50a1","chr3-89206568-89208027",3.25417255264522,0.000568615903212551,"Vascular","Nestin",0.0113524392029506
"chr3",105021349,105053146,31798,"*",0.207876830193166,"Cttnbp2nl","chr3-105020791-105021907",3.27990082479133,0.000519217918113632,"Vascular","Nestin",0.0109646607413408
"chr3",122276739,122419780,143042,"*",0.272303926754545,"Bcar3","chr3-122276053-122277424",2.85147882177468,0.0021758192494754,"Vascular","Nestin",0.021254941783991
"chr3",122286918,122419780,132863,"*",0.20261289911545,"Bcar3","chr3-122286189-122287646",2.51552764093325,0.00594271785255199,"Vascular","Nestin",0.0308264095560096
"chr4",46047798,46138694,90897,"*",0.210759816071834,"Tstd2","chr4-46047210-46048385",2.62554467527706,0.00432552276841102,"Vascular","Nestin",0.028748975166863
"chr4",47474301,47474658,358,"*",0.240461620316487,"Sec61b","chr4-47473724-47474878",3.90361026783801,4.73841715861956e-05,"Vascular","Nestin",0.00296563625639232
"chr4",95052222,95177453,125232,"*",0.255330717070242,"Jun","chr4-95176137-95178768",3.50381402115012,0.000229322773975355,"Vascular","Nestin",0.00711015631664859
"chr4",117784896,117834506,49611,"*",0.255587748911937,"Slc6a9","chr4-117783622-117786170",3.14303797975869,0.00083602071782499,"Vascular","Nestin",0.0137991465608814
"chr4",126503428,126677630,174203,"*",0.200427375933491,"Psmb2","chr4-126502949-126503907",2.86234848557603,0.00210257132137106,"Vascular","Nestin",0.021006251856607
"chr4",140972260,141139775,167516,"*",0.221472826851847,"Szrd1","chr4-140971776-140972743",3.18005890805473,0.000736225581369108,"Vascular","Nestin",0.0129382629842925
"chr4",149063316,149166771,103456,"*",0.232079184365275,"Pgd","chr4-149062807-149063825",3.51796652277016,0.000217433609723823,"Vascular","Nestin",0.00709624235371386
"chr5",8918283,8997324,79042,"*",0.205447118582345,"Crot","chr5-8917903-8918662",2.78053055399561,0.00271350762406582,"Vascular","Nestin",0.0243537309259907
"chr5",31193227,31298770,105544,"*",0.203163572139092,"Snx17","chr5-31298540-31299000",3.12254927954479,0.000896460435929989,"Vascular","Nestin",0.01437205294235
"chr5",34336289,34493694,157406,"*",0.242706106074115,"Rnf4","chr5-34493047-34494340",3.01407988768631,0.00128879961591112,"Vascular","Nestin",0.0169790481509025
"chr5",34393493,34513997,120505,"*",0.238293714566596,"Tnip2","chr5-34393350-34393635",2.65131114705304,0.0040089969466238,"Vascular","Nestin",0.0280825347090331
"chr5",115272898,115401284,128387,"*",0.22676092716018,"Rnf10","chr5-115400366-115402202",3.10194809630089,0.000961258317128466,"Vascular","Nestin",0.0145186416860148
"chr5",122707584,122845660,138077,"*",0.208041998597282,"P2rx4","chr5-122845107-122846213",2.23049527748985,0.0128572903130863,"Vascular","Nestin",0.0385450289970604
"chr5",124063268,124116089,52822,"*",0.206317286532857,"Arl6ip4","chr5-124063131-124063404",2.61174417378329,0.00450408172692432,"Vascular","Nestin",0.0290735635102105
"chr5",127632897,127818485,185589,"*",0.27187731024397,"Slc15a4","chr5-127818276-127818694",3.12114209959599,0.000900755407250349,"Vascular","Nestin",0.01437205294235
"chr5",143702796,143817788,114993,"*",0.256618719559202,"Eif2ak1","chr5-143702374-143703218",3.4538149364341,0.000276358261465115,"Vascular","Nestin",0.00783485670430677
"chr5",143971130,144014853,43724,"*",0.24395768854897,"Ccz1","chr5-143970286-143971973",2.85786022484905,0.0021325411023087,"Vascular","Nestin",0.021006251856607
"chr5",148878838,149053513,174676,"*",0.21906115403689,"Hmgb1","chr5-148878379-148879297",2.24414429092727,0.0124115595172718,"Vascular","Nestin",0.0382399768124326
"chr5",150952607,151010321,57715,"*",0.275281291632095,"Kl","chr5-151010017-151010625",3.53857552925783,0.000201146087384003,"Vascular","Nestin",0.00671734375542857
"chr6",3922978,4003943,80966,"*",0.257967086423674,"Gng11","chr6-3922712-3923243",3.70848560082936,0.000104251257329572,"Vascular","Nestin",0.00499016018417551
"chr6",13608100,13619581,11482,"*",0.213730196492801,"Tmem168","chr6-13619254-13619907",1.99060797322034,0.0232620015035574,"Vascular","Nestin",0.0453815244492655
"chr6",17105823,17281185,175363,"*",0.248583199392072,"Cav2","chr6-17105432-17106213",3.45196743366266,0.000278257445626494,"Vascular","Nestin",0.00783485670430677
"chr6",25680203,25809246,129044,"*",0.302259145810287,"Pot1a","chr6-25680133-25680273",2.68939494843894,0.0035790836647138,"Vascular","Nestin",0.02665924618598
"chr6",25809246,25900100,90855,"*",0.269060161371152,"Pot1a","chr6-25900002-25900198",1.98397318756194,0.0236294145169832,"Vascular","Nestin",0.0454351499891346
"chr6",47595341,47771041,175701,"*",0.23073171948617,"Ezh2","chr6-47770427-47771654",2.57048169645551,0.00507785966336166,"Vascular","Nestin",0.0296559424725346
"chr6",52012549,52181433,168885,"*",0.228473102776714,"Skap2","chr6-52179487-52183379",3.23743462057126,0.000603047860121179,"Vascular","Nestin",0.0117023882045137
"chr6",72214059,72345184,131126,"*",0.266284263853448,"Usp39","chr6-72213819-72214298",3.3859065630002,0.000354717673246128,"Vascular","Nestin",0.008489576313024
"chr6",72373522,72380468,6947,"*",0.2767517058208,"Vamp5","chr6-72372881-72374163",2.85738556504908,0.00213573312748233,"Vascular","Nestin",0.021006251856607
"chr6",85915738,85947425,31688,"*",0.224768029239924,"Tprkb","chr6-85946961-85947888",3.02910576717763,0.00122639397737825,"Vascular","Nestin",0.0163064976992145
"chr6",85915738,85987032,71295,"*",0.215880268533433,"Tprkb","chr6-85986839-85987225",2.69820064185276,0.00348577040936535,"Vascular","Nestin",0.0266338451647445
"chr6",134738099,134792625,54527,"*",0.236229251603553,"Dusp16","chr6-134737846-134738351",2.47157642534804,0.00672593974786563,"Vascular","Nestin",0.0314270065668928
"chr7",4658950,4809704,150755,"*",0.219532599747841,"Ppp6r1","chr7-4809438-4809970",2.79175269963911,0.00262117026982799,"Vascular","Nestin",0.0239745255253057
"chr7",24081924,24180717,98794,"*",0.210441295706696,"Zfp180","chr7-24179610-24181823",1.73922595304541,0.0409975130381721,"Vascular","Nestin",0.0490769456881298
"chr7",24547150,24723662,176513,"*",0.225035896541946,"Xrcc1","chr7-24723381-24723942",4.19774324107179,1.34794016020348e-05,"Vascular","Nestin",0.00161303505837683
"chr7",27591552,27760125,168574,"*",0.221145111578433,"Akt2","chr7-27759967-27760282",3.29101726492685,0.000499128931939926,"Vascular","Nestin",0.0106977484517274
"chr7",30195164,30232490,37327,"*",0.219391862246851,"Capns1","chr7-30232390-30232590",3.41748551115554,0.000316012290422502,"Vascular","Nestin",0.00840358609345765
"chr7",44892397,45035643,143247,"*",0.208455548277832,"Med25","chr7-45035578-45035707",2.6666068675402,0.0038310620919368,"Vascular","Nestin",0.0276452520805088
"chr7",44974851,45045102,70252,"*",0.222655101866974,"Cpt1c","chr7-45044547-45045657",2.70035128438601,0.00346331482691293,"Vascular","Nestin",0.0266338451647445
"chr7",46796064,46805633,9570,"*",0.239768762011554,"Hps5","chr7-46805353-46805913",2.41707445159516,0.00782290828641161,"Vascular","Nestin",0.0333344103836412
"chr7",64233140,64392645,159506,"*",0.257330520619714,"Mcee","chr7-64232226-64234054",2.68730129161082,0.00360159732596108,"Vascular","Nestin",0.02665924618598
"chr7",64276302,64374095,97794,"*",0.20511071984448,"Fan1","chr7-64276139-64276465",2.29868848547679,0.0107613174219547,"Vascular","Nestin",0.0364463486271862
"chr7",102075256,102267824,192569,"*",0.279400092820174,"Stim1","chr7-102074732-102075779",3.69490499130419,0.00010998451174889,"Vascular","Nestin",0.00499863401677311
"chr7",105436430,105554360,117931,"*",0.250508034969845,"Smpd1","chr7-105435605-105437255",4.00214934953275,3.13848270958659e-05,"Vascular","Nestin",0.00265109480645079
"chr7",110768206,110781534,13329,"*",0.226990234711888,"Ampd3","chr7-110781260-110781807",2.08545505453117,0.0185140069455462,"Vascular","Nestin",0.0435837933996793
"chr7",139949844,140082548,132705,"*",0.240127795723492,"Caly","chr7-139949701-139949987",3.92556757646856,4.32627369884501e-05,"Vascular","Nestin",0.00295834715787687
"chr8",111033144,111200067,166924,"*",0.20774141210495,"Aars","chr8-111199966-111200167",2.70183442609724,0.00344790464225536,"Vascular","Nestin",0.0266338451647445
"chr8",121116171,121307195,191025,"*",0.276436964122144,"Foxc2","chr8-121304231-121310159",3.20080895192242,0.000685211819487381,"Vascular","Nestin",0.012614925292101
"chr8",121534880,121590361,55482,"*",0.209535198726926,"Map1lc3b","chr8-121534024-121535735",2.97867587702787,0.00144748416536369,"Vascular","Nestin",0.0177794658007976
"chr9",8004596,8133793,129198,"*",0.230072045889902,"Yap1","chr9-8132990-8134595",2.33294409906453,0.00982553972243937,"Vascular","Nestin",0.0358108503589415
"chr9",21149906,21220592,70687,"*",0.202633754441886,"Cdc37","chr9-21220527-21220656",2.35074702162335,0.00936788350688731,"Vascular","Nestin",0.035216375237299
"chr9",21323171,21424908,101738,"*",0.20766911078371,"Dnm2","chr9-21322620-21323722",3.08888845068608,0.00100453428963476,"Vascular","Nestin",0.0146971074538001
"chr9",37489321,37524879,35559,"*",0.249912622130836,"Msantd2","chr9-37524285-37525473",3.08632361244057,0.00101324069493469,"Vascular","Nestin",0.0146971074538001
"chr9",48495330,48639298,143969,"*",0.412517937895637,"Rbm7","chr9-48638741-48639854",4.6971687254569,1.31896268143022e-06,"Vascular","Nestin",0.000947015205266898
"chr9",54401265,54586511,185247,"*",0.207046215119591,"Idh3a","chr9-54400762-54401768",3.42837890616003,0.000303598674583578,"Vascular","Nestin",0.0083839941673465
"chr9",70034245,70207350,173106,"*",0.208092232968103,"Myo1e","chr9-70033594-70034895",2.65499535122133,0.00396547507460657,"Vascular","Nestin",0.0280825347090331
"chr9",102626534,102779449,152916,"*",0.202531457483158,"Cep63","chr9-102779138-102779760",3.11681203700695,0.00091409046628514,"Vascular","Nestin",0.0143826408770132
"chr9",106337470,106476949,139480,"*",0.200628533735138,"Parp3","chr9-106337241-106337698",2.0519961015982,0.0200850206405644,"Vascular","Nestin",0.0443230343231569
"chr9",108306160,108328960,22801,"*",0.223595725992309,"Tcta","chr9-108326953-108330967",4.27323185462469,9.63299698890582e-06,"Vascular","Nestin",0.00161303505837683
"chr9",118606690,118670724,64035,"*",0.245982983200168,"Itga9","chr9-118670055-118671393",3.38729835574752,0.00035292291174575,"Vascular","Nestin",0.008489576313024
"chr10",7681209,7708719,27511,"*",0.209487638374799,"Lats1","chr10-7707595-7709843",2.73848041190148,0.00308619186306882,"Vascular","Nestin",0.0256299274829075
"chr10",11343404,11539925,196522,"*",0.23018027439517,"Epm2a","chr10-11539696-11540153",2.5868373547632,0.00484306504892142,"Vascular","Nestin",0.0290989180345237
"chr10",78276153,78352489,76337,"*",0.245682545719182,"Agpat3","chr10-78275353-78276952",3.61667144168895,0.000149207847394534,"Vascular","Nestin",0.00612178482453002
"chr10",79794130,79854427,60298,"*",0.214622045068458,"Ptbp1","chr10-79794061-79794199",2.30654918229181,0.0105399826566466,"Vascular","Nestin",0.0362336782924068
"chr11",55469685,55622722,153038,"*",0.2170520841178,"G3bp1","chr11-55622556-55622887",2.27833341957054,0.01135335998187,"Vascular","Nestin",0.0373351581727743
"chr11",59776382,59839838,63457,"*",0.30179635307523,"Cops3","chr11-59775952-59776811",3.23330695828875,0.000611830022023803,"Vascular","Nestin",0.0117145054883491
"chr11",61233720,61342860,109141,"*",0.32950467894818,"Slc47a2","chr11-61233323-61234117",4.34969754672923,6.81627135313559e-06,"Vascular","Nestin",0.00161303505837683
"chr11",63048095,63128982,80888,"*",0.229409085489784,"Pmp22","chr11-63047898-63048291",2.24352617961673,0.0124314517990247,"Vascular","Nestin",0.0382399768124326
"chr11",69643958,69765912,121955,"*",0.281077625732547,"Zbtb4","chr11-69643709-69644207",2.30976098723048,0.0104506951367328,"Vascular","Nestin",0.0362336782924068
"chr11",69901072,70016765,115694,"*",0.212156718111645,"Neurl4","chr11-70016705-70016825",2.65243496954303,0.0039956760028497,"Vascular","Nestin",0.0280825347090331
"chr11",69913888,70016765,102878,"*",0.213968634036308,"Gps2","chr11-70016705-70016825",2.58901113842018,0.00481259905267798,"Vascular","Nestin",0.0290989180345237
"chr11",88821790,88999376,177587,"*",0.202473005203823,"Trim25","chr11-88821640-88821940",2.60204652958326,0.00463346391980259,"Vascular","Nestin",0.0290989180345237
"chr11",95305163,95337018,31856,"*",0.227869059567784,"Fam117a","chr11-95304525-95305801",2.17108449188751,0.014962393048762,"Vascular","Nestin",0.0407448434945993
"chr11",101009452,101071792,62341,"*",0.209180886545406,"Atp6v0a1","chr11-101071632-101071952",3.5699422968773,0.000178529935782161,"Vascular","Nestin",0.00625295624856057
"chr11",103966739,104141183,174445,"*",0.243678728829731,"Arf2","chr11-104139510-104142855",3.57925231408581,0.000172289329911923,"Vascular","Nestin",0.00625295624856057
"chr11",104496974,104550620,53647,"*",0.22705227848687,"Cdc27","chr11-104496936-104497012",2.97324035756702,0.00147336798767055,"Vascular","Nestin",0.0177794658007976
"chr11",106256154,106424867,168714,"*",0.306870500416426,"Psmc5","chr11-106424704-106425030",3.94152255699696,4.04830095167822e-05,"Vascular","Nestin",0.00295834715787687
"chr11",115604051,115698299,94249,"*",0.219060294190832,"Gga3","chr11-115697659-115698939",3.86382417767169,5.58127910246296e-05,"Vascular","Nestin",0.00320588671645472
"chr11",116852440,116879255,26816,"*",0.263500096120432,"Mfsd11","chr11-116879036-116879474",4.16420874175162,1.56217089041068e-05,"Vascular","Nestin",0.00165226499048154
"chr11",119393100,119544226,151127,"*",0.208807781410535,"Rnf213","chr11-119543877-119544575",2.14832424110682,0.0158440032303146,"Vascular","Nestin",0.0416675130732731
"chr11",120617936,120793621,175686,"*",0.267563790157007,"Pcyt2","chr11-120792647-120794594",2.25288964757865,0.0121330538854711,"Vascular","Nestin",0.0379007500263779
"chr12",102825900,102878406,52507,"*",0.204217683798851,"Btbd7","chr12-102825788-102826012",2.44783342302599,0.00718590412798115,"Vascular","Nestin",0.0318864237620175
"chr12",111672338,111719285,46948,"*",0.232122035265797,"Ckb","chr12-111718781-111719789",2.88643096079234,0.00194819110592501,"Vascular","Nestin",0.019982874486488
"chr13",28784956,28885620,100665,"*",0.208538853502545,"2610307P16Rik","chr13-28784835-28785076",1.99385009826633,0.0230842193803059,"Vascular","Nestin",0.0453340663656284
"chr13",30136498,30320196,183699,"*",0.262469039622896,"Mboat1","chr13-30319636-30320755",4.36193557825908,6.4458416620088e-06,"Vascular","Nestin",0.00161303505837683
"chr13",63513209,63573598,60390,"*",0.229448681912921,"Ptch1","chr13-63513048-63513369",2.47868263305189,0.00659342907856188,"Vascular","Nestin",0.0312814679768079
"chr14",25769039,25873119,104081,"*",0.208668204168582,"Zcchc24","chr14-25872401-25873837",2.39670026895791,0.00827172509444853,"Vascular","Nestin",0.0340646835329132
"chr14",46390669,46543030,152362,"*",0.219106943644019,"Bmp4","chr14-46542105-46543955",2.81001816532015,0.0024769351928185,"Vascular","Nestin",0.0230087185904628
"chr14",46692036,46832134,140099,"*",0.247390637896501,"Cgrrf1","chr14-46691881-46692191",4.2227711389843,1.20658412950977e-05,"Vascular","Nestin",0.00161303505837683
"chr14",47568434,47719708,151275,"*",0.22228309503098,"Atg14","chr14-47717674-47721742",2.181335445953,0.0145793072547621,"Vascular","Nestin",0.0407004618101342
"chr14",55478758,55603104,124347,"*",0.211955136963894,"Dhrs4","chr14-55603005-55603203",2.55027844349186,0.00538184571079261,"Vascular","Nestin",0.0299039335638474
"chr15",25622525,25675529,53005,"*",0.228503894354712,"Myo10","chr15-25674160-25676897",2.7643069919195,0.00285219215326365,"Vascular","Nestin",0.0245359153447886
"chr15",79019491,79075223,55733,"*",0.203496552309119,"Eif3l","chr15-79018729-79020252",2.39324171747531,0.00835011741196759,"Vascular","Nestin",0.0340646835329132
"chr15",79060779,79075223,14445,"*",0.257957375000678,"Eif3l","chr15-79059571-79061987",3.19203972283614,0.000706359514256492,"Vascular","Nestin",0.0127833188578602
"chr15",83350247,83384737,34491,"*",0.224476637264269,"Arfgap3","chr15-83384690-83384784",3.3547562582229,0.00039717470891449,"Vascular","Nestin",0.00905306161906679
"chr15",85037062,85084947,47886,"*",0.240098229758779,"Fam118a","chr15-85084432-85085461",3.5666935232419,0.000180756930762159,"Vascular","Nestin",0.00625295624856057
"chr15",96642913,96775265,132353,"*",0.201957230463597,"Slc38a1","chr15-96775067-96775462",2.76883883218734,0.00281282279919891,"Vascular","Nestin",0.0245359153447886
"chr15",98769855,98831508,61654,"*",0.208172342970209,"Prkag1","chr15-98769211-98770499",3.04019122339904,0.00118213992120884,"Vascular","Nestin",0.0163064976992145
"chr15",102189043,102379208,190166,"*",0.21085128909305,"Csad","chr15-102378626-102379790",2.81062353149792,0.00247228018558773,"Vascular","Nestin",0.0230087185904628
"chr15",102495633,102517064,21432,"*",0.209494638392672,"Map3k12","chr15-102495065-102496200",2.42146561643632,0.00772903166072229,"Vascular","Nestin",0.0331305652096482
"chr15",102517064,102710809,193746,"*",0.250143677768182,"Map3k12","chr15-102710547-102711071",2.74227525606438,0.00305075939200079,"Vascular","Nestin",0.0256299274829075
"chr15",102672352,102835835,163484,"*",0.212889408728066,"Atp5g2","chr15-102835629-102836041",2.48852339488464,0.00641373986553176,"Vascular","Nestin",0.0311153055638635
"chr15",103213598,103340086,126489,"*",0.29535211598497,"Zfp385a","chr15-103213076-103214119",3.6007851027713,0.000158628862568936,"Vascular","Nestin",0.00615651477429708
"chr15",103240432,103371094,130663,"*",0.245726581485808,"Hnrnpa1","chr15-103370906-103371282",4.07161677524291,2.33439731556771e-05,"Vascular","Nestin",0.00209512159072202
"chr16",4774475,4790292,15818,"*",0.210114334347533,"Cdip1","chr16-4773473-4775477",2.57958238849699,0.00494599295511529,"Vascular","Nestin",0.029470729807243
"chr16",16872785,16896469,23685,"*",0.205611875552348,"Ppm1f","chr16-16871503-16874067",2.67991594498599,0.00368203246095688,"Vascular","Nestin",0.02697652354048
"chr16",16896469,16900132,3664,"*",0.225823247567573,"Ppm1f","chr16-16899363-16900900",2.92493260196809,0.0017226541681711,"Vascular","Nestin",0.0187829145945538
"chr16",16896469,16920927,24459,"*",0.220270433120759,"Ppm1f","chr16-16920197-16921657",2.94285971380893,0.00162597871947681,"Vascular","Nestin",0.0185026799281887
"chr16",16972850,16983382,10533,"*",0.22797817994804,"Mapk1","chr16-16972346-16973354",3.39235758901259,0.000346469712362354,"Vascular","Nestin",0.008489576313024
"chr16",17069696,17119078,49383,"*",0.283632673068541,"Ypel1","chr16-17118709-17119446",4.32859429327775,7.5032040911918e-06,"Vascular","Nestin",0.00161303505837683
"chr16",17464272,17576998,112727,"*",0.274012284611694,"Slc7a4","chr16-17463918-17464625",2.96314009877833,0.00152258967739127,"Vascular","Nestin",0.0179882444871591
"chr16",17576998,17622509,45512,"*",0.227473644567458,"Slc7a4","chr16-17622326-17622691",3.02986446015028,0.00122331755050969,"Vascular","Nestin",0.0163064976992145
"chr16",20574905,20651652,76748,"*",0.279812800313219,"Psmd2","chr16-20574657-20575152",3.90302091458166,4.74997450536375e-05,"Vascular","Nestin",0.00296563625639232
"chr16",32608920,32763087,154168,"*",0.204942233010028,"Tfrc","chr16-32762778-32763395",2.35713157073738,0.00920836017006337,"Vascular","Nestin",0.0351680989473697
"chr16",33062521,33235032,172512,"*",0.32087233258318,"Lmln","chr16-33234315-33235749",3.79484112809087,7.38690136236568e-05,"Vascular","Nestin",0.00407984244475274
"chr16",43986168,44139830,153663,"*",0.211718539146242,"Naa50","chr16-43985411-43986924",2.77619472046719,0.00274996290784476,"Vascular","Nestin",0.0245225001985746
"chr16",57121714,57210966,89253,"*",0.224857356380983,"Tomm70a","chr16-57209890-57212042",3.16731147578601,0.000769277155111501,"Vascular","Nestin",0.0131040010471821
"chr16",91338454,91485238,146785,"*",0.22176057296469,"Ifnar1","chr16-91337864-91339043",2.78056160932912,0.00271324809490864,"Vascular","Nestin",0.0243537309259907
"chr16",91372783,91542917,170135,"*",0.234967480368002,"Ifnar2","chr16-91542157-91543676",3.56362254615786,0.000182885906991326,"Vascular","Nestin",0.00625295624856057
"chr17",3326573,3345066,18494,"*",0.201323975836429,"Tiam2","chr17-3344452-3345680",2.26606220496188,0.0117237874505081,"Vascular","Nestin",0.0374768388713256
"chr17",12957038,12992546,35509,"*",0.234582421409569,"Wtap","chr17-12956883-12957193",3.40597282013468,0.00032964371214338,"Vascular","Nestin",0.00845300661853382
"chr17",80944632,81029006,84375,"*",0.220646185495831,"Tmem178","chr17-81028131-81029880",2.93604157571859,0.00166214882363255,"Vascular","Nestin",0.0185026799281887
"chr17",87621762,87672330,50569,"*",0.208394786600693,"Msh2","chr17-87620569-87622955",2.57191733358057,0.00505685189072308,"Vascular","Nestin",0.0296559424725346
"chr17",87672330,87838641,166312,"*",0.203498990626927,"Msh2","chr17-87837227-87840055",2.54071064730051,0.00553137156290136,"Vascular","Nestin",0.0301376872908671
"chr18",36281097,36316258,35162,"*",0.20789008076491,"Pura","chr18-36316147-36316369",2.98122158772935,0.00143550484913667,"Vascular","Nestin",0.0177794658007976
"chr18",54853577,54990310,136734,"*",0.26617944994936,"Gm4221","chr18-54852647-54854506",5.62054938389174,9.51755845041538e-09,"Vascular","Nestin",1.36672139347965e-05
"chr18",54990310,55119859,129550,"*",0.212404860358402,"Gm4221","chr18-55118512-55121205",3.25387935372121,0.000569203079813677,"Vascular","Nestin",0.0113524392029506
"chr18",60907709,61014199,106491,"*",0.204587363929633,"Slc6a7","chr18-60907152-60908265",1.86345542896231,0.0311991088951029,"Vascular","Nestin",0.0476413218831302
"chr18",60992917,61177050,184134,"*",0.253897630622221,"Hmgxb3","chr18-60992094-60993739",3.07837865987354,0.00104065134620264,"Vascular","Nestin",0.0149437533314699
"chr18",61752566,61786702,34137,"*",0.200253850278067,"Afap1l1","chr18-61752095-61753036",2.40360634161011,0.00811712227375234,"Vascular","Nestin",0.0337481462504761
"chr19",5041404,5088864,47461,"*",0.232554094557649,"Brms1","chr19-5087924-5089803",2.31874380605936,0.0102044658783877,"Vascular","Nestin",0.0362271531402932
"chr19",5460607,5527744,67138,"*",0.254711662050397,"Fibp","chr19-5527389-5528099",2.36161109360313,0.00909785961325675,"Vascular","Nestin",0.0351680989473697
