"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype","qvalue"
"chr3",54663239,54807791,144553,"*",0.205305883208543,"Rfxap","chr3-54662416-54664061",4.13972146290545,1.73863883637811e-05,"Astrocytes","Nestin",0.00175630565036066
"chr3",88357332,88425139,67808,"*",0.206272571689227,"Slc25a44","chr3-88356696-88357968",4.19293738743861,1.37682732619253e-05,"Astrocytes","Nestin",0.00153983384713282
"chr3",94896676,94954075,57400,"*",0.206825681861723,"Rfx5","chr3-94896431-94896921",3.54749149212239,0.000194459156321945,"Astrocytes","Nestin",0.00603505615112914
"chr4",41394489,41464887,70399,"*",0.223501817185526,"Kif24","chr4-41394188-41394790",5.38623601138535,3.59742375660339e-08,"Astrocytes","Nestin",2.04824227160064e-05
"chr4",154160666,154170638,9973,"*",0.213567769640167,"Tprgl","chr4-154170008-154171267",4.22402101158508,1.19990830679335e-05,"Astrocytes","Nestin",0.00139167143063829
"chr5",37301924,37336894,34971,"*",0.223713611445747,"Evc","chr5-37301720-37302127",5.34868482801178,4.4297834702438e-08,"Astrocytes","Nestin",2.13413337493361e-05
"chr5",123445812,123524176,78365,"*",0.201183661001566,"Diablo","chr5-123445643-123445981",3.98123063002251,3.42796934646217e-05,"Astrocytes","Nestin",0.00245778363912368
"chr5",143329256,143361074,31819,"*",0.216174595756591,"Zdhhc4","chr5-143360900-143361248",4.05710076794058,2.48428242450835e-05,"Astrocytes","Nestin",0.00207454144329277
"chr5",143933035,143973931,40897,"*",0.201555280880464,"Rsph10b","chr5-143973709-143974152",3.48812709640855,0.000243208400954224,"Astrocytes","Nestin",0.00698722117053351
"chr6",49756788,49822710,65923,"*",0.213293953797443,"Npy","chr6-49755159-49758417",4.27922153794764,9.37740585647466e-06,"Astrocytes","Nestin",0.0011515822133157
"chr6",50456201,50543580,87380,"*",0.242651101619003,"Osbpl3","chr6-50543023-50544136",5.78517246680047,3.62189857733424e-09,"Astrocytes","Nestin",5.67098769746109e-06
"chr6",90406125,90462576,56452,"*",0.209566898612287,"Klf15","chr6-90404988-90407262",2.99994609555687,0.00135013694726805,"Astrocytes","Nestin",0.0162301491376964
"chr7",18949006,19004065,55060,"*",0.215108420706753,"Irf2bp1","chr7-18948386-18949626",5.62908751578738,9.05827327908964e-09,"Astrocytes","Nestin",7.18011447278156e-06
"chr7",44926574,44986492,59919,"*",0.235099364884938,"Prmt1","chr7-44926075-44927073",4.84746355962956,6.25249964973624e-07,"Astrocytes","Nestin",0.000186473358601419
"chr7",45367019,45388893,21875,"*",0.201121244567227,"Ppfia3","chr7-45388710-45389075",4.45496111302969,4.19542010792672e-06,"Astrocytes","Nestin",0.000729886559331807
"chr8",70577766,70659738,81973,"*",0.227571377741979,"Pgpep1","chr8-70577682-70577850",3.68840277634702,0.000112833111831113,"Astrocytes","Nestin",0.00464916960130435
"chr8",95538078,95633559,95482,"*",0.202615026059328,"Gins3","chr8-95536442-95539713",3.27138947132314,0.000535102064371223,"Astrocytes","Nestin",0.0104251805577769
"chr8",120083476,120101482,18007,"*",0.210808650029519,"Zdhhc7","chr8-120083331-120083620",3.88146588137971,5.1914360203583e-05,"Astrocytes","Nestin",0.00305953254686165
"chr8",123477903,123532645,54743,"*",0.210141172128786,"Afg3l1","chr8-123530463-123534826",4.35795330252041,6.56421927350909e-06,"Astrocytes","Nestin",0.000934747026773598
"chr9",7690040,7764041,74002,"*",0.205301710608525,"Tmem123","chr9-7689187-7690892",3.31571611425767,0.000457043165745023,"Astrocytes","Nestin",0.00950983836232917
"chr9",46096332,46283008,186677,"*",0.223161647535991,"Bud13","chr9-46095898-46096766",5.72148389762339,5.27988338600954e-09,"Astrocytes","Nestin",6.61358192931555e-06
"chr9",110260386,110305192,44807,"*",0.254806248469605,"Elp6","chr9-110260009-110260763",4.77238393358267,9.10290141625747e-07,"Astrocytes","Nestin",0.000247875963347915
"chr9",114933987,115025564,91578,"*",0.225302431773327,"Gpd1l","chr9-115025506-115025621",3.40988897231746,0.000324946652913136,"Astrocytes","Nestin",0.00809095042994987
"chr10",80039795,80176160,136366,"*",0.208093183478051,"Polr2e","chr10-80175804-80176515",5.36790597555244,3.98280293361424e-08,"Astrocytes","Nestin",2.07869123110217e-05
"chr10",80593433,80622780,29348,"*",0.201957157361213,"Csnk1g2","chr10-80592996-80593870",3.65673862143297,0.000127722308033089,"Astrocytes","Nestin",0.00487759033665388
"chr10",82764144,82954725,190582,"*",0.225947822333001,"Nfyb","chr10-82954456-82954994",5.59471929932915,1.10489497330598e-08,"Astrocytes","Nestin",7.68884135312817e-06
"chr10",128746003,128805676,59674,"*",0.205124146266527,"Dnajc14","chr10-128745270-128746736",5.3143517979174,5.35188271045596e-08,"Astrocytes","Nestin",2.23458942770571e-05
"chr11",62521612,62539261,17650,"*",0.250802327157489,"Cenpv","chr11-62520930-62522294",5.99465168460352,1.01961023867092e-09,"Astrocytes","Nestin",2.12860630826532e-06
"chr11",78356229,78536361,180133,"*",0.21716377640645,"Ift20","chr11-78355198-78357259",4.39508880598018,5.53637384612711e-06,"Astrocytes","Nestin",0.000889084856366515
"chr11",109331162,109425946,94785,"*",0.210603353430551,"Amz2","chr11-109330102-109332221",5.45474911522591,2.45210187251565e-08,"Astrocytes","Nestin",1.53575140275655e-05
"chr11",116080523,116198855,118333,"*",0.235487331389838,"Ten1","chr11-116080458-116080588",3.84497183845455,6.02831420290482e-05,"Astrocytes","Nestin",0.00325476998730973
"chr12",31654826,31800451,145626,"*",0.293250693798303,"Dus4l","chr12-31800000-31800901",4.62934145680933,1.83415228140021e-06,"Astrocytes","Nestin",0.0004120268066632
"chr12",105398228,105453856,55629,"*",0.220806000187643,"D430019H16Rik","chr12-105398056-105398400",5.00513548903802,2.79113763439709e-07,"Astrocytes","Nestin",9.20047105485736e-05
"chr14",28504750,28657123,152374,"*",0.273954905367604,"Wnt5a","chr14-28657024-28657221",4.30161731781681,8.47779805015819e-06,"Astrocytes","Nestin",0.00110617602475293
"chr14",54884875,55015454,130580,"*",0.20886256652599,"Ngdn","chr14-54884816-54884933",3.98769003163446,3.33598785168498e-05,"Astrocytes","Nestin",0.00245778363912368
"chr15",73090392,73101875,11484,"*",0.288344038797311,"Chrac1","chr15-73101639-73102111",6.0311069973544,8.14201608980014e-10,"Astrocytes","Nestin",2.12860630826532e-06
"chr15",100469034,100652821,183788,"*",0.224348638715859,"Letmd1","chr15-100652041-100653600",4.68346746918149,1.41031118213427e-06,"Astrocytes","Nestin",0.000339722266681036
"chr15",100495239,100630552,135314,"*",0.262312627279683,"Csrnp2","chr15-100630271-100630833",4.94216561446102,3.86297708647517e-07,"Astrocytes","Nestin",0.00012096912746297
"chr15",100495239,100652821,157583,"*",0.209880110634935,"Csrnp2","chr15-100652041-100653600",3.34524531849903,0.000411049107586152,"Astrocytes","Nestin",0.00893889083615302
"chr16",3744093,3797020,52928,"*",0.219221159948572,"Zfp263","chr16-3796686-3797353",4.34048047042749,7.10857523463189e-06,"Astrocytes","Nestin",0.000989355704322212
"chr16",16762366,16896469,134104,"*",0.201121947358224,"Ppm1f","chr16-16762254-16762478",3.81708303984033,6.75193653286602e-05,"Astrocytes","Nestin",0.00346732787817097
"chr16",32943735,33108601,164867,"*",0.201617163815937,"Gm17106","chr16-32942915-32944555",3.65302534772192,0.00012958431807994,"Astrocytes","Nestin",0.00491870657051312
"chr17",32536558,32623863,87306,"*",0.286286565254971,"Cyp4f16","chr17-32623821-32623905",4.52890140554623,2.96455778472305e-06,"Astrocytes","Nestin",0.000530486440163442
"chr17",49615136,49653919,38784,"*",0.240300524386329,"Kif6","chr17-49652769-49655069",5.32333710173867,5.09403446770965e-08,"Astrocytes","Nestin",2.23458942770571e-05
"chr17",56673225,56806874,133650,"*",0.214517095846776,"Ranbp3","chr17-56806762-56806986",3.73662866594725,9.32520174480411e-05,"Astrocytes","Nestin",0.00425233460936931
"chr18",60844067,61014199,170133,"*",0.239860259743017,"Slc6a7","chr18-60842487-60845647",4.37593425558989,6.04567288487131e-06,"Astrocytes","Nestin",0.000934747026773598
"chr19",7159109,7297658,138550,"*",0.204422634143686,"Gm17227","chr19-7158142-7160076",3.8218063646094,6.62388489567773e-05,"Astrocytes","Nestin",0.00346732787817097
"chr19",8808220,8898090,89871,"*",0.221074147119894,"Ganab","chr19-8807087-8809353",4.0298770158657,2.79030213080398e-05,"Astrocytes","Nestin",0.0021574891660772
"chrX",48034853,48095195,60343,"*",0.252890550161043,"Apln","chrX-48094471-48095918",4.6130751771888,1.9837735911717e-06,"Astrocytes","Nestin",0.000428426689707185
