"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype","qvalue"
"chr11",74540517,74649495,108979,"*",0.245772834485055,"Cluh","chr11-74539697-74541337",4.10245311777984,2.04396352628464e-05,"CA1","Nestin",0.00240603706522649
"chr11",95631075,95712673,81599,"*",0.207024901278018,"Zfp652","chr11-95630779-95631370",4.43279280195052,4.65101249053329e-06,"CA1","Nestin",0.00100853534005248
"chr11",96883088,96916496,33409,"*",0.212141314224002,"Cdk5rap3","chr11-96882101-96884075",4.40200609183437,5.36272723764486e-06,"CA1","Nestin",0.00102956924674346
"chr11",113619342,113746765,127424,"*",0.212827722697139,"Sstr2","chr11-113746598-113746932",3.77352574798745,8.04782995982855e-05,"CA1","Nestin",0.00473672277635623
"chr13",58157649,58340059,182411,"*",0.241051068563085,"Idnk","chr13-58339837-58340281",3.52620388418555,0.000210781147959275,"CA1","Nestin",0.00775373508564476
"chr14",47179294,47276857,97564,"*",0.200653930148844,"Wdhd1","chr14-47178493-47180095",3.01914263775965,0.00126745576959184,"CA1","Nestin",0.0177014161719267
"chr15",76136634,76331231,194598,"*",0.201342777478742,"Gpaa1","chr15-76136580-76136687",3.36334848007776,0.000385015469495081,"CA1","Nestin",0.0101035906644569
"chr15",79605084,79707398,102315,"*",0.25184982239562,"Dmc1","chr15-79706452-79708343",3.89368720459737,4.93659719103106e-05,"CA1","Nestin",0.00404049178825863
"chr15",97742569,97767972,25404,"*",0.327408364371832,"Rapgef3","chr15-97742197-97742940",5.12972219537057,1.45085041531306e-07,"CA1","Nestin",0.000119550074221796
"chr15",99702287,99829343,127057,"*",0.207556600541754,"Smarcd1","chr15-99829275-99829411",3.22348222503987,0.000633210790081966,"CA1","Nestin",0.0130441422756885
"chr15",101266846,101446589,179744,"*",0.217562680947165,"Nr4a1","chr15-101446269-101446908",3.75729917357745,8.58785542590961e-05,"CA1","Nestin",0.00498337526123206
"chr16",5003553,5204012,200460,"*",0.26755603358777,"Nagpa","chr16-5002413-5004692",3.81476749561009,6.81556060462853e-05,"CA1","Nestin",0.00472360130080587
"chr16",12618272,12811390,193119,"*",0.241898983293308,"1700003L19Rik","chr16-12617733-12618811",3.54149673014621,0.000198931894963941,"CA1","Nestin",0.00758888340047627
"chr16",13672758,13819251,146494,"*",0.224062351442982,"Ntan1","chr16-13672639-13672876",3.55282176404273,0.000190561300182207,"CA1","Nestin",0.00742103391924782
"chr16",17854815,17928219,73405,"*",0.269299492856665,"Slc25a1","chr16-17854341-17855289",4.64445202559194,1.70490134245227e-06,"CA1","Nestin",0.000567944172914511
"chr16",20670752,20717746,46995,"*",0.20400826636238,"Clcn2","chr16-20669974-20671530",3.31127839956603,0.000464353817530695,"CA1","Nestin",0.0114559145402782
"chr17",12954523,12960747,6225,"*",0.206768483589119,"Acat2","chr17-12954355-12954690",3.81247774533327,6.87903102059107e-05,"CA1","Nestin",0.00472360130080587
"chr17",27513341,27654665,141325,"*",0.220100889168668,"Grm4","chr17-27654333-27654997",4.31954759465225,7.81746938337537e-06,"CA1","Nestin",0.00140034668954376
"chr17",27856490,27974895,118406,"*",0.228267269096302,"Uhrf1bp1","chr17-27973941-27975848",5.09515584877287,1.74227240626884e-07,"CA1","Nestin",0.000119636038563794
"chr17",29360914,29390044,29131,"*",0.205049127586289,"Fgd2","chr17-29389683-29390405",3.84979119590285,5.91092808792235e-05,"CA1","Nestin",0.00427246030214738
"chr17",31519974,31621389,101416,"*",0.233191017805789,"Wdr4","chr17-31620714-31622063",4.14089100274339,1.72979668362147e-05,"CA1","Nestin",0.00222711323016264
"chr17",46556162,46580936,24775,"*",0.206917816791736,"Srf","chr17-46580788-46581084",3.38249072165485,0.000359158521615943,"CA1","Nestin",0.00987659506366324
"chr18",31911903,32086765,174863,"*",0.217505048899113,"Sft2d3","chr18-32086497-32087033",4.63414750821901,1.79205685628365e-06,"CA1","Nestin",0.000567944172914511
"chr19",9956054,10041548,85495,"*",0.268794524172515,"Fads3","chr19-9955892-9956215",4.64892462562537,1.66835054906674e-06,"CA1","Nestin",0.000567944172914511
