names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT PPP-APr Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Clcn5,5.239651,1.475833,1.6088052883877817e-07,1.571655014746721e-05,0.4732824427480916,0.26719424460431657,0.4715408,0.19606027
Grb10,5.230761,1.3314718,1.6881358631409003e-07,1.636318641004599e-05,0.5343511450381679,0.35535971223021584,0.5698185,0.2663205
Usp29,5.2173257,0.85034305,1.8152495761635936e-07,1.7482349860758335e-05,0.732824427480916,0.5586690647482014,0.95114064,0.6318863
Mapk4,5.2161474,0.8865314,1.8268302389242727e-07,1.7531045899962574e-05,0.6793893129770993,0.4866187050359712,0.7674477,0.4851114
Gm30382,5.2142463,1.3085237,1.845659373337855e-07,1.7648707246116785e-05,0.5419847328244275,0.33550359712230216,0.678772,0.33089167
Rims2,5.201218,0.6614477,1.9798633478020078e-07,1.879820782877737e-05,0.9007633587786259,0.8090287769784172,2.126131,1.7347404
Slit3,5.179528,0.98490405,2.224476129405788e-07,2.09725170516258e-05,0.916030534351145,0.725863309352518,2.228714,1.6462611
Atp8a2,5.1660604,0.726903,2.3907963762344426e-07,2.2438183008911042e-05,0.7480916030534351,0.6397841726618705,1.0783565,0.7756759
Slc2a13,5.1468034,0.7983583,2.649629524951326e-07,2.4720675463695184e-05,0.8091603053435115,0.6626618705035972,1.3252602,0.95120686
Sipa1l1,5.039678,0.6325001,4.663149535105591e-07,4.218815757854789e-05,0.8625954198473282,0.7533812949640287,1.6186417,1.2837226
Lingo1,5.03213,0.8705094,4.850608405020584e-07,4.3736861692249356e-05,0.6564885496183206,0.5170863309352518,0.74105173,0.47039866
Kcnab1,5.0085225,0.79230255,5.484940607911873e-07,4.8963572802190044e-05,0.8091603053435115,0.6759352517985612,1.5038036,1.1053424
Kalrn,5.0069966,0.75904334,5.528587657384468e-07,4.918978488540419e-05,0.9465648854961832,0.846546762589928,2.7613387,2.2780337
Gpr158,5.0055847,0.7575806,5.569270952918386e-07,4.93882212887515e-05,0.9236641221374046,0.7520863309352518,1.8004738,1.3834153
Zfyve28,5.004178,0.9230849,5.610084665995491e-07,4.9586504926085144e-05,0.6335877862595419,0.5088129496402878,0.724035,0.44498676
Pgap1,4.99758,1.1148552,5.805427171314399e-07,5.0977721599090814e-05,0.5877862595419847,0.443705035971223,0.6797108,0.37115842
Slc17a6,4.964024,2.4255269,6.904741122894037e-07,5.9848514184568635e-05,0.33587786259541985,0.10298561151079137,0.30895254,0.06520977
Ahi1,4.9489813,0.63804775,7.460299318572102e-07,6.424943675962577e-05,0.9083969465648855,0.7586330935251798,1.646159,1.3057657
Nell2,4.9374247,0.76092136,7.916096602655521e-07,6.774061009979421e-05,0.916030534351145,0.7668345323741007,1.9499604,1.5167707
Ephb2,4.9157996,1.2123004,8.842070441679846e-07,7.54242643707738e-05,0.5267175572519084,0.37046762589928056,0.51317716,0.25418758
Ubash3b,4.907263,0.89114386,9.235621715517508e-07,7.853201123289729e-05,0.6335877862595419,0.440431654676259,0.7606165,0.47899717
Gda,4.9030704,0.79967713,9.435014938327608e-07,7.997440107030374e-05,0.7099236641221374,0.5751079136690648,0.9005646,0.6093904
Ksr2,4.89298,0.706172,9.93203711544273e-07,8.392259034337928e-05,0.816793893129771,0.6601079136690647,1.1565822,0.8482832
Tln2,4.88049,0.70478165,1.0582270169137218e-06,8.885799982647407e-05,0.7480916030534351,0.5979136690647482,0.8633622,0.61043346
Cacnb4,4.8770194,0.70931804,1.0770074297946704e-06,8.987325974715153e-05,0.9312977099236641,0.7687769784172662,1.7683781,1.3795791
Cnksr2,4.8592343,0.710071,1.1784065782334488e-06,9.772773073189125e-05,0.9465648854961832,0.8608992805755395,2.66565,2.2167377
Ntrk2,4.8372183,0.63849604,1.3166874392065273e-06,0.00010885966612762888,0.916030534351145,0.7805395683453238,1.7151704,1.3680637
Gabrb2,4.8335257,0.7378043,1.341360616381942e-06,0.00011022128367639994,0.916030534351145,0.7205755395683453,1.592899,1.208788
Mpped1,4.8234787,0.93335277,1.4107573808757017e-06,0.0001155702769028357,0.6183206106870229,0.45258992805755394,0.7117579,0.433931
Gucy1a2,4.815197,0.6952432,1.4705466462700101e-06,0.00011970148467731549,0.8549618320610687,0.6985971223021583,1.3833834,1.0457847
Col5a2,4.7982807,3.09141,1.6003344540364345e-06,0.0001295210445179488,0.3053435114503817,0.07553956834532374,0.38894123,0.054278594
Astn1,4.759707,0.620888,1.9387443241195058e-06,0.0001555046566838541,0.8931297709923665,0.7563669064748202,1.5292581,1.2091306
Fzd3,4.691112,0.9179947,2.7172382842467623e-06,0.00021537519969826106,0.5954198473282443,0.48651079136690645,0.661363,0.4028822
Akap6,4.6813207,0.526224,2.8503249407960296e-06,0.00022525950340938035,0.9236641221374046,0.8257194244604317,1.9289349,1.6261752
Slf1,4.674076,0.8635855,2.9527952588061444e-06,0.00023199300761438918,0.648854961832061,0.5375539568345323,0.76719797,0.4910721
Mgat5,4.662091,0.6954247,3.130129052478838e-06,0.0002444958361631,0.732824427480916,0.6250719424460431,0.9886089,0.71396756
Fstl4,4.653136,0.86534035,3.2692487617423445e-06,0.0002546223600812081,0.6870229007633588,0.5171223021582734,0.96014905,0.63387525
Sphkap,4.6482863,0.74531955,3.347043420505941e-06,0.0002594791810188136,0.8320610687022901,0.6622302158273381,1.3888599,1.0280961
Akt3,4.637778,0.5618532,3.521749705420078e-06,0.00027036975595610713,0.9465648854961832,0.8405035971223022,2.1648633,1.8286216
Ccdc30,4.6301045,0.84289443,3.6548146941115037e-06,0.0002797859567828379,0.6183206106870229,0.5297122302158274,0.74453944,0.4801574
Chst8,4.598797,1.3491824,4.249382271827386e-06,0.0003169259588084261,0.44274809160305345,0.26169064748201437,0.39217868,0.17268017
Prkar2b,4.587186,1.1073436,4.492604728774335e-06,0.0003325517605018357,0.5267175572519084,0.388273381294964,0.5417373,0.2879702
Prlr,4.5803323,2.9216423,4.642373123128814e-06,0.00034269386213865727,0.29770992366412213,0.08079136690647482,0.33463156,0.051121734
Arntl,4.5768948,0.9332958,4.71928426685898e-06,0.0003464676728155759,0.5648854961832062,0.4488129496402878,0.5906002,0.35177284
Nbea,4.5652623,0.34036002,4.988698342616398e-06,0.00036425631648397453,0.9236641221374046,0.9071942446043165,2.762579,2.5433195
Cap2,4.562922,0.64570016,5.0446599723146365e-06,0.00036734420990811457,0.8244274809160306,0.6329856115107914,1.0658724,0.7959759
Cemip2,4.562265,1.3809447,5.0604785390882035e-06,0.0003675001576900001,0.4580152671755725,0.2910431654676259,0.41883883,0.18210302
Zmat4,4.5496492,0.8598139,5.373538797501414e-06,0.0003881370631421048,0.6870229007633588,0.6007553956834533,1.251868,0.86534864
Lrfn5,4.5269656,0.70516044,5.983669795944292e-06,0.00042824715289225434,0.9618320610687023,0.8580575539568346,2.729901,2.2814133
Ctdspl,4.5266504,0.7573349,5.992591346761728e-06,0.00042824715289225434,0.6564885496183206,0.5341726618705036,0.70081246,0.47043514
Rbfox1,4.5239897,0.58361113,6.068472823602216e-06,0.00043251953519944707,0.9694656488549618,0.9405395683453237,3.812912,3.4193459
Ankrd44,4.5209103,0.96552277,6.15742620663643e-06,0.00043769852426539914,0.5343511450381679,0.3518705035971223,0.58296174,0.34020656
Kcnb1,4.500844,0.7307397,6.768413340245737e-06,0.00047986086135198673,0.6870229007633588,0.56,0.7568142,0.51987964
Plxna4,4.4784265,0.7105326,7.5195286822062485e-06,0.0005275450018038693,0.9236641221374046,0.7458273381294964,1.7666316,1.3773806
Chl1,4.4279757,0.58395463,9.51216190081301e-06,0.0006621548970850922,0.8625954198473282,0.7470503597122302,1.4783221,1.1813055
Pak3,4.4219475,0.58792746,9.781514868682612e-06,0.0006791454897196429,0.8625954198473282,0.7428417266187051,1.4566039,1.1599401
Bsn,4.415898,0.6481765,1.0059154363578108e-05,0.0006948315623376446,0.7633587786259542,0.6207553956834533,0.923327,0.6772178
Pitpnm2,4.414198,0.801142,1.0138507107162608e-05,0.0006968006095026384,0.6412213740458015,0.5062589928057554,0.6956762,0.4553987
Edil3,4.4023867,0.663422,1.0706661232186598e-05,0.0007338979268083007,0.8854961832061069,0.7582374100719425,1.8289713,1.4587365
Rbfox3,4.396304,0.6480627,1.1010961463448678e-05,0.0007528359657070382,0.8931297709923665,0.7193165467625899,1.4841514,1.1558822
Arhgap31,4.376276,1.1709863,1.2072417023410362e-05,0.0008150398126106443,0.4122137404580153,0.20255395683453237,0.4124462,0.2043489
Cpeb4,4.3644643,0.59386283,1.2743467205522308e-05,0.0008551541072746638,0.8702290076335878,0.7288848920863309,1.243128,0.9685714
Shisa9,4.3636823,0.7250876,1.2789129285614751e-05,0.0008551541072746638,0.8702290076335878,0.6630575539568345,1.4682226,1.1057466
Rbfox2,4.3636603,0.563951,1.2790399902473843e-05,0.0008551541072746638,0.9007633587786259,0.7803597122302158,1.6626763,1.358595
Adgrl2,4.3636007,0.9772664,1.2793894719926121e-05,0.0008551541072746638,0.5877862595419847,0.43633093525179856,0.7680724,0.46183288
Cck,4.3567147,0.695865,1.3202915517331666e-05,0.0008803035730786646,0.7175572519083969,0.596546762589928,0.9623082,0.692493
Aig1,4.331234,0.59287393,1.482759003074799e-05,0.000983746528706663,0.7938931297709924,0.6767625899280576,1.0665357,0.81680244
Klhdc10,4.3114777,0.55210364,1.6216731225521653e-05,0.0010732600197777508,0.7709923664122137,0.6795323741007194,1.0257746,0.79764944
Snhg11,4.299785,0.92206424,1.7096367824472605e-05,0.0011259299104009286,0.9694656488549618,0.8279136690647482,2.7798223,2.194728
Cds1,4.290162,1.080394,1.7854269767666094e-05,0.0011729687742229535,0.5114503816793893,0.3714388489208633,0.5131094,0.27540806
Tusc3,4.284726,0.53625184,1.8296446566670404e-05,0.001199086632308375,0.8015267175572519,0.7135251798561151,1.1441436,0.9064387
B230209E15Rik,4.277047,0.6727635,1.893886989307462e-05,0.001232172963745557,0.7251908396946565,0.593705035971223,0.9303808,0.6745803
Dapk1,4.2743917,0.62279546,1.9165995166923806e-05,0.0012409404581572112,0.7862595419847328,0.6471223021582734,1.0667542,0.8054665
Lrrk2,4.2535977,1.1613662,2.1036316843382477e-05,0.0013506402063237011,0.5038167938931297,0.38384892086330935,0.5558482,0.2869624
Abr,4.2533317,0.54765034,2.1061341512825856e-05,0.0013506402063237011,0.8396946564885496,0.7070143884892086,1.1660348,0.9208485
Cadps,4.2052593,0.6520146,2.607828459017469e-05,0.0016515744154584917,0.9541984732824428,0.8288129496402877,2.4030693,2.0014935
Gucy1a1,4.204874,1.6067853,2.61227810409326e-05,0.0016515744154584917,0.37404580152671757,0.19931654676258992,0.36381987,0.13459718
Enah,4.176743,0.55989367,2.9571267475888415e-05,0.0018608429908129316,0.8625954198473282,0.743273381294964,1.3459734,1.0742577
Mrtfb,4.165871,0.57088184,3.1016613099568505e-05,0.0019404861550822387,0.816793893129771,0.7057913669064748,1.2391547,0.97499985
Vsnl1,4.154369,0.62271464,3.261866548974482e-05,0.002024165223347444,0.7786259541984732,0.6694604316546763,1.1685869,0.89204633
Nrxn3,4.1518,0.74141866,3.2987027671685514e-05,0.0020423074505488245,0.9847328244274809,0.9290287769784172,3.5975971,3.1019118
Asic2,4.150464,0.72860515,3.318016582743575e-05,0.0020495426569728708,0.9312977099236641,0.7913309352517985,2.269179,1.8298736
Samd5,4.1387234,0.7447584,3.492440849245265e-05,0.0021327701277095517,0.6641221374045801,0.4835251798561151,0.8282667,0.5706633
Magi3,4.1142635,0.6922655,3.884175291364471e-05,0.0023400849793489536,0.6946564885496184,0.5531654676258992,0.90026695,0.6438133
Tom1l2,4.10394,0.5200376,4.061731043410358e-05,0.0024415819493609917,0.8015267175572519,0.7144604316546762,1.1171212,0.8894496
Tnik,4.096804,0.5668273,4.188933111685157e-05,0.002506829236324725,0.9389312977099237,0.8179136690647482,2.0131989,1.6826031
Id2,4.0960546,1.5669463,4.20250940012073e-05,0.0025093650573609783,0.33587786259541985,0.14568345323741008,0.29660097,0.11023378
Wipf3,4.093942,0.73275226,4.2410038418791466e-05,0.0025216181229015837,0.6335877862595419,0.5286330935251798,0.8412698,0.5843932
Mical3,4.093899,0.5537756,4.241799000936047e-05,0.0025216181229015837,0.7786259541984732,0.6794964028776979,1.0737165,0.8382091
Ctnna3,4.087132,0.60415393,4.3673865506490906e-05,0.002584838691981081,0.6106870229007634,0.46424460431654674,0.7022643,0.51276827
Sclt1,4.0833793,0.60428935,4.438546418527051e-05,0.002621181148699382,0.732824427480916,0.6237410071942446,0.90731627,0.6790498
Nr2c2,4.0761294,0.5685191,4.579152139918438e-05,0.002698285482447553,0.6793893129770993,0.6098920863309353,0.79978377,0.6021649
Prickle2,4.0655723,0.56502396,4.791473033612513e-05,0.0028110672579294373,0.9389312977099237,0.8110071942446043,1.994709,1.6662563
Dcaf6,4.060869,0.5730251,4.889031749117384e-05,0.002862054098012726,0.8396946564885496,0.7186330935251799,1.2181095,0.9556577
Meg3,4.0567746,0.96269816,4.9755038736321104e-05,0.0029063432409672783,0.9847328244274809,0.9135611510791367,3.895235,3.24705
Slc4a4,4.0029244,0.7511122,6.256430160371958e-05,0.0035920999660084296,0.6717557251908397,0.5069784172661871,1.0801253,0.7680893
Hcn1,3.9926605,0.71766734,6.533608968301743e-05,0.003711587166559573,0.9083969465648855,0.7481654676258993,1.9542923,1.5442183
Ank2,3.9606793,0.3424749,7.47368233265792e-05,0.0041924393377561235,0.9694656488549618,0.9337410071942446,2.932836,2.7096035
Snx7,3.9516048,1.0120082,7.762887050586724e-05,0.004336564969839194,0.48854961832061067,0.3566187050359712,0.46132404,0.255151
Jam3,3.9495845,0.818106,7.828694581431709e-05,0.004364253597574067,0.5343511450381679,0.42097122302158274,0.5441095,0.3436731
Cpne7,3.9442787,0.70818335,8.004048426098647e-05,0.004452769797293388,0.5954198473282443,0.41679856115107916,0.6513242,0.44593468
Rapgef5,3.9325867,0.56761634,8.403667193728387e-05,0.004646225051347361,0.8854961832061069,0.7160431654676259,1.4009432,1.119726
Ank3,3.9267812,0.49552345,8.609019737996758e-05,0.004740253286065019,0.9770992366412213,0.8918705035971223,2.7649565,2.4469686
Uggt2,3.9150457,0.5857769,9.038710025687778e-05,0.0049464386637521505,0.7099236641221374,0.609136690647482,0.8649864,0.6503085
Lyst,3.9134545,0.5687004,9.098505764374867e-05,0.004969041664405542,0.7404580152671756,0.6331654676258993,0.9443673,0.7223822
Ppp1r12a,3.9104404,0.4584265,9.212796336719896e-05,0.005021254311717314,0.8702290076335878,0.7764028776978418,1.359671,1.1336136
Bmper,3.9092023,1.4393008,9.260139954585178e-05,0.005036841307281452,0.37404580152671757,0.20086330935251798,0.3610255,0.14870523
Nptn,3.9041898,0.51644987,9.454156661704703e-05,0.005121636885080753,0.9618320610687023,0.8405755395683453,1.9312068,1.6337614
Brinp3,3.898618,0.76915157,9.674327197467387e-05,0.005219862887468849,0.7404580152671756,0.6306474820143885,1.4776319,1.0935153
Osbpl1a,3.8925953,0.7054313,9.917749273242188e-05,0.005329798459440352,0.6412213740458015,0.5628057553956834,0.7980105,0.55896556
Ttc28,3.8901026,0.6861968,0.0001002018057131929,0.005363391473134449,0.6030534351145038,0.4656115107913669,0.68306434,0.47562563
Mapk10,3.888745,0.48508543,0.00010076390312686916,0.005365397448379114,0.9007633587786259,0.8117625899280575,2.0673785,1.7804706
Osbpl6,3.8860676,0.55845034,0.00010188109255941084,0.005410167899350532,0.8244274809160306,0.6743525179856115,1.1701846,0.9199684
Frmd6,3.8698301,1.0006586,0.00010891122753265396,0.005726897619965581,0.5038167938931297,0.3979136690647482,0.5346703,0.30253226
Synj2bp,3.8618307,0.6384996,0.00011254052127131507,0.005894666289591103,0.6335877862595419,0.532410071942446,0.6378168,0.453129
Ttc3,3.8527343,0.35163394,0.00011680606100987768,0.006070752145716467,0.9618320610687023,0.895431654676259,2.1067915,1.8960701
Zdhhc2,3.8489764,0.65442884,0.00011861242735564643,0.0061527334421741684,0.6259541984732825,0.47827338129496405,0.6060742,0.42485487
Zbtb16,3.8407435,0.5813162,0.0001226622061423817,0.006350546202400378,0.7480916030534351,0.5790287769784173,0.8960946,0.6775876
Enox2,3.833738,0.8508219,0.0001262105609155666,0.006496700712262978,0.5572519083969466,0.4444964028776978,0.6358431,0.40059197
Dlg1,3.816034,0.48992833,0.0001356137667293551,0.006940841737176709,0.8625954198473282,0.7744964028776978,1.4750308,1.2239126
Ntf3,3.8088386,1.4913416,0.00013962111024554754,0.007105339455109588,0.33587786259541985,0.16316546762589929,0.26930028,0.1042907
Zdbf2,3.7976024,1.272133,0.00014610237285194946,0.007421116745806961,0.4122137404580153,0.27388489208633093,0.38829863,0.17936145
Cdkl5,3.7942736,0.5172989,0.00014807637965653857,0.007507193059190927,0.7709923664122137,0.6858633093525179,1.1289507,0.90094537
Dchs2,3.7819893,1.5671536,0.00015557999972469952,0.00782852919963048,0.33587786259541985,0.16805755395683453,0.3077824,0.11478048
Shc3,3.7697053,0.7890942,0.00016344044628717363,0.008179086113658604,0.5572519083969466,0.4664388489208633,0.6171513,0.40146294
Trabd2b,3.7663436,1.7759721,0.00016565571602756058,0.008258198682116052,0.3282442748091603,0.1685611510791367,0.35637993,0.11779995
Nrp2,3.7614508,0.75193506,0.0001689307370864544,0.008376851122224912,0.5725190839694656,0.44244604316546765,0.6135072,0.40739205
Wdfy3,3.761391,0.45040604,0.00016897109446393385,0.008376851122224912,0.8320610687022901,0.7516546762589928,1.2292851,1.0189075
Cckbr,3.759702,1.9387381,0.00017011586761035518,0.008418072491142254,0.2900763358778626,0.11712230215827338,0.20797448,0.05855428
Gpr137c,3.7300942,0.6862341,0.0001914082548555439,0.00940244937471383,0.6564885496183206,0.5531294964028777,0.80369616,0.569149
Paqr8,3.7089527,1.0006195,0.00020811836993108617,0.010167528363724155,0.42748091603053434,0.28593525179856116,0.40556312,0.22311674
Hs2st1,3.694985,0.53420526,0.00021989977872554896,0.010646319016856757,0.6946564885496184,0.6369424460431655,0.8809524,0.6810087
St8sia5,3.6920688,0.9599029,0.0002224373289779644,0.010749804010140114,0.4732824427480916,0.36924460431654677,0.455475,0.25973877
Gabra4,3.6867576,0.5841463,0.00022712955322262056,0.010956860134814748,0.7099236641221374,0.6127338129496402,0.924174,0.70000625
Nr2f1,3.6853619,0.82983077,0.00022837790721985863,0.010969048973070893,0.5267175572519084,0.4141007194244604,0.52683926,0.3294473
Lmbrd1,3.678682,0.5634903,0.0002344421917498428,0.01122898697382937,0.6335877862595419,0.6007913669064748,0.7717686,0.5807409
Ppm1h,3.6774874,0.5095516,0.00023554266602125083,0.011261621772225998,0.7786259541984732,0.675,1.0501815,0.835193
Crtac1,3.671264,0.7537614,0.00024135395060802226,0.011482587336173588,0.5648854961832062,0.4675539568345324,0.637077,0.42420834
R3hdm1,3.668326,0.5323533,0.00024414381570912665,0.011587130613854957,0.9389312977099237,0.8401438848920864,2.157287,1.8386077
Tnr,3.6612065,0.50661737,0.0002510304547356896,0.011875331547091514,0.8549618320610687,0.737589928057554,1.6258633,1.3542215
Ptpn5,3.657606,0.7928068,0.0002545821394808409,0.012022182931195422,0.5343511450381679,0.4433093525179856,0.5395905,0.3456369
Mbnl1,3.6560526,0.37115636,0.00025612874080465514,0.01207399871126506,0.7709923664122137,0.706726618705036,1.0459708,0.88681513
Slc16a2,3.6510565,0.71079046,0.0002611637878625914,0.012268305908859843,0.5954198473282443,0.4883453237410072,0.6553165,0.4482819
Cnnm1,3.646902,0.7180238,0.0002654210521313211,0.01244653345683874,0.5877862595419847,0.4996043165467626,0.6095047,0.4123552
Trpc4,3.638642,0.65719813,0.00027407946152335164,0.01276345776626076,0.6793893129770993,0.5420863309352518,0.9562188,0.7009872
Caln1,3.637257,0.604416,0.00027555672697559473,0.012787926172425268,0.8625954198473282,0.7023741007194244,1.5015535,1.1922874
Arhgef28,3.6320982,0.5959661,0.0002811262064906857,0.013001482217564071,0.648854961832061,0.5648561151079137,0.8241064,0.6134259
Hrh1,3.6294968,2.1621637,0.0002839742317109575,0.013088143406643958,0.26717557251908397,0.09510791366906475,0.22836877,0.055735815
Usp15,3.621199,0.5067206,0.00029324108032517237,0.01340990278668174,0.7938931297709924,0.6982014388489208,1.0388337,0.82641965
Psd3,3.6205742,0.42370275,0.00029394986011743745,0.01340990278668174,0.8549618320610687,0.7811510791366907,1.4378203,1.2220676
Syt4,3.599156,0.63124126,0.0003192518947154346,0.014465933239466657,0.5725190839694656,0.4784892086330935,0.58974856,0.4179064
Hmgcll1,3.5929594,0.6122978,0.00032694351282175474,0.014690588945686539,0.6793893129770993,0.5627697841726619,0.8048481,0.5926454
Agbl4,3.5845094,0.6940375,0.0003377124814089895,0.015123890625765912,0.9389312977099237,0.7522302158273382,2.0091195,1.6076436
Dnajc6,3.5825706,0.508856,0.0003402296260737908,0.015184160295171218,0.8396946564885496,0.7063309352517986,1.1914626,0.959615
Scg2,3.5821688,1.1550665,0.0003407535786374486,0.015184160295171218,0.3969465648854962,0.25075539568345323,0.43501315,0.21891223
Lims1,3.5709598,0.5293857,0.0003556753849763194,0.015783407663733158,0.648854961832061,0.564748201438849,0.7329662,0.55912316
Chrm2,3.570346,1.701246,0.0003565097146445554,0.015783407663733158,0.3282442748091603,0.17388489208633093,0.43017787,0.15297988
Myo18a,3.5701182,0.4916107,0.00035682028577574344,0.015783407663733158,0.6717557251908397,0.5739208633093525,0.68233395,0.5282318
Araf,3.5698845,0.6207011,0.0003571385135671664,0.015783407663733158,0.6030534351145038,0.5101438848920863,0.6308104,0.4521896
Scn3a,3.5511596,0.5327289,0.00038353756444182074,0.016811834186870673,0.7557251908396947,0.6376618705035971,0.9528583,0.7425234
Rbm24,3.5457182,1.4014338,0.00039154463429398167,0.017106998899966322,0.3816793893129771,0.25316546762589925,0.35304266,0.14865804
Nr3c2,3.5349276,0.6227409,0.0004078870032279991,0.01770585424351589,0.9083969465648855,0.7743884892086331,1.9821221,1.6222104
Mir670hg,3.5320222,1.5309867,0.00041239483144173903,0.017872659872321818,0.37404580152671757,0.24507194244604316,0.4480699,0.17865881
Samd12,3.5313053,0.5528897,0.0004135141776582337,0.017892312324761253,0.8778625954198473,0.7503956834532374,1.6724874,1.3733106
Prag1,3.5156,1.2581184,0.00043876171885091426,0.018863243816838505,0.37404580152671757,0.23233812949640287,0.36032706,0.1666718
Chd6,3.5019581,0.42909595,0.00046185228675812496,0.019729683537664258,0.8244274809160306,0.7219064748201439,1.0847183,0.8980057
Grm1,3.5012195,0.59761053,0.0004631342081180774,0.01975304154306784,0.8320610687022901,0.687841726618705,1.5075016,1.2009166
Fam172a,3.4941542,0.4078217,0.0004755661861071353,0.020251130619173892,0.8778625954198473,0.7937769784172661,1.4273545,1.2201369
Elapor1,3.4900432,0.57961607,0.0004829424056547805,0.020516926771333103,0.6183206106870229,0.5159352517985611,0.6214265,0.4552208
Gnai1,3.473925,0.5606131,0.0005129042312305339,0.021635379424120006,0.648854961832061,0.5565827338129496,0.71550345,0.5357166
Sncaip,3.4673758,1.1562674,0.0005255667194280334,0.022106820770843232,0.37404580152671757,0.22467625899280574,0.36073658,0.17805961
Lars2,3.466257,0.4492604,0.0005277585472416549,0.022157612756848855,0.8625954198473282,0.7969424460431654,1.3957286,1.1709387
Cdh18,3.4654858,0.5515724,0.0005292743752989312,0.02218658730777267,0.7022900763358778,0.583273381294964,1.0898769,0.8530316
Cracdl,3.456623,0.5528137,0.0005469894409515983,0.022822369997468082,0.7251908396946565,0.593021582733813,0.9297575,0.71571314
Dleu2,3.4483902,0.45913914,0.0005639387553121986,0.0234567095282334,0.7480916030534351,0.6557553956834532,0.9964979,0.8078156
Ntsr1,3.4436383,3.1971881,0.0005739428438245654,0.02379914230488591,0.21374045801526717,0.04618705035971223,0.1719923,0.020255199
Camk2a,3.4363232,0.51449513,0.0005896669069545765,0.02441348195665558,0.9236641221374046,0.786978417266187,1.7825865,1.4955606
Nova1,3.4340532,0.6803561,0.00059462733196674,0.024505577315868565,0.5801526717557252,0.5008273381294964,0.6638802,0.4624845
Adcy9,3.427884,0.4810938,0.0006083052076730688,0.024992600810665688,0.8320610687022901,0.6968705035971223,1.2013328,0.98034817
Mamdc2,3.4203029,2.854702,0.0006255145235566506,0.02550466653712777,0.22137404580152673,0.0552158273381295,0.21401027,0.032457575
Spred2,3.4102345,0.49944797,0.00064907057355084,0.026305469549488796,0.7557251908396947,0.6517985611510791,0.9679912,0.76774585
Tenm4,3.4063406,0.67375207,0.0006583996628302337,0.02660330667706523,0.9007633587786259,0.7477338129496403,1.9601357,1.5736309
Smc5,3.4057868,0.65558773,0.0006597368988966138,0.026617313023051068,0.5725190839694656,0.4741726618705036,0.5384823,0.37354785
Slc24a4,3.405173,1.0076045,0.0006612212951911569,0.026637205699829667,0.46564885496183206,0.3685251798561151,0.5036074,0.28187963
Dgki,3.3928618,0.5095898,0.0006916652180005938,0.027821922765981968,0.8854961832061069,0.7787769784172662,1.8372045,1.5492756
Tent2,3.3849277,0.48025188,0.0007119702167058511,0.028481734023044263,0.6564885496183206,0.5945323741007195,0.7169868,0.56044024
Pgr,3.3819137,1.187298,0.0007198277395125093,0.028739630550818906,0.4122137404580153,0.3129136690647482,0.39368504,0.19214672
B230216N24Rik,3.38092,1.4865248,0.000722436209830391,0.028800980650063215,0.33587786259541985,0.20086330935251798,0.2887369,0.11284581
Npsr1,3.3771944,2.706651,0.0007322927685733163,0.029107554277463032,0.22900763358778625,0.06510791366906475,0.35252044,0.06273397
Slc22a23,3.3719537,0.5226172,0.0007463696198207563,0.029623266890079353,0.6793893129770993,0.5755035971223021,0.77518237,0.5961588
Zmiz1os1,3.3712966,1.2735339,0.000748152320004782,0.029650225425558247,0.3969465648854962,0.28161870503597125,0.39917424,0.18476146
Reep1,3.3634222,0.51889503,0.000769825108290772,0.030464213048266634,0.6717557251908397,0.5964748201438849,0.79293936,0.6121479
Adcyap1,3.362374,3.7457511,0.0007727533887035581,0.03053512287421266,0.19083969465648856,0.023273381294964028,0.16075797,0.012916871
Lnpk,3.3585455,0.61640435,0.0007835380597084562,0.0309158115482617,0.6106870229007634,0.5576978417266187,0.69030696,0.4999235
Gm45159,3.3553686,0.6915523,0.0007925929287179642,0.031181510973135724,0.5801526717557252,0.48226618705035973,0.5897614,0.40383172
Peak1,3.3473313,0.5352331,0.0008159364289687868,0.03200614868086321,0.6793893129770993,0.5825179856115108,0.8590269,0.66220266
Hspa12a,3.342547,0.665878,0.0008301333564850925,0.032468243506192776,0.6106870229007634,0.5339208633093525,0.68070686,0.47916123
Xkr6,3.3397717,0.5582889,0.0008384725532543057,0.03272543722168021,0.7022900763358778,0.5849640287769784,0.881417,0.6731859
Gm3294,3.3386586,1.6793265,0.0008418398101999564,0.03278295028996062,0.31297709923664124,0.17838129496402877,0.28102326,0.09650354
Rian,3.33502,0.60614485,0.0008529326750493187,0.033166861039906216,0.916030534351145,0.7610791366906475,1.9184937,1.5722225
Cacna2d1,3.3240283,0.5963171,0.0008872717215626238,0.03415614779138639,0.9541984732824428,0.8267625899280575,2.2572627,1.8960931
Spire1,3.3057814,0.4447465,0.0009471195149285588,0.0362007131808398,0.7480916030534351,0.6707913669064748,0.92739505,0.7526338
Map2k4,3.3022351,0.43116802,0.0009591761347285138,0.03650575458945491,0.7938931297709924,0.7182014388489208,1.1367561,0.94383794
Bach2,3.3011708,0.5127958,0.000962822609103668,0.03659270651572215,0.6946564885496184,0.6169784172661871,0.9477993,0.7454476
Ly6h,3.292992,0.5314752,0.0009912721961269574,0.03751476607032584,0.6335877862595419,0.5456474820143885,0.7243359,0.55140066
