names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Dlgap4,9.936923,0.43585208,2.875728552037045e-23,6.43923551610295e-22,0.7813712807244502,0.6017813151411787,0.7861248,0.63303745
Gm31615,9.928138,1.4629792,3.1406547080264473e-23,7.02659383885684e-22,0.2205692108667529,0.0694712905059693,0.106509216,0.03995897
Insig2,9.924321,0.46486366,3.263145627533048e-23,7.294569302147504e-22,0.4411384217335058,0.2779230623460299,0.23385802,0.17470178
Slitrk5,9.9222765,0.4189461,3.330699477512132e-23,7.439392764817206e-22,0.6131953428201811,0.4268334280841387,0.4054466,0.31770027
Zcchc18,9.916849,0.46873188,3.5168304733908455e-23,7.848607543190368e-22,0.6946959896507116,0.5119954519613417,0.59320426,0.46067634
Nefm,9.913012,1.0258262,3.6546087400359484e-23,8.149322559731612e-22,0.3538163001293661,0.20500284252416145,0.30387855,0.16075912
Mink1,9.908054,0.37834823,3.8405214463419185e-23,8.556783686833113e-22,0.6513583441138422,0.46515065378055714,0.46574685,0.3759403
Gm16638,9.903595,0.92147636,4.0157342031413144e-23,8.939749630356846e-22,0.27878395860284605,0.1266628766344514,0.12528381,0.0680959
Myo10,9.901619,0.45782876,4.095903624966481e-23,9.110673046593488e-22,0.3292367399741268,0.17074095129808603,0.16831376,0.12527752
Rgmb,9.895149,0.60557383,4.369576578701283e-23,9.71137491064545e-22,0.39327296248382926,0.2369149137767671,0.21765672,0.14825384
Chpt1,9.880254,0.3796084,5.070453443208485e-23,1.1241178549423433e-21,0.684993531694696,0.5176046996399469,0.5702786,0.46430287
Dnajb14,9.878917,0.4346344,5.1385586584087025e-23,1.1382775857497266e-21,0.591849935316947,0.41864695849914724,0.40743583,0.3163637
Reps2,9.868609,0.40947783,5.694871617581146e-23,1.2594337478551885e-21,0.8137128072445019,0.6794390752321394,1.0648688,0.888241
Trmt6,9.866886,0.63225645,5.79353111096661e-23,1.2801988565104673e-21,0.41461836998706336,0.2601478112563957,0.226526,0.15188286
Dnajc1,9.860798,0.34935734,6.155833614562626e-23,1.3580233926379126e-21,0.8195342820181113,0.7486071631608868,1.2621496,1.0946834
Snx9,9.8571,0.39363736,6.38675706950978e-23,1.407811012778735e-21,0.39909443725743854,0.23744551828690544,0.20197651,0.15732235
Dnajc21,9.853919,0.5574813,6.592202587071373e-23,1.4519056025787525e-21,0.43531694695989653,0.2769755542922115,0.24748223,0.17462339
Purg,9.8453455,0.39337966,7.17923466637344e-23,1.5799020105278813e-21,0.8059508408796895,0.663862042827364,0.90722007,0.7536907
Rnf115,9.835161,0.41156304,7.944011528523984e-23,1.7467724203882116e-21,0.6119016817593791,0.43657381087739244,0.4267193,0.33656463
Man2a1,9.827965,0.3566561,8.532552513456984e-23,1.8746499267096417e-21,0.6545924967658473,0.46314193670646203,0.5367641,0.44138193
Dgke,9.819133,0.43583474,9.314129956282448e-23,2.044695032069521e-21,0.5769728331177232,0.4082243699071442,0.37742677,0.2919027
Tub,9.803984,0.40249097,1.0823097038377971e-22,2.3740132034384988e-21,0.6714100905562742,0.4842145158233845,0.495811,0.39580372
Fbxw8,9.803576,0.3748937,1.0866841992653856e-22,2.3816643094829453e-21,0.5549805950840879,0.37718400606405156,0.3185165,0.25406227
Tle4,9.800974,0.3457379,1.1150553808216875e-22,2.441853144472595e-21,0.7425614489003881,0.574076179647527,0.8156048,0.6891025
Braf,9.800682,0.34921777,1.1182845836628158e-22,2.4469305181612267e-21,0.8408796895213454,0.7562251279135873,1.2559295,1.0889764
Paqr9,9.796544,0.68576205,1.1650386007718278e-22,2.547159251646787e-21,0.425614489003881,0.26825848019708165,0.25279498,0.16450244
Errfi1,9.78862,0.6247955,1.2600332308606329e-22,2.7526091799370087e-21,0.35446313065976714,0.2021603183627061,0.18300132,0.122422576
Brsk2,9.781726,0.46056968,1.3489063670720787e-22,2.9395875168878147e-21,0.44695989650711515,0.2835323100246352,0.22806966,0.17072196
Slc39a11,9.778826,0.5016455,1.3881118927244938e-22,3.0225742753247282e-21,0.500646830530401,0.3393594845556187,0.3089836,0.22770058
Stac2,9.7758255,1.3707278,1.4298650083663455e-22,3.1109694554496922e-21,0.23803363518758086,0.09088497252226643,0.121753104,0.04885453
Nav1,9.7635565,0.37330145,1.6139331743423253e-22,3.5057707675487694e-21,0.815653298835705,0.6876255448171309,1.0143349,0.8573182
B830012L14Rik,9.761379,0.45805988,1.6489711652229704e-22,3.578986688977481e-21,0.7839586028460543,0.6041311351146484,0.9601058,0.776319
Magi3,9.753821,0.4205792,1.7765296786326437e-22,3.852732240908728e-21,0.7153945666235446,0.5443623270797802,0.78475535,0.63682735
Pgm2l1,9.746433,0.45666844,1.9106392323894281e-22,4.140231949540639e-21,0.795601552393273,0.6127345082433201,0.8351676,0.6683708
Ifngr2,9.742018,0.74996686,1.995520755947002e-22,4.320680315253501e-21,0.35575679172056923,0.20557134735645252,0.21369448,0.13248707
Slc45a4,9.741733,0.56300837,2.0011378245852507e-22,4.328773369756296e-21,0.38421733505821476,0.230699260943718,0.18939684,0.13203244
Car12,9.741664,0.6436753,2.0024805726114912e-22,4.328773369756296e-21,0.3758085381630013,0.22080727686185334,0.23167202,0.15432765
Epn1,9.709195,0.6025377,2.7550522418481128e-22,5.950824255503118e-21,0.4683053040103493,0.3079401174909987,0.30796137,0.21311027
Map7d2,9.707999,0.42207736,2.7875625658155797e-22,6.016209328792339e-21,0.7542043984476067,0.5777146105741899,0.7051425,0.5677899
Celf5,9.70703,0.4359717,2.8141753616432886e-22,6.068771425951458e-21,0.7199223803363519,0.5322721243130567,0.60949326,0.48276913
Zhx2,9.698338,0.29279712,3.0645118337171103e-22,6.603322612027166e-21,0.49159120310478654,0.3159370854652265,0.2834899,0.23708804
Ppp2r5c,9.693471,0.4080858,3.214152244412972e-22,6.920214007001326e-21,0.7729624838292367,0.6271745309835134,0.7996574,0.65389746
Chrm1,9.690599,0.42601994,3.305839564157174e-22,7.1119222649242e-21,0.592496765847348,0.41921546333143833,0.4043163,0.31544983
Ankrd13b,9.679386,0.57025665,3.6892315651071507e-22,7.924032945997532e-21,0.41332470892626133,0.2607542164108395,0.21207023,0.14764684
Tbc1d22a,9.672184,0.28591552,3.958407793078196e-22,8.49540075079961e-21,0.5582147477360931,0.38313435664203144,0.32590258,0.27460822
Kifbp,9.668039,0.44934046,4.121994715773503e-22,8.839425220497529e-21,0.5517464424320828,0.383058555997726,0.36221668,0.2773978
Tpm1,9.665003,0.43662205,4.246063551991575e-22,9.09822389489742e-21,0.6190168175937905,0.4433200682205799,0.45869368,0.3576901
Bicdl1,9.664322,0.38672292,4.274418318597304e-22,9.151682886112316e-21,0.6811125485122898,0.49622891794580254,0.51757395,0.41774976
Sfmbt2,9.663158,0.5583071,4.323257589986805e-22,9.248879891954255e-21,0.3628719275549806,0.20716316088686754,0.19644609,0.13750865
Ywhab,9.662663,0.5313436,4.344200056865508e-22,9.286289222591583e-21,0.7250970245795602,0.541785105173394,0.6977072,0.5295898
Cox7b,9.658136,0.49677405,4.540491987297301e-22,9.69817326698557e-21,0.5950840879689522,0.4279325374265681,0.49510032,0.37433955
Adss,9.649025,0.40595514,4.9625302776277105e-22,1.058279274284576e-20,0.536222509702458,0.3689975364790601,0.32213786,0.25220245
Srrm4,9.645241,0.41665784,5.149013008664812e-22,1.097176681544992e-20,0.7457956015523933,0.5590297517528899,0.7279527,0.58902264
Gm6961,9.64496,1.9208198,5.163120396165443e-22,1.0993109749997263e-20,0.19663648124191463,0.05143073716126587,0.08163454,0.022215897
Snx10,9.639096,0.4043402,5.466728817383673e-22,1.1630324887022905e-20,0.6927554980595084,0.5208641273450825,0.5772652,0.4638781
Rbfox3,9.627523,0.45176333,6.118648926691366e-22,1.2996687483019526e-20,0.8473479948253557,0.712677657760091,1.3687438,1.1450418
Mrpl48,9.619699,0.47810212,6.602425541448582e-22,1.401320492091022e-20,0.4644243208279431,0.3075611142694713,0.27882954,0.20772158
Shank2,9.611017,0.42774293,7.183554357967481e-22,1.5234578184576654e-20,0.8001293661060802,0.6303960583664961,0.93762064,0.7678831
Dgkz,9.607941,0.43496686,7.4014206233020365e-22,1.5684240705688148e-20,0.6630012936610608,0.5010422588592003,0.57521486,0.4543412
Mri1,9.603385,0.6281804,7.736148394508452e-22,1.6380638877891416e-20,0.38939197930142305,0.23953003600530604,0.198384,0.13275476
Pip5k1a,9.599802,0.37100258,8.009835406057301e-22,1.6946793492973203e-20,0.7457956015523933,0.5733939738487777,0.66292477,0.5465049
Sel1l3,9.598069,0.45990834,8.145632937631241e-22,1.722054736696707e-20,0.610608020698577,0.43934053439454235,0.5074742,0.39247102
Rnf146,9.594851,0.41772532,8.403843091933761e-22,1.7738512480774563e-20,0.5213454075032341,0.35641462952435093,0.3049885,0.2366199
Dtnb,9.591542,0.39441696,8.677789947684737e-22,1.8302371734245596e-20,0.8247089262613195,0.7217358347545955,1.2285247,1.0431813
Strn4,9.589259,0.47436193,8.871959109279575e-22,1.869721892285037e-20,0.5329883570504528,0.37324237256016674,0.33766606,0.2539582
Gpatch1,9.585719,0.4203752,9.181614862443991e-22,1.933463882083621e-20,0.4754204398447607,0.3097593329543301,0.25218564,0.19419403
Napb,9.579298,0.48651466,9.770690386742411e-22,2.0559001620342097e-20,0.7483829236739974,0.5670646200492704,0.70047635,0.5447897
Rnf14,9.577813,0.4240846,9.91214220670824e-22,2.0840317769503165e-20,0.6228978007761966,0.4485882129998105,0.44544646,0.34943077
Ahdc1,9.574068,0.41068563,1.0278005603151439e-21,2.159265133359493e-20,0.5304010349288486,0.36217547849156717,0.31934372,0.24921715
Rnf149,9.573983,0.4543694,1.0286400698803837e-21,2.1593405216942116e-20,0.44049159120310477,0.2837597119575516,0.22793896,0.17129648
Rnf25,9.567381,0.40306136,1.0964793202861998e-21,2.299953109765042e-20,0.49935316946959896,0.32988440401743413,0.26400805,0.2057881
Gm19938,9.566529,0.4374054,1.105548575231173e-21,2.3171677235929497e-20,0.5148771021992238,0.34769755542922115,0.29499605,0.22584517
Zfp810,9.555224,0.40549782,1.2331669625899889e-21,2.5806227636131623e-20,0.5097024579560155,0.3431874170930453,0.28166783,0.21963531
Pisd,9.552773,0.5041343,1.2626921306561098e-21,2.638299965064516e-20,0.4243208279430789,0.26905438696228917,0.21824968,0.15868482
Scg5,9.548567,0.4307224,1.315033728588495e-21,2.74552884904218e-20,0.8001293661060802,0.6196323668751185,0.8209009,0.66479546
Usp28,9.548436,0.4270544,1.316682269795101e-21,2.7468363811641585e-20,0.4909443725743855,0.3310214136820163,0.27440935,0.21095006
Jade3,9.533839,0.45957494,1.5157177208325214e-21,3.159607072053518e-20,0.463130659767141,0.30653780557134735,0.2533108,0.19032267
Cox8a,9.527535,0.611823,1.6106185560659988e-21,3.349794852029763e-20,0.6151358344113842,0.45328785294675006,0.68760574,0.4990377
Itsn1,9.527531,0.3687327,1.6106940635736708e-21,3.349794852029763e-20,0.7846054333764554,0.6357021034678795,0.83162385,0.6954004
Zfp831,9.526646,0.41358083,1.6244695292078904e-21,3.37583110980789e-20,0.5413971539456662,0.3695281409891984,0.3300469,0.2574063
Lrp8,9.520334,0.4314587,1.7262367482398818e-21,3.5817746274290055e-20,0.5575679172056921,0.39639946939548987,0.3648955,0.2825704
Afdn,9.515273,0.3954139,1.8123684981601514e-21,3.757588082219388e-20,0.8091849935316947,0.6778472617017245,0.99197006,0.8284772
Slc25a51,9.504975,0.42590994,2.0009536562137436e-21,4.142189887709036e-20,0.4683053040103493,0.3073716126587076,0.2565706,0.19698063
Stk3,9.490878,0.3831743,2.2909698020655124e-21,4.7389036629330505e-20,0.7173350582147477,0.5752131893121092,0.7075531,0.5816568
Ddx24,9.488577,0.40223444,2.3420994641326456e-21,4.8409394308649374e-20,0.7115135834411385,0.5342808413871518,0.5990688,0.4829218
Il6ra,9.483874,0.559286,2.4501311442098277e-21,5.0603400341981606e-20,0.2684346701164295,0.12052302444570778,0.1342776,0.093059644
Otulinl,9.480888,0.4333745,2.5212660826841446e-21,5.2032580369986915e-20,0.35575679172056923,0.2038658328595793,0.17712003,0.13408968
Itga7,9.479034,1.2431613,2.5664795676564625e-21,5.292502377814977e-20,0.22833117723156532,0.08432821678984272,0.10550075,0.045933057
Pi4ka,9.478012,0.38364962,2.591742303229265e-21,5.3404996693075417e-20,0.8234152652005174,0.716012886109532,1.1420408,0.96890354
Reck,9.465739,0.43212032,2.9149096228736983e-21,6.001810081733048e-20,0.44372574385511,0.2869812393405344,0.23918182,0.18254799
Spats2,9.463935,0.42575276,2.9656721620206226e-21,6.101654746821908e-20,0.5032341526520052,0.3422778093613796,0.29851425,0.23028651
Galk2,9.462782,0.36369514,2.9985864349565433e-21,6.15994017639773e-20,0.4644243208279431,0.30358158044343375,0.25089902,0.20018937
Nphp4,9.460534,0.50556755,3.063743093357553e-21,6.288982193927994e-20,0.4579560155239327,0.30487019139662686,0.24411772,0.1779436
R3hdm4,9.445325,0.45616347,3.5430332460281925e-21,7.256196899449507e-20,0.5646830530401035,0.3987871896911124,0.37906548,0.2896607
Tspoap1,9.442012,0.42570466,3.656907537165134e-21,7.483709483901535e-20,0.6028460543337646,0.4286526435474702,0.39489913,0.30785254
Csmd2,9.437381,0.41423526,3.822152689773994e-21,7.815924107627642e-20,0.8208279430789134,0.720068220579875,1.3950126,1.1870952
Flot1,9.434258,0.7202128,3.937697415439117e-21,8.044818610546034e-20,0.3745148771021992,0.22599962099677848,0.21731743,0.13744974
Grin2b,9.4341955,0.46691027,3.94007491309214e-21,8.044818610546034e-20,0.9398447606727037,0.882546901648664,2.763423,2.4635963
1700109K24Rik,9.428216,0.7633459,4.171242643164678e-21,8.503891488758339e-20,0.3188874514877102,0.17252226643926474,0.14433926,0.0875324
Nsmce3,9.424851,0.9097128,4.3071302884773196e-21,8.774267691537951e-20,0.29301423027166884,0.14909986734887246,0.16089945,0.08885331
Stk10,9.424719,0.48033112,4.31259457803407e-21,8.77874365998299e-20,0.35705045278137126,0.20742846314193672,0.17143135,0.12579168
Rasal1,9.420454,0.4721005,4.491396665235674e-21,9.135793216872262e-20,0.500646830530401,0.34095129808603375,0.30673763,0.23015559
Calcrl,9.418342,0.8520143,4.5826780416820895e-21,9.314414446293324e-20,0.2626131953428202,0.1170740951298086,0.17375836,0.09996612
Atp2a2,9.41736,0.4247735,4.6257158133612626e-21,9.387687606119118e-20,0.8842173350582148,0.7583854462762933,1.215836,1.0180768
Helq,9.4061365,0.4693194,5.147106669704743e-21,1.0437943865280486e-19,0.4314359637774903,0.27674815235929506,0.2133592,0.15852882
Nars2,9.403236,0.34755397,5.2909990895517874e-21,1.0721655017817235e-19,0.5310478654592496,0.3636914913776767,0.30217135,0.2447218
Dgka,9.394506,0.8605126,5.748661626062158e-21,1.1640281679901295e-19,0.26390685640362227,0.11946181542543112,0.11730185,0.066299416
Slitrk3,9.393759,0.45368838,5.789652148910078e-21,1.1714454310332366e-19,0.481888745148771,0.3238961531173015,0.28005105,0.2118724
Slc25a3,9.386437,0.3980766,6.206418590723953e-21,1.254826693248703e-19,0.7244501940491591,0.5455751373886678,0.64383477,0.52226454
Gm47033,9.38084,2.7804027,6.544882782674474e-21,1.3192873246096256e-19,0.16946959896507116,0.02872844419177563,0.07825632,0.0117781935
Foxn2,9.379225,0.4216214,6.645977311488019e-21,1.338661247074086e-19,0.4573091849935317,0.3019139662687133,0.26864502,0.20708801
Gm56862,9.371311,1.7666577,7.163728813973004e-21,1.4407888714929238e-19,0.20051746442432083,0.05908660223611901,0.105161086,0.032069445
Mark4,9.368691,0.4132513,7.34370744606559e-21,1.4758819676573106e-19,0.4314359637774903,0.272844419177563,0.2118239,0.16311088
Pex7,9.367483,0.42033657,7.428284550875316e-21,1.4917638705681593e-19,0.45666235446313064,0.30104225885920033,0.24919505,0.19183144
Ppp4r2,9.353433,0.3518515,8.484859576107926e-21,1.698868679657377e-19,0.6558861578266494,0.4918324805760849,0.49056554,0.40292427
Ppp3cb,9.351481,0.4170929,8.642818198798743e-21,1.7292071854186317e-19,0.8441138421733506,0.6901648664013644,0.97821295,0.80781746
Acss2,9.346089,0.34388825,9.094796319932117e-21,1.8182825678316667e-19,0.5989650711513583,0.42239909039226836,0.39317924,0.3217393
Msrb2,9.344393,0.720677,9.241846975160259e-21,1.8463080165245811e-19,0.32729624838292365,0.18260375213189312,0.15510367,0.096954845
Vamp2,9.338925,0.5520459,9.731641087742297e-21,1.942713194856133e-19,0.5724450194049159,0.41133219632366874,0.48711735,0.3563226
Ttc19,9.330898,0.3811205,1.0497715850795543e-20,2.0929828986590227e-19,0.7503234152652005,0.5783589160507865,0.67719585,0.5559174
Pfn2,9.330875,0.52793336,1.049996630961058e-20,2.0929828986590227e-19,0.536869340232859,0.377411407996968,0.39598992,0.29040048
Lifr,9.328807,0.37393612,1.0706931640087581e-20,2.1326556943599207e-19,0.5051746442432082,0.35076748152359294,0.32582048,0.2602257
Stard3nl,9.325043,0.39485478,1.1093928292559556e-20,2.208102616452409e-19,0.4851228978007762,0.3245025582717453,0.27744484,0.2176838
Mrpl3,9.324703,0.42918897,1.1129463102941456e-20,2.213535703745647e-19,0.49676584734799484,0.33890468068978585,0.28273353,0.21726336
Slc30a9,9.318881,0.32178736,1.175735701771179e-20,2.336067830416043e-19,0.6836998706338939,0.5063862042827364,0.50653946,0.42375055
Inpp5b,9.3188305,0.37096554,1.1762931799601437e-20,2.336067830416043e-19,0.538163001293661,0.37282546901648667,0.31021443,0.24783583
Upp2,9.312976,0.3959081,1.2429942579169858e-20,2.4648897203121334e-19,0.8137128072445019,0.7004737540269093,1.1903211,1.0075959
Gnai1,9.303391,0.3646829,1.3603603293488762e-20,2.69564026914486e-19,0.7315653298835705,0.5467879476975555,0.6422468,0.5303666
Sec14l2,9.294398,0.62076986,1.480408723715515e-20,2.9292034172485927e-19,0.33635187580853815,0.19048701913966268,0.16043612,0.10721289
Jazf1,9.29289,0.40402493,1.501555824862691e-20,2.96885982443418e-19,0.8020698576972833,0.6681068789084708,1.0776165,0.90194464
Efemp1,9.28714,1.3752803,1.5848915571985183e-20,3.129597747674953e-19,0.19922380336351875,0.057987492893689596,0.10554388,0.042014327
Suclg1,9.287121,0.5456625,1.5851814419745482e-20,3.129597747674953e-19,0.43272962483829236,0.28235740003790033,0.26283354,0.1872608
Pwwp2a,9.286357,0.30062866,1.596600926229765e-20,3.1498286995443308e-19,0.7115135834411385,0.550767481523593,0.5912099,0.5035161
Coq2,9.283216,0.52252233,1.644375080819279e-20,3.241699077154367e-19,0.44307891332470895,0.2934242941064999,0.2503064,0.1806529
Gm10862,9.283022,0.48985302,1.6473839309840616e-20,3.245249723280186e-19,0.4346701164294955,0.2800454803865833,0.21172626,0.15522379
Ap1ar,9.268882,0.45875624,1.8810678936173967e-20,3.700167957650033e-19,0.47865459249676584,0.32317604699639946,0.27087831,0.20406039
Siah3,9.267311,0.8185932,1.9089685488143417e-20,3.7523032118976853e-19,0.3027166882276843,0.16103846882698503,0.15885375,0.09314197
Shtn1,9.264414,0.3266822,1.9615245306314033e-20,3.852789776174401e-19,0.7943078913324709,0.6496115216979345,0.90634304,0.7776373
Ptpn1,9.263422,0.34900934,1.9798306211049266e-20,3.8859056821833e-19,0.6196636481241915,0.4432821678984271,0.41648218,0.34047022
Phyhd1,9.261439,0.2909215,2.0169510429317393e-20,3.955874052815754e-19,0.3997412677878396,0.24729960204661738,0.19347294,0.16082117
Entrep3,9.25948,0.78697157,2.054291137766672e-20,4.0261708878038277e-19,0.3369987063389392,0.1944665529657002,0.17703006,0.106377296
Nkd2,9.252344,2.9515443,2.1962230253566852e-20,4.298070844234096e-19,0.15976714100905562,0.020352472996020467,0.07883329,0.0105473865
Ube2ql1,9.25138,0.5404784,2.216121133210078e-20,4.333855520331499e-19,0.4314359637774903,0.27909797233276484,0.24145909,0.17207895
Ina,9.239655,0.6322371,2.4729335516036648e-20,4.829049747935354e-19,0.4573091849935317,0.3049838923630851,0.30813065,0.2093126
Lmtk3,9.22797,0.39945215,2.758086626781773e-20,5.378068770800162e-19,0.5640362225097024,0.40348682963805194,0.35725546,0.28182667
Rnf19a,9.226096,0.35244572,2.8067543874358165e-20,5.468998577984075e-19,0.6423027166882277,0.4732613227212431,0.4750782,0.38955706
Igf1r,9.221044,0.33360153,2.9422384528435713e-20,5.728836755645417e-19,0.797542043984476,0.680955088118249,0.9994385,0.85965234
Fsd1l,9.220603,0.31776956,2.954330501096062e-20,5.747795679505109e-19,0.6254851228978008,0.4526435474701535,0.4189863,0.3489209
Gm37184,9.220533,2.3505025,2.9562536766193005e-20,5.747795679505109e-19,0.18046571798188873,0.042675762743983325,0.092113666,0.018742682
Zbtb46,9.216529,0.7873013,3.068734143791352e-20,5.962175447843357e-19,0.29948253557567917,0.15808224369907145,0.14768513,0.08820731
Smap1,9.215403,0.3666194,3.1011187298614404e-20,6.020741349087927e-19,0.7367399741267788,0.5711578548417662,0.65927446,0.5446104
Dtx3,9.207906,0.38953573,3.325484335875777e-20,6.442376647799721e-19,0.536869340232859,0.37460678415766535,0.3192657,0.25240612
Taco1,9.205236,0.3568704,3.4091861552269853e-20,6.599771757272989e-19,0.5892626131953428,0.42308129619101764,0.37539005,0.30433795
Adgra3,9.205062,0.6915133,3.414753758240198e-20,6.60579074758201e-19,0.29560155239327296,0.15065378055713474,0.1461261,0.09296821
Ppp6r1,9.202474,0.62723804,3.498033338590786e-20,6.762025597693124e-19,0.34152652005174644,0.19810498389236308,0.16621895,0.110712014
Acot7,9.201285,0.4163929,3.536922321655499e-20,6.832286325153361e-19,0.6216041397153945,0.4514686374834186,0.45584616,0.35957694
Gdap1,9.197551,0.40340564,3.662027623829116e-20,7.068870851457496e-19,0.6384217335058214,0.46920598825090015,0.45558295,0.3620878
Atf6,9.194834,0.35844666,3.75574102244305e-20,7.244562905459064e-19,0.7399741267787839,0.5902596172067462,0.7162757,0.59691334
Tmem120b,9.181789,0.51670367,4.2398618301148094e-20,8.1666729301207835e-19,0.4204398447606727,0.2743983323858253,0.21950716,0.15834524
Sumo2,9.179649,0.43176278,4.324981717630069e-20,8.324660369106013e-19,0.5724450194049159,0.4077316657191586,0.43429178,0.3387554
Uhmk1,9.176395,0.536685,4.457617530282652e-20,8.573814104416239e-19,0.4579560155239327,0.30968353231002466,0.2801457,0.20121183
Dnajc10,9.173193,0.3170836,4.5921287753276575e-20,8.826216036699153e-19,0.6080206985769728,0.4352472996020466,0.39788657,0.33092543
Brwd3,9.165675,0.3328901,4.9237910240116307e-20,9.456916713023054e-19,0.628719275549806,0.46408944476028047,0.4508761,0.37314883
Mblac2,9.153767,0.36204022,5.498248920286244e-20,1.0545178336052204e-18,0.6267787839586029,0.45230244457077884,0.43570977,0.35408068
Hes1,9.141296,1.3198097,6.170826528986047e-20,1.1826683939647293e-18,0.21410090556274256,0.0756111426947129,0.11303045,0.046823237
Usf3,9.135416,0.34835115,6.515603610273824e-20,1.2478565146689783e-18,0.5866752910737387,0.4165624407807466,0.37136623,0.3025034
Auh,9.133254,0.34701392,6.647054736000458e-20,1.2721250766120534e-18,0.5886157826649417,0.42220958878150466,0.380013,0.31003132
Utp4,9.131513,0.49727812,6.754849358568314e-20,1.2918348915639187e-18,0.3777490297542044,0.2317604699639947,0.17878516,0.12987614
Ralyl,9.130512,0.3603573,6.817614318774795e-20,1.3029110721584546e-18,0.8745148771021992,0.8549175667993177,2.4657087,2.239751
Hacd1,9.128621,0.35841635,6.937700969036973e-20,1.3249184437670467e-18,0.5498059508408797,0.3826795527761986,0.3407271,0.2751023
Nek1,9.126932,0.34292307,7.046773184645367e-20,1.3447925814731606e-18,0.7470892626131953,0.5772977070305098,0.6795851,0.5693955
Mrpl41,9.124153,0.49946743,7.229955863183115e-20,1.3787715687986536e-18,0.4411384217335058,0.2906954709115028,0.25590974,0.18755318
Dnaja2,9.122595,0.4367512,7.334664911317125e-20,1.397747845156675e-18,0.5996119016817594,0.43767292021982185,0.4359097,0.3390803
Ppfia3,9.122037,0.51525515,7.372549271544125e-20,1.4039716437022725e-18,0.44954721862871927,0.2976312298654539,0.24849224,0.18012792
Abca3,9.113157,0.3205031,8.001843588892939e-20,1.5227304336653913e-18,0.5517464424320828,0.38355126018571156,0.32570958,0.2687399
Gm41361,9.111165,0.50594467,8.150202295207253e-20,1.5498650790673666e-18,0.4411384217335058,0.2910365738108774,0.23251563,0.16918446
Pgam1,9.103712,0.766554,8.729594068806537e-20,1.6565267841019185e-18,0.4243208279430789,0.28110668940685996,0.37172967,0.23480439
Pstk,9.09791,0.38788733,9.208716050002567e-20,1.746211716750663e-18,0.5206985769728332,0.3583475459541406,0.29749435,0.23491211
Rad52,9.097466,0.51687676,9.246343276560865e-20,1.75211032328061e-18,0.4003880983182406,0.25309835133598635,0.19540218,0.14047354
Fry,9.094478,0.31784195,9.50422546766547e-20,1.799707810543842e-18,0.8609314359637775,0.8011749099867349,1.617762,1.4451774
Trpm4,9.089747,1.0591742,9.926926340666547e-20,1.875784182656189e-18,0.2522639068564036,0.11563388288800455,0.114491284,0.056582633
Aldoa,9.080495,0.5638559,1.0808199013098295e-19,2.0408735592547518e-18,0.6164294954721863,0.45677468258480197,0.64762187,0.48012638
Als2,9.073768,0.35606158,1.1497111716512103e-19,2.1694339313390465e-18,0.5284605433376456,0.36600341102899375,0.30701193,0.24745664
Snx1,9.068519,0.27724096,1.2064633404292625e-19,2.2749242075322304e-18,0.53751617076326,0.37460678415766535,0.32008836,0.27101496
Alpk1,9.0678,1.0104259,1.2144474420996306e-19,2.2883732657234974e-18,0.20633893919793014,0.06704566988819405,0.08884725,0.04509032
Cnnm2,9.0514965,0.36088142,1.4102191324018445e-19,2.6535425831678964e-18,0.6455368693402329,0.48338070873602423,0.48456335,0.39574254
Immp2l,9.039296,0.38945886,1.5768408884511565e-19,2.9629171099778024e-18,0.7923673997412678,0.6632177373507675,1.084847,0.91449296
Echdc2,9.037177,1.1805786,1.6077025651190252e-19,3.0187958018691967e-18,0.23479948253557567,0.0974796285768429,0.109684974,0.04987894
Ccdc93,9.032885,0.3823436,1.6720457764493441e-19,3.137421090306835e-18,0.45989650711513586,0.3074853136251658,0.25042686,0.1974744
Kmt5a,9.029891,0.45174474,1.71842792133336e-19,3.2222022502601105e-18,0.39909443725743854,0.25180974038279325,0.20351113,0.15273985
Tmem38a,9.017696,0.4339062,1.9208510655111068e-19,3.596743423713132e-18,0.5549805950840879,0.4001137009664582,0.36721268,0.28401554
Tmem19,9.003301,0.41258526,2.190316092897669e-19,4.0984535805125605e-18,0.42626131953428203,0.27780936137957174,0.2191765,0.16898389
Tagln3,8.997999,0.76844865,2.2986810849517263e-19,4.298229697470626e-18,0.3602846054333765,0.21951866590866023,0.25573745,0.1579215
Anks3,8.996417,0.34549177,2.3320358612495833e-19,4.357566313753568e-18,0.5873221216041398,0.4244078074663635,0.37359098,0.30489594
Slc26a8,8.9939785,0.6979106,2.384392563811501e-19,4.452302167450662e-18,0.3208279430789133,0.18104983892363086,0.15100427,0.095750734
Klc1,8.992683,0.41103584,2.4126610331102056e-19,4.5019584694216126e-18,0.8014230271668823,0.6397574379382225,0.8225615,0.6728928
Fkbp5,8.992137,0.43756956,2.424698185740049e-19,4.5212796843050045e-18,0.44049159120310477,0.2909228728444192,0.2643042,0.20161523
Nsg1,8.99084,0.5909525,2.453474946021454e-19,4.571766421608632e-18,0.48059508408796897,0.33382603752131895,0.380796,0.26825893
Dipk1a,8.98804,0.35101223,2.516795338422778e-19,4.686506635025644e-18,0.6384217335058214,0.4685616827743036,0.46580657,0.38196868
